axial_ratio,candidate_a,candidate_b,carrier_id,condition_a,condition_b,control_offset,core_fraction,family,m,n,pair_id,profile,winner_condition,closed_growth,control_growth,closed_over_control_growth,closed_loop_phase,closed_tau_error,closed_hybridization,closed_mode_valid,control_mode_valid
1.0,def7ba03003782f2,d9d44e688cbff1bb,TORUS_T2_3,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,2,1,P00010,gaussian,TIE,2.0132023003226783e-16,1.751890248795808e-16,0.00020132023003226784,2.957281286663938,0.3058750000000001,0.2878715711920809,True,True
1.0,5ddcc3377f0e98a5,fb40e6579ddfaf13,TORUS_T2_3,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,2,2,P00011,gaussian,TIE,4.1386990775691265e-16,8.118574277467294e-17,0.00041386990775691264,2.88603402726577,0.09324999999999994,0.31214427356970115,True,True
-1.0,f074bbe6bcfff941,20afacc130ed39a9,TORUS_T2_3,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,1,1,P00012,smooth_rankine,OFFSET_CONTROL,0.01058535856366324,0.004778613342905586,2.2151527658914802,-1.1853271490194914,0.21675,0.24791096429105186,True,True
-1.0,b820b0b548ae769d,7f1799897e93f4c7,TORUS_T2_3,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,1,2,P00013,smooth_rankine,CLOSED,0.021938376357172724,0.026067261164415798,0.8416064970845737,0.3093034231997649,0.02300000000000013,0.32429061210210197,True,True
-1.0,8db61a789b779def,624367c75759b2d4,TORUS_T2_3,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,2,1,P00014,smooth_rankine,CLOSED,0.00648331475012496,0.01075308353763456,0.60292610277174,2.1957558849273817,0.1508750000000001,0.27804016838346474,True,True
-1.0,6baf958809d95f82,74198e06f9b85509,TORUS_T2_3,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00015,smooth_rankine,CLOSED,0.025807767069397452,0.02888459912196129,0.8934784575139045,1.9670481814686618,0.011375000000000135,0.2437676087614241,True,True
0.0,83e0d414a9bfacf3,6ac54006ee8ef50c,TORUS_T2_3,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00016,smooth_rankine,OFFSET_CONTROL,6.668936507604693e-17,1.3948975898407465e-17,6.668936507604693e-05,0.9211325897262396,0.2709999999999999,0.8922534421468349,False,True
0.0,a1d3423c92eb0143,672ce53c6e5d169c,TORUS_T2_3,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,1,2,P00017,smooth_rankine,CLOSED,1.0551299325382488e-16,3.839817068305933e-16,0.0001055129932538249,1.678073125858126,0.08112499999999989,0.9950698157583966,True,False
0.0,3d7991985dd90cc6,4390518e4b812710,TORUS_T2_3,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,2,1,P00018,smooth_rankine,OFFSET_CONTROL,3.8738046053405884e-16,4.142768211248876e-16,0.00038738046053405885,-0.4085186830880816,0.37224999999999997,0.9788694794882783,False,True
0.0,c23ad5eb68acfe33,9222c74956f9c8bc,TORUS_T2_3,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,2,2,P00019,smooth_rankine,TIE,8.90391591216107e-16,2.2539392594551244e-16,0.0008903915912161069,-0.06027698027326455,0.15525,0.9796841069394471,True,True
1.0,508cc9db12d46c9a,456586322a7efdbe,TORUS_T2_3,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,1,1,P00020,smooth_rankine,CLOSED,0.00040465071228825957,0.00013246444378351154,3.054787388452601,-2.742446465105498,0.43425,0.3861182362069794,True,False
1.0,0f5955535aa827ab,b40a4d3828ce275e,TORUS_T2_3,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,1,2,P00021,smooth_rankine,OFFSET_CONTROL,0.0012562416791646722,0.0009167887003026917,1.3702630483446239,-0.0506169474841101,0.12375000000000003,0.40265241514857775,True,True
1.0,c9b983eb6ce99e21,37874791b1793d61,TORUS_T2_3,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,2,1,P00022,smooth_rankine,CLOSED,1.5045008516545367e-15,2.483735338947187e-16,0.0015045008516545368,2.6864946227616526,0.0971249999999999,0.32604513188498047,True,False
1.0,0612e95ccd5dd3e5,89a0cb129341cf47,TORUS_T2_3,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00023,smooth_rankine,TIE,1.3669464201643414e-16,1.8962584609255615e-16,0.00013669464201643413,0.4089804943849796,0.07725000000000004,0.41380506194316796,True,True
-1.0,d6aac3fff4c97b87,45b9a2401d50d4a0,TORUS_T2_9,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,1,1,P00024,gaussian,CLOSED,0.0,1.8356283865783603e-17,0.0,2.2738308219303756,0.3567499999999999,0.8691912336835108,True,False
-1.0,efe599975b9e1059,b84f94ef833fb690,TORUS_T2_9,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00025,gaussian,CLOSED,0.014123442924637845,0.02864619644846308,0.49303030334400966,2.1462321523145556,0.32575,0.25919435811621394,True,True
-1.0,8c3b1c48a294a8fb,b2a93e6b1d206c02,TORUS_T2_9,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,2,1,P00026,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-1.0,3ee2223a59a494ce,e42923a441858aef,TORUS_T2_9,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00027,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
0.0,be06e1ed7ea9c1d1,b7072976e04f7f45,TORUS_T2_9,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,1,1,P00028,gaussian,TIE,1.3966633181346086e-18,8.565717951147776e-19,1.3966633181346086e-06,2.4576450136973955,0.06999999999999995,0.8724936031596506,True,True
0.0,88f9d4b3007188c4,a73b27fa7421c29c,TORUS_T2_9,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00029,gaussian,INDETERMINATE,2.33503087910007e-17,1.0343238404919245e-16,2.33503087910007e-05,1.7152074860428805,0.30974999999999997,0.3152956227842079,False,False
0.0,38ec4e7f696c3f6a,da090b9321ea858b,TORUS_T2_9,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,2,1,P00030,gaussian,TIE,1.3257919627756178e-17,1.2635823224782357e-17,1.3257919627756178e-05,-1.3772913035252967,0.026874999999999982,0.6392573877583579,True,True
0.0,6b2187c85ad4cf00,076bb6114539730f,TORUS_T2_9,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00031,gaussian,TIE,9.305718500745063e-17,3.5160202200883236e-17,9.305718500745063e-05,0.5120506110014744,0.21724999999999983,0.2548333784200652,True,True
1.0,1e57a1735b0a2ed6,be9074efa6f8ce30,TORUS_T2_9,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00032,gaussian,CLOSED,0.000406918333410772,0.0005832626447958222,0.6976588283880557,-2.00307769834401,0.09275000000000011,0.33399321253475595,True,True
1.0,7dcb57b916e2b8d4,d2678846f46f191b,TORUS_T2_9,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,1,2,P00033,gaussian,CLOSED,0.0009433533996919401,0.0011509246475619869,0.8196482729692629,3.0350845324163336,0.3993749999999999,0.3463238151686906,True,True
1.0,b191269bad84aa3b,50f4985b4d31c9a9,TORUS_T2_9,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,2,1,P00034,gaussian,TIE,8.394495265824668e-17,6.313985756995322e-16,8.394495265824668e-05,-0.26136954414611696,0.36450000000000005,0.34157283879208145,True,True
1.0,72987e504d701a08,e8f91d31ec820786,TORUS_T2_9,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00035,gaussian,TIE,1.925405271450708e-16,8.131800464867247e-17,0.0001925405271450708,2.4052683119063936,0.07387500000000014,0.3271593967911329,True,True
-1.0,f36f77d86890ca74,91072a70af95047d,TORUS_T2_9,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00036,smooth_rankine,CLOSED,0.011853541434926592,0.014376721902199815,0.8244954250045592,-2.411523673319399,0.13149999999999995,0.2761693956853053,True,True
-1.0,3a0ffddfd7ace3a4,4055ef95dbd35049,TORUS_T2_9,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,1,2,P00037,smooth_rankine,OFFSET_CONTROL,0.018517752220180088,0.01589533311594934,1.164980443322664,-1.3090863822481655,0.22449999999999992,0.28873024652550167,True,True
-1.0,77f89b04ab3ab259,fc2015e4678a4bfa,TORUS_T2_9,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,2,1,P00038,smooth_rankine,OFFSET_CONTROL,0.01544076386696657,0.010481699683003753,1.4731164156519405,-1.148944746922915,0.00024999999999986144,0.2570646931672907,True,True
-1.0,86293733a420eb02,a48a62db47c233bc,TORUS_T2_9,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,2,2,P00039,smooth_rankine,OFFSET_CONTROL,0.027614680164429105,0.025476883161307334,1.083911245719748,-2.7272436017227837,0.0036250000000002114,0.27235449441626874,True,True
0.0,79dbe8548792f918,4a0e494e19fc00bd,TORUS_T2_9,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,1,1,P00040,smooth_rankine,OFFSET_CONTROL,2.5919851990136677e-17,1.6205662709111397e-17,2.591985199013668e-05,-2.3148617192026992,0.15862500000000002,0.645660764276712,False,True
0.0,099df79493bda7e4,f0d5235b8e6189e5,TORUS_T2_9,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00041,smooth_rankine,INDETERMINATE,3.6519640414227766e-16,1.978579676763117e-16,0.00036519640414227767,-2.9001586154622916,0.37175,0.19878103255705512,False,False
0.0,4213b849955077a2,148e07102962a718,TORUS_T2_9,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,2,1,P00042,smooth_rankine,TIE,1.763273924270424e-16,2.5855314193829874e-17,0.0001763273924270424,2.324983609211115,0.2715000000000001,0.9332027045946373,True,True
0.0,3fa98661beef2f3e,bff1ad623329412c,TORUS_T2_9,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,2,2,P00043,smooth_rankine,TIE,2.2605635953057608e-16,3.3732396393664725e-16,0.00022605635953057608,-1.5845906467023776,0.046250000000000124,0.9741289389738577,True,True
1.0,644542fefb5d28c2,94fcea9b1d6bb368,TORUS_T2_9,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,1,1,P00044,smooth_rankine,CLOSED,0.0004906615666842423,0.00031914237973674407,1.5374378266182696,-1.6691972694831987,0.438125,0.38700191626573466,True,False
1.0,c9ca2e874741b6d2,2a5653685ce53966,TORUS_T2_9,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,1,2,P00045,smooth_rankine,CLOSED,0.0010376252741459123,0.001244128933976605,0.834017476652805,-0.14643566274350933,0.2593749999999999,0.4003147057541303,True,True
1.0,e6ebd0ed2dfd592a,8c95883c4f3fe11b,TORUS_T2_9,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,2,1,P00046,smooth_rankine,INDETERMINATE,2.9480036367035947e-15,8.958915199185045e-16,0.0029480036367035946,-1.2966109916156292,0.09325000000000006,0.45959116022838287,False,False
1.0,10c0a3f080da039e,7fd129ce587b7acf,TORUS_T2_9,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,2,2,P00047,smooth_rankine,TIE,3.9299629897163885e-16,2.5899365091542247e-16,0.00039299629897163884,-2.505709771580296,0.03899999999999981,0.49892123402587224,True,True
-1.0,e9ef20a320affd69,1ea8657dd04c7519,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,1,1,P00048,gaussian,TIE,0.0,0.0,0.0,-2.46272360233315,0.44975,0.8668257419326156,True,True
-1.0,d622474b3f9f8955,1fa865ef9451ebc5,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,1,2,P00049,gaussian,OFFSET_CONTROL,0.02302585833772445,0.010330489187285808,2.2289223598494634,-1.2054445903633584,0.21675,0.199179531942709,True,True
-1.0,e474c5d22a1bc7f6,1978a7382cb9d02c,TWIST_5_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,2,1,P00050,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-1.0,d447ccfae19b677b,71eb60308b55603d,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,2,2,P00051,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
0.0,25c4154db7496232,79cead2074769cbd,TWIST_5_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,1,1,P00052,gaussian,CLOSED,1.2539167912719448e-19,1.5047532503042767e-18,1.2539167912719448e-07,-1.9325766710879146,0.29474999999999996,0.3500400373195736,True,False
0.0,f77c18ef490918ef,fe43d8f12079f0fe,TWIST_5_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,1,2,P00053,gaussian,INDETERMINATE,1.1947585676108313e-17,2.710816683807394e-17,1.1947585676108313e-05,2.467946075774583,0.3368749999999998,0.607296887987157,False,False
0.0,9c31e409ba43df90,d132f1b7cc7a8fd0,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,2,1,P00054,gaussian,TIE,2.8291526630903857e-17,4.8674489989657106e-17,2.8291526630903857e-05,0.04730513735405335,0.10050000000000003,0.7312797254935918,True,True
0.0,6055190da3785f60,88f3a9cdf67e1206,TWIST_5_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,2,2,P00055,gaussian,TIE,8.281068382970248e-17,1.2436110423814864e-17,8.281068382970249e-05,0.6977688572590498,0.1552499999999999,0.2674043660379833,True,True
1.0,b74c89f410211d48,c3c8e981aaf0a0a5,TWIST_5_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,1,1,P00056,gaussian,CLOSED,0.00042233401116513773,0.0006469476981486738,0.6528101303609275,-3.0129329770716926,0.08162500000000006,0.33435485308254254,True,True
1.0,93f0c748cd10cb62,da23bb1195f88e24,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,1,2,P00057,gaussian,OFFSET_CONTROL,0.001096291899677076,0.0008550622785801097,1.2821193580162895,-0.7497194670128003,0.18624999999999992,0.3532036682814615,True,True
1.0,662584ce9a1771e8,0757824e7b19d08e,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,2,1,P00058,gaussian,TIE,3.4052486894035447e-16,5.938532629776521e-16,0.0003405248689403545,-0.1677951513083278,0.39937500000000004,0.33267082081866195,True,True
1.0,272e1f2c22f0df73,44eed3a55499d343,TWIST_5_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,2,2,P00059,gaussian,CLOSED,1.7572595138927375e-16,7.958234093726937e-17,0.00017572595138927376,0.7245944879642486,0.166875,0.3314575063436477,True,False
-1.0,c606b16c8443a007,98c7d7a1fcd4966b,TWIST_5_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,1,1,P00060,smooth_rankine,CLOSED,0.012201192852385499,0.015204477669804888,0.8024736605464771,-1.151725983896203,0.0462499999999999,0.28438573556515884,True,True
-1.0,23f3c20b280d4c22,aec6f267ce901ed7,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,1,2,P00061,smooth_rankine,OFFSET_CONTROL,0.02111909454431129,0.01696441682172719,1.2449054256473464,0.9784244196898334,0.015250000000000208,0.31533798117596196,True,True
-1.0,cdde5fd66fd2e972,7659d7f32aec4c45,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,2,1,P00062,smooth_rankine,OFFSET_CONTROL,0.01126513304488341,0.009417158574009293,1.1962348256484072,-2.9144595110318092,0.0036249999999999893,0.2780457380297678,True,True
-1.0,9c397edbd25e3b9f,0fcf48985df9a138,TWIST_5_2,CLOSED,OFFSET_CONTROL,-0.37,0.05,twist,2,2,P00063,smooth_rankine,OFFSET_CONTROL,0.028086547455017524,0.025490477946476627,1.1018446776083197,-0.31100843102326936,0.0036249999999999893,0.2806725277719693,True,True
0.0,d87af8a9c7473c0e,5da9bb6a995192ba,TWIST_5_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,1,1,P00064,smooth_rankine,INDETERMINATE,4.50928115948519e-16,9.523048790565509e-17,0.00045092811594851903,-2.1869442469206164,0.391625,0.35928804131168696,False,False
0.0,d421b54ae003e101,1c205669e6a6aeba,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,1,2,P00065,smooth_rankine,INDETERMINATE,1.893888009447559e-15,3.446445145389216e-17,0.0018938880094475593,-1.433985675282556,0.05449999999999999,0.3605201194202933,False,False
0.0,89bffb237c787ae2,e9a7de744f9c3dd5,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,2,1,P00066,smooth_rankine,TIE,2.8449820938573434e-16,1.4826383214686071e-16,0.00028449820938573434,2.4225013017101205,0.32962499999999995,0.5598731953321902,True,True
0.0,2c24abeb21042416,83e2daf6cdd3f775,TWIST_5_2,CLOSED,OFFSET_CONTROL,-0.37,0.05,twist,2,2,P00067,smooth_rankine,TIE,4.538863657162687e-16,1.869700524699468e-16,0.00045388636571626865,-0.05290423942117816,0.1392500000000001,0.9201544855574557,True,True
1.0,a61307e7219b5623,2be69b5b4213060e,TWIST_5_2,CLOSED,OFFSET_CONTROL,-0.37,0.05,twist,1,1,P00068,smooth_rankine,CLOSED,0.0005253054571301247,0.0002868338519365206,1.8313928205600376,2.1754468850486433,0.34462499999999996,0.3872540384560608,True,False
1.0,3f1bf76acc6a0ecd,3f1365fd233c6721,TWIST_5_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,1,2,P00069,smooth_rankine,CLOSED,0.001204903876262343,0.00144386363722223,0.8344997721394186,0.8116425754424825,0.27925,0.4020643122663059,True,True
1.0,00cc40260586bc58,d009d13d21fbe726,TWIST_5_2,CLOSED,OFFSET_CONTROL,-0.37,0.05,twist,2,1,P00070,smooth_rankine,OFFSET_CONTROL,6.524641832839723e-16,2.6102789724477925e-16,0.0006524641832839724,-2.167004122300384,0.062249999999999917,0.4531864624168897,False,True
1.0,48b3c839b14f10c9,85095aec916e94af,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,2,2,P00071,smooth_rankine,TIE,3.335931019391539e-16,1.1218393619773803e-15,0.0003335931019391539,-0.16543485129288873,0.04675000000000007,0.502397138237414,True,True
-1.0,efe854f818e14e06,5135aa29cd8c14de,TRIPLE_GEAR_T3_3,CLOSED,OFFSET_CONTROL,0.37,0.05,triple_gear,1,1,P00072,gaussian,OFFSET_CONTROL,0.0,0.0,0.0,1.8487770578847567,0.32575,0.8216194694922094,False,True
-1.0,60d5d7d355fe39ac,d55fba67c5ba59df,TRIPLE_GEAR_T3_3,OFFSET_CONTROL,CLOSED,0.37,0.05,triple_gear,1,2,P00073,gaussian,CLOSED,0.006965086556452191,0.014797129426859137,0.470705253399315,-2.3368687022155443,0.2986249999999999,0.20758170344334212,True,True
-1.0,ef9f9cb3929a6397,62895509f3d5566d,TRIPLE_GEAR_T3_3,CLOSED,OFFSET_CONTROL,0.37,0.05,triple_gear,2,1,P00074,gaussian,INDETERMINATE,0.0,nan,nan,nan,nan,0.19161462168118537,False,False
-1.0,29ceb683e2e31e0b,add9d616d1a879f0,TRIPLE_GEAR_T3_3,CLOSED,OFFSET_CONTROL,-0.37,0.05,triple_gear,2,2,P00075,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
0.0,9258339631c0efe7,d0c223edb8b5fb87,TRIPLE_GEAR_T3_3,OFFSET_CONTROL,CLOSED,0.37,0.05,triple_gear,1,1,P00076,gaussian,TIE,0.0,1.5351364229238019e-18,0.0,-1.2894730042347669,0.4265,0.9251987271927188,True,True
0.0,633c5b80ea2a7b56,5b734a71c5341839,TRIPLE_GEAR_T3_3,OFFSET_CONTROL,CLOSED,0.37,0.05,triple_gear,1,2,P00077,gaussian,CLOSED,6.323353828129788e-18,6.021235823030591e-17,6.3233538281297884e-06,1.5720340261288703,0.1043750000000001,0.8118944098974851,True,False
0.0,6e48458cf223f0a7,1b66b73d17fcbfe4,TRIPLE_GEAR_T3_3,CLOSED,OFFSET_CONTROL,0.37,0.05,triple_gear,2,1,P00078,gaussian,TIE,8.722343504541914e-19,2.4407251558760584e-17,8.722343504541914e-07,2.524278710343006,0.24775000000000014,0.9200846172929604,True,True
0.0,540473a328c9e22d,6030d4def9cae98b,TRIPLE_GEAR_T3_3,CLOSED,OFFSET_CONTROL,-0.37,0.05,triple_gear,2,2,P00079,gaussian,TIE,2.367771998092811e-17,3.158133488760605e-17,2.367771998092811e-05,-2.2793947605601828,0.22449999999999992,0.6981426285935269,True,True
1.0,1acfbf813c3038fc,ef3eff029c12c800,TRIPLE_GEAR_T3_3,CLOSED,OFFSET_CONTROL,-0.37,0.05,triple_gear,1,1,P00080,gaussian,OFFSET_CONTROL,0.0002330735751998815,0.0,233073575.1998815,-0.7020051852282823,0.1508750000000001,0.3422982431951294,False,True
1.0,32c645fef82eec7b,0ca25eb5a3d3ddaa,TRIPLE_GEAR_T3_3,CLOSED,OFFSET_CONTROL,-0.37,0.05,triple_gear,1,2,P00081,gaussian,OFFSET_CONTROL,0.0007588068700649438,0.0005059044843898685,1.4999014507255868,-0.6667073755675845,0.11262500000000009,0.343671374134738,True,True
1.0,b2f8310be30b2cc1,d5a041a13c6ad78d,TRIPLE_GEAR_T3_3,OFFSET_CONTROL,CLOSED,-0.37,0.05,triple_gear,2,1,P00082,gaussian,TIE,2.08018187923537e-16,2.4447210384830915e-16,0.00020801818792353703,-2.9399467268199637,0.06562500000000004,0.29130006857221746,True,True
1.0,810c353d93e7c31c,71de17c798e09d48,TRIPLE_GEAR_T3_3,CLOSED,OFFSET_CONTROL,-0.37,0.05,triple_gear,2,2,P00083,gaussian,TIE,3.565173512587154e-16,5.151291865451614e-17,0.0003565173512587154,2.017005254171834,0.360625,0.29011541925781503,True,True
-1.0,ce58ea4300105809,9664006bf1aaef0a,TRIPLE_GEAR_T3_3,CLOSED,OFFSET_CONTROL,0.37,0.05,triple_gear,1,1,P00084,smooth_rankine,CLOSED,0.00833015371984599,0.011902199491961524,0.6998835572762822,-2.660427892253079,0.274875,0.21838773373039677,True,True
-1.0,17f7155298197638,9e4652f2b28888ef,TRIPLE_GEAR_T3_3,CLOSED,OFFSET_CONTROL,-0.37,0.05,triple_gear,1,2,P00085,smooth_rankine,OFFSET_CONTROL,0.016114801551898348,0.013809416961145361,1.1669429344656255,-1.6301594740319216,0.0036249999999999893,0.2745771911279549,True,True
-1.0,86025163eaf629c2,6a6dba7a55fc2d2e,TRIPLE_GEAR_T3_3,OFFSET_CONTROL,CLOSED,-0.37,0.05,triple_gear,2,1,P00086,smooth_rankine,OFFSET_CONTROL,0.006651280510138727,0.002474049280858666,2.6884187641687856,-0.5237481689665844,0.0694999999999999,0.29151081323097516,True,True
-1.0,491b4acd84b758c6,9b5b62d79036584c,TRIPLE_GEAR_T3_3,OFFSET_CONTROL,CLOSED,-0.37,0.05,triple_gear,2,2,P00087,smooth_rankine,OFFSET_CONTROL,0.01763605161852844,0.011254398771463513,1.5670363185678253,0.1550247096958495,0.007500000000000062,0.21913138564235235,True,True
0.0,15c37f0794f78f61,8be98949248181d9,TRIPLE_GEAR_T3_3,CLOSED,OFFSET_CONTROL,0.37,0.05,triple_gear,1,1,P00088,smooth_rankine,INDETERMINATE,1.2881508043335827e-17,1.5592276797837498e-17,1.2881508043335827e-05,-2.1080093850002535,0.22062500000000007,0.5269890638944982,False,False
0.0,92492dc38c88a00d,74d1bd05387e61de,TRIPLE_GEAR_T3_3,OFFSET_CONTROL,CLOSED,0.37,0.05,triple_gear,1,2,P00089,smooth_rankine,CLOSED,3.963429367672847e-17,7.815109545075121e-16,3.963429367672847e-05,0.17551074514837375,0.05449999999999999,0.9904014741418568,True,False
0.0,36fdee0628621cd8,a9201e412111a676,TRIPLE_GEAR_T3_3,CLOSED,OFFSET_CONTROL,-0.37,0.05,triple_gear,2,1,P00090,smooth_rankine,TIE,2.2386955440646165e-16,4.704981635323798e-16,0.00022386955440646165,0.6770854564827625,0.4105000000000001,0.9843245367116222,True,True
0.0,34906a20266123ca,9bcf6f17969518c5,TRIPLE_GEAR_T3_3,OFFSET_CONTROL,CLOSED,0.37,0.05,triple_gear,2,2,P00091,smooth_rankine,TIE,3.378864856921446e-16,3.4153958186805497e-16,0.00033788648569214457,-0.5752524570556735,0.0036249999999999893,0.9808606941757708,True,True
