blind_id,source,topology_class,components,status,component_count,core_radius_norm,thickness_norm,core_clearance_radii,shape_velocity_ratio,normalized_growth,jacobian_convergence,nearest_self_distance,nearest_inter_distance,nearest_relevant_rate,TBK_block_diagonal_growth_penalty,ringdown_max_recurrence,ringdown_core_event,linking_drift_max,rpo_found,floquet_valid,floquet_rho_non
B01,fremlin:8_7:knot.8_7s,knot,1,FAIL,1,0.05100235730646426,0.0566692858960714,1.111111111111111,0.4238603133270905,0.2609756951480108,0.029777694316700007,0.13599304044094487,inf,-1.4904735630199905e-13,0.014640638091637976,0.11025681759116276,True,0.0,False,False,nan
B02,knotplot:link_6.2.1,link,2,FAIL,2,0.09562660601843273,0.10625178446492525,1.1111130740369095,0.3624332783724729,0.19406911038926053,0.035287675854770335,0.24471152127762477,0.21250394434571443,-0.07321593167075424,-0.05650773071974663,0.0730297410847571,True,6.81332381451405e-05,False,False,nan
B03,fremlin:4_1:knot.4_1,knot,1,FAIL,1,0.12158230151328546,0.13509144612587273,1.1111111111111112,0.46582754316925434,0.3263826964445023,0.04852499163780645,0.27018289225174547,inf,0.3454663915003635,-0.017752513744207544,0.04711212035072734,True,0.0,False,False,nan
B04,knotplot:knot_10.1,knot,1,FAIL,1,0.06447832540996595,0.07164258378885105,1.111120945567205,0.5113550915262773,0.1174573081789261,0.0726120024591781,0.14328643579622263,inf,0.15550116052684324,0.004707393918692592,0.05892664191388046,True,0.0,False,False,nan
B05,knotplot:link_8.2.1,link,2,FAIL,2,0.07336749743759495,0.08151944159732773,1.111115745159029,0.6217434276998401,0.037461261599157164,0.052805979829389726,0.23263455260675656,0.16303956317165294,-1.1324064334533022,0.005292229323971801,0.04549196935582474,True,2.0859928006267126e-05,False,False,nan
B06,knotplot:link_7.2.5,link,2,FAIL,2,0.07798654553175059,0.08665171725750066,1.111135987970289,0.5466129517211723,0.06353248570499676,0.10284497145867824,0.17330731463562324,0.17330791080096467,1.136512256980168,0.019239530307917755,4.095938964636317e-16,True,0.0,False,False,nan
B07,fremlin:8_19:knot.8_19u,knot,1,FAIL,1,0.07174847864482814,0.07972053182758682,1.111111111111111,0.49158702858775905,0.8791565009612006,0.01457709235604864,0.15944106365517363,inf,0.20460931787246422,0.08889562707891066,0.18305949075874758,True,0.0,False,False,nan
B08,knotplot:torus_2.7,torus_knot,1,FAIL,1,0.08818345561017799,0.09798161734464221,1.1111166865355384,0.3369497589844063,0.35924101825688914,0.00880041186490418,0.1959642180096694,inf,0.19745108317797405,-0.17747166561177524,0.06903821613870643,True,0.0,False,False,nan
B09,fremlin:8_3:knot.8_3d,knot,1,FAIL,1,0.0053421918983384345,0.005935768775931593,1.111111111111111,0.9098084075121239,0.4417902163635,0.4785522197239137,1.4828737092909852e-14,inf,-1.3501080377436558,-0.00812346807652919,0.06761631599312197,True,0.0,False,False,nan
B10,fremlin:8_11:knot.8_11,knot,1,FAIL,1,0.04959845652485963,0.05510939613873292,1.1111111111111112,0.44162129199586864,0.33529679263860845,0.012301827731888695,0.12075551056530365,inf,-0.02705685878296729,0.06077229380915975,0.06904755427826179,True,0.0,False,False,nan
B11,fremlin:5_2:knot.5_2d,knot,1,FAIL,1,0.024335447607449087,0.027039386230498987,1.1111111111111112,0.6796230387163359,0.30818072632183646,0.15996579869780206,7.771833919077567e-15,inf,0.7232777372888917,-0.040008758665679954,1.1410736908953608e-15,True,0.0,False,False,nan
B12,fremlin:7_1:knot.7_1,knot,1,FAIL,1,0.08674951661449773,0.09638835179388637,1.1111111111111112,0.33125886834000096,0.36200834597230347,0.0070029377369432225,0.19277670358777274,inf,0.17492243926674145,-0.18113797130361192,0.08569461902507733,True,0.0,False,False,nan
B13,knotplot:link_4.2.1,link,2,PASS,2,0.12242787148787565,0.13603096831986183,1.1111121717963035,0.6827471334676506,0.09086370817910866,0.06139134139628634,0.2518008605835537,0.2720621963545845,0.6028430431497149,-0.0453907577804361,0.10988245334833215,False,2.3584657711239743e-06,False,False,nan
B14,fremlin:10_1:knot.10_1n,knot,1,FAIL,1,0.0659710825145195,0.07330120279391054,1.111111111111111,0.6455483041898626,0.10760907281303317,0.06958759072184427,0.1466024055878211,inf,0.12879041634935523,-0.008342796703060876,0.044877040032533816,True,0.0,False,False,nan
B15,fremlin:7_5:knot.7_5,knot,1,FAIL,1,0.0658255857649744,0.07313953973886043,1.111111111111111,0.3700956835187674,0.12401511366229116,0.024809438327722894,0.14627907947772087,inf,2.690125542727581e-13,0.024501034030902452,0.01896875212490288,True,0.0,False,False,nan
B16,fremlin:8_15:knot.8_15,knot,1,FAIL,1,0.02295560362853939,0.025506226253932653,1.111111111111111,0.5023223777145942,1.0,0.07730029182641221,0.006042941798145036,inf,0.057897455197500225,-0.009630348937870918,3.107265308582819e-16,True,0.0,False,False,nan
