eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
0,0.10905778366795696,0.0,0.0,0.10905778366795696,109057783667956.95,1.4005599838482252,1.1834525693276539
5,-0.109195674139424,0.0,0.0,0.109195674139424,109195674139424.0,1.4015548892364724,1.1838728349094223
11,0.0328468615000499,0.0,0.0,0.0328468615000499,32846861500049.9,0.8996373333129266,0.9484921366637293
8,0.04846065353977772,0.0,0.0,0.04846065353977772,48460653539777.72,0.29970756517013,0.547455537162727
12,0.023684539837090186,0.0,0.0,0.023684539837090186,23684539837090.184,0.9449254796836962,0.9720727748906952
13,0.020632161651610664,0.0,0.0,0.020632161651610664,20632161651610.664,0.8710298078193559,0.933289776982131
17,-0.024404710028675555,0.0,0.0,0.024404710028675555,24404710028675.55,0.9238286631345966,0.9611600611420538
16,-0.019530996547496127,0.0,0.0,0.019530996547496127,19530996547496.125,0.7240419923526273,0.8509065708716953
19,-0.03402377171564942,0.0,0.0,0.03402377171564942,34023771715649.42,0.8927643291443075,0.9448620688461927
18,-0.04718524723961687,0.0,0.0,0.04718524723961687,47185247239616.87,0.28874580090283786,0.5373507242973046
20,-0.07375056641746161,0.0006207376869013107,0.0006207376869013107,0.07375056641746161,118.81116286916699,0.9659277727839497,0.9828162456858096
6,0.07388904431290522,0.001023369747974235,0.001023369747974235,0.07388904431290522,72.2017085800796,0.9769371079379108,0.988401288919592
3,-0.12463975137983707,0.023506605489124647,0.023506605489124647,0.12463975137983707,5.302328804450382,1.2467630084645906,1.116585423720277
1,0.1250305956595575,0.023642798159319654,0.023642798159319654,0.1250305956595575,5.288316332822569,1.2464520757744355,1.1164461813157118
9,0.020749847013800275,0.0352472192906579,0.0352472192906579,0.020749847013800275,0.5886945816261858,0.9443971052479909,0.9718009596866999
14,-0.02109265673224118,0.03529625295721543,0.03529625295721543,0.02109265673224118,0.5975891196668601,0.9445252814306045,0.9718669052038991
