candidate_id,carrier_id,family,source,source_qualified,condition,gamma_core,beta_parameter,beta_total_thread_over_core,thread_coupling_mode,n_threads,helix_turns,thread_gamma_each,hole_clearance,combined_initial_gap_core,carrier_self_gap_core,bundle_radius,thread_density_proxy,link_matrix_json
CAND_179CC00A450F05DE,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-0.5,-0.5,total_beta,1,1.0,-0.5,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022651645560865]]
CAND_026B7A588CF63848,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-0.25,-0.25,total_beta,1,1.0,-0.25,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022651645560865]]
CAND_E0A0D7308D0DD051,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,0.25,0.25,total_beta,1,1.0,0.25,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022651645560865]]
CAND_49C0D025A797E0C1,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,0.5,0.5,total_beta,1,1.0,0.5,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022651645560865]]
CAND_87913C084EF230BF,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,1.0,1.0,total_beta,1,1.0,1.0,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022651645560865]]
CAND_A5EB3FCA819B0655,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,1.5,1.5,total_beta,1,1.0,1.5,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022651645560865]]
CAND_684FF05DFC3647E2,TORUS_T2_3,torus,"analytic T(2,q)",True,null,1.0,0.0,0.0,total_beta,1,3.0,0.0,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022634694954364]]
CAND_0ECC330E35F21AD1,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-1.5,-1.5,total_beta,1,3.0,-1.5,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022634694954364]]
CAND_141E4CDCBFDBCC27,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-1.0,-1.0,total_beta,1,3.0,-1.0,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022634694954364]]
CAND_D9F7A32CD0A15979,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-0.5,-0.5,total_beta,1,3.0,-0.5,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022634694954364]]
CAND_AF6CC3ADE4E70C6F,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-0.25,-0.25,total_beta,1,3.0,-0.25,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022634694954364]]
CAND_DFA03218D5621254,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,0.25,0.25,total_beta,1,3.0,0.25,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022634694954364]]
CAND_E59AA24072CDFB9F,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,0.5,0.5,total_beta,1,3.0,0.5,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022634694954364]]
CAND_BC2F0E02E6708807,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,1.0,1.0,total_beta,1,3.0,1.0,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022634694954364]]
CAND_517AAB353E71E5A2,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,1.5,1.5,total_beta,1,3.0,1.5,0.6618174420968784,11.3066601339996,11.3066601339996,0.11912713957743812,0.7267310395550091,[[2.0022634694954364]]
CAND_26868282BBA90857,TORUS_T2_3,torus,"analytic T(2,q)",True,null,1.0,0.0,0.0,total_beta,3,0.0,0.0,0.6618174420968784,6.934495007640526,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0022265964151615, 2.002226599255907, 2.002226601079086]]"
CAND_E7161255F6CA4AB6,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-1.5,-1.5,total_beta,3,0.0,-0.5,0.6618174420968784,6.934495007640526,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0022265964151615, 2.002226599255907, 2.002226601079086]]"
CAND_512DD77D12D5C2CD,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-1.0,-1.0,total_beta,3,0.0,-0.3333333333333333,0.6618174420968784,6.934495007640526,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0022265964151615, 2.002226599255907, 2.002226601079086]]"
CAND_623CEB3491763AB9,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-0.5,-0.5,total_beta,3,0.0,-0.16666666666666666,0.6618174420968784,6.934495007640526,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0022265964151615, 2.002226599255907, 2.002226601079086]]"
CAND_6020E0FD45CB8416,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-0.25,-0.25,total_beta,3,0.0,-0.08333333333333333,0.6618174420968784,6.934495007640526,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0022265964151615, 2.002226599255907, 2.002226601079086]]"
CAND_AB90453A3FEEF7A8,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,0.25,0.25,total_beta,3,0.0,0.08333333333333333,0.6618174420968784,6.934495007640526,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0022265964151615, 2.002226599255907, 2.002226601079086]]"
CAND_B127F5693CC1BB4F,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,0.5,0.5,total_beta,3,0.0,0.16666666666666666,0.6618174420968784,6.934495007640526,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0022265964151615, 2.002226599255907, 2.002226601079086]]"
CAND_4129CAF2604D6E0E,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,1.0,1.0,total_beta,3,0.0,0.3333333333333333,0.6618174420968784,6.934495007640526,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0022265964151615, 2.002226599255907, 2.002226601079086]]"
CAND_A51DA000B51CE315,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,1.5,1.5,total_beta,3,0.0,0.5,0.6618174420968784,6.934495007640526,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0022265964151615, 2.002226599255907, 2.002226601079086]]"
CAND_507975437FA49BD3,TORUS_T2_3,torus,"analytic T(2,q)",True,null,1.0,0.0,0.0,total_beta,3,1.0,0.0,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_7B775AAA83754E28,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-1.5,-1.5,total_beta,3,1.0,-0.5,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_1069E6B81B7338B1,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-1.0,-1.0,total_beta,3,1.0,-0.3333333333333333,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_DB3BA44255869963,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-0.5,-0.5,total_beta,3,1.0,-0.16666666666666666,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_2893F117A7FBC446,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-0.25,-0.25,total_beta,3,1.0,-0.08333333333333333,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_B5E55C7773C9C91C,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,0.25,0.25,total_beta,3,1.0,0.08333333333333333,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_054E6798DA3A47EB,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,0.5,0.5,total_beta,3,1.0,0.16666666666666666,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_EC53E6520CFF9182,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,1.0,1.0,total_beta,3,1.0,0.3333333333333333,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_BC53F96DE2D0EC25,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,1.5,1.5,total_beta,3,1.0,0.5,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_F6F58C27BB8FA0AB,TORUS_T2_3,torus,"analytic T(2,q)",True,null,1.0,0.0,0.0,total_beta,3,3.0,0.0,0.6618174420968784,4.860767656396392,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0024774850045914, 2.0024774821347684, 2.0024774823069906]]"
CAND_0B237E91AE7A486F,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-1.5,-1.5,total_beta,3,3.0,-0.5,0.6618174420968784,4.860767656396392,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0024774850045914, 2.0024774821347684, 2.0024774823069906]]"
CAND_81F0486EEF899407,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-1.0,-1.0,total_beta,3,3.0,-0.3333333333333333,0.6618174420968784,4.860767656396392,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0024774850045914, 2.0024774821347684, 2.0024774823069906]]"
CAND_69B3AB4CF91B0449,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-0.5,-0.5,total_beta,3,3.0,-0.16666666666666666,0.6618174420968784,4.860767656396392,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0024774850045914, 2.0024774821347684, 2.0024774823069906]]"
CAND_587A2AA02EC77E00,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-0.25,-0.25,total_beta,3,3.0,-0.08333333333333333,0.6618174420968784,4.860767656396392,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0024774850045914, 2.0024774821347684, 2.0024774823069906]]"
CAND_1D2F22858223730D,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,0.25,0.25,total_beta,3,3.0,0.08333333333333333,0.6618174420968784,4.860767656396392,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0024774850045914, 2.0024774821347684, 2.0024774823069906]]"
CAND_E496609B198BB5BB,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,0.5,0.5,total_beta,3,3.0,0.16666666666666666,0.6618174420968784,4.860767656396392,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0024774850045914, 2.0024774821347684, 2.0024774823069906]]"
CAND_69225184055C6AC4,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,1.0,1.0,total_beta,3,3.0,0.3333333333333333,0.6618174420968784,4.860767656396392,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0024774850045914, 2.0024774821347684, 2.0024774823069906]]"
CAND_7C22B3A4DC876E71,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,1.5,1.5,total_beta,3,3.0,0.5,0.6618174420968784,4.860767656396392,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.0024774850045914, 2.0024774821347684, 2.0024774823069906]]"
CAND_AB2EBAFAB00221F7,TORUS_T2_7,torus,"analytic T(2,q)",True,null,1.0,0.0,0.0,total_beta,1,0.0,0.0,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979454645628159]]
CAND_70BA8DF2AD7D4A69,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-1.5,-1.5,total_beta,1,0.0,-1.5,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979454645628159]]
CAND_7E6EE19627C9C879,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-1.0,-1.0,total_beta,1,0.0,-1.0,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979454645628159]]
CAND_CD77B1E066F3CC94,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-0.5,-0.5,total_beta,1,0.0,-0.5,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979454645628159]]
CAND_53B53660CBA9B710,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-0.25,-0.25,total_beta,1,0.0,-0.25,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979454645628159]]
CAND_49FAC0033C42E37F,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,0.25,0.25,total_beta,1,0.0,0.25,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979454645628159]]
CAND_F2EB12C4D5AA44A6,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,0.5,0.5,total_beta,1,0.0,0.5,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979454645628159]]
CAND_BFDF87A2920E7B83,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,1.0,1.0,total_beta,1,0.0,1.0,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979454645628159]]
CAND_96769F4F33596208,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,1.5,1.5,total_beta,1,0.0,1.5,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979454645628159]]
CAND_EE7C0007DEC4B693,TORUS_T2_7,torus,"analytic T(2,q)",True,null,1.0,0.0,0.0,total_beta,1,1.0,0.0,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.99794497260174]]
CAND_5182AE226D7DD9E0,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-1.5,-1.5,total_beta,1,1.0,-1.5,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.99794497260174]]
CAND_4C0F393C46C818E9,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-1.0,-1.0,total_beta,1,1.0,-1.0,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.99794497260174]]
CAND_38FA7100673FFF5F,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-0.5,-0.5,total_beta,1,1.0,-0.5,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.99794497260174]]
CAND_9EDD85610B216C2B,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-0.25,-0.25,total_beta,1,1.0,-0.25,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.99794497260174]]
CAND_F2F1277019A10F1A,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,0.25,0.25,total_beta,1,1.0,0.25,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.99794497260174]]
CAND_8E7A00C257EF4D3D,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,0.5,0.5,total_beta,1,1.0,0.5,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.99794497260174]]
CAND_11F04B391903E9E3,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,1.0,1.0,total_beta,1,1.0,1.0,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.99794497260174]]
CAND_44361971D156A733,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,1.5,1.5,total_beta,1,1.0,1.5,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.99794497260174]]
CAND_7EA02E296B111F96,TORUS_T2_7,torus,"analytic T(2,q)",True,null,1.0,0.0,0.0,total_beta,1,3.0,0.0,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979415143860435]]
CAND_03B6104B90772974,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-1.5,-1.5,total_beta,1,3.0,-1.5,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979415143860435]]
CAND_E95EFB3FC0530155,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-1.0,-1.0,total_beta,1,3.0,-1.0,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979415143860435]]
CAND_8A5F617902B5AB27,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-0.5,-0.5,total_beta,1,3.0,-0.5,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979415143860435]]
CAND_221C51EE565F3541,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-0.25,-0.25,total_beta,1,3.0,-0.25,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979415143860435]]
CAND_212129382A5A1286,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,0.25,0.25,total_beta,1,3.0,0.25,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979415143860435]]
CAND_E3625297FBFD0232,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,0.5,0.5,total_beta,1,3.0,0.5,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979415143860435]]
CAND_D7951DE746B7F9B8,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,1.0,1.0,total_beta,1,3.0,1.0,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979415143860435]]
CAND_8209E2A400C99B6C,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,1.5,1.5,total_beta,1,3.0,1.5,0.6747152195687994,14.047428040507166,14.047428040507166,0.12144873952238389,0.6992123877857616,[[1.9979415143860435]]
CAND_484A6F74481145CD,TORUS_T2_7,torus,"analytic T(2,q)",True,null,1.0,0.0,0.0,total_beta,3,0.0,0.0,0.6747152195687994,7.049384409340388,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.9979305118834665, 1.9979311495035847, 1.997931371611719]]"
CAND_EDCEAC0BD702FE88,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-1.5,-1.5,total_beta,3,0.0,-0.5,0.6747152195687994,7.049384409340388,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.9979305118834665, 1.9979311495035847, 1.997931371611719]]"
CAND_D33CC7D76C419AE4,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-1.0,-1.0,total_beta,3,0.0,-0.3333333333333333,0.6747152195687994,7.049384409340388,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.9979305118834665, 1.9979311495035847, 1.997931371611719]]"
CAND_47DFBB9EAAD68EE7,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-0.5,-0.5,total_beta,3,0.0,-0.16666666666666666,0.6747152195687994,7.049384409340388,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.9979305118834665, 1.9979311495035847, 1.997931371611719]]"
CAND_D7543385C1382D6B,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-0.25,-0.25,total_beta,3,0.0,-0.08333333333333333,0.6747152195687994,7.049384409340388,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.9979305118834665, 1.9979311495035847, 1.997931371611719]]"
CAND_8C3062572EE3A4ED,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,0.25,0.25,total_beta,3,0.0,0.08333333333333333,0.6747152195687994,7.049384409340388,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.9979305118834665, 1.9979311495035847, 1.997931371611719]]"
CAND_3057DE31F2F1977E,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,0.5,0.5,total_beta,3,0.0,0.16666666666666666,0.6747152195687994,7.049384409340388,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.9979305118834665, 1.9979311495035847, 1.997931371611719]]"
CAND_4B8B565EC4D5DC9E,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,1.0,1.0,total_beta,3,0.0,0.3333333333333333,0.6747152195687994,7.049384409340388,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.9979305118834665, 1.9979311495035847, 1.997931371611719]]"
CAND_4FD35493D9A1E608,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,1.5,1.5,total_beta,3,0.0,0.5,0.6747152195687994,7.049384409340388,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.9979305118834665, 1.9979311495035847, 1.997931371611719]]"
CAND_5162C00DDE0B3391,TORUS_T2_7,torus,"analytic T(2,q)",True,null,1.0,0.0,0.0,total_beta,3,1.0,0.0,0.6747152195687994,4.972909179360731,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.997951502605744, 1.9979515717846583, 1.9979516551746863]]"
CAND_F7E6CEF03DB66BFD,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-1.5,-1.5,total_beta,3,1.0,-0.5,0.6747152195687994,4.972909179360731,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.997951502605744, 1.9979515717846583, 1.9979516551746863]]"
CAND_143EAEA41E38D9E3,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-1.0,-1.0,total_beta,3,1.0,-0.3333333333333333,0.6747152195687994,4.972909179360731,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.997951502605744, 1.9979515717846583, 1.9979516551746863]]"
CAND_2F1B05DC15BC60FF,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-0.5,-0.5,total_beta,3,1.0,-0.16666666666666666,0.6747152195687994,4.972909179360731,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.997951502605744, 1.9979515717846583, 1.9979516551746863]]"
CAND_988C96909C1AC40E,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,-0.25,-0.25,total_beta,3,1.0,-0.08333333333333333,0.6747152195687994,4.972909179360731,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.997951502605744, 1.9979515717846583, 1.9979516551746863]]"
CAND_068EF765CA860CEB,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,0.25,0.25,total_beta,3,1.0,0.08333333333333333,0.6747152195687994,4.972909179360731,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.997951502605744, 1.9979515717846583, 1.9979516551746863]]"
CAND_CBB6F761DD244CFF,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,0.5,0.5,total_beta,3,1.0,0.16666666666666666,0.6747152195687994,4.972909179360731,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.997951502605744, 1.9979515717846583, 1.9979516551746863]]"
CAND_E4F4BE06EAF95D5B,TORUS_T2_7,torus,"analytic T(2,q)",True,active,1.0,1.0,1.0,total_beta,3,1.0,0.3333333333333333,0.6747152195687994,4.972909179360731,14.047428040507166,0.12144873952238389,2.097637163357285,"[[1.997951502605744, 1.9979515717846583, 1.9979516551746863]]"
