pair_id,candidate_a,geometry_a,candidate_b,geometry_b
PAIR_823CB230920D,CAND_7A344C10B2CB9A6B,geometry/CAND_7A344C10B2CB9A6B.npz,CAND_95AFB114EE1D781D,geometry/CAND_95AFB114EE1D781D.npz
PAIR_55C2D8206FF7,CAND_E92658EB342ADB70,geometry/CAND_E92658EB342ADB70.npz,CAND_67F9BFABA0720E99,geometry/CAND_67F9BFABA0720E99.npz
PAIR_B7A15997C0D5,CAND_40330E5B2AAACCAA,geometry/CAND_40330E5B2AAACCAA.npz,CAND_D6F703244F33369C,geometry/CAND_D6F703244F33369C.npz
PAIR_850CCF84D8CB,CAND_B588E9EC5AF92555,geometry/CAND_B588E9EC5AF92555.npz,CAND_55814A386E2534CA,geometry/CAND_55814A386E2534CA.npz
PAIR_1FABDD182CFD,CAND_B61571A5E68F8CA5,geometry/CAND_B61571A5E68F8CA5.npz,CAND_7A1DE01498D6F511,geometry/CAND_7A1DE01498D6F511.npz
PAIR_E34AF57B5420,CAND_7474AC9F187BFF73,geometry/CAND_7474AC9F187BFF73.npz,CAND_C08DF553869B5D36,geometry/CAND_C08DF553869B5D36.npz
PAIR_2372EA4C98AC,CAND_D2870F6689902648,geometry/CAND_D2870F6689902648.npz,CAND_625770E3A390E6C1,geometry/CAND_625770E3A390E6C1.npz
PAIR_7CC0F4B10406,CAND_7454A4EF1B55E974,geometry/CAND_7454A4EF1B55E974.npz,CAND_E92658EB342ADB70,geometry/CAND_E92658EB342ADB70.npz
PAIR_B90E66C282BF,CAND_8C0358387D9465FE,geometry/CAND_8C0358387D9465FE.npz,CAND_D36406E913C770EB,geometry/CAND_D36406E913C770EB.npz
PAIR_F34562807D4F,CAND_7BEA10E22098C0DB,geometry/CAND_7BEA10E22098C0DB.npz,CAND_D2ED00D96A8E0566,geometry/CAND_D2ED00D96A8E0566.npz
PAIR_45623E0C00F4,CAND_E6A8F0B10143903F,geometry/CAND_E6A8F0B10143903F.npz,CAND_97DEFBDFF341F46A,geometry/CAND_97DEFBDFF341F46A.npz
PAIR_2679A7748A6B,CAND_7F8159FB9BC08D13,geometry/CAND_7F8159FB9BC08D13.npz,CAND_31041C8818DFFAD0,geometry/CAND_31041C8818DFFAD0.npz
PAIR_A4C23F169E66,CAND_25B31C644A9DA764,geometry/CAND_25B31C644A9DA764.npz,CAND_40330E5B2AAACCAA,geometry/CAND_40330E5B2AAACCAA.npz
PAIR_FF40F7C20AC5,CAND_6D30C28920B021AD,geometry/CAND_6D30C28920B021AD.npz,CAND_57883D23684EB79C,geometry/CAND_57883D23684EB79C.npz
PAIR_19917AA5FE40,CAND_205595EDEA2F02A9,geometry/CAND_205595EDEA2F02A9.npz,CAND_826DA2AC263BC402,geometry/CAND_826DA2AC263BC402.npz
PAIR_18707AEC961D,CAND_467667893BAC8AA1,geometry/CAND_467667893BAC8AA1.npz,CAND_38F109606DD44850,geometry/CAND_38F109606DD44850.npz
PAIR_0F32FE0934EE,CAND_CDB88FFCD72397AB,geometry/CAND_CDB88FFCD72397AB.npz,CAND_205595EDEA2F02A9,geometry/CAND_205595EDEA2F02A9.npz
PAIR_ED1AA5A493A1,CAND_D456C123E84F28AB,geometry/CAND_D456C123E84F28AB.npz,CAND_4A36A070A90251C2,geometry/CAND_4A36A070A90251C2.npz
PAIR_F26E666097DC,CAND_4085139D1AAE960D,geometry/CAND_4085139D1AAE960D.npz,CAND_0C924024AE6AF3CE,geometry/CAND_0C924024AE6AF3CE.npz
