cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,ppw,wavelength_status,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status,equilibrium_status
30,2,58;60,oscillatory,-0.8733067329849974,8.44161795125698e-17,33,2.909090909090909,UNDERRESOLVED,-0.999966454104;-0.999966454104,3.473020121074571,5.921211272229661,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
31,2,59;61,oscillatory,0.8733067329849974,8.44161795125698e-17,33,2.909090909090909,UNDERRESOLVED,0.999966454104;0.999966454104,3.473020121074571,5.921211272229661,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
32,2,62;64,oscillatory,-0.8234238404362426,-2.908504231863138e-17,32,3.0,UNDERRESOLVED,-0.999961846992;-0.999961846992,1.4124059333202685,1.4812933630899658,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
33,2,63;65,oscillatory,0.8234238404362426,-2.908504231863138e-17,32,3.0,UNDERRESOLVED,0.999961846992;0.999961846992,1.4124059333202685,1.4812933630899658,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
34,2,66;72,oscillatory,-0.7192841179712623,-7.518315987838252e-17,30,3.2,UNDERRESOLVED,-0.999948876331;-0.999948876331,1.0075632924918103,1.0142230014586746,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
35,2,67;73,oscillatory,0.7192841179712623,-7.518315987838252e-17,30,3.2,UNDERRESOLVED,0.999948876331;0.999948876331,1.0075632924918103,1.0142230014586746,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
36,2,68;70,oscillatory,-0.7719826936776144,-1.0552022439071224e-17,31,3.096774193548387,UNDERRESOLVED,-0.99995610712;-0.99995610712,1.0245265317176506,1.0285472226404386,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
37,2,69;71,oscillatory,0.7719826936776144,-1.0552022439071224e-17,31,3.096774193548387,UNDERRESOLVED,0.99995610712;0.99995610712,1.0245265317176506,1.0285472226404386,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
38,2,74;76,oscillatory,-0.6656428317800502,-2.1845983955889645e-17,29,3.310344827586207,UNDERRESOLVED,-0.999939649486;-0.999939649486,1.0139873253344578,1.014009301655483,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
39,2,75;77,oscillatory,0.6656428317800502,-2.1845983955889645e-17,29,3.310344827586207,UNDERRESOLVED,0.999939649486;0.999939649486,1.0139873253344578,1.014009301655483,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
40,2,78;80,oscillatory,-0.6113862085887721,-4.22080897562849e-17,28,3.4285714285714284,UNDERRESOLVED,-0.999927699156;-0.999927699156,1.0021617290918368,1.0031539536853211,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
41,2,79;81,oscillatory,0.6113862085887721,-4.22080897562849e-17,28,3.4285714285714284,UNDERRESOLVED,0.999927699156;0.999927699156,1.0021617290918368,1.0031539536853211,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
42,2,82;84,oscillatory,-0.556852838692365,-2.3742050487910256e-17,27,3.5555555555555554,UNDERRESOLVED,-0.999911952593;-0.999911952593,1.0014496391788839,1.0025889011035098,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
43,2,83;85,oscillatory,0.556852838692365,-2.3742050487910256e-17,27,3.5555555555555554,UNDERRESOLVED,0.999911952593;0.999911952593,1.0014496391788839,1.0025889011035098,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
44,2,86;88,oscillatory,-0.5023908704087481,7.914016829303418e-18,26,3.6923076923076925,UNDERRESOLVED,-0.999890783936;-0.999890783936,1.0885478720886828,1.1134732633337714,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
45,2,87;89,oscillatory,0.5023908704087481,7.914016829303418e-18,26,3.6923076923076925,UNDERRESOLVED,0.999890783936;0.999890783936,1.0885478720886828,1.1134732633337714,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
46,2,90;92,oscillatory,-0.4483561079684257,-2.110404487814245e-17,25,3.84,UNDERRESOLVED,-0.999861649402;-0.999861649402,3.142443891073275,5.284301090559294,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
47,2,91;93,oscillatory,0.4483561079684257,-2.110404487814245e-17,25,3.84,UNDERRESOLVED,0.999861649402;0.999861649402,3.142443891073275,5.284301090559294,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
48,2,94;96,oscillatory,-0.3951098393528247,4.946260518314636e-19,24,4.0,UNDERRESOLVED,-0.999820417218;-0.999820417218,1.4392165103870256,1.5487211086770973,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
49,2,95;97,oscillatory,0.3951098393528247,4.946260518314636e-19,24,4.0,UNDERRESOLVED,0.999820417218;0.999820417218,1.4392165103870256,1.5487211086770973,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
50,2,98;100,oscillatory,-0.34301635940899183,-3.149119196660319e-17,23,4.173913043478261,UNDERRESOLVED,-0.999760068898;-0.999760068898,3.7485154964327485,4.156577717929407,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
51,2,99;101,oscillatory,0.34301635940899183,-3.149119196660319e-17,23,4.173913043478261,UNDERRESOLVED,0.999760068898;0.999760068898,3.7485154964327485,4.156577717929407,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
52,2,102;104,oscillatory,-0.29244013624304255,2.638005609767806e-18,22,4.363636363636363,UNDERRESOLVED,-0.99966801299;-0.99966801299,1.066198372507874,1.0703707067187964,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
53,2,103;105,oscillatory,0.29244013624304255,2.638005609767806e-18,22,4.363636363636363,UNDERRESOLVED,0.99966801299;0.99966801299,1.066198372507874,1.0703707067187964,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
54,2,106;108,oscillatory,-0.24374252748333416,1.0552022439071224e-17,21,4.571428571428571,UNDERRESOLVED,-0.999520063086;-0.999520063086,1.0036623396008948,1.0043584912093315,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
55,2,107;109,oscillatory,0.24374252748333416,1.0552022439071224e-17,21,4.571428571428571,UNDERRESOLVED,0.999520063086;0.999520063086,1.0036623396008948,1.0043584912093315,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
56,2,110;112,oscillatory,-0.19727784275875285,3.297507012209758e-18,20,4.8,UNDERRESOLVED,-0.999265478845;-0.999265478845,1.2743743295396652,1.2807370590340827,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
57,2,111;113,oscillatory,0.19727784275875285,3.297507012209758e-18,20,4.8,UNDERRESOLVED,0.999265478845;0.999265478845,1.2743743295396652,1.2807370590340827,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
58,2,114;116,oscillatory,-0.15338821216518478,2.6792244474204284e-18,19,5.052631578947368,UNDERRESOLVED,-0.998784388941;-0.998784388941,1.0039914198009547,1.0060916549462247,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
59,2,115;117,oscillatory,0.15338821216518478,2.6792244474204284e-18,19,5.052631578947368,UNDERRESOLVED,0.998784388941;0.998784388941,1.0039914198009547,1.0060916549462247,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
60,2,118;120,oscillatory,-0.1123954836557042,9.233019634187322e-18,18,5.333333333333333,UNDERRESOLVED,-0.997741092594;-0.997741092594,1.012999630457819,1.014630602116481,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
61,2,119;121,oscillatory,0.1123954836557042,9.233019634187322e-18,18,5.333333333333333,UNDERRESOLVED,0.997741092594;0.997741092594,1.012999630457819,1.014630602116481,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
62,2,122;124,oscillatory,-0.08213532435025683,2.901806170744587e-17,8,12.0,RESOLVED,0.996419245956;0.996419245956,2.836268112851758,4.629020148159816,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
63,2,123;125,oscillatory,0.08213532435025683,2.901806170744587e-17,8,12.0,RESOLVED,-0.996419245956;-0.996419245956,2.836268112851758,4.629020148159816,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
64,2,126;128,oscillatory,-0.08197449372910953,4.616509817093661e-18,9,10.666666666666666,DIAGNOSTIC,0.996281997248;0.996281997248,1.6056740396398834,2.0712922602870596,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
65,2,127;129,oscillatory,0.08197449372910953,4.616509817093661e-18,9,10.666666666666666,DIAGNOSTIC,-0.996281997248;-0.996281997248,1.6056740396398834,2.0712922602870596,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
66,2,130;132,oscillatory,-0.07458240020310594,1.1541274542734153e-18,17,5.647058823529412,UNDERRESOLVED,-0.994906149448;-0.994906149448,2.7675201100771174,4.5168659959212025,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
67,2,131;133,oscillatory,0.07458240020310594,1.1541274542734153e-18,17,5.647058823529412,UNDERRESOLVED,0.994906149448;0.994906149448,2.7675201100771174,4.5168659959212025,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
68,2,134;136,oscillatory,-0.06864246852262455,1.0552022439071224e-17,11,8.727272727272727,DIAGNOSTIC,0.994421603936;0.994421603936,7.245475384844621,13.474360485071534,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
69,2,135;137,oscillatory,0.06864246852262455,1.0552022439071224e-17,11,8.727272727272727,DIAGNOSTIC,-0.994421603936;-0.994421603936,7.245475384844621,13.474360485071534,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
70,2,138;140,oscillatory,-0.05523924495953807,-2.7410527038993612e-17,12,8.0,DIAGNOSTIC,0.99124932577;0.99124932577,1.6599880886528573,2.1843354187670996,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
71,2,139;141,oscillatory,0.05523924495953807,-2.7410527038993612e-17,12,8.0,DIAGNOSTIC,-0.99124932577;-0.99124932577,1.6599880886528573,2.1843354187670996,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
72,2,142;144,oscillatory,-0.07825921208832003,5.276011219535612e-18,7,13.714285714285714,RESOLVED,0.996209684973;0.996209684973,1.0235168012497717,1.024110189847071,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
73,2,143;145,oscillatory,0.07825921208832003,5.276011219535612e-18,7,13.714285714285714,RESOLVED,-0.996209684973;-0.996209684973,1.0235168012497717,1.024110189847071,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
74,2,146;148,oscillatory,-0.046844279992517605,-8.738393582355859e-18,4,24.0,RESOLVED,0.99109337947;0.99109337947,1.6174042636701498,2.1845747475794215,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
75,2,147;149,oscillatory,0.046844279992517605,-8.738393582355859e-18,4,24.0,RESOLVED,-0.99109337947;-0.99109337947,1.6174042636701498,2.1845747475794215,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
76,2,150;152,oscillatory,-0.06001265008122196,3.957008414651709e-18,5,19.2,RESOLVED,0.994185458007;0.994185458007,3.0700610121952328,5.090441120935369,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
77,2,151;153,oscillatory,0.06001265008122196,3.957008414651709e-18,5,19.2,RESOLVED,-0.994185458007;-0.994185458007,3.0700610121952328,5.090441120935369,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
78,2,154;156,oscillatory,-0.0401090978164236,1.483878155494391e-18,16,6.0,UNDERRESOLVED,-0.982796986372;-0.982796986372,1.0445820382993163,1.053553004429641,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
79,2,155;157,oscillatory,0.0401090978164236,1.483878155494391e-18,16,6.0,UNDERRESOLVED,0.982796986372;0.982796986372,1.0445820382993163,1.053553004429641,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
80,2,158;160,oscillatory,-0.07071420744630666,-6.26526332319854e-18,6,16.0,RESOLVED,0.99557074268;0.99557074268,5.180295238031909,9.189436964465909,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
81,2,159;161,oscillatory,0.07071420744630666,-6.26526332319854e-18,6,16.0,RESOLVED,-0.99557074268;-0.99557074268,5.180295238031909,9.189436964465909,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
82,2,162;164,oscillatory,-0.0775275439241768,4.616509817093661e-18,10,9.6,DIAGNOSTIC,0.995724638482;0.995724638482,2.618401891186726,4.220009016640599,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
83,2,163;165,oscillatory,0.0775275439241768,4.616509817093661e-18,10,9.6,DIAGNOSTIC,-0.995724638482;-0.995724638482,2.618401891186726,4.220009016640599,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
84,2,166;167,real_dominant,-0.0,0.002159430964882667,2,48.0,RESOLVED,-1.07409526859e-14;1.07409526859e-14,3.258308190665935,3.3783395608376843,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
85,2,168;170,oscillatory,-0.03211805514308624,-9.892521036629273e-19,3,32.0,RESOLVED,0.98272290697;0.98272290697,1.0507839628501356,1.077043002188055,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
86,2,169;171,oscillatory,0.03211805514308624,-9.892521036629273e-19,3,32.0,RESOLVED,-0.98272290697;-0.98272290697,1.0507839628501356,1.077043002188055,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
87,2,172;174,oscillatory,-0.03724781696819741,-9.233019634187322e-18,13,7.384615384615385,UNDERRESOLVED,0.980737402649;0.980737402649,13.36268171255019,25.70278631880535,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
88,2,173;175,oscillatory,0.03724781696819741,-9.233019634187322e-18,13,7.384615384615385,UNDERRESOLVED,-0.980737402649;-0.980737402649,13.36268171255019,25.70278631880535,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
89,1,176,oscillatory,-8.039284056968386e-10,-4.718723476876834e-17,0,inf,NOT_APPLICABLE,-2.01228677205e-07,5355922.491255847,5355922.491255847,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
90,1,177,oscillatory,8.039284056968386e-10,-4.718723476876834e-17,0,inf,NOT_APPLICABLE,2.01228677205e-07,5355922.491255847,5355922.491255847,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
91,2,178;180,oscillatory,-0.016970112781425416,1.2200775945176104e-17,2,48.0,RESOLVED,0.947330797805;0.947330797805,1.8789748104203339,2.4249083078666187,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
92,2,179;181,oscillatory,0.016970112781425416,1.2200775945176104e-17,2,48.0,RESOLVED,-0.947330797805;-0.947330797805,1.8789748104203339,2.4249083078666187,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
93,2,182;183,real_dominant,-0.0,-0.00215943096488263,0,48.0,RESOLVED,-2.21666379053e-14;2.21666379053e-14,19.25319207176285,35.984549525565726,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
94,2,184;186,oscillatory,-0.014003799380137115,3.9157895769990876e-18,13,6.4,UNDERRESOLVED,0.882343903194;0.882343903194,1.3572292432710467,1.522723445159826,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
95,2,185;187,oscillatory,0.014003799380137115,3.9157895769990876e-18,13,6.4,UNDERRESOLVED,-0.882343903194;-0.882343903194,1.3572292432710467,1.522723445159826,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
96,2,188;190,oscillatory,-0.007276472286701457,-1.6075346684522569e-18,15,6.4,UNDERRESOLVED,-0.695929610094;-0.695929610094,1.448381755764572,1.4552453326562949,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
97,2,189;191,oscillatory,0.007276472286701457,-1.6075346684522569e-18,15,6.4,UNDERRESOLVED,0.695929610094;0.695929610094,1.448381755764572,1.4552453326562949,True,1.3087633128710705,DIAGNOSTIC,relative_equilibrium_reference
