cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,ppw,wavelength_status,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status,equilibrium_status
0,1,0,oscillatory,-1.6182378121180458,2.0048842634235327e-16,55,5.818181818181818,UNDERRESOLVED,-0.998098283797,1.008953830128123,1.008953830128123,True,0.3354619274422407,RESOLVED,frozen_geometry_only
1,1,1,oscillatory,1.6182378121180458,2.0048842634235327e-16,55,5.818181818181818,UNDERRESOLVED,0.998098283797,1.008953830128123,1.008953830128123,True,0.3354619274422407,RESOLVED,frozen_geometry_only
2,1,2,oscillatory,-1.6067639667460516,5.487051668317037e-16,54,5.925925925925926,UNDERRESOLVED,-0.997905693828,1.0289378361493433,1.0289378361493433,True,0.3354619274422407,RESOLVED,frozen_geometry_only
3,1,3,oscillatory,1.6067639667460516,5.487051668317037e-16,54,5.925925925925926,UNDERRESOLVED,0.997905693828,1.0289378361493433,1.0289378361493433,True,0.3354619274422407,RESOLVED,frozen_geometry_only
4,1,4,oscillatory,-1.5962819330386775,2.1367845439119232e-16,54,5.925925925925926,UNDERRESOLVED,-0.998028270811,1.0086377830310567,1.0086377830310567,True,0.3354619274422407,RESOLVED,frozen_geometry_only
5,1,5,oscillatory,1.5962819330386775,2.1367845439119232e-16,54,5.925925925925926,UNDERRESOLVED,0.998028270811,1.0086377830310567,1.0086377830310567,True,0.3354619274422407,RESOLVED,frozen_geometry_only
6,1,6,oscillatory,-1.584248939348529,-2.954566282939943e-16,53,6.037735849056604,UNDERRESOLVED,-0.997857539782,1.0281588332899498,1.0281588332899498,True,0.3354619274422407,RESOLVED,frozen_geometry_only
7,1,7,oscillatory,1.584248939348529,-2.954566282939943e-16,53,6.037735849056604,UNDERRESOLVED,0.997857539782,1.0281588332899498,1.0281588332899498,True,0.3354619274422407,RESOLVED,frozen_geometry_only
8,1,8,oscillatory,-1.5732507629989645,2.7435258341585187e-16,53,6.037735849056604,UNDERRESOLVED,-0.997952190914,1.008422526357417,1.008422526357417,True,0.3354619274422407,RESOLVED,frozen_geometry_only
9,1,9,oscillatory,1.5732507629989645,2.7435258341585187e-16,53,6.037735849056604,UNDERRESOLVED,0.997952190914,1.008422526357417,1.008422526357417,True,0.3354619274422407,RESOLVED,frozen_geometry_only
10,1,10,oscillatory,-0.6503288608418516,-5.671712061000783e-17,29,11.03448275862069,DIAGNOSTIC,-0.983374812957,1.0264660613459817,1.0264660613459817,True,0.3354619274422407,RESOLVED,frozen_geometry_only
11,1,11,oscillatory,0.6503288608418516,-5.671712061000783e-17,29,11.03448275862069,DIAGNOSTIC,0.983374812957,1.0264660613459817,1.0264660613459817,True,0.3354619274422407,RESOLVED,frozen_geometry_only
12,1,12,oscillatory,-0.6762607540816388,-4.22080897562849e-17,29,11.03448275862069,DIAGNOSTIC,-0.990274679811,1.031499440570465,1.031499440570465,True,0.3354619274422407,RESOLVED,frozen_geometry_only
13,1,13,oscillatory,0.6762607540816388,-4.22080897562849e-17,29,11.03448275862069,DIAGNOSTIC,0.990274679811,1.031499440570465,1.031499440570465,True,0.3354619274422407,RESOLVED,frozen_geometry_only
14,1,14,oscillatory,-0.8028668858015654,7.914016829303418e-18,32,10.0,DIAGNOSTIC,-0.989856250211,1.0191960774579518,1.0191960774579518,True,0.3354619274422407,RESOLVED,frozen_geometry_only
15,1,15,oscillatory,0.8028668858015654,7.914016829303418e-18,32,10.0,DIAGNOSTIC,0.989856250211,1.0191960774579518,1.0191960774579518,True,0.3354619274422407,RESOLVED,frozen_geometry_only
16,1,16,oscillatory,-0.8270091758672993,5.539811780512393e-17,32,10.0,DIAGNOSTIC,-0.993196324546,1.0282420058629578,1.0282420058629578,True,0.3354619274422407,RESOLVED,frozen_geometry_only
17,1,17,oscillatory,0.8270091758672993,5.539811780512393e-17,32,10.0,DIAGNOSTIC,0.993196324546,1.0282420058629578,1.0282420058629578,True,0.3354619274422407,RESOLVED,frozen_geometry_only
18,1,18,oscillatory,-0.7528525831044379,6.331213463442735e-17,31,10.32258064516129,DIAGNOSTIC,-0.988214888451,1.021086272915671,1.021086272915671,True,0.3354619274422407,RESOLVED,frozen_geometry_only
19,1,19,oscillatory,0.7528525831044379,6.331213463442735e-17,31,10.32258064516129,DIAGNOSTIC,0.988214888451,1.021086272915671,1.021086272915671,True,0.3354619274422407,RESOLVED,frozen_geometry_only
20,1,20,oscillatory,-0.701968286825647,4.1878339055063925e-17,30,10.666666666666666,DIAGNOSTIC,-0.986094959021,1.0234689965707582,1.0234689965707582,True,0.3354619274422407,RESOLVED,frozen_geometry_only
21,1,21,oscillatory,0.701968286825647,4.1878339055063925e-17,30,10.666666666666666,DIAGNOSTIC,0.986094959021,1.0234689965707582,1.0234689965707582,True,0.3354619274422407,RESOLVED,frozen_geometry_only
22,1,22,oscillatory,-0.7775728365148663,2.3214449365956695e-16,31,10.32258064516129,DIAGNOSTIC,-0.992407877319,1.0291273684799656,1.0291273684799656,True,0.3354619274422407,RESOLVED,frozen_geometry_only
23,1,23,oscillatory,0.7775728365148663,2.3214449365956695e-16,31,10.32258064516129,DIAGNOSTIC,0.992407877319,1.0291273684799656,1.0291273684799656,True,0.3354619274422407,RESOLVED,frozen_geometry_only
24,1,24,oscillatory,-0.7273571594011238,8.144842320158102e-17,30,10.666666666666666,DIAGNOSTIC,-0.991444198411,1.0301923159487825,1.0301923159487825,True,0.3354619274422407,RESOLVED,frozen_geometry_only
25,1,25,oscillatory,0.7273571594011238,8.144842320158102e-17,30,10.666666666666666,DIAGNOSTIC,0.991444198411,1.0301923159487825,1.0301923159487825,True,0.3354619274422407,RESOLVED,frozen_geometry_only
26,1,26,oscillatory,-0.8754225865013671,-7.914016829303418e-18,33,9.696969696969697,DIAGNOSTIC,-0.993857042777,1.0275116261932253,1.0275116261932253,True,0.3354619274422407,RESOLVED,frozen_geometry_only
27,1,27,oscillatory,0.8754225865013671,-7.914016829303418e-18,33,9.696969696969697,DIAGNOSTIC,0.993857042777,1.0275116261932253,1.0275116261932253,True,0.3354619274422407,RESOLVED,frozen_geometry_only
28,1,28,oscillatory,-0.8999529435475598,0.0,34,9.411764705882353,DIAGNOSTIC,-0.992234731928,1.016329803914851,1.016329803914851,True,0.3354619274422407,RESOLVED,frozen_geometry_only
29,1,29,oscillatory,0.8999529435475598,0.0,34,9.411764705882353,DIAGNOSTIC,0.992234731928,1.016329803914851,1.016329803914851,True,0.3354619274422407,RESOLVED,frozen_geometry_only
30,1,30,oscillatory,-0.8519281085887976,-2.3742050487910256e-17,33,9.696969696969697,DIAGNOSTIC,-0.991176069239,1.0176300850581688,1.0176300850581688,True,0.3354619274422407,RESOLVED,frozen_geometry_only
31,1,31,oscillatory,0.8519281085887976,-2.3742050487910256e-17,33,9.696969696969697,DIAGNOSTIC,0.991176069239,1.0176300850581688,1.0176300850581688,True,0.3354619274422407,RESOLVED,frozen_geometry_only
32,1,32,oscillatory,-1.560641719034091,-2.110404487814242e-16,52,6.153846153846154,UNDERRESOLVED,-0.997804103775,1.0274831495911643,1.0274831495911643,True,0.3354619274422407,RESOLVED,frozen_geometry_only
33,1,33,oscillatory,1.560641719034091,-2.110404487814242e-16,52,6.153846153846154,UNDERRESOLVED,0.997804103775,1.0274831495911643,1.0274831495911643,True,0.3354619274422407,RESOLVED,frozen_geometry_only
34,1,34,oscillatory,-0.9228333375655844,7.914016829303418e-18,34,9.411764705882353,DIAGNOSTIC,-0.994410925703,1.0268987440836839,1.0268987440836839,True,0.3354619274422407,RESOLVED,frozen_geometry_only
35,1,35,oscillatory,0.9228333375655844,7.914016829303418e-18,34,9.411764705882353,DIAGNOSTIC,0.994410925703,1.0268987440836839,1.0268987440836839,True,0.3354619274422407,RESOLVED,frozen_geometry_only
36,1,36,oscillatory,-0.9691008258150904,-6.759889375030003e-17,35,9.142857142857142,DIAGNOSTIC,-0.994882006668,1.026391864511264,1.026391864511264,True,0.3354619274422407,RESOLVED,frozen_geometry_only
37,1,37,oscillatory,0.9691008258150904,-6.759889375030003e-17,35,9.142857142857142,DIAGNOSTIC,0.994882006668,1.026391864511264,1.026391864511264,True,0.3354619274422407,RESOLVED,frozen_geometry_only
38,1,38,oscillatory,-0.9926258186658743,-1.5168532256164885e-17,36,8.88888888888889,DIAGNOSTIC,-0.99382530447,1.0142600285641319,1.0142600285641319,True,0.3354619274422407,RESOLVED,frozen_geometry_only
39,1,39,oscillatory,0.9926258186658743,-1.5168532256164885e-17,36,8.88888888888889,DIAGNOSTIC,0.99382530447,1.0142600285641319,1.0142600285641319,True,0.3354619274422407,RESOLVED,frozen_geometry_only
40,1,40,oscillatory,-1.54911111316834,-4.2208089756284903e-16,52,6.153846153846154,UNDERRESOLVED,-0.997869226108,1.0082965151598278,1.0082965151598278,True,0.3354619274422407,RESOLVED,frozen_geometry_only
41,1,41,oscillatory,1.54911111316834,-4.2208089756284903e-16,52,6.153846153846154,UNDERRESOLVED,0.997869226108,1.0082965151598278,1.0082965151598278,True,0.3354619274422407,RESOLVED,frozen_geometry_only
42,1,42,oscillatory,-1.01421323826258,0.0,36,8.88888888888889,DIAGNOSTIC,-0.99528421145,1.0259693548319002,1.0259693548319002,True,0.3354619274422407,RESOLVED,frozen_geometry_only
43,1,43,oscillatory,1.01421323826258,0.0,36,8.88888888888889,DIAGNOSTIC,0.99528421145,1.0259693548319002,1.0259693548319002,True,0.3354619274422407,RESOLVED,frozen_geometry_only
44,1,44,oscillatory,-0.9468718420428283,-1.9521241512281766e-16,35,9.142857142857142,DIAGNOSTIC,-0.993106579813,1.0152170537556133,1.0152170537556133,True,0.3354619274422407,RESOLVED,frozen_geometry_only
45,1,45,oscillatory,0.9468718420428283,-1.9521241512281766e-16,35,9.142857142857142,DIAGNOSTIC,0.993106579813,1.0152170537556133,1.0152170537556133,True,0.3354619274422407,RESOLVED,frozen_geometry_only
46,1,46,oscillatory,-1.5359097885035355,1.5828033658606837e-16,51,6.2745098039215685,UNDERRESOLVED,-0.997744831899,1.026901011905709,1.026901011905709,True,0.3354619274422407,RESOLVED,frozen_geometry_only
47,1,47,oscillatory,1.5359097885035355,1.5828033658606837e-16,51,6.2745098039215685,UNDERRESOLVED,0.997744831899,1.026901011905709,1.026901011905709,True,0.3354619274422407,RESOLVED,frozen_geometry_only
48,1,48,oscillatory,-1.0580911939899782,-3.1656067317213673e-17,37,8.64864864864865,DIAGNOSTIC,-0.995630731546,1.0256249806240685,1.0256249806240685,True,0.3354619274422407,RESOLVED,frozen_geometry_only
49,1,49,oscillatory,1.0580911939899782,-3.1656067317213673e-17,37,8.64864864864865,DIAGNOSTIC,0.995630731546,1.0256249806240685,1.0256249806240685,True,0.3354619274422407,RESOLVED,frozen_geometry_only
50,1,50,oscillatory,-1.0804471004407572,-1.0552022439071224e-17,38,8.421052631578947,DIAGNOSTIC,-0.994936903253,1.0126794025512196,1.0126794025512196,True,0.3354619274422407,RESOLVED,frozen_geometry_only
51,1,51,oscillatory,1.0804471004407572,-1.0552022439071224e-17,38,8.421052631578947,DIAGNOSTIC,0.994936903253,1.0126794025512196,1.0126794025512196,True,0.3354619274422407,RESOLVED,frozen_geometry_only
52,1,52,oscillatory,-1.5238307131728115,2.1895446561072793e-16,51,6.2745098039215685,UNDERRESOLVED,-0.997778429161,1.0082498391921313,1.0082498391921313,True,0.3354619274422407,RESOLVED,frozen_geometry_only
53,1,53,oscillatory,1.5238307131728115,2.1895446561072793e-16,51,6.2745098039215685,UNDERRESOLVED,0.997778429161,1.0082498391921313,1.0082498391921313,True,0.3354619274422407,RESOLVED,frozen_geometry_only
54,1,54,oscillatory,-1.0371639097308265,0.0,37,8.64864864864865,DIAGNOSTIC,-0.994428676385,1.0134202450673528,1.0134202450673528,True,0.3354619274422407,RESOLVED,frozen_geometry_only
55,1,55,oscillatory,1.0371639097308265,0.0,37,8.64864864864865,DIAGNOSTIC,0.994428676385,1.0134202450673528,1.0134202450673528,True,0.3354619274422407,RESOLVED,frozen_geometry_only
56,1,56,oscillatory,-1.100716253914405,0.0,38,8.421052631578947,DIAGNOSTIC,-0.995930797262,1.0253467487099077,1.0253467487099077,True,0.3354619274422407,RESOLVED,frozen_geometry_only
57,1,57,oscillatory,1.100716253914405,0.0,38,8.421052631578947,DIAGNOSTIC,0.995930797262,1.0253467487099077,1.0253467487099077,True,0.3354619274422407,RESOLVED,frozen_geometry_only
58,1,58,oscillatory,-1.1224427019905199,-3.693207853674929e-17,39,8.205128205128204,DIAGNOSTIC,-0.995370475031,1.0120178366129846,1.0120178366129846,True,0.3354619274422407,RESOLVED,frozen_geometry_only
59,1,59,oscillatory,1.1224427019905199,-3.693207853674929e-17,39,8.205128205128204,DIAGNOSTIC,0.995370475031,1.0120178366129846,1.0120178366129846,True,0.3354619274422407,RESOLVED,frozen_geometry_only
60,1,60,oscillatory,-1.142046383902975,1.5828033658606837e-17,39,8.205128205128204,DIAGNOSTIC,-0.996192200942,1.0251311457115442,1.0251311457115442,True,0.3354619274422407,RESOLVED,frozen_geometry_only
61,1,61,oscillatory,1.142046383902975,1.5828033658606837e-17,39,8.205128205128204,DIAGNOSTIC,0.996192200942,1.0251311457115442,1.0251311457115442,True,0.3354619274422407,RESOLVED,frozen_geometry_only
62,1,62,oscillatory,-1.5100215175540224,2.6380056097678064e-17,50,6.4,UNDERRESOLVED,-0.997679098084,1.026403977586591,1.026403977586591,True,0.3354619274422407,RESOLVED,frozen_geometry_only
63,1,63,oscillatory,1.5100215175540224,2.6380056097678064e-17,50,6.4,UNDERRESOLVED,0.997679098084,1.026403977586591,1.026403977586591,True,0.3354619274422407,RESOLVED,frozen_geometry_only
64,1,64,oscillatory,-1.1631284648722715,-2.638005609767806e-18,40,8.0,DIAGNOSTIC,-0.995742019109,1.0114250400722358,1.0114250400722358,True,0.3354619274422407,RESOLVED,frozen_geometry_only
65,1,65,oscillatory,1.1631284648722715,-2.638005609767806e-18,40,8.0,DIAGNOSTIC,0.995742019109,1.0114250400722358,1.0114250400722358,True,0.3354619274422407,RESOLVED,frozen_geometry_only
66,1,66,oscillatory,-1.1820681032618587,8.44161795125698e-17,40,8.0,DIAGNOSTIC,-0.996421093202,1.0249720163447276,1.0249720163447276,True,0.3354619274422407,RESOLVED,frozen_geometry_only
67,1,67,oscillatory,1.1820681032618587,8.44161795125698e-17,40,8.0,DIAGNOSTIC,0.996421093202,1.0249720163447276,1.0249720163447276,True,0.3354619274422407,RESOLVED,frozen_geometry_only
68,1,68,oscillatory,-1.202487812926115,-3.5448200381254897e-17,41,7.804878048780488,UNDERRESOLVED,-0.996063373455,1.0108909776265134,1.0108909776265134,True,0.3354619274422407,RESOLVED,frozen_geometry_only
69,1,69,oscillatory,1.202487812926115,-3.5448200381254897e-17,41,7.804878048780488,UNDERRESOLVED,0.996063373455,1.0108909776265134,1.0108909776265134,True,0.3354619274422407,RESOLVED,frozen_geometry_only
70,1,70,oscillatory,-1.2207632970088311,-6.595014024419516e-18,41,7.804878048780488,UNDERRESOLVED,-0.996622373011,1.0248677119520977,1.0248677119520977,True,0.3354619274422407,RESOLVED,frozen_geometry_only
71,1,71,oscillatory,1.2207632970088311,-6.595014024419516e-18,41,7.804878048780488,UNDERRESOLVED,0.996622373011,1.0248677119520977,1.0248677119520977,True,0.3354619274422407,RESOLVED,frozen_geometry_only
72,1,72,oscillatory,-1.2405125407714528,1.0552022439071224e-17,42,7.619047619047619,UNDERRESOLVED,-0.99634266397,1.0104100603904114,1.0104100603904114,True,0.3354619274422407,RESOLVED,frozen_geometry_only
73,1,73,oscillatory,1.2405125407714528,1.0552022439071224e-17,42,7.619047619047619,UNDERRESOLVED,0.99634266397,1.0104100603904114,1.0104100603904114,True,0.3354619274422407,RESOLVED,frozen_geometry_only
74,1,74,oscillatory,-1.2581275933263019,0.0,42,7.619047619047619,UNDERRESOLVED,-0.996800187525,1.024815730486376,1.024815730486376,True,0.3354619274422407,RESOLVED,frozen_geometry_only
75,1,75,oscillatory,1.2581275933263019,0.0,42,7.619047619047619,UNDERRESOLVED,0.996800187525,1.024815730486376,1.024815730486376,True,0.3354619274422407,RESOLVED,frozen_geometry_only
76,1,76,oscillatory,-1.2941590880462697,-5.935512621977564e-17,43,7.441860465116279,UNDERRESOLVED,-0.996957774791,1.024815978299305,1.024815978299305,True,0.3354619274422407,RESOLVED,frozen_geometry_only
77,1,77,oscillatory,1.2941590880462697,-5.935512621977564e-17,43,7.441860465116279,UNDERRESOLVED,0.996957774791,1.024815978299305,1.024815978299305,True,0.3354619274422407,RESOLVED,frozen_geometry_only
78,1,78,oscillatory,-1.2771995387032538,-1.688323590251396e-16,43,7.441860465116279,UNDERRESOLVED,-0.996587116264,1.0099776747335965,1.0099776747335965,True,0.3354619274422407,RESOLVED,frozen_geometry_only
79,1,79,oscillatory,1.2771995387032538,-1.688323590251396e-16,43,7.441860465116279,UNDERRESOLVED,0.996587116264,1.0099776747335965,1.0099776747335965,True,0.3354619274422407,RESOLVED,frozen_geometry_only
80,1,80,oscillatory,-1.3288630376762758,8.44161795125698e-17,44,7.2727272727272725,UNDERRESOLVED,-0.997097975398,1.024868424304207,1.024868424304207,True,0.3354619274422407,RESOLVED,frozen_geometry_only
81,1,81,oscillatory,1.3288630376762758,8.44161795125698e-17,44,7.2727272727272725,UNDERRESOLVED,0.997097975398,1.024868424304207,1.024868424304207,True,0.3354619274422407,RESOLVED,frozen_geometry_only
82,1,82,oscillatory,-1.3125521862029614,5.144110939047222e-17,44,7.2727272727272725,UNDERRESOLVED,-0.996802098024,1.0095916107869065,1.0095916107869065,True,0.3354619274422407,RESOLVED,frozen_geometry_only
83,1,83,oscillatory,1.3125521862029614,5.144110939047222e-17,44,7.2727272727272725,UNDERRESOLVED,0.996802098024,1.0095916107869065,1.0095916107869065,True,0.3354619274422407,RESOLVED,frozen_geometry_only
84,1,84,oscillatory,-1.346578259284042,1.688323590251396e-16,45,7.111111111111111,UNDERRESOLVED,-0.996992233211,1.009250704748454,1.009250704748454,True,0.3354619274422407,RESOLVED,frozen_geometry_only
