low_group,high_group,low_dimension,high_dimension,low_members,high_members,low_omega_hat,high_omega_hat,frequency_rel_error,overlap,minimum_overlap,fingerprint_similarity,low_dominant_m,high_dominant_m,low_ppw,high_ppw,low_wavelength_status,high_wavelength_status,low_circularity_eigs,high_circularity_eigs,circularity_error,low_condition_number_max,high_condition_number_max,low_class,high_class,low_core_status,high_core_status,equilibrium_ready,score,numerically_trackable,physical_interpretation_allowed
28,40,2,2,54;64,78;80,-0.03275039110089887,-0.0532735568013253,0.38524113899441886,0.9984552512506795,0.9984552512506795,0.9959519065395248,6,6,8.0,10.666666666666666,DIAGNOSTIC,DIAGNOSTIC,0.975596701722;0.975596701722,0.99121113827;0.99121113827,0.015614436548217814,1.5571358297257119,2.5452954154902225,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9402749565361261,False,False
29,41,2,2,55;65,79;81,0.03275039110089887,0.0532735568013253,0.38524113899441886,0.9984552512506795,0.9984552512506795,0.9959519065395248,6,6,8.0,10.666666666666666,DIAGNOSTIC,DIAGNOSTIC,-0.975596701722;-0.975596701722,-0.99121113827;-0.99121113827,0.015614436548217814,1.5571358297257119,2.5452954154902225,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9402749565361261,False,False
16,32,2,2,30;32,62;64,-0.28707354928345985,-0.19073093139281685,0.33560255945250167,0.9675459705620217,0.9363084044032864,0.9998940223979316,16,16,3.0,4.0,UNDERRESOLVED,UNDERRESOLVED,-0.999710355177;-0.999710355177,-0.999205530166;-0.999205530166,0.0005048250107799745,1.0010676797526052,5.223351721509744,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9301607040188207,False,False
17,33,2,2,31;33,63;65,0.28707354928345985,0.19073093139281685,0.33560255945250167,0.9675459705620217,0.9363084044032864,0.9998940223979316,16,16,3.0,4.0,UNDERRESOLVED,UNDERRESOLVED,0.999710355177;0.999710355177,0.999205530166;0.999205530166,0.0005048250107799745,1.0010676797526052,5.223351721509744,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9301607040188207,False,False
14,30,2,2,26;28,58;60,-0.33093447170720663,-0.23941873187040616,0.2765373439783836,0.9445368007579096,0.9445368007579087,0.9999469656558859,17,17,2.823529411764706,3.764705882352941,UNDERRESOLVED,UNDERRESOLVED,-0.999793301451;-0.999793301451,-0.999505301286;-0.999505301286,0.00028800016460928113,2.7119711384082956,1.1264677563983563,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9252282202719596,False,False
15,31,2,2,27;29,59;61,0.33093447170720663,0.23941873187040616,0.2765373439783836,0.9445368007579096,0.9445368007579087,0.9999469656558859,17,17,2.823529411764706,3.764705882352941,UNDERRESOLVED,UNDERRESOLVED,0.999793301451;0.999793301451,0.999505301286;0.999505301286,0.00028800016460928113,2.7119711384082956,1.1264677563983563,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9252282202719596,False,False
12,28,2,2,20;22,54;56,-0.3720158073130678,-0.290114245738034,0.2201561330594482,0.9257686018816822,0.9257686018816806,0.9999720644494445,18,18,2.6666666666666665,3.5555555555555554,UNDERRESOLVED,UNDERRESOLVED,-0.999844818867;-0.999844818867,-0.999670659749;-0.999670659749,0.00017415911846063725,12.952976414455444,15.923592837358136,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9224307572824533,False,False
13,29,2,2,21;23,55;57,0.3720158073130678,0.290114245738034,0.2201561330594482,0.9257686018816822,0.9257686018816806,0.9999720644494445,18,18,2.6666666666666665,3.5555555555555554,UNDERRESOLVED,UNDERRESOLVED,0.999844818867;0.999844818867,0.999670659749;0.999670659749,0.00017415911846063725,12.952976414455444,15.923592837358136,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9224307572824533,False,False
18,34,2,2,34;36,66;68,-0.24173679135564552,-0.14481664719665796,0.40093253333704465,0.9703291129867961,0.9703291129867957,0.9997674251265272,15,15,3.2,4.266666666666667,UNDERRESOLVED,UNDERRESOLVED,-0.999570101933;-0.999570101933,-0.998601883293;-0.998601883293,0.0009682186397361736,1.5704129953672619,2.4043502090063624,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9219994440731528,False,False
19,35,2,2,35;37,67;69,0.24173679135564552,0.14481664719665796,0.40093253333704465,0.9703291129867961,0.9703291129867957,0.9997674251265272,15,15,3.2,4.266666666666667,UNDERRESOLVED,UNDERRESOLVED,0.999570101933;0.999570101933,0.998601883293;0.998601883293,0.0009682186397361736,1.5704129953672619,2.4043502090063624,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9219994440731528,False,False
6,26,2,2,10;24,50;52,-0.4090940364556038,-0.3420126405394478,0.1639754920344234,0.9021043031610477,0.9021043031610461,0.9999850882747676,19,19,2.526315789473684,3.3684210526315788,UNDERRESOLVED,UNDERRESOLVED,-0.999877918017;-0.999877918017,-0.999769035333;-0.999769035333,0.0001088826834284573,1.093207332422836,1.0239824399671458,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.916662530160157,False,False
7,27,2,2,11;25,51;53,0.4090940364556038,0.3420126405394478,0.1639754920344234,0.9021043031610477,0.9021043031610461,0.9999850882747676,19,19,2.526315789473684,3.3684210526315788,UNDERRESOLVED,UNDERRESOLVED,0.999877918017;0.999877918017,0.999769035333;0.999769035333,0.0001088826834284573,1.093207332422836,1.0239824399671458,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.916662530160157,False,False
20,36,2,2,38;40,70;72,-0.1962656714035348,-0.10237995301218523,0.47836036592621695,0.9786920093710467,0.9786920093710462,0.9994044199672514,14,14,3.4285714285714284,4.571428571428571,UNDERRESOLVED,UNDERRESOLVED,-0.999316461445;-0.999316461445,-0.997179016665;-0.997179016665,0.002137444780486053,3.2162286225691537,1.255525501809171,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9153122557255082,False,False
21,37,2,2,39;41,71;73,0.1962656714035348,0.10237995301218523,0.47836036592621695,0.9786920093710467,0.9786920093710462,0.9994044199672514,14,14,3.4285714285714284,4.571428571428571,UNDERRESOLVED,UNDERRESOLVED,0.999316461445;0.999316461445,0.997179016665;0.997179016665,0.002137444780486053,3.2162286225691537,1.255525501809171,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9153122557255082,False,False
46,42,2,2,88;90,82;84,-0.02396813572871425,-0.05306880933732202,0.5483573867963524,0.9954535120388928,0.9954535120388927,0.9854656779337899,7,7,6.857142857142857,9.142857142857142,UNDERRESOLVED,DIAGNOSTIC,0.953992895118;0.953992895118,0.99069517292;0.99069517292,0.036702277802155736,1.1753819128473597,11.452779260865181,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9113849186873303,False,False
47,43,2,2,89;91,83;85,0.02396813572871425,0.05306880933732202,0.5483573867963524,0.9954535120388928,0.9954535120388927,0.9854656779337899,7,7,6.857142857142857,9.142857142857142,UNDERRESOLVED,DIAGNOSTIC,-0.953992895118;-0.953992895118,-0.99069517292;-0.99069517292,0.036702277802155736,1.1753819128473597,11.452779260865181,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9113849186873303,False,False
8,24,2,2,12;18,46;48,-0.4410643020133525,-0.39428805134932465,0.1060531320501467,0.8728713042109544,0.8728713042109509,0.9999922866012763,20,20,2.4,3.2,UNDERRESOLVED,UNDERRESOLVED,-0.999899575645;-0.999899575645,-0.999830999555;-0.999830999555,6.857608993893205e-05,7.007390235392698,1.0017362414492041,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9078128843693696,True,False
9,25,2,2,13;19,47;49,0.4410643020133525,0.39428805134932465,0.1060531320501467,0.8728713042109544,0.8728713042109509,0.9999922866012763,20,20,2.4,3.2,UNDERRESOLVED,UNDERRESOLVED,0.999899575645;0.999899575645,0.999830999555;0.999830999555,6.857608993893205e-05,7.007390235392698,1.0017362414492041,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9078128843693696,True,False
22,38,2,2,42;44,74;76,-0.1519930787098227,-0.06402195531982365,0.5787837455279721,0.9845575364103896,0.984557536410389,0.9980137384830221,13,13,3.6923076923076925,4.923076923076923,UNDERRESOLVED,UNDERRESOLVED,-0.99881298152;-0.99881298152,-0.992796564131;-0.992796564131,0.006016417388891249,1.009158892923323,3.515366937528899,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9034203946377934,False,False
23,39,2,2,43;45,75;77,0.1519930787098227,0.06402195531982365,0.5787837455279721,0.9845575364103896,0.984557536410389,0.9980137384830221,13,13,3.6923076923076925,4.923076923076923,UNDERRESOLVED,UNDERRESOLVED,0.99881298152;0.99881298152,0.992796564131;0.992796564131,0.006016417388891249,1.009158892923323,3.515366937528899,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.9034203946377934,False,False
10,22,2,2,14;16,42;44,-0.466974191732215,-0.44610963919709123,0.044680311898453916,0.8375829888716926,0.8375829888716904,0.9999963984209937,21,21,2.2857142857142856,3.0476190476190474,UNDERRESOLVED,UNDERRESOLVED,-0.999913709559;-0.999913709559,-0.999871805154;-0.999871805154,4.1904404934567374e-05,5.583396762769966,1.0980938268487255,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.8958468461434959,True,False
11,23,2,2,15;17,43;45,0.466974191732215,0.44610963919709123,0.044680311898453916,0.8375829888716926,0.8375829888716904,0.9999963984209937,21,21,2.2857142857142856,3.0476190476190474,UNDERRESOLVED,UNDERRESOLVED,0.999913709559;0.999913709559,0.999871805154;0.999871805154,4.1904404934567374e-05,5.583396762769966,1.0980938268487255,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.8958468461434959,True,False
24,50,2,2,46;48,98;108,-0.11019220132389328,-0.03006143105864333,0.7271909382200079,0.9856932335450406,0.9856932335450397,0.9886959188125732,12,12,4.0,5.333333333333333,UNDERRESOLVED,UNDERRESOLVED,-0.997668329042;-0.997668329042,-0.968547506983;-0.968547506983,0.029120822059007123,1.0379803180366403,1.033080016667218,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.8795112790971664,False,False
25,51,2,2,47;49,99;109,0.11019220132389328,0.03006143105864333,0.7271909382200079,0.9856932335450406,0.9856932335450397,0.9886959188125732,12,12,4.0,5.333333333333333,UNDERRESOLVED,UNDERRESOLVED,0.997668329042;0.997668329042,0.968547506983;0.968547506983,0.029120822059007123,1.0379803180366403,1.033080016667218,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.8795112790971664,False,False
4,20,2,2,6;8,38;40,-0.48605228031787445,-0.4966564091204938,0.021351035862796436,0.7960705738915772,0.7960705738915734,0.999998703473769,22,22,2.1818181818181817,2.909090909090909,UNDERRESOLVED,UNDERRESOLVED,-0.999922575147;-0.999922575147,-0.9998996423;-0.9998996423,2.2932847139722767e-05,5.665924586859917,13.211931410797167,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.874439364823969,False,False
5,21,2,2,7;9,39;41,0.48605228031787445,0.4966564091204938,0.021351035862796436,0.7960705738915772,0.7960705738915734,0.999998703473769,22,22,2.1818181818181817,2.909090909090909,UNDERRESOLVED,UNDERRESOLVED,0.999922575147;0.999922575147,0.9998996423;0.9998996423,2.2932847139722767e-05,5.665924586859917,13.211931410797167,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.874439364823969,False,False
45,59,1,1,87,115,3.027687337222563e-10,-0.0,1.0,0.9999999999999982,0.9999999999999982,1.0,0,0,inf,inf,NOT_APPLICABLE,NOT_APPLICABLE,7.20749731624e-08,0,7.207497316237331e-08,14203382.52295308,6904396.534123361,oscillatory,real_dominant,UNDERRESOLVED,DIAGNOSTIC,True,0.8499999999999989,False,False
44,63,1,1,86,123,-3.027687337222563e-10,-0.0,1.0,0.999999999999998,0.999999999999998,1.0,0,0,inf,inf,NOT_APPLICABLE,NOT_APPLICABLE,-7.20749731624e-08,0,7.207497316237331e-08,14203382.52295308,6904396.415761659,oscillatory,real_dominant,UNDERRESOLVED,DIAGNOSTIC,True,0.8499999999999988,False,False
2,18,2,2,2;4,34;36,-0.4977309048119021,-0.5451309666332464,0.08695169550555769,0.7485992507364505,0.748599250736437,0.9999998609376745,23,23,2.0869565217391304,2.782608695652174,UNDERRESOLVED,UNDERRESOLVED,-0.99992745658;-0.99992745658,-0.999919172634;-0.999919172634,8.283945971854223e-06,1.0425267320385414,5.364604754690588,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.8361167613504552,False,False
3,19,2,2,3;5,35;37,0.4977309048119021,0.5451309666332464,0.08695169550555769,0.7485992507364505,0.748599250736437,0.9999998609376745,23,23,2.0869565217391304,2.782608695652174,UNDERRESOLVED,UNDERRESOLVED,0.99992745658;0.99992745658,0.999919172634;0.999919172634,8.283945971854223e-06,1.0425267320385414,5.364604754690588,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.8361167613504552,False,False
42,46,2,2,82;84,90;92,-0.006654019897356858,-0.047477491155209696,0.8598489571488929,0.9383282014598107,0.9375670780628753,0.8214714585431002,7,8,5.333333333333333,8.0,UNDERRESOLVED,DIAGNOSTIC,0.65692757118;0.65692757118,0.987949973239;0.987949973239,0.33102240205933364,1.577295278425618,1.2210414405376646,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.7893874419393275,False,False
43,47,2,2,83;85,91;93,0.006654019897356858,0.047477491155209696,0.8598489571488929,0.9383282014598107,0.9375670780628753,0.8214714585431002,7,8,5.333333333333333,8.0,UNDERRESOLVED,DIAGNOSTIC,-0.65692757118;-0.65692757118,-0.987949973239;-0.987949973239,0.33102240205933364,1.577295278425618,1.2210414405376646,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.7893874419393275,False,False
26,55,2,2,50;52,106;107,-0.07201322003480536,-0.0,1.0,0.7156633249130675,0.7156633249130661,0.9800431853973027,11,11,4.363636363636363,5.818181818181818,UNDERRESOLVED,UNDERRESOLVED,-0.994433880944;-0.994433880944,-2.57883145627e-15;2.57883145627e-15,0.9944338809436605,1.0496589641550167,1.2577995678545522,oscillatory,real_dominant,UNDERRESOLVED,DIAGNOSTIC,True,0.6744087912971661,False,False
27,54,2,2,51;53,104;105,0.07201322003480536,-0.0,1.0,0.7156633249130676,0.7156633249130657,0.9800431853973022,11,11,4.363636363636363,5.818181818181818,UNDERRESOLVED,UNDERRESOLVED,0.994433880944;0.994433880944,-4.19840455371e-15;4.19840455371e-15,0.9944338809436621,1.0496589641550167,1.1505198567530321,oscillatory,real_dominant,UNDERRESOLVED,DIAGNOSTIC,True,0.6744087912971661,False,False
0,16,1,2,0,30;32,-0.5016627461724645,-0.5907722363168101,0.15083560916792865,0.4920952508069314,0.4920952508069314,1.0,23,24,2.0869565217391304,2.6666666666666665,UNDERRESOLVED,UNDERRESOLVED,-0.99992901561,-0.999933177596;-0.999933177596,inf,1.000070989428769,5.330175506056424,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.6726318091089695,False,False
1,17,1,2,1,31;33,0.5016627461724645,0.5907722363168101,0.15083560916792865,0.4920952508069314,0.4920952508069314,1.0,23,24,2.0869565217391304,2.6666666666666665,UNDERRESOLVED,UNDERRESOLVED,0.99992901561,0.999933177596;0.999933177596,inf,1.000070989428769,5.330175506056424,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.6726318091089695,False,False
40,52,2,2,78;80,100;102,-0.008414716550692425,-0.03610322469059935,0.7669261784008045,0.26345750119739064,0.2634575011973825,0.7755936968583624,9,9,5.333333333333333,7.111111111111111,UNDERRESOLVED,UNDERRESOLVED,-0.738402302491;-0.738402302491,0.978806944583;0.978806944583,1.7172092470741864,1.3572681404957254,6.675207548042119,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.38693399817290436,False,False
41,53,2,2,79;81,101;103,0.008414716550692425,0.03610322469059935,0.7669261784008045,0.26345750119739064,0.2634575011973825,0.7755936968583624,9,9,5.333333333333333,7.111111111111111,UNDERRESOLVED,UNDERRESOLVED,0.738402302491;0.738402302491,-0.978806944583;-0.978806944583,1.7172092470741864,1.3572681404957254,6.675207548042119,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.38693399817290436,False,False
30,56,2,2,56;58,110;112,-0.03835367189888686,-0.018398948932960766,0.5202819437610416,0.09680656153879108,0.09680656153879012,0.8446055998211744,10,9,4.8,7.111111111111111,UNDERRESOLVED,UNDERRESOLVED,-0.980530387035;-0.980530387035,0.923569786291;0.923569786291,1.904100173326036,1.020197711103411,1.0920194985540894,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.341193045314412,False,False
31,57,2,2,57;59,111;113,0.03835367189888686,0.018398948932960766,0.5202819437610416,0.09680656153879108,0.09680656153879012,0.8446055998211744,10,9,4.8,7.111111111111111,UNDERRESOLVED,UNDERRESOLVED,0.980530387035;0.980530387035,-0.923569786291;-0.923569786291,1.904100173326036,1.020197711103411,1.0920194985540894,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,True,0.341193045314412,False,False
