cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,ppw,wavelength_status,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status,equilibrium_status
0,1,0,oscillatory,-1.1428120863318365,-4.22080897562849e-17,40,9.6,DIAGNOSTIC,-0.995577001721,1.0125022544045663,1.0125022544045663,True,0.27955056017323465,RESOLVED,frozen_geometry_only
1,1,1,oscillatory,1.1428120863318365,-4.22080897562849e-17,40,9.6,DIAGNOSTIC,0.995577001721,1.0125022544045663,1.0125022544045663,True,0.27955056017323465,RESOLVED,frozen_geometry_only
2,1,2,oscillatory,-1.1819647617204085,-5.8959425378310475e-16,41,9.365853658536585,DIAGNOSTIC,-0.995913669316,1.011967721266239,1.011967721266239,True,0.27955056017323465,RESOLVED,frozen_geometry_only
3,1,3,oscillatory,1.1819647617204085,-5.8959425378310475e-16,41,9.365853658536585,DIAGNOSTIC,0.995913669316,1.011967721266239,1.011967721266239,True,0.27955056017323465,RESOLVED,frozen_geometry_only
4,1,4,oscillatory,-1.1218852303461082,-1.4772831414699715e-16,39,9.846153846153847,DIAGNOSTIC,-0.996057147835,1.027463211207284,1.027463211207284,True,0.27955056017323465,RESOLVED,frozen_geometry_only
5,1,5,oscillatory,1.1218852303461082,-1.4772831414699715e-16,39,9.846153846153847,DIAGNOSTIC,0.996057147835,1.027463211207284,1.027463211207284,True,0.27955056017323465,RESOLVED,frozen_geometry_only
6,1,6,oscillatory,-1.1616750763210666,-8.44161795125698e-17,40,9.6,DIAGNOSTIC,-0.996296820884,1.027396592277709,1.027396592277709,True,0.27955056017323465,RESOLVED,frozen_geometry_only
7,1,7,oscillatory,1.1616750763210666,-8.44161795125698e-17,40,9.6,DIAGNOSTIC,0.996296820884,1.027396592277709,1.027396592277709,True,0.27955056017323465,RESOLVED,frozen_geometry_only
8,1,8,oscillatory,-1.2001825032268874,-1.4772831414699715e-16,41,9.365853658536585,DIAGNOSTIC,-0.996507544519,1.0273892781781966,1.0273892781781966,True,0.27955056017323465,RESOLVED,frozen_geometry_only
9,1,9,oscillatory,1.2001825032268874,-1.4772831414699715e-16,41,9.365853658536585,DIAGNOSTIC,0.996507544519,1.0273892781781966,1.0273892781781966,True,0.27955056017323465,RESOLVED,frozen_geometry_only
10,1,10,oscillatory,-1.2198258833526023,6.331213463442735e-16,42,9.142857142857142,DIAGNOSTIC,-0.996206179091,1.0114840429323229,1.0114840429323229,True,0.27955056017323465,RESOLVED,frozen_geometry_only
11,1,11,oscillatory,1.2198258833526023,6.331213463442735e-16,42,9.142857142857142,DIAGNOSTIC,0.996206179091,1.0114840429323229,1.0114840429323229,True,0.27955056017323465,RESOLVED,frozen_geometry_only
12,1,12,oscillatory,-1.1023765792047435,-2.1104044878142451e-16,39,9.846153846153847,DIAGNOSTIC,-0.995187491467,1.013094378831838,1.013094378831838,True,0.27955056017323465,RESOLVED,frozen_geometry_only
13,1,13,oscillatory,1.1023765792047435,-2.1104044878142451e-16,39,9.846153846153847,DIAGNOSTIC,0.995187491467,1.013094378831838,1.013094378831838,True,0.27955056017323465,RESOLVED,frozen_geometry_only
14,1,14,oscillatory,-1.2563912938789343,-2.0576443756188888e-16,43,8.930232558139535,DIAGNOSTIC,-0.996462065725,1.0110457316722934,1.0110457316722934,True,0.27955056017323465,RESOLVED,frozen_geometry_only
15,1,15,oscillatory,1.2563912938789343,-2.0576443756188888e-16,43,8.930232558139535,DIAGNOSTIC,0.996462065725,1.0110457316722934,1.0110457316722934,True,0.27955056017323465,RESOLVED,frozen_geometry_only
16,1,16,oscillatory,-1.2374014056835154,-1.4772831414699715e-16,42,9.142857142857142,DIAGNOSTIC,-0.996693745731,1.0274385644912292,1.0274385644912292,True,0.27955056017323465,RESOLVED,frozen_geometry_only
17,1,17,oscillatory,1.2374014056835154,-1.4772831414699715e-16,42,9.142857142857142,DIAGNOSTIC,0.996693745731,1.0274385644912292,1.0274385644912292,True,0.27955056017323465,RESOLVED,frozen_geometry_only
18,1,18,oscillatory,-1.0808305748706526,-1.4772831414699715e-16,38,10.105263157894736,DIAGNOSTIC,-0.995783474583,1.0275908478346383,1.0275908478346383,True,0.27955056017323465,RESOLVED,frozen_geometry_only
19,1,19,oscillatory,1.0808305748706526,-1.4772831414699715e-16,38,10.105263157894736,DIAGNOSTIC,0.995783474583,1.0275908478346383,1.0275908478346383,True,0.27955056017323465,RESOLVED,frozen_geometry_only
20,1,20,oscillatory,-1.273329530923557,4.48460953660527e-16,43,8.930232558139535,DIAGNOSTIC,-0.996858778201,1.0275442933915329,1.0275442933915329,True,0.27955056017323465,RESOLVED,frozen_geometry_only
21,1,21,oscillatory,1.273329530923557,4.48460953660527e-16,43,8.930232558139535,DIAGNOSTIC,0.996858778201,1.0275442933915329,1.0275442933915329,True,0.27955056017323465,RESOLVED,frozen_geometry_only
22,1,22,oscillatory,-1.0606755586258196,3.376647180502792e-16,38,10.105263157894736,DIAGNOSTIC,-0.994732781654,1.0137550981807875,1.0137550981807875,True,0.27955056017323465,RESOLVED,frozen_geometry_only
23,1,23,oscillatory,1.0606755586258196,3.376647180502792e-16,38,10.105263157894736,DIAGNOSTIC,0.994732781654,1.0137550981807875,1.0137550981807875,True,0.27955056017323465,RESOLVED,frozen_geometry_only
24,1,24,oscillatory,-1.2916633483319881,4.2208089756284903e-16,44,8.727272727272727,DIAGNOSTIC,-0.996687042689,1.0106495407782874,1.0106495407782874,True,0.27955056017323465,RESOLVED,frozen_geometry_only
25,1,25,oscillatory,1.2916633483319881,4.2208089756284903e-16,44,8.727272727272727,DIAGNOSTIC,0.996687042689,1.0106495407782874,1.0106495407782874,True,0.27955056017323465,RESOLVED,frozen_geometry_only
26,1,26,oscillatory,-1.038526377430778,8.44161795125698e-17,37,10.378378378378379,DIAGNOSTIC,-0.995469184815,1.027786124836632,1.027786124836632,True,0.27955056017323465,RESOLVED,frozen_geometry_only
27,1,27,oscillatory,1.038526377430778,8.44161795125698e-17,37,10.378378378378379,DIAGNOSTIC,0.995469184815,1.027786124836632,1.027786124836632,True,0.27955056017323465,RESOLVED,frozen_geometry_only
28,1,28,oscillatory,-1.0177310669731179,-1.266242692688547e-16,37,10.378378378378379,DIAGNOSTIC,-0.994199322839,1.0144963644754743,1.0144963644754743,True,0.27955056017323465,RESOLVED,frozen_geometry_only
29,1,29,oscillatory,1.0177310669731179,-1.266242692688547e-16,37,10.378378378378379,DIAGNOSTIC,0.994199322839,1.0144963644754743,1.0144963644754743,True,0.27955056017323465,RESOLVED,frozen_geometry_only
30,1,30,oscillatory,-1.3079704009197077,-8.44161795125698e-17,44,8.727272727272727,DIAGNOSTIC,-0.997005655652,1.0277063644139126,1.0277063644139126,True,0.27955056017323465,RESOLVED,frozen_geometry_only
31,1,31,oscillatory,1.3079704009197077,-8.44161795125698e-17,44,8.727272727272727,DIAGNOSTIC,0.997005655652,1.0277063644139126,1.0277063644139126,True,0.27955056017323465,RESOLVED,frozen_geometry_only
32,1,32,oscillatory,-0.9950130579730785,2.110404487814245e-17,36,10.666666666666666,DIAGNOSTIC,-0.995106279796,1.0280525769133788,1.0280525769133788,True,0.27955056017323465,RESOLVED,frozen_geometry_only
33,1,33,oscillatory,0.9950130579730785,2.110404487814245e-17,36,10.666666666666666,DIAGNOSTIC,0.995106279796,1.0280525769133788,1.0280525769133788,True,0.27955056017323465,RESOLVED,frozen_geometry_only
34,1,34,oscillatory,-1.3256485000533664,-4.0097685268470654e-16,45,8.533333333333333,DIAGNOSTIC,-0.99688593143,1.0102933964238647,1.0102933964238647,True,0.27955056017323465,RESOLVED,frozen_geometry_only
35,1,35,oscillatory,1.3256485000533664,-4.0097685268470654e-16,45,8.533333333333333,DIAGNOSTIC,0.99688593143,1.0102933964238647,1.0102933964238647,True,0.27955056017323465,RESOLVED,frozen_geometry_only
