low_group,high_group,low_dimension,high_dimension,low_members,high_members,low_omega_hat,high_omega_hat,frequency_rel_error,overlap,minimum_overlap,fingerprint_similarity,low_dominant_m,high_dominant_m,low_ppw,high_ppw,low_wavelength_status,high_wavelength_status,low_circularity_eigs,high_circularity_eigs,circularity_error,low_condition_number_max,high_condition_number_max,low_class,high_class,low_core_status,high_core_status,equilibrium_ready,score,numerically_trackable,physical_interpretation_allowed
39,54,1,1,49,70,-0.0,-0.0,0.0,0.9977236434486658,0.9977236434486658,0.9997550532809779,3,3,16.0,21.333333333333332,RESOLVED,RESOLVED,0,0,0.0,1.1036656516564343,1.1369139964224244,real_dominant,real_dominant,UNDERRESOLVED,DIAGNOSTIC,False,0.998572949389444,True,False
36,55,1,1,46,71,-0.0,-0.0,0.0,0.9977236434486656,0.9977236434486656,0.999755053280978,3,3,16.0,21.333333333333332,RESOLVED,RESOLVED,0,0,0.0,1.1036656516564338,1.1369139964224244,real_dominant,real_dominant,UNDERRESOLVED,DIAGNOSTIC,False,0.9985729493894439,True,False
37,60,1,1,47,76,-0.02422140165350932,-0.03428770845658875,0.29358353929730424,0.9923486012032389,0.9923486012032389,0.9964898058047879,1,1,48.0,64.0,RESOLVED,RESOLVED,0.0204237559599,0.0182135314122,0.002210224547726951,1.3267884713949387,1.255062617051685,mixed,mixed,UNDERRESOLVED,DIAGNOSTIC,False,0.9504940812785445,False,False
38,61,1,1,48,77,0.02422140165350932,0.03428770845658875,0.29358353929730424,0.9923486012032389,0.9923486012032389,0.9964898058047879,1,1,48.0,64.0,RESOLVED,RESOLVED,-0.0204237559599,-0.0182135314122,0.002210224547726951,1.3267884713949387,1.255062617051685,mixed,mixed,UNDERRESOLVED,DIAGNOSTIC,False,0.9504940812785445,False,False
40,58,1,1,50,74,-0.024221401653509257,-0.03428770845658873,0.2935835392973056,0.9923486012032391,0.9923486012032391,0.996489805804788,1,1,48.0,64.0,RESOLVED,RESOLVED,0.0204237559599,0.0182135314122,0.0022102245477271416,1.3267884713949392,1.2550626170516852,mixed,mixed,UNDERRESOLVED,DIAGNOSTIC,False,0.9504940812785445,False,False
41,59,1,1,51,75,0.024221401653509257,0.03428770845658873,0.2935835392973056,0.9923486012032391,0.9923486012032391,0.996489805804788,1,1,48.0,64.0,RESOLVED,RESOLVED,-0.0204237559599,-0.0182135314122,0.0022102245477271416,1.3267884713949392,1.2550626170516852,mixed,mixed,UNDERRESOLVED,DIAGNOSTIC,False,0.9504940812785445,False,False
44,64,1,1,54,80,-0.025142736196912093,-0.04181611521425392,0.39873094217174787,0.9762113256035917,0.9762113256035917,0.9833161088154729,1,1,48.0,64.0,RESOLVED,RESOLVED,0.0011321476955,-0.00418436633514,0.005316514030642593,1.3011621609344275,1.2601023861671692,mixed,mixed,UNDERRESOLVED,DIAGNOSTIC,False,0.9217461812402611,False,False
45,65,1,1,55,81,0.025142736196912093,0.04181611521425392,0.39873094217174787,0.9762113256035917,0.9762113256035917,0.9833161088154729,1,1,48.0,64.0,RESOLVED,RESOLVED,-0.0011321476955,0.00418436633514,0.005316514030642593,1.3011621609344275,1.2601023861671692,mixed,mixed,UNDERRESOLVED,DIAGNOSTIC,False,0.9217461812402611,False,False
46,62,1,1,56,78,-0.025142736196912093,-0.041816115214254226,0.39873094217175226,0.976211325603592,0.976211325603592,0.983316108815473,1,1,48.0,64.0,RESOLVED,RESOLVED,0.0011321476955,-0.00418436633514,0.005316514030643151,1.3011621609344302,1.2601023861671679,mixed,mixed,UNDERRESOLVED,DIAGNOSTIC,False,0.9217461812402606,False,False
47,63,1,1,57,79,0.025142736196912093,0.041816115214254226,0.39873094217175226,0.976211325603592,0.976211325603592,0.983316108815473,1,1,48.0,64.0,RESOLVED,RESOLVED,-0.0011321476955,0.00418436633514,0.005316514030643151,1.3011621609344302,1.2601023861671679,mixed,mixed,UNDERRESOLVED,DIAGNOSTIC,False,0.9217461812402606,False,False
28,56,1,1,38,72,-0.3731307246236495,-0.23239122148976693,0.3771855112597241,0.9621614317377242,0.9621614317377242,0.9835862356541996,14,14,3.4285714285714284,4.571428571428571,UNDERRESOLVED,UNDERRESOLVED,-0.975022997064,-0.943069445847,0.031953551217015264,1.035999750003503,1.0688507160758913,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.9166155912672258,False,False
29,57,1,1,39,73,0.3731307246236495,0.23239122148976693,0.3771855112597241,0.9621614317377242,0.9621614317377242,0.9835862356541996,14,14,3.4285714285714284,4.571428571428571,UNDERRESOLVED,UNDERRESOLVED,0.975022997064,0.943069445847,0.031953551217015264,1.035999750003503,1.0688507160758913,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.9166155912672258,False,False
