file,family,topology_class,seed_kind,q,h,p,replicate,seed_file,seed_sha256,geometry_ok,separation_ratio,n,rg,length,ds_cv,min_nonlocal_vertex_distance
knot_10.123/knot_10p123_q0_h0_pm0p1.txt,knot_10.123,10.123,knot,0,0,-0.1,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,false,0.7880933198212441,384,1.8204447839720515,46.75169758096962,0.10201530317290261,0.3716349035988237
knot_10.123/knot_10p123_q0_h0_pm0p05.txt,knot_10.123,10.123,knot,0,0,-0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.8986846888837806,384,1.8136722398753047,46.34173138675292,0.05169312464275102,0.42378559660271814
knot_10.123/knot_10p123_q0_h0_pm0p02.txt,knot_10.123,10.123,knot,0,0,-0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.9653625126295117,384,1.8117710959309303,46.22371264695283,0.02077881842801484,0.45522832803653446
knot_10.123/knot_10p123_q0_h0_p0.txt,knot_10.123,10.123,knot,0.0,0.0,0.0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,1.0,384,1.8114084836721531,46.19837850776606,0.001533629704885182,0.4715620526806625
knot_10.123/knot_10p123_q0_h0_p0p02.txt,knot_10.123,10.123,knot,0,0,0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.9665640403480351,384,1.8117703586270626,46.21575239960485,0.020848062270281673,0.4557949229138341
knot_10.123/knot_10p123_q0_h0_p0p05.txt,knot_10.123,10.123,knot,0,0,0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.8985575597756774,384,1.8136703985472338,46.32197790638293,0.05173960834447801,0.42372564733954554
knot_10.123/knot_10p123_q0_h0_p0p1.txt,knot_10.123,10.123,knot,0,0,0.1,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,false,0.785931720638131,384,1.8204411150145459,46.713090042503055,0.10200629131253036,0.370615575450962
knot_10.123/knot_10p123_q0_h0p02_p0.txt,knot_10.123,10.123,knot,0,0.02,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.9820265990887874,384,1.8035576602412426,46.29516047148418,0.02183018144725944,0.4630864788533186
knot_10.123/knot_10p123_q0_h0p05_p0.txt,knot_10.123,10.123,knot,0,0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.940616131172738,384,1.7930898870765177,46.55694360348466,0.05330212052272011,0.4435588736003596
knot_10.123/knot_10p123_q0_h0p1_p0.txt,knot_10.123,10.123,knot,0,0.1,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,false,0.8743793277016699,384,1.7791986943039841,47.31073705476401,0.10163246404576623,0.4123241105925371
knot_10.123/knot_10p123_q0p02_h0_p0.txt,knot_10.123,10.123,knot,0.02,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.971803687871631,384,1.843763659304966,47.24453245059831,0.02733256935903597,0.4582657418553841
knot_10.123/knot_10p123_q0p05_h0_p0.txt,knot_10.123,10.123,knot,0.05,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.9280388640717183,384,1.8925595994269826,48.84195542375022,0.06553446285859028,0.4376279117090898
knot_10.123/knot_10p123_q0p1_h0_p0.txt,knot_10.123,10.123,knot,0.1,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,false,0.8536905968431246,384,1.9745300664904162,51.5728195223119,0.12362721051903497,0.40256809020152373
knot_10.1/knot_10p1_qm0p1_h0_p0.txt,knot_10.1,10.1,knot,-0.1,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,false,0.6619354464401446,384,1.8361541847072629,39.101730628872346,0.16173635090791874,0.29524244680535583
knot_10.1/knot_10p1_qm0p05_h0_p0.txt,knot_10.1,10.1,knot,-0.05,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.8387619101520133,384,1.9194509297220592,41.37428288807597,0.07651855161060483,0.3741121886918124
knot_10.1/knot_10p1_qm0p02_h0_p0.txt,knot_10.1,10.1,knot,-0.02,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9446357962167315,384,1.970185200578812,42.839342710827225,0.029458330062683957,0.42133501886754227
knot_10.1/knot_10p1_q0_hm0p1_p0.txt,knot_10.1,10.1,knot,0,-0.1,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,false,0.732141378758363,384,2.1181822058102324,45.2221248768345,0.17074134657730314,0.32655633299978
knot_10.1/knot_10p1_q0_hm0p05_p0.txt,knot_10.1,10.1,knot,0,-0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.8735823634401767,384,2.059589354345409,44.298161224922566,0.08679917838153726,0.3896431228379695
knot_10.1/knot_10p1_q0_hm0p02_p0.txt,knot_10.1,10.1,knot,0,-0.02,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9584804895705434,384,2.0260000503876405,43.97187312719048,0.03489716838954541,0.42751015446880347
knot_10.1/knot_10p1_q0_h0_pm0p1.txt,knot_10.1,10.1,knot,0,0,-0.1,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.7624827669129862,384,2.0073598557454044,44.891440189980734,0.0927657255201326,0.34008947392223404
knot_10.1/knot_10p1_q0_h0_pm0p05.txt,knot_10.1,10.1,knot,0,0,-0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.8835262396677426,384,2.0033283661166355,44.1734796183501,0.045933969029617924,0.3940783806322832
knot_10.1/knot_10p1_q0_h0_pm0p02.txt,knot_10.1,10.1,knot,0,0,-0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9623504536892017,384,2.003308979136273,43.93168534109206,0.018346245617215737,0.4292362709376923
knot_10.1/knot_10p1_q0_h0_p0.txt,knot_10.1,10.1,knot,0.0,0.0,0.0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,1.0,384,2.004296629301958,43.85312991413151,0.0012613248108379002,0.44602906279329024
knot_10.1/knot_10p1_q0_h0_p0p02.txt,knot_10.1,10.1,knot,0,0,0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9706421735658293,384,2.0060834997498618,43.84166003986253,0.01829693087454683,0.432934618983209
knot_10.1/knot_10p1_q0_h0_p0p05.txt,knot_10.1,10.1,knot,0,0,0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9023836423775664,384,2.0102574207521635,43.94955379175765,0.04596084993601213,0.40248933028966155
knot_10.1/knot_10p1_q0_h0_p0p1.txt,knot_10.1,10.1,knot,0,0,0.1,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.7889626387173925,384,2.0211665693013527,44.449934499692326,0.09343004206192411,0.3519002663260398
knot_10.1/knot_10p1_q0_h0p02_p0.txt,knot_10.1,10.1,knot,0,0.02,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9499059378058534,384,1.9831659605791663,43.81529710019684,0.03465298490593202,0.4236856551813262
knot_10.1/knot_10p1_q0_h0p05_p0.txt,knot_10.1,10.1,knot,0,0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.8522059887494615,384,1.9525844069094314,43.91317151797827,0.08598747426532269,0.3801086384687516
knot_10.1/knot_10p1_q0_h0p1_p0.txt,knot_10.1,10.1,knot,0,0.1,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,false,0.6918094601576741,384,1.9047443324910918,44.49660421614129,0.16778259808359955,0.3085671251456594
knot_10.1/knot_10p1_q0p02_h0_p0.txt,knot_10.1,10.1,knot,0.02,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9756103907285248,384,2.0386254143140174,44.89422121838519,0.028527998881186307,0.43515058822803965
knot_10.1/knot_10p1_q0p05_h0_p0.txt,knot_10.1,10.1,knot,0.05,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9226027720955574,384,2.090502693104923,46.50330053286322,0.06841159177307023,0.41150764976827303
knot_10.1/knot_10p1_q0p1_h0_p0.txt,knot_10.1,10.1,knot,0.1,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,false,0.8349841136319384,384,2.177907589075834,49.299733491054596,0.1284871931296211,0.3724271816505396
knot_3.1/knot_3p1_qm0p1_h0_p0.txt,knot_3.1,3.1,knot,-0.1,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.829311624909936,384,1.1241991726561633,14.644725387666831,0.06611452061754035,0.14092401134250448
knot_3.1/knot_3p1_qm0p05_h0_p0.txt,knot_3.1,3.1,knot,-0.05,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9159006428868198,384,1.1815275462044834,15.503332818386271,0.031183021019235493,0.15563798783214539
knot_3.1/knot_3p1_qm0p02_h0_p0.txt,knot_3.1,3.1,knot,-0.02,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9678545773228712,384,1.2161429063192668,16.0240410924777,0.01202141184771263,0.16446646270918447
knot_3.1/knot_3p1_q0_hm0p1_p0.txt,knot_3.1,3.1,knot,0,-0.1,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9435740120106675,384,1.3153578248223812,17.15777051577497,0.06560304821976949,0.1603404929787698
knot_3.1/knot_3p1_q0_hm0p05_p0.txt,knot_3.1,3.1,knot,0,-0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9704622727300779,384,1.2763927908676587,16.73733919376359,0.03340222860108457,0.16490958551863852
knot_3.1/knot_3p1_q0_hm0p02_p0.txt,knot_3.1,3.1,knot,0,-0.02,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9886916293654425,384,1.253902729216711,16.51182332229327,0.013487549827006505,0.16800728002102497
knot_3.1/knot_3p1_q0_h0_pm0p1.txt,knot_3.1,3.1,knot,0,0,-0.1,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.8175349486199828,384,1.2453628460546842,16.599233725131757,0.08748812507924585,0.13892281370676338
knot_3.1/knot_3p1_q0_h0_pm0p05.txt,knot_3.1,3.1,knot,0,0,-0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.8913968994514764,384,1.2408194381974353,16.428439644967582,0.044991478942659306,0.15147409368898637
knot_3.1/knot_3p1_q0_h0_pm0p02.txt,knot_3.1,3.1,knot,0,0,-0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9532771552589399,384,1.2395448079269542,16.38156590059023,0.018169355247818805,0.1619893374277138
knot_3.1/knot_3p1_q0_h0_p0.txt,knot_3.1,3.1,knot,0.0,0.0,0.0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,1.0,384,1.2393023264162726,16.37324680329674,0.0001917266315552118,0.16992889899235278
knot_3.1/knot_3p1_q0_h0_p0p02.txt,knot_3.1,3.1,knot,0,0,0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9582029103196382,384,1.23954607843808,16.383173453474633,0.018237430892750373,0.16282636556188426
knot_3.1/knot_3p1_q0_h0_p0p05.txt,knot_3.1,3.1,knot,0,0,0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9043589661822184,384,1.2408226112099918,16.432157006383214,0.0454412318539521,0.15367672341720678
knot_3.1/knot_3p1_q0_h0_p0p1.txt,knot_3.1,3.1,knot,0,0,0.1,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.8454805443117752,384,1.2453691689198791,16.6044314162084,0.08939237489586131,0.1436715780143551
knot_3.1/knot_3p1_q0_h0p02_p0.txt,knot_3.1,3.1,knot,0,0.02,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9719524817094896,384,1.2250294503612378,16.24446077340755,0.013482934947190465,0.16516281508977845
knot_3.1/knot_3p1_q0_h0p05_p0.txt,knot_3.1,3.1,knot,0,0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.927585999077196,384,1.204259650726134,16.07038999881373,0.03380137114221041,0.15762366754390947
knot_3.1/knot_3p1_q0_h0p1_p0.txt,knot_3.1,3.1,knot,0,0.1,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.8581401373356008,384,1.1714485506831553,15.834296618509924,0.06725155046064189,0.14582280871858505
