eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
0,0.19757734684556166,0.0,0.0,0.19757734684556166,197577346845561.66,1.2792959984569197,1.131059679440886
1,-0.19494575408537201,0.0,0.0,0.19494575408537201,194945754085372.0,1.2976162475630015,1.139129600863309
2,0.15603267881358301,0.0,0.0,0.15603267881358301,156032678813583.0,1.2432210959004526,1.1149982492813397
3,0.13031105937018103,0.0,0.0,0.13031105937018103,130311059370181.02,1.659387893421423,1.2881723073492237
4,-0.15510228323712075,0.0,0.0,0.15510228323712075,155102283237120.75,1.228073316371194,1.1081846941603164
5,-0.13123333507694585,0.0,0.0,0.13123333507694585,131233335076945.83,1.6505971592581303,1.2847556807650746
6,0.09905657014600984,0.0,0.0,0.09905657014600984,99056570146009.83,1.0390244470173808,1.0193254862983565
13,-0.09695727883837463,0.0,0.0,0.09695727883837463,96957278838374.62,1.0280096065200122,1.01390808583422
20,0.031759008710059045,0.0,0.0,0.031759008710059045,31759008710059.043,0.8097808923967688,0.8998782653207982
21,-0.03257325692105747,0.0,0.0,0.03257325692105747,32573256921057.465,0.8119715955606853,0.9010946651493867
18,-0.04707714049892771,0.036857543544577986,0.036857543544577986,0.04707714049892771,1.2772728720238629,0.8509142780321838,0.9224501493480196
11,0.04555584934242744,0.04024725820051801,0.04024725820051801,0.04555584934242744,1.1318994480434224,0.862448040538682,0.9286808065953995
7,0.06441717207805989,0.05257665338561035,0.05257665338561035,0.06441717207805989,1.2252048757384424,0.9105480604859226,0.954226419926593
16,-0.0005012906808888433,0.05435220773552895,0.05435220773552895,0.0005012906808888433,0.009223004948171767,0.9077785689345673,0.9527741437164252
14,-0.06359728097302625,0.055546951022997504,0.055546951022997504,0.06359728097302625,1.144928385838779,0.929348977919175,0.9640274777822336
9,0.0003702225270643539,0.0850747615801251,0.0850747615801251,0.0003702225270643539,0.004351731585114945,0.737502447298612,0.8587796267370413
