pair_id,carrier_id,family,candidate_null,candidate_active,beta_parameter,beta_total_thread_over_core,thread_coupling_mode,gamma_core,n_threads,helix_turns,campaign_role
PAIR_F7724C7B807A,TORUS_T2_3,torus,CAND_C25B2914B699F70C,CAND_83508D4E5576F7F3,-1.5,-1.5,total_beta,1.0,1,1.0,confirmatory_stability
PAIR_1CCA8C3C8E7D,TORUS_T2_3,torus,CAND_C25B2914B699F70C,CAND_8C24652816A449EF,1.5,1.5,total_beta,1.0,1,1.0,confirmatory_stability
PAIR_B7B838C7F84D,TWIST_5_2,twist,CAND_F7AD4551906F661F,CAND_F82A5759BFF44B6A,-1.0,-1.0,total_beta,1.0,1,0.0,confirmatory_stability
PAIR_2D54A044F6BD,TWIST_5_2,twist,CAND_F7AD4551906F661F,CAND_138B96B3AA66FAE8,1.0,1.0,total_beta,1.0,1,0.0,confirmatory_stability
