eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
0,0.19541200897400873,0.0,0.0,0.19541200897400873,195412008974008.72,2.0402036938004025,1.4283569910216432
1,-0.2117868973875992,0.0,0.0,0.2117868973875992,211786897387599.2,3.144126131718586,1.77316838786354
2,-0.18709015798092765,0.0,0.0,0.18709015798092765,187090157980927.62,2.64406315571553,1.6260575499395862
5,0.14862022872552316,0.0,0.0,0.14862022872552316,148620228725523.16,2.0686407818254726,1.438277018458361
8,0.13677285715541457,0.0,0.0,0.13677285715541457,136772857155414.56,1.4938711528095505,1.2222402189461572
17,0.1044572205186094,0.0,0.0,0.1044572205186094,104457220518609.39,1.677783872593023,1.2952929678621061
18,0.08566689401988269,0.0,0.0,0.08566689401988269,85666894019882.67,1.7279604788559664,1.3145191055499978
38,-0.036435235122235995,0.0,0.0,0.036435235122235995,36435235122235.99,2.7258334002768345,1.651009812289689
37,-0.06239320549223946,0.0,0.0,0.06239320549223946,62393205492239.45,2.8478212596007686,1.6875488910253145
43,-0.00017213908738184983,0.0,0.0,0.00017213908738184983,172139087381.84982,1.6160016318253552,1.2712205283999134
41,0.020660816189623,0.00786688314664306,0.00786688314664306,0.020660816189623,2.626302667078427,1.7365611928516278,1.3177864746807912
33,-0.08473086687557402,0.014339560989310208,0.014339560989310208,0.08473086687557402,5.908888489594543,2.4933600216964615,1.5790376884977957
25,-0.11346392729642585,0.01751091852274302,0.01751091852274302,0.11346392729642585,6.479610258540118,3.13628137833177,1.770954934020561
3,-0.14979482563073862,0.023863588245697884,0.023863588245697884,0.14979482563073862,6.277129159641093,2.9066084431770127,1.7048778381975094
21,-0.12641013361714873,0.024319685421268295,0.024319685421268295,0.12641013361714873,5.197852333509186,3.316206783604124,1.8210455193663129
19,0.08174593396898555,0.026047709010617127,0.026047709010617127,0.08174593396898555,3.138315693547776,2.6196813102144305,1.6185429590265532
6,0.1380900408756087,0.02670223366406538,0.02670223366406538,0.1380900408756087,5.171479008568628,1.9928239829172087,1.41167417732181
39,-0.005503232543963185,0.02920150690158257,0.02920150690158257,0.005503232543963185,0.18845714238346165,3.072399491654917,1.7528261441611708
15,0.10578607209878838,0.030809638570432802,0.030809638570432802,0.10578607209878838,3.4335382369694036,2.2316460099293534,1.4938694755330377
23,-0.10385587089895962,0.04642737999167877,0.04642737999167877,0.10385587089895962,2.2369530849592163,2.8411288287000436,1.6855648396605938
9,0.11469987719645108,0.04985968862195997,0.04985968862195997,0.11469987719645108,2.3004531389298166,1.632281397137186,1.277607685143286
35,-0.0025015626809128336,0.05602225410468915,0.05602225410468915,0.0025015626809128336,0.04465301728556204,2.293235595455684,1.5143432885101331
31,-0.05415149643112982,0.0577374871954917,0.0577374871954917,0.05415149643112982,0.9378914646524159,2.7248216685404825,1.6507033859965523
27,0.032596985352867563,0.06756170978245964,0.06756170978245964,0.032596985352867563,0.48247721169025815,3.014670751245858,1.7362807236290616
29,-0.0086118635556515,0.07337574747707826,0.07337574747707826,0.0086118635556515,0.11736662114878962,2.4259965004879827,1.55756107440061
13,0.03295142736014714,0.09699140457449552,0.09699140457449552,0.03295142736014714,0.3397355415637719,2.1162193549203625,1.454723119676168
11,-0.02598211147930181,0.10940114110261356,0.10940114110261356,0.02598211147930181,0.23749397142879622,1.8939872781380163,1.3762221034912991
