low_group,high_group,low_dimension,high_dimension,low_members,high_members,low_m,high_m,low_omega_hat,high_omega_hat,frequency_rel_error,low_sigma_hat,high_sigma_hat,sigma_hat_abs_error,overlap,minimum_overlap,low_circularity_eigs,high_circularity_eigs,circularity_error,low_class,high_class,converged,physical_interpretation_allowed
49,70,1,1,49,70,,,-0.0,-0.0,0.0,0.22863276172130664,0.22615418169912435,0.002478580022182292,0.9977236434486658,0.9977236434486658,0,0,0.0,real_dominant,real_dominant,True,True
46,71,1,1,46,71,,,-0.0,-0.0,0.0,-0.22863276172130592,-0.2261541816991249,0.002478580022181015,0.9977236434486656,0.9977236434486656,0,0,0.0,real_dominant,real_dominant,True,True
50,74,1,1,50,74,,,-0.024221401653509257,-0.03428770845658873,0.2935835392973056,0.20003230908383032,0.19719261113378334,0.0028396979500469877,0.9923486012032391,0.9923486012032391,0.0204237559599,0.0182135314122,0.0022102245477271416,mixed,mixed,False,False
51,75,1,1,51,75,,,0.024221401653509257,0.03428770845658873,0.2935835392973056,0.20003230908383032,0.19719261113378334,0.0028396979500469877,0.9923486012032391,0.9923486012032391,-0.0204237559599,-0.0182135314122,0.0022102245477271416,mixed,mixed,False,False
47,76,1,1,47,76,,,-0.02422140165350932,-0.03428770845658875,0.29358353929730424,-0.200032309083831,-0.19719261113378325,0.002839697950047737,0.9923486012032389,0.9923486012032389,0.0204237559599,0.0182135314122,0.002210224547726951,mixed,mixed,False,False
48,77,1,1,48,77,,,0.02422140165350932,0.03428770845658875,0.29358353929730424,-0.200032309083831,-0.19719261113378325,0.002839697950047737,0.9923486012032389,0.9923486012032389,-0.0204237559599,-0.0182135314122,0.002210224547726951,mixed,mixed,False,False
56,78,1,1,56,78,,,-0.025142736196912093,-0.041816115214254226,0.39873094217175226,0.16211519380871217,0.1606030616934573,0.0015121321152548606,0.976211325603592,0.976211325603592,0.0011321476955,-0.00418436633514,0.005316514030643151,mixed,mixed,False,False
57,79,1,1,57,79,,,0.025142736196912093,0.041816115214254226,0.39873094217175226,0.16211519380871217,0.1606030616934573,0.0015121321152548606,0.976211325603592,0.976211325603592,-0.0011321476955,0.00418436633514,0.005316514030643151,mixed,mixed,False,False
54,80,1,1,54,80,,,-0.025142736196912093,-0.04181611521425392,0.39873094217174787,-0.1621151938087123,-0.16060306169345714,0.0015121321152551659,0.9762113256035917,0.9762113256035917,0.0011321476955,-0.00418436633514,0.005316514030642593,mixed,mixed,False,False
55,81,1,1,55,81,,,0.025142736196912093,0.04181611521425392,0.39873094217174787,-0.1621151938087123,-0.16060306169345714,0.0015121321152551659,0.9762113256035917,0.9762113256035917,-0.0011321476955,0.00418436633514,0.005316514030642593,mixed,mixed,False,False
42,82,1,1,42,82,,,-0.30312829985609324,-0.17210936690503512,0.4322227024440077,6.331213463442735e-17,-6.331213463442735e-17,1.266242692688547e-16,0.9703433724732596,0.9703433724732596,-0.963004072594,-0.908744439023,0.054259633571251076,oscillatory,oscillatory,False,False
43,83,1,1,43,83,,,0.30312829985609324,0.17210936690503512,0.4322227024440077,6.331213463442735e-17,-6.331213463442735e-17,1.266242692688547e-16,0.9703433724732596,0.9703433724732596,0.963004072594,0.908744439023,0.054259633571251076,oscillatory,oscillatory,False,False
38,72,1,1,38,72,,,-0.3731307246236495,-0.23239122148976693,0.3771855112597241,3.1656067317213673e-17,-1.266242692688547e-16,1.5828033658606837e-16,0.9621614317377242,0.9621614317377242,-0.975022997064,-0.943069445847,0.031953551217015264,oscillatory,oscillatory,False,False
39,73,1,1,39,73,,,0.3731307246236495,0.23239122148976693,0.3771855112597241,3.1656067317213673e-17,-1.266242692688547e-16,1.5828033658606837e-16,0.9621614317377242,0.9621614317377242,0.975022997064,0.943069445847,0.031953551217015264,oscillatory,oscillatory,False,False
34,66,1,1,34,66,,,-0.44912950511058153,-0.3153517828784543,0.2978600174557435,1.0552022439071224e-17,6.858814585396297e-17,5.803612341489175e-17,0.9434530234798566,0.9434530234798566,-0.982134366487,-0.965248010003,0.01688635648423842,oscillatory,oscillatory,False,False
35,67,1,1,35,67,,,0.44912950511058153,0.3153517828784543,0.2978600174557435,1.0552022439071224e-17,6.858814585396297e-17,5.803612341489175e-17,0.9434530234798566,0.9434530234798566,0.982134366487,0.965248010003,0.01688635648423842,oscillatory,oscillatory,False,False
36,68,1,1,36,68,,,-0.4071907063476915,-0.2553339928721728,0.37293757226829105,2.4269651609863817e-16,7.122615146373077e-17,1.714703646349074e-16,0.943684519406795,0.943684519406795,-0.924952791007,-0.746350578367,0.17860221264011933,oscillatory,oscillatory,False,False
37,69,1,1,37,69,,,0.4071907063476915,0.2553339928721728,0.37293757226829105,2.4269651609863817e-16,7.122615146373077e-17,1.714703646349074e-16,0.943684519406795,0.943684519406795,0.924952791007,0.746350578367,0.17860221264011933,oscillatory,oscillatory,False,False
52,118,1,1,52,118,,,-0.216250451966138,-0.07844306636954815,0.637258254693353,4.22080897562849e-17,-2.3742050487910256e-17,6.595014024419515e-17,0.9448600903639499,0.9448600903639499,-0.937131885183,-0.67960104638,0.25753083880330097,oscillatory,oscillatory,False,False
53,119,1,1,53,119,,,0.216250451966138,0.07844306636954815,0.637258254693353,4.22080897562849e-17,-2.3742050487910256e-17,6.595014024419515e-17,0.9448600903639499,0.9448600903639499,0.937131885183,0.67960104638,0.25753083880330097,oscillatory,oscillatory,False,False
