low_group,high_group,low_dimension,high_dimension,low_members,high_members,low_m,high_m,low_omega_hat,high_omega_hat,frequency_rel_error,low_sigma_hat,high_sigma_hat,sigma_hat_abs_error,overlap,minimum_overlap,low_circularity_eigs,high_circularity_eigs,circularity_error,low_class,high_class,converged,physical_interpretation_allowed
43,73,2,2,83;85,143;145,7,-7;7,0.05306880933732202,0.07825921208832003,0.321884185628769,6.595014024419516e-18,5.276011219535612e-18,1.3190028048839038e-18,0.9993263801457232,0.9993263801457228,-0.99069517292;-0.99069517292,-0.996209684973;-0.996209684973,0.005514512053620524,oscillatory,oscillatory,False,False
46,62,2,2,90;92,122;124,-8;8,8,-0.047477491155209696,-0.08213532435025683,0.42196014284003697,-7.914016829303418e-18,2.901806170744587e-17,3.693207853674929e-17,0.9987524213345795,0.9987524213345795,0.987949973239;0.987949973239,0.996419245956;0.996419245956,0.008469272716507992,oscillatory,oscillatory,False,False
47,63,2,2,91;93,123;125,-8;8,-8,0.047477491155209696,0.08213532435025683,0.42196014284003697,-7.914016829303418e-18,2.901806170744587e-17,3.693207853674929e-17,0.9987524213345795,0.9987524213345795,-0.987949973239;-0.987949973239,-0.996419245956;-0.996419245956,0.008469272716507992,oscillatory,oscillatory,False,False
52,64,2,2,100;102,126;128,-9;9,-9,-0.03610322469059935,-0.08197449372910953,0.5595797784380957,2.7699058902561966e-17,4.616509817093661e-18,2.3082549085468305e-17,0.9972058014079341,0.9972058014079337,0.978806944583;0.978806944583,0.996281997248;0.996281997248,0.017475052665385737,oscillatory,oscillatory,False,False
53,65,2,2,101;103,127;129,-9;9,9,0.03610322469059935,0.08197449372910953,0.5595797784380957,2.7699058902561966e-17,4.616509817093661e-18,2.3082549085468305e-17,0.9972058014079341,0.9972058014079337,-0.978806944583;-0.978806944583,-0.996281997248;-0.996281997248,0.017475052665385737,oscillatory,oscillatory,False,False
32,78,2,2,62;64,154;156,-16,-16;16,-0.19073093139281685,-0.0401090978164236,0.7897084782026386,5.6057619207565885e-18,1.483878155494391e-18,4.121883765262198e-18,0.9894918877464685,0.9818799927107253,-0.999205530166;-0.999205530166,-0.982796986372;-0.982796986372,0.016408543794532382,oscillatory,oscillatory,False,False
33,79,2,2,63;65,155;157,16,-16;16,0.19073093139281685,0.0401090978164236,0.7897084782026386,5.6057619207565885e-18,1.483878155494391e-18,4.121883765262198e-18,0.9894918877464685,0.9818799927107253,0.999205530166;0.999205530166,0.982796986372;0.982796986372,0.016408543794532382,oscillatory,oscillatory,False,False
59,90,1,1,115,177,0,0,-0.0,8.039284056968386e-10,1.0,4.2331977437810946e-10,-4.718723476876834e-17,4.233198215653442e-10,0.9999999999999943,0.9999999999999943,0,2.01228677205e-07,2.0122867720479385e-07,real_dominant,oscillatory,False,False
63,89,1,1,123,176,0,0,-0.0,-8.039284056968386e-10,1.0,-4.233197512860691e-10,-4.718723476876834e-17,4.2331970409883436e-10,0.9999999999999942,0.9999999999999942,0,-2.01228677205e-07,2.0122867720479385e-07,real_dominant,oscillatory,False,False
30,66,2,2,58;60,130;132,-16;16,16,-0.23941873187040616,-0.07458240020310594,0.6884855265064377,-1.0552022439071224e-17,1.1541274542734153e-18,1.170614989334464e-17,0.9841038503460625,0.984103850346062,-0.999505301286;-0.999505301286,-0.994906149448;-0.994906149448,0.004599151838184379,oscillatory,oscillatory,False,False
31,67,2,2,59;61,131;133,-16;16,-16,0.23941873187040616,0.07458240020310594,0.6884855265064377,-1.0552022439071224e-17,1.1541274542734153e-18,1.170614989334464e-17,0.9841038503460625,0.984103850346062,0.999505301286;0.999505301286,0.994906149448;0.994906149448,0.004599151838184379,oscillatory,oscillatory,False,False
28,60,2,2,54;56,118;120,-16;16,-16;16,-0.290114245738034,-0.1123954836557042,0.6125819903473663,9.81008336132403e-18,9.233019634187322e-18,5.77063727136708e-19,0.9798473363443104,0.97984733634431,-0.999670659749;-0.999670659749,-0.997741092594;-0.997741092594,0.0019295671550435545,oscillatory,oscillatory,False,False
29,61,2,2,55;57,119;121,-16;16,-16;16,0.290114245738034,0.1123954836557042,0.6125819903473663,9.81008336132403e-18,9.233019634187322e-18,5.77063727136708e-19,0.9798473363443104,0.97984733634431,0.999670659749;0.999670659749,0.997741092594;0.997741092594,0.0019295671550435545,oscillatory,oscillatory,False,False
26,58,2,2,50;52,114;116,-16;16,-16;16,-0.3420126405394478,-0.15338821216518478,0.5515130320234671,-2.638005609767806e-18,2.6792244474204284e-18,5.3172300571882345e-18,0.974206578807969,0.974206578807969,-0.999769035333;-0.999769035333,-0.998784388941;-0.998784388941,0.0009846463917758674,oscillatory,oscillatory,False,False
27,59,2,2,51;53,115;117,-16;16,-16;16,0.3420126405394478,0.15338821216518478,0.5515130320234671,-2.638005609767806e-18,2.6792244474204284e-18,5.3172300571882345e-18,0.974206578807969,0.974206578807969,0.999769035333;0.999769035333,0.998784388941;0.998784388941,0.0009846463917758674,oscillatory,oscillatory,False,False
60,91,2,2,116;118,178;180,-1;1,-2;2,-0.015233654835295448,-0.016970112781425416,0.1023244788349669,-6.187978002599873e-18,1.2200775945176104e-17,1.8388753947775978e-17,0.9997148472703654,0.9997148472703651,0.930933894879;0.930933894879,0.947330797805;0.947330797805,0.016396902926091972,oscillatory,oscillatory,True,True
61,92,2,2,117;119,179;181,-1;1,-2;2,0.015233654835295448,0.016970112781425416,0.1023244788349669,-6.187978002599873e-18,1.2200775945176104e-17,1.8388753947775978e-17,0.9997148472703654,0.9997148472703651,-0.930933894879;-0.930933894879,-0.947330797805;-0.947330797805,0.016396902926091972,oscillatory,oscillatory,True,True
24,56,2,2,46;48,110;112,-15;16,16,-0.39428805134932465,-0.19727784275875285,0.4996606108563712,-2.638005609767805e-18,3.297507012209758e-18,5.935512621977563e-18,0.9671657107583138,0.9671657107583135,-0.999830999555;-0.999830999555,-0.999265478845;-0.999265478845,0.0005655207098397286,oscillatory,oscillatory,False,False
25,57,2,2,47;49,111;113,-16;15,-16,0.39428805134932465,0.19727784275875285,0.4996606108563712,-2.638005609767805e-18,3.297507012209758e-18,5.935512621977563e-18,0.9671657107583138,0.9671657107583135,0.999830999555;0.999830999555,0.999265478845;0.999265478845,0.0005655207098397286,oscillatory,oscillatory,False,False
22,54,2,2,42;44,106;108,-16;16,16,-0.44610963919709123,-0.24374252748333416,0.45362640466136905,-5.276011219535612e-18,1.0552022439071224e-17,1.5828033658606837e-17,0.9585374316815859,0.9585374316815856,-0.999871805154;-0.999871805154,-0.999520063086;-0.999520063086,0.0003517420678539329,oscillatory,oscillatory,False,False
23,55,2,2,43;45,107;109,-16;16,-16,0.44610963919709123,0.24374252748333416,0.45362640466136905,-5.276011219535612e-18,1.0552022439071224e-17,1.5828033658606837e-17,0.9585374316815859,0.9585374316815856,0.999871805154;0.999871805154,0.999520063086;0.999520063086,0.0003517420678539329,oscillatory,oscillatory,False,False
20,52,2,2,38;40,102;104,-16;16,-16;16,-0.4966564091204938,-0.29244013624304255,0.41118219583451776,-9.892521036629273e-19,2.638005609767806e-18,3.6272577134307336e-18,0.9480821298215848,0.9480821298215844,-0.9998996423;-0.9998996423,-0.99966801299;-0.99966801299,0.00023162931001829978,oscillatory,oscillatory,False,False
21,53,2,2,39;41,103;105,-16;16,-16;16,0.4966564091204938,0.29244013624304255,0.41118219583451776,-9.892521036629273e-19,2.638005609767806e-18,3.6272577134307336e-18,0.9480821298215848,0.9480821298215844,0.9998996423;0.9998996423,0.99966801299;0.99966801299,0.00023162931001829978,oscillatory,oscillatory,False,False
18,50,2,2,34;36,98;100,-16;16,-15;16,-0.5451309666332464,-0.34301635940899183,0.37076339374466943,-1.8466039268374644e-17,-3.149119196660319e-17,1.3025152698228546e-17,0.9355362719728997,0.9355362719728996,-0.999919172634;-0.999919172634,-0.999760068898;-0.999760068898,0.00015910373647098908,oscillatory,oscillatory,False,False
19,51,2,2,35;37,99;101,-16;16,-16;15,0.5451309666332464,0.34301635940899183,0.37076339374466943,-1.8466039268374644e-17,-3.149119196660319e-17,1.3025152698228546e-17,0.9355362719728997,0.9355362719728996,0.999919172634;0.999919172634,0.999760068898;0.999760068898,0.00015910373647098908,oscillatory,oscillatory,False,False
56,82,2,2,110;112,162;164,-9;9,-10;10,-0.018398948932960766,-0.0775275439241768,0.7626785526579399,8.037673342261285e-18,4.616509817093661e-18,3.4211635251676242e-18,0.9871845839963668,0.9871845839963664,0.923569786291;0.923569786291,0.995724638482;0.995724638482,0.07215485219109996,oscillatory,oscillatory,False,False
57,83,2,2,111;113,163;165,-9;9,-10;10,0.018398948932960766,0.0775275439241768,0.7626785526579399,8.037673342261285e-18,4.616509817093661e-18,3.4211635251676242e-18,0.9871845839963668,0.9871845839963664,-0.923569786291;-0.923569786291,-0.995724638482;-0.995724638482,0.07215485219109996,oscillatory,oscillatory,False,False
14,46,2,2,26;28,90;92,15,15;16,-0.6328671168112083,-0.4483561079684257,0.29154778932498154,-3.2315568719655606e-17,-2.110404487814245e-17,1.1211523841513157e-17,0.9030923083882152,0.903092308388215,-0.999943382;-0.999943382,-0.999861649402;-0.999861649402,8.173259740718031e-05,oscillatory,oscillatory,False,False
15,47,2,2,27;29,91;93,-15,-16;-15,0.6328671168112083,0.4483561079684257,0.29154778932498154,-3.2315568719655606e-17,-2.110404487814245e-17,1.1211523841513157e-17,0.9030923083882152,0.903092308388215,0.999943382;0.999943382,0.999861649402;0.999861649402,8.173259740718031e-05,oscillatory,oscillatory,False,False
34,96,2,2,66;68,188;190,15,-15;15,-0.14481664719665796,-0.007276472286701457,0.9497538962021393,-1.8466039268374644e-17,-1.6075346684522569e-18,1.6858504599922387e-17,0.9228550961094145,0.9228550961094103,-0.998601883293;-0.998601883293,-0.695929610094;-0.695929610094,0.302672273198886,oscillatory,oscillatory,False,False
35,97,2,2,67;69,189;191,-15,-15;15,0.14481664719665796,0.007276472286701457,0.9497538962021393,-1.8466039268374644e-17,-1.6075346684522569e-18,1.6858504599922387e-17,0.9228550961094145,0.9228550961094103,0.998601883293;0.998601883293,0.695929610094;0.695929610094,0.302672273198886,oscillatory,oscillatory,False,False
12,44,2,2,22;24,86;88,-16;15,-7;15,-0.6707610323394574,-0.5023908704087481,0.25101363050783326,2.901806170744587e-17,7.914016829303418e-18,2.110404487814245e-17,0.8826911982994441,0.8826911982994432,-0.999950889401;-0.999950889401,-0.999890783936;-0.999890783936,6.010546475909706e-05,oscillatory,oscillatory,False,False
13,45,2,2,23;25,87;89,-15;16,-15;7,0.6707610323394574,0.5023908704087481,0.25101363050783326,2.901806170744587e-17,7.914016829303418e-18,2.110404487814245e-17,0.8826911982994441,0.8826911982994432,0.999950889401;0.999950889401,0.999890783936;0.999890783936,6.010546475909706e-05,oscillatory,oscillatory,False,False
16,48,2,2,30;32,94;96,14;16,-14;15,-0.5907722363168101,-0.3951098393528247,0.3311976848875792,-2.1763546280584403e-17,4.946260518314636e-19,2.2258172332415868e-17,0.9206278844696031,0.920627884469603,-0.999933177596;-0.999933177596,-0.999820417218;-0.999820417218,0.00011276037817598006,oscillatory,oscillatory,False,False
17,49,2,2,31;33,95;97,-16;-14,-15;14,0.5907722363168101,0.3951098393528247,0.3311976848875792,-2.1763546280584403e-17,4.946260518314636e-19,2.2258172332415868e-17,0.9206278844696031,0.920627884469603,0.999933177596;0.999933177596,0.999820417218;0.999820417218,0.00011276037817598006,oscillatory,oscillatory,False,False
10,42,2,2,18;20,82;84,15;16,11;15,-0.70386733966189,-0.556852838692365,0.2088667745830413,2.3742050487910256e-17,-2.3742050487910256e-17,4.748410097582051e-17,0.8592349449766623,0.8592349449766612,-0.999956423248;-0.999956423248,-0.999911952593;-0.999911952593,4.447065430068786e-05,oscillatory,oscillatory,False,False
11,43,2,2,19;21,83;85,-16;-15,-15;-11,0.70386733966189,0.556852838692365,0.2088667745830413,2.3742050487910256e-17,-2.3742050487910256e-17,4.748410097582051e-17,0.8592349449766623,0.8592349449766612,0.999956423248;0.999956423248,0.999911952593;0.999911952593,4.447065430068786e-05,oscillatory,oscillatory,False,False
8,40,2,2,12;14,78;80,-15;16,-16;-14,-0.7316755529783129,-0.6113862085887721,0.16440257420095342,-2.3742050487910256e-17,-4.22080897562849e-17,1.846603926837464e-17,0.832607149105385,0.8326071491053847,-0.999960465705;-0.999960465705,-0.999927699156;-0.999927699156,3.2766549279417134e-05,oscillatory,oscillatory,False,False
9,41,2,2,13;15,79;81,-16;15,14;16,0.7316755529783129,0.6113862085887721,0.16440257420095342,-2.3742050487910256e-17,-4.22080897562849e-17,1.846603926837464e-17,0.832607149105385,0.8326071491053847,0.999960465705;0.999960465705,0.999927699156;0.999927699156,3.2766549279417134e-05,oscillatory,oscillatory,False,False
6,38,2,2,10;16,74;76,-15;15,-16;14,-0.7537583546161912,-0.6656428317800502,0.11690155378909041,6.265263323236928e-18,-2.1845983955889645e-17,2.8111247279126576e-17,0.8027884726942096,0.8027884726942089,-0.999963340049;-0.999963340049,-0.999939649486;-0.999939649486,2.3690562581779595e-05,oscillatory,oscillatory,True,True
7,39,2,2,11;17,75;77,-15;15,-14;16,0.7537583546161912,0.6656428317800502,0.11690155378909041,6.265263323236928e-18,-2.1845983955889645e-17,2.8111247279126576e-17,0.8027884726942096,0.8027884726942089,0.999963340049;0.999963340049,0.999939649486;0.999939649486,2.3690562581779595e-05,oscillatory,oscillatory,True,True
4,36,2,2,4;6,68;70,-16;16,-16;16,-0.7794876513367661,-0.7719826936776144,0.009628064852959787,1.0552022439071224e-17,-1.0552022439071224e-17,2.110404487814245e-17,0.734095501657247,0.7340955016572412,-0.999966363011;-0.999966363011,-0.99995610712;-0.99995610712,1.0255890453336747e-05,oscillatory,oscillatory,False,False
5,37,2,2,5;7,69;71,-16;16,-16;16,0.7794876513367661,0.7719826936776144,0.009628064852959787,1.0552022439071224e-17,-1.0552022439071224e-17,2.110404487814245e-17,0.734095501657247,0.7340955016572412,0.999966363011;0.999966363011,0.99995610712;0.99995610712,1.0255890453336747e-05,oscillatory,oscillatory,False,False
2,34,2,2,2;8,66;72,-9;15,-16;-14,-0.7697773650490439,-0.7192841179712623,0.0655946113387792,1.0387147088460737e-17,-7.518315987838252e-17,8.557030696684325e-17,0.7698762007628636,0.7698762007628621,-0.999965260579;-0.999965260579,-0.999948876331;-0.999948876331,1.6384247974010613e-05,oscillatory,oscillatory,False,False
3,35,2,2,3;9,67;73,-15;9,14;16,0.7697773650490439,0.7192841179712623,0.0655946113387792,1.0387147088460737e-17,-7.518315987838252e-17,8.557030696684325e-17,0.7698762007628636,0.7698762007628621,0.999965260579;0.999965260579,0.999948876331;0.999948876331,1.6384247974010613e-05,oscillatory,oscillatory,False,False
55,68,2,2,106;107,134;136,-11,-11,-0.0,-0.06864246852262455,1.0,-0.007171896895098093,1.0552022439071224e-17,0.007171896895098104,0.6918922214358392,0.6918922214358381,-2.57883145627e-15;2.57883145627e-15,0.994421603936;0.994421603936,0.9944216039363658,real_dominant,oscillatory,False,False
54,69,2,2,104;105,135;137,-11,11,-0.0,0.06864246852262455,1.0,0.007171896895098093,1.0552022439071224e-17,0.007171896895098083,0.691892221435839,0.6918922214358373,-4.19840455371e-15;4.19840455371e-15,-0.994421603936;-0.994421603936,0.9944216039363675,real_dominant,oscillatory,False,False
0,32,1,2,0,62;64,-16,-15;16,-0.7827409582727951,-0.8234238404362426,0.04940697629290649,-6.595014024419515e-19,-2.908504231863138e-17,2.842554091618943e-17,0.49200420414162366,0.49200420414162366,-0.999966722471,-0.999961846992;-0.999961846992,inf,oscillatory,oscillatory,False,False
1,33,1,2,1,63;65,16,-16;15,0.7827409582727951,0.8234238404362426,0.04940697629290649,-6.595014024419515e-19,-2.908504231863138e-17,2.842554091618943e-17,0.49200420414162366,0.49200420414162366,0.999966722471,0.999961846992;0.999961846992,inf,oscillatory,oscillatory,False,False
36,94,2,2,70;72,184;186,-14,-15;13,-0.10237995301218523,-0.014003799380137115,0.8632173685558305,-2.4813740266878428e-17,3.9157895769990876e-18,2.872952984387752e-17,0.20434060597833628,0.2043406059783328,-0.997179016665;-0.997179016665,0.882343903194;0.882343903194,1.8795229198590953,oscillatory,oscillatory,False,False
37,95,2,2,71;73,185;187,14,-15;15,0.10237995301218523,0.014003799380137115,0.8632173685558305,-2.4813740266878428e-17,3.9157895769990876e-18,2.872952984387752e-17,0.20434060597833628,0.2043406059783328,0.997179016665;0.997179016665,-0.882343903194;-0.882343903194,1.8795229198590953,oscillatory,oscillatory,False,False
50,70,2,2,98;108,138;140,-12;12,-12,-0.03006143105864333,-0.05523924495953807,0.4557957647563271,-9.727645686018898e-18,-2.7410527038993612e-17,1.7682881352974714e-17,0.05960915886227762,0.0596091588622754,-0.968547506983;-0.968547506983,0.99124932577;0.99124932577,1.9597968327529371,oscillatory,oscillatory,False,False
51,71,2,2,99;109,139;141,-12;12,12,0.03006143105864333,0.05523924495953807,0.4557957647563271,-9.727645686018898e-18,-2.7410527038993612e-17,1.7682881352974714e-17,0.05960915886227762,0.0596091588622754,0.968547506983;0.968547506983,-0.99124932577;-0.99124932577,1.9597968327529371,oscillatory,oscillatory,False,False
38,87,2,2,74;76,172;174,-13;13,-13;13,-0.06402195531982365,-0.03724781696819741,0.41820244661187256,-1.7724100190627448e-17,-9.233019634187322e-18,8.491080556440126e-18,0.03776483397049761,0.03776483397049616,-0.992796564131;-0.992796564131,0.980737402649;0.980737402649,1.9735339667797351,oscillatory,oscillatory,False,False
39,88,2,2,75;77,173;175,-13;13,-13;13,0.06402195531982365,0.03724781696819741,0.41820244661187256,-1.7724100190627448e-17,-9.233019634187322e-18,8.491080556440126e-18,0.03776483397049761,0.03776483397049616,0.992796564131;0.992796564131,-0.980737402649;-0.980737402649,1.9735339667797351,oscillatory,oscillatory,False,False
