1 467 0
2 471 0
3 467 1
4 466 0
5 462 0
6 468 0
7 463 0
8 470 1
9 466 0
10 465 1
11 5 0
12 8 0
13 20 0
14 30 0
15 57 0
16 86 0
17 99 0
18 129 0
19 157 0
20 197 0
21 223 0
22 235 0
23 243 0
24 262 0
25 288 0
26 302 0
27 320 0
28 331 0
29 347 0
30 355 0
31 362 0
32 368 0
33 378 0
34 386 0
35 397 0
36 406 0
37 416 0
38 423 0
39 425 0
40 428 0
41 431 0
42 427 0
43 430 0
44 431 0
45 429 0
46 430 0
47 429 1
48 427 1
49 428 2
50 427 2
51 425 2
52 426 3
53 426 3
54 426 4
55 426 4
56 426 5
57 426 6
58 425 6
59 427 5
60 427 6
61 427 5
62 427 6
63 426 6
64 426 6
65 427 6
66 427 6
67 427 6
68 427 6
69 427 6
70 426 6
71 426 6
72 427 6
73 427 6
74 428 6
75 427 6
76 426 6
77 425 6
78 426 4
79 426 6
80 426 6
81 426 6
82 426 6
83 426 6
84 426 6
85 426 6
86 426 6
87 426 6
88 426 6
89 426 6
90 426 6
91 426 6
92 426 6
93 426 6
94 426 6
95 426 6
96 426 6
97 426 6
98 426 6
99 426 6
100 426 6
101 426 6
102 426 6
103 431 2
104 431 6
105 431 6
106 431 6
107 435 5
108 435 6
109 435 6
110 435 6
111 435 6
112 435 6
113 435 6
114 435 6
115 435 6
116 435 6
117 435 6
118 435 6
119 435 6
120 435 6
121 435 6
122 435 6
123 435 6
124 435 6
125 435 6
126 435 6
127 435 6
128 435 6
129 434 6
130 434 6
131 434 6
132 434 6
133 433 6
134 432 6
135 432 6
136 433 6
137 433 6
138 433 6
139 433 6
140 433 6
141 433 6
142 433 6
143 433 6
144 433 6
145 433 6
146 433 6
147 433 6
148 433 6
149 433 6
150 433 6
151 433 6
152 433 6
153 433 6
154 433 6
155 433 6
156 433 6
157 438 1
158 438 5
159 438 6
160 438 6
161 438 6
162 438 6
163 438 6
164 438 6
165 438 6
166 438 6
167 438 6
168 438 6
169 438 6
170 438 6
171 438 6
172 438 6
173 438 6
174 438 6
175 438 6
176 438 6
177 438 6
178 440 6
179 439 6
180 440 6
181 440 6
182 440 6
183 440 6
184 439 6
185 439 6
186 439 6
187 439 6
188 439 6
189 439 6
190 439 6
191 439 6
192 440 6
193 440 6
194 440 6
195 440 6
196 440 6
197 440 6
198 440 6
199 440 6
200 440 6
201 440 6
202 440 6
203 440 6
204 440 6
205 440 6
206 440 6
207 440 6
208 444 0
209 444 1
210 444 5
211 444 6
212 445 6
213 445 6
214 444 6
215 444 6
216 444 6
217 444 6
218 444 6
219 444 6
220 443 6
221 443 6
222 443 6
223 443 6
224 442 6
225 441 6
226 440 6
227 438 6
228 437 6
229 438 6
230 439 6
231 439 6
232 439 6
233 437 6
234 435 6
235 435 6
236 437 6
237 437 6
238 437 6
239 437 6
240 437 6
241 437 6
242 437 6
243 437 6
244 436 6
245 436 6
246 436 6
247 436 6
248 436 6
249 439 6
250 437 6
251 437 6
252 437 6
253 437 6
254 437 6
255 437 6
256 437 6
257 437 6
258 437 6
259 437 6
260 437 6
261 437 6
262 437 6
263 445 5
264 445 6
265 445 6
