pair_id,candidate_a,candidate_b,valid,winner_anonymous,decision_basis,median_log_ratio_A_over_B,n_metrics_A_better,n_metrics_B_better,delta_far_profile_nu_blind,delta_far_profile_r2_blind,delta_far_profile_coeff_A_minus_B_blind,delta_far_profile_boundary_hit_blind,delta_source_monopole_A_minus_B_blind,delta_source_monopole_fraction_abs_blind,delta_pressure_ladder_n_blind,delta_pressure_ladder_nu_span_blind,delta_pressure_ladder_monopole_rel_span_blind,carrier_id,family,beta_parameter,beta_total_thread_over_core,thread_coupling_mode,campaign_role,gamma_core,n_threads,helix_turns,winner_condition,log_ratio_active_over_null,analysis_mode,decision_mode,active_dynamic_status,null_dynamic_status,active_actual_tau_end,null_actual_tau_end,pressure_delta_active_minus_null,delta_source_monopole_active_minus_null,delta_source_monopole_fraction_abs,delta_far_profile_coeff_active_minus_null,active_pressure_center_minus_shell,null_pressure_center_minus_shell,active_far_profile_nu_best,active_far_profile_r2_best,active_far_profile_coeff_best,active_far_profile_nu_boundary_hit,delta_far_profile_nu_best,delta_far_profile_r2_best,delta_far_profile_coeff_best,delta_far_profile_nu_boundary_hit,active_r2_1_over_r,active_r2_1_over_r2,active_r2_advantage_1_over_r,delta_pressure_ladder_n,delta_pressure_ladder_nu_median,delta_pressure_ladder_nu_span,delta_pressure_ladder_monopole_rel_span,active_thread_density_log_growth,null_thread_density_log_growth,thread_density_growth_active_minus_null,active_restoring_fraction,null_restoring_fraction,active_max_real_growth,null_max_real_growth,active_gear_phase_lock_score,null_gear_phase_lock_score,active_best_rational_p,active_best_rational_q,active_thread_over_carrier_rate
PAIR_AFA0036A9084,CAND_1B88D09461AFD597,CAND_95AFB114EE1D781D,True,B,FULL_HORIZON_PRIMARY_METRICS,0.04969100876264983,0,4,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_9,torus,-0.25,-0.25,per_thread_beta,fixed_per_thread_density,1.0,1,1.0,null,0.04969100876264983,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,-7.6002991523365315e-06,-2.118611729769258e-06,-5.481687422567273e-06,0.3333333333333333,0.3333333333333333,0.0804094087914058,0.07576109411086884,nan,nan,,,nan
PAIR_D0A1F90820AF,CAND_6AC4776721426F02,CAND_55814A386E2534CA,True,B,FULL_HORIZON_PRIMARY_METRICS,0.03634970561286415,1,3,nan,nan,nan,True,nan,nan,0,nan,nan,TRIPLE_GEAR_T3_3,triple_gear,0.25,0.75,per_thread_beta,fixed_per_thread_density,1.0,3,1.0,null,0.03634970561286415,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,5.2805101009547426e-05,5.515227026972975e-05,-2.347169260182323e-06,0.6666666666666666,0.6666666666666666,0.0011461911905092936,0.0003542050347016268,nan,nan,,,nan
PAIR_531C4F89E490,CAND_9BA2F334A7B43D9F,CAND_DCADA366AB992FD1,True,B,FULL_HORIZON_PRIMARY_METRICS,0.10036843986008702,1,3,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_7,torus,-0.25,-0.75,per_thread_beta,fixed_per_thread_density,1.0,3,1.0,null,0.10036843986008702,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,3.336443613743922e-05,3.8034914927330596e-05,-4.670478789891375e-06,0.5,0.5,0.016838995439157605,0.03364026046599165,nan,nan,,,nan
PAIR_2BA649A573EB,CAND_AB056F533FA0F15B,CAND_E399709A0F65FFEF,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.038779979564094916,4,0,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_5,torus,-0.25,-1.25,per_thread_beta,fixed_per_thread_density,1.0,5,1.0,null,0.038779979564094916,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,2.5446672702678453e-05,3.492071856612814e-05,-9.474045863449687e-06,0.5,0.6666666666666666,0.11803729004584321,0.09960544856648378,nan,nan,,,nan
PAIR_161E8EFE68B2,CAND_D2870F6689902648,CAND_573570279ACD4570,True,TIE,FULL_HORIZON_PRIMARY_METRICS,-0.012364732955862979,3,1,nan,nan,nan,True,nan,nan,0,nan,nan,TRIPLE_GEAR_T3_3,triple_gear,0.25,0.25,per_thread_beta,fixed_per_thread_density,1.0,1,1.0,tie,0.012364732955862979,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,5.5125128282217875e-05,5.922772650576581e-05,-4.1025982235479375e-06,0.6666666666666666,0.6666666666666666,0.0006348494540091565,0.0003542050347016268,nan,nan,,,nan
PAIR_4845E6E4B2D5,CAND_51B80E8C10CA003D,CAND_F28EF579B589323D,True,TIE,FULL_HORIZON_PRIMARY_METRICS,-0.024090066134301757,2,2,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_5,torus,-0.25,-1.0,per_thread_beta,fixed_per_thread_density,1.0,4,1.0,tie,0.024090066134301757,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,3.3177570340447956e-05,3.9605712109521975e-05,-6.428141769074019e-06,0.5,0.6666666666666666,0.11436232723262815,0.09960544856648378,nan,nan,,,nan
PAIR_8D7018052CC0,CAND_DCADA366AB992FD1,CAND_55D7D56EE347F692,True,B,FULL_HORIZON_PRIMARY_METRICS,0.08762983351483417,1,3,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_7,torus,0.25,0.75,per_thread_beta,fixed_per_thread_density,1.0,3,1.0,active,-0.08762983351483417,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,3.521554482651991e-05,3.8034914927330596e-05,-2.8193701008106834e-06,0.5,0.5,0.04711350153962889,0.03364026046599165,nan,nan,,,nan
PAIR_207D9B97F8DF,CAND_6D16637D1A9595CB,CAND_0C8A8D194C8063DD,True,B,FULL_HORIZON_PRIMARY_METRICS,0.07956597827757214,1,3,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_3,torus,0.25,0.75,per_thread_beta,fixed_per_thread_density,1.0,3,1.0,null,0.07956597827757214,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,3.566944340678988e-05,4.0202146037309015e-05,-4.532702630519132e-06,0.6666666666666666,0.6666666666666666,0.0474475472984934,0.05269337913995083,nan,nan,,,nan
PAIR_191F271B6DA4,CAND_9AB4809C0834E3F6,CAND_82811DEE2E6A9618,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.055019978478343876,4,0,nan,nan,nan,True,nan,nan,0,nan,nan,TRIPLE_GEAR_T3_3,triple_gear,-0.25,-1.0,per_thread_beta,fixed_per_thread_density,1.0,4,1.0,active,-0.055019978478343876,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,4.992182413897787e-05,5.59259915198693e-05,-6.004167380891427e-06,0.6666666666666666,0.6666666666666666,-0.0002905633072018965,0.0003542050347016268,nan,nan,,,nan
PAIR_D2C76F42E029,CAND_AB056F533FA0F15B,CAND_7DCE330CACA984AA,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.056422696064606974,2,2,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_5,torus,0.25,1.25,per_thread_beta,fixed_per_thread_density,1.0,5,1.0,null,0.056422696064606974,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,2.7758077194297288e-05,3.492071856612814e-05,-7.162641371830852e-06,0.6666666666666666,0.6666666666666666,0.08136188044935101,0.09960544856648378,nan,nan,,,nan
PAIR_9200DB9409AA,CAND_91BED713E9D10EB0,CAND_E6A8F0B10143903F,True,TIE,FULL_HORIZON_PRIMARY_METRICS,0.027327431703005372,1,3,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_3,torus,0.25,0.25,per_thread_beta,fixed_per_thread_density,1.0,1,1.0,tie,0.027327431703005372,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,-4.3387104821631845e-06,7.447732841771101e-08,-4.413187810580895e-06,0.6666666666666666,0.6666666666666666,0.0519717721543263,0.05269337913995083,nan,nan,,,nan
PAIR_AAB61C8164C8,CAND_B5D97FBD7BEDE923,CAND_D3650008992F9EE6,True,B,FULL_HORIZON_PRIMARY_METRICS,0.13366510707855234,1,3,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_7,torus,-0.25,-1.0,per_thread_beta,fixed_per_thread_density,1.0,4,1.0,null,0.13366510707855234,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,3.132518932646648e-05,3.80348059277815e-05,-6.709616601315016e-06,0.5,0.5,0.0072473780030576015,0.03364026046599165,nan,nan,,,nan
PAIR_88CCDE8C31FB,CAND_8893142FC87D3936,CAND_CC5930BD12E98640,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.03416845338347123,3,1,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_7,torus,-0.25,-0.25,per_thread_beta,fixed_per_thread_density,1.0,1,1.0,null,0.03416845338347123,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,-6.1303573935745625e-06,-7.442994116491933e-07,-5.386057981925369e-06,0.5,0.5,0.02879874378211734,0.03364026046599165,nan,nan,,,nan
PAIR_81CF011DB73B,CAND_C0F1D9F3AB6BEC0F,CAND_7BEA10E22098C0DB,True,TIE,FULL_HORIZON_PRIMARY_METRICS,0.02465148021198047,1,3,nan,nan,nan,True,nan,nan,0,nan,nan,TRIPLE_GEAR_T3_3,triple_gear,0.25,0.5,per_thread_beta,fixed_per_thread_density,1.0,2,1.0,tie,0.02465148021198047,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,5.2709310366840944e-05,5.590655735539956e-05,-3.197246988558617e-06,0.6666666666666666,0.6666666666666666,0.0008506963213181784,0.0003542050347016268,nan,nan,,,nan
PAIR_F712373F56E5,CAND_8C0358387D9465FE,CAND_D6210F273618A169,True,B,FULL_HORIZON_PRIMARY_METRICS,0.1816903869717913,0,4,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_9,torus,0.25,1.0,per_thread_beta,fixed_per_thread_density,1.0,4,1.0,active,-0.1816903869717913,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,3.204395312242497e-05,3.599388527513905e-05,-3.949932152714079e-06,0.3333333333333333,0.3333333333333333,0.0594384124871246,0.07576109411086884,nan,nan,,,nan
PAIR_F235F43AE455,CAND_82811DEE2E6A9618,CAND_0BE905089008CF26,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.04809618450606065,4,0,nan,nan,nan,True,nan,nan,0,nan,nan,TRIPLE_GEAR_T3_3,triple_gear,0.25,1.0,per_thread_beta,fixed_per_thread_density,1.0,4,1.0,null,0.04809618450606065,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,5.190321474859915e-05,5.59259915198693e-05,-4.0227767712701454e-06,0.6666666666666666,0.6666666666666666,0.0014744365044601637,0.0003542050347016268,nan,nan,,,nan
PAIR_C2E36869EEFE,CAND_5F3E2F0CF0144022,CAND_684A9F73E5A38B4D,True,B,FULL_HORIZON_PRIMARY_METRICS,0.10345714714868859,1,3,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_3,torus,0.25,1.0,per_thread_beta,fixed_per_thread_density,1.0,4,1.0,null,0.10345714714868859,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,3.622002254424251e-05,4.08752827190041e-05,-4.655260174761593e-06,0.6666666666666666,0.6666666666666666,0.04528009784059276,0.05269337913995083,nan,nan,,,nan
PAIR_59EB88D4CB3F,CAND_AF6B6945FF328F57,CAND_D3650008992F9EE6,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.09105032292915026,3,1,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_7,torus,0.25,1.0,per_thread_beta,fixed_per_thread_density,1.0,4,1.0,active,-0.09105032292915026,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,3.382295765684559e-05,3.80348059277815e-05,-4.211848270935906e-06,0.5,0.5,0.051258023687621584,0.03364026046599165,nan,nan,,,nan
PAIR_18CECD3C542E,CAND_EF5607D0F076FB77,CAND_87E4AF38F9BA8201,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.05860780026117712,3,1,nan,nan,nan,True,nan,nan,0,nan,nan,TRIPLE_GEAR_T3_3,triple_gear,0.25,1.25,per_thread_beta,fixed_per_thread_density,1.0,5,1.0,null,0.05860780026117712,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,4.957544665763398e-05,5.592660759280099e-05,-6.351160935167008e-06,0.6666666666666666,0.6666666666666666,0.001841172833396576,0.0003542050347016268,nan,nan,,,nan
PAIR_4226D0AA963C,CAND_0305533D06AC662F,CAND_0C8A8D194C8063DD,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.08156052100646302,3,1,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_3,torus,-0.25,-0.75,per_thread_beta,fixed_per_thread_density,1.0,3,1.0,active,-0.08156052100646302,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,3.748735184731891e-05,4.0202146037309015e-05,-2.714794189990107e-06,0.6666666666666666,0.6666666666666666,0.05632814371333157,0.05269337913995083,nan,nan,,,nan
PAIR_F5AD78DB2394,CAND_51B80E8C10CA003D,CAND_3535EBFFF6F9FAF4,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.036897343992653694,2,2,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_5,torus,0.25,1.0,per_thread_beta,fixed_per_thread_density,1.0,4,1.0,null,0.036897343992653694,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,3.5076855265524656e-05,3.9605712109521975e-05,-4.52885684399732e-06,0.6666666666666666,0.6666666666666666,0.08495477473332955,0.09960544856648378,nan,nan,,,nan
PAIR_823CB230920D,CAND_7A344C10B2CB9A6B,CAND_95AFB114EE1D781D,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.049890096647253745,4,0,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_9,torus,0.25,0.25,per_thread_beta,fixed_per_thread_density,1.0,1,1.0,active,-0.049890096647253745,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,-6.048945380944045e-06,-2.118611729769258e-06,-3.930333651174787e-06,0.3333333333333333,0.3333333333333333,0.07116496127218747,0.07576109411086884,nan,nan,,,nan
PAIR_55C2D8206FF7,CAND_E92658EB342ADB70,CAND_67F9BFABA0720E99,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.12778356783570713,3,1,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_3,torus,0.25,1.25,per_thread_beta,fixed_per_thread_density,1.0,5,1.0,null,0.12778356783570713,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,3.3732380633388207e-05,4.087520186698658e-05,-7.142821233598371e-06,0.6666666666666666,0.6666666666666666,0.042488395136687944,0.05269337913995083,nan,nan,,,nan
PAIR_B7A15997C0D5,CAND_40330E5B2AAACCAA,CAND_D6F703244F33369C,True,TIE,FULL_HORIZON_PRIMARY_METRICS,-0.011626649447047641,2,2,nan,nan,nan,True,nan,nan,0,nan,nan,TORUS_T2_5,torus,-0.25,-0.75,per_thread_beta,fixed_per_thread_density,1.0,3,1.0,tie,0.011626649447047641,dynamics_only,self_confinement,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,3.514965056092486e-05,3.960502072197986e-05,-4.455370161055003e-06,0.6666666666666666,0.6666666666666666,0.11173179030310003,0.09960544856648378,nan,nan,,,nan
