R_core,v_rms_norm,v2_mean_norm,v2_cv,phi_mean_norm,mu_amp_norm,I_poisson_norm,I_phi_norm,mu_poisson_norm,mu_phi_norm,poisson_cancellation,phi_cancellation,beltrami_misalignment_median,divergence_rms_norm,poisson_identity_rel_rms,clock_min,clock_mean,metric_det_error_max,clock_identity_error_max
29.25309701903993,0.0014831874935168452,2.1998451409247816e-06,0.3530615003131577,-1.0999225704623908e-06,3.21761416671681e-05,0.002447086813986927,0.0024409627246302005,0.00019473298131050844,0.0001942456417639787,1.0,1.0,0.9581663797500228,1.2381395363359758e-19,1.2922427477680108e-16,0.9999999990197711,0.999999999421914,3.3306690738754696e-16,0.0
33.74315568285068,0.0009644280039526912,9.301213748081722e-07,0.3753327087565216,-4.650606874040861e-07,1.569261517704963e-05,0.0011895502185290145,0.0011874572578158544,9.466139866746848e-05,9.44948461458702e-05,1.0,1.0,0.9681672913880235,7.517523219357882e-20,1.3671883075925682e-16,0.9999999995683895,0.999999999755578,3.3306690738754696e-16,0.0
38.922393574123745,0.0006276309016977829,3.9392054876597195e-07,0.39263987493194535,-1.9696027438298597e-07,7.666165318001983e-06,0.0005799973990496755,0.0005792664114092641,4.6154726519599214e-05,4.609655637144393e-05,1.0,1.0,0.9757515024436683,4.514856961938467e-20,1.4074244352942192e-16,0.9999999998113649,0.9999999998964836,2.220446049250313e-16,0.0
44.89659283138522,0.00040864302351623484,1.6698912066849007e-07,0.40591349765104456,-8.349456033424504e-08,3.7486212789621264e-06,0.00028327591161523544,0.0002830168189551553,2.2542380796213784e-05,2.2521762857428492e-05,1.0,1.0,0.9817108666452137,2.598851530979685e-20,1.3222642642795455e-16,0.9999999999181185,0.9999999999561178,2.220446049250313e-16,0.0
51.78777209650501,0.00026613598126301553,7.082836052282815e-08,0.4160222781214589,-3.5414180261414074e-08,1.8340214963626582e-06,0.00013849162429120808,0.00013839884350558965,1.1020813291385687e-05,1.1013430031058126e-05,1.0,1.0,0.9861391558616774,1.5917701902228867e-20,1.321797503188217e-16,0.9999999999646539,0.9999999999813873,3.3306690738754696e-16,0.0
59.73667865604028,0.00017335431985467123,3.0051720212275655e-08,0.42368882096795674,-1.5025860106137827e-08,8.975949766909707e-07,6.774764694516338e-05,6.771417895272747e-05,5.391186447083647e-06,5.388523148867879e-06,1.0,1.0,0.9895473734606024,9.207725176999749e-21,1.341603744751489e-16,0.999999999984806,0.9999999999921028,3.3306690738754696e-16,0.0
68.90566310142246,0.00011293006395438288,1.2753199344741006e-08,0.42948773632367565,-6.376599672370503e-09,4.3938382875700274e-07,3.315296041901813e-05,3.3140824121131504e-05,2.6382287644083446e-06,2.6372629885085985e-06,1.0,1.0,0.9921256170370694,5.7953262312437675e-21,1.3620947979428176e-16,0.9999999999934893,0.9999999999966487,2.220446049250313e-16,0.0
79.48199522081462,7.35719022796791e-05,5.4128248050506505e-09,0.4338661707573826,-2.7064124025253252e-09,2.1511105764307133e-07,1.622741619667097e-05,1.6222998376770228e-05,1.2913367506548345e-06,1.290985191717388e-06,1.0,1.0,0.9940642577363868,3.7679511760576306e-21,1.3383070024491941e-16,0.9999999999972168,0.9999999999985776,2.220446049250313e-16,0.0
91.68168884730149,4.793272019010061e-05,2.2975456648224786e-09,0.4371679750398576,-1.1487728324112393e-09,1.0532143337736046e-07,7.944018110523734e-06,7.942405413126609e-06,6.321648751506953e-07,6.320365407694635e-07,1.0,1.0,0.9955230275711124,2.401203024367406e-21,1.3285142135309817e-16,0.9999999999988124,0.9999999999993963,3.3306690738754696e-16,0.0
105.75391378313283,3.122941121145638e-05,9.752761246142377e-10,0.4396556811570666,-4.876380623071188e-10,5.1569633598601e-08,3.889315557313004e-06,3.8887256261217145e-06,3.095018980952872e-07,3.0945495286269826e-07,1.0,1.0,0.996612261791066,1.4588235263723749e-21,1.3919475905084774e-16,0.9999999999994938,0.9999999999997438,2.220446049250313e-16,0.0
121.98608491034004,2.034713818819382e-05,4.1400603244945524e-10,0.4415288118017558,-2.0700301622472762e-10,2.525148751388612e-08,1.9042963795577168e-06,1.9040802469563468e-06,1.5153909095930536e-07,1.515218916733697e-07,1.0,1.0,0.9974343400859049,8.772403849376612e-22,1.2546983758802522e-16,0.9999999999997845,0.9999999999998912,3.3306690738754696e-16,0.0
140.70973242908073,1.3257090885268489e-05,1.7575045874026886e-10,0.44293853185062004,-8.787522937013443e-11,1.2364900011815712e-08,9.324283016456595e-07,9.323490262779039e-07,7.420028664284378e-08,7.419397810952191e-08,1.0,1.0,0.9980568917036876,5.496665457699179e-22,1.381607516559746e-16,0.9999999999999083,0.9999999999999538,2.220446049250313e-16,0.0
162.30727311902788,8.637675274446586e-06,7.46094341467859e-11,0.4439991205230876,-3.730471707339295e-11,6.054826902659252e-09,4.565727973209727e-07,4.5654369493234445e-07,3.633290878746344e-08,3.6330592892960455e-08,1.0,1.0,0.9985311279379322,3.746183815644258e-22,1.3157990385149216e-16,0.999999999999961,0.9999999999999803,3.3306690738754696e-16,0.0
187.21982092185556,5.627923195069693e-06,3.167351948960346e-11,0.4447968383171384,-1.583675974480173e-11,2.964955323404231e-09,2.235704158436372e-07,2.235597253595563e-07,1.7791168405312727e-08,1.7790317683619967e-08,1.0,1.0,0.9988872881216977,2.3966318576492097e-22,1.3029127805495809e-16,0.9999999999999835,0.9999999999999917,3.3306690738754696e-16,0.0
