R_core,v_rms_norm,v2_mean_norm,v2_cv,phi_mean_norm,mu_amp_norm,I_poisson_norm,I_phi_norm,mu_poisson_norm,mu_phi_norm,poisson_cancellation,phi_cancellation,beltrami_misalignment_median,divergence_rms_norm,poisson_identity_rel_rms,clock_min,clock_mean,metric_det_error_max,clock_identity_error_max
35.371407604281,0.0007285986697233488,5.308560215226336e-07,0.46223136068141063,-2.654280107613168e-07,9.388562358232022e-06,0.0007862541535256733,0.0007848163184652221,6.256811753007244e-05,6.245369825146162e-05,1.0,1.0,0.9943886371630133,6.780129928335703e-20,1.2820182553113463e-16,0.9999999996997037,0.999999999860499,3.3306690738754696e-16,0.0
40.80056592763434,0.0004553741087289045,2.0736557890064413e-07,0.47267902771014353,-1.0368278945032207e-07,4.230316486528896e-06,0.0003469614934611276,0.00034652240233562335,2.761031837344239e-05,2.7575376611896497e-05,1.0,1.0,0.9966383132394347,3.9621175947936906e-20,1.3003980487543822e-16,0.9999999998813968,0.9999999999455075,2.220446049250313e-16,0.0
47.06304591095095,0.00028707681245372294,8.241309624859001e-08,0.47718041390852634,-4.1206548124295006e-08,1.9393056662055057e-06,0.00015633740328599712,0.00015619737299694435,1.2440935261558782e-05,1.2429792005216114e-05,1.0,1.0,0.9982289900271686,2.320449557823506e-20,1.299924101503357e-16,0.999999999952697,0.9999999999783431,3.3306690738754696e-16,0.0
54.286754118675056,0.00018225780499389474,3.321790748119256e-08,0.47748270554286004,-1.660895374059628e-08,9.016461878841987e-07,7.166217000764005e-05,7.161601390041158e-05,5.702694294703841e-06,5.699021308394195e-06,1.0,1.0,0.9989950626083788,1.4952325556839253e-20,1.4188965468344344e-16,0.999999999980924,0.9999999999912708,3.3306690738754696e-16,0.0
62.61922949733571,0.0001163722536136395,1.3542501411117232e-08,0.4752416618470184,-6.771250705558616e-09,4.240105019153713e-07,3.331341278418496e-05,3.329780618509737e-05,2.6509971579318877e-06,2.649755224237066e-06,1.0,1.0,0.9994052317039703,9.206928407295209e-21,1.3071387264570202e-16,0.9999999999922841,0.9999999999964412,3.3306690738754696e-16,0.0
72.23065675041131,7.46438997650365e-05,5.571711772132815e-09,0.4717381132283238,-2.7858558860664074e-09,2.0122420026257565e-07,1.566393874789023e-05,1.5658556394200862e-05,1.246496640007702e-06,1.246068325910136e-06,1.0,1.0,0.9995364937302529,5.519182404283432e-21,1.4043396835438965e-16,0.999999999996868,0.9999999999985358,2.220446049250313e-16,0.0
83.31734223618521,4.805156939769784e-05,2.308953321581772e-09,0.467841601751661,-1.154476660790886e-09,9.618792705080255e-08,7.4328254511062504e-06,7.430940557524938e-06,5.914854558414033e-07,5.913354607760692e-07,1.0,1.0,0.9996105468877959,3.6545537083065165e-21,1.35106243901968e-16,0.999999999998709,0.9999999999993932,3.3306690738754696e-16,0.0
96.10572338125779,3.102054104105369e-05,9.622739664796967e-10,0.46407494067036664,-4.811369832398483e-10,4.624001781974173e-08,3.552653481603269e-06,3.5519855429399875e-06,2.8271118134489606e-07,2.8265802847492434e-07,1.0,1.0,0.999636458855081,2.3359029409054153e-21,1.245779551674108e-16,0.9999999999994655,0.9999999999997471,3.3306690738754696e-16,0.0
110.85699349904917,2.0069890620363693e-05,4.028005095133626e-10,0.46070761023851176,-2.014002547566813e-10,2.2326626732268267e-08,1.7077227937738291e-06,1.707483938519742e-06,1.3589626202990316e-07,1.3587725453271743e-07,1.0,1.0,0.9996766077110577,1.5260092028833634e-21,1.1994343511375722e-16,0.9999999999997782,0.9999999999998941,3.3306690738754696e-16,0.0
127.8724364718204,1.300696143747125e-05,1.6918104583586413e-10,0.45784320346344587,-8.459052291793206e-11,1.0816796267941335e-08,8.245117389906489e-07,8.244257275135807e-07,6.56125594488282e-08,6.560571487295918e-08,1.0,1.0,0.9996696337531616,9.390024674250036e-22,1.3700140265535504e-16,0.9999999999999077,0.9999999999999555,2.220446049250313e-16,0.0
147.4995802531844,8.440537451502772e-06,7.12426724702209e-11,0.45548759390316396,-3.562133623511045e-11,5.2541321427363395e-09,3.9944097497632847e-07,3.9940983742956936e-07,3.1786502820464375e-08,3.178402497322314e-08,1.0,1.0,0.9996408736205529,6.311778862422436e-22,1.3116483236679047e-16,0.9999999999999614,0.9999999999999813,3.3306690738754696e-16,0.0
170.13929487188622,5.482695435424403e-06,3.005994923762359e-11,0.4535961407523592,-1.5029974618811793e-11,2.5571892835869856e-09,1.9401702208449798e-07,1.9400570417553523e-07,1.5439384054358637e-08,1.5438483403780196e-08,1.0,1.0,0.9996702952140264,3.7697366669727656e-22,1.3289892737146542e-16,0.9999999999999838,0.9999999999999921,2.220446049250313e-16,0.0
196.25397990837806,3.564058423779616e-06,1.2702512448114439e-11,0.4521034005427645,-6.351256224057219e-12,1.2464593113890866e-09,9.442570014938984e-08,9.442157368439956e-08,7.514158466844256e-09,7.513830093193907e-09,1.0,1.0,0.9997211040822522,2.6783531540551833e-22,1.4023246820629193e-16,0.9999999999999931,0.9999999999999967,3.3306690738754696e-16,0.0
226.3770086673984,2.3181585435674013e-06,5.373859033114536e-12,0.45094016386973257,-2.686929516557268e-12,6.082590664583732e-10,4.602530981128829e-08,4.602380182675933e-08,3.66257778190122e-09,3.662457780305275e-09,1.0,1.0,0.9997549694857129,1.7283964541684406e-22,1.3454722802893382e-16,0.9999999999999971,0.9999999999999987,3.3306690738754696e-16,0.0
