pair_id,candidate_a,geometry_a,candidate_b,geometry_b
PAIR_B74CD2740170,CAND_D083568B619FDD54,geometry/CAND_D083568B619FDD54.npz,CAND_E4F4B6EC5B7D3E66,geometry/CAND_E4F4B6EC5B7D3E66.npz
PAIR_790E0E3E3BCA,CAND_54A32F716E488C56,geometry/CAND_54A32F716E488C56.npz,CAND_67CF47E966747FF3,geometry/CAND_67CF47E966747FF3.npz
PAIR_535C3ACACD15,CAND_7552923B8EBB74C9,geometry/CAND_7552923B8EBB74C9.npz,CAND_8A3488410D627CE5,geometry/CAND_8A3488410D627CE5.npz
PAIR_BBEA630E082B,CAND_36CFC4C0DF7B0B69,geometry/CAND_36CFC4C0DF7B0B69.npz,CAND_B75DF682829A6895,geometry/CAND_B75DF682829A6895.npz
PAIR_84A15531B904,CAND_89E6974AAF32BE67,geometry/CAND_89E6974AAF32BE67.npz,CAND_DF25FE4D6383941E,geometry/CAND_DF25FE4D6383941E.npz
PAIR_40E63C1F309E,CAND_FD807DA407631FE9,geometry/CAND_FD807DA407631FE9.npz,CAND_223C1AEA729EA285,geometry/CAND_223C1AEA729EA285.npz
PAIR_14BA0D826EB0,CAND_E070A575BA3CD204,geometry/CAND_E070A575BA3CD204.npz,CAND_7782C6AC28ED8E7B,geometry/CAND_7782C6AC28ED8E7B.npz
PAIR_3A469E279DBD,CAND_2C4464993F89D28F,geometry/CAND_2C4464993F89D28F.npz,CAND_965221E779D42B6B,geometry/CAND_965221E779D42B6B.npz
PAIR_9E503C736013,CAND_E070A575BA3CD204,geometry/CAND_E070A575BA3CD204.npz,CAND_5E59BD5A26B3F60B,geometry/CAND_5E59BD5A26B3F60B.npz
PAIR_8638EDF813AB,CAND_614EA27138E177F3,geometry/CAND_614EA27138E177F3.npz,CAND_7E9F7DFDDCDDEBD2,geometry/CAND_7E9F7DFDDCDDEBD2.npz
PAIR_BD4B2D7F6962,CAND_2F71995C41F1E509,geometry/CAND_2F71995C41F1E509.npz,CAND_E2E89530720CA452,geometry/CAND_E2E89530720CA452.npz
PAIR_F50F67FD463D,CAND_12006E959F5BDE26,geometry/CAND_12006E959F5BDE26.npz,CAND_A00F2DDC350C3E5D,geometry/CAND_A00F2DDC350C3E5D.npz
PAIR_C46B73B4F5BF,CAND_F6255D7C50024B76,geometry/CAND_F6255D7C50024B76.npz,CAND_3316A27B1DAC4460,geometry/CAND_3316A27B1DAC4460.npz
PAIR_05A27D7C63E3,CAND_250692FC932FE5FD,geometry/CAND_250692FC932FE5FD.npz,CAND_FFBD2AA406B018A5,geometry/CAND_FFBD2AA406B018A5.npz
PAIR_04DDC99BFC42,CAND_DB36CB01066F3E01,geometry/CAND_DB36CB01066F3E01.npz,CAND_0BCF6DE16F5C8265,geometry/CAND_0BCF6DE16F5C8265.npz
PAIR_3E6B38FFE307,CAND_E06379B0EB74A741,geometry/CAND_E06379B0EB74A741.npz,CAND_E070A575BA3CD204,geometry/CAND_E070A575BA3CD204.npz
PAIR_3AEAD748044F,CAND_F531D1855A31340F,geometry/CAND_F531D1855A31340F.npz,CAND_3D5550BF028574F5,geometry/CAND_3D5550BF028574F5.npz
PAIR_FF228A57E1E1,CAND_12006E959F5BDE26,geometry/CAND_12006E959F5BDE26.npz,CAND_43A0199B414530DF,geometry/CAND_43A0199B414530DF.npz
PAIR_E7E2A1522525,CAND_ED3E1E46117BB17D,geometry/CAND_ED3E1E46117BB17D.npz,CAND_0BEA3A2C1820D184,geometry/CAND_0BEA3A2C1820D184.npz
PAIR_6975A8363D33,CAND_C50484F071EC1231,geometry/CAND_C50484F071EC1231.npz,CAND_7D93F84DE92F20C0,geometry/CAND_7D93F84DE92F20C0.npz
PAIR_3DB1D3E0A026,CAND_7B182D2E943A627D,geometry/CAND_7B182D2E943A627D.npz,CAND_CC150C61A30F0418,geometry/CAND_CC150C61A30F0418.npz
PAIR_4C9A245AB1DA,CAND_F6E8957DDE65D6DE,geometry/CAND_F6E8957DDE65D6DE.npz,CAND_DCD3A58B7F1FB933,geometry/CAND_DCD3A58B7F1FB933.npz
PAIR_A873B88AB6C0,CAND_F778E24FBCB49D98,geometry/CAND_F778E24FBCB49D98.npz,CAND_5EFEB733F804EA66,geometry/CAND_5EFEB733F804EA66.npz
PAIR_9417C7BB3278,CAND_F6E8957DDE65D6DE,geometry/CAND_F6E8957DDE65D6DE.npz,CAND_196896874841BEE0,geometry/CAND_196896874841BEE0.npz
PAIR_0F35671CA8F3,CAND_54DF4333550AC8FE,geometry/CAND_54DF4333550AC8FE.npz,CAND_2F28168BEC5F15EB,geometry/CAND_2F28168BEC5F15EB.npz
PAIR_BA6B9ADC4F4F,CAND_EE2B18E863E3D799,geometry/CAND_EE2B18E863E3D799.npz,CAND_A084EA2BB166C4AE,geometry/CAND_A084EA2BB166C4AE.npz
PAIR_94A50E8394C9,CAND_87B5BB322E45175B,geometry/CAND_87B5BB322E45175B.npz,CAND_69670800D2E40D45,geometry/CAND_69670800D2E40D45.npz
PAIR_3B8AEB10B767,CAND_3A0941CECCB776B7,geometry/CAND_3A0941CECCB776B7.npz,CAND_0BCF6DE16F5C8265,geometry/CAND_0BCF6DE16F5C8265.npz
PAIR_244FDA4256AC,CAND_3C5AF6A3CC10FAB2,geometry/CAND_3C5AF6A3CC10FAB2.npz,CAND_2F301E3F31E8849D,geometry/CAND_2F301E3F31E8849D.npz
PAIR_A7D81A0F7FE1,CAND_D37CDA84DB825DA6,geometry/CAND_D37CDA84DB825DA6.npz,CAND_30F4C9ACAEE1A87F,geometry/CAND_30F4C9ACAEE1A87F.npz
PAIR_E9FDC9273597,CAND_DCD66FF38CFA3186,geometry/CAND_DCD66FF38CFA3186.npz,CAND_30F4C9ACAEE1A87F,geometry/CAND_30F4C9ACAEE1A87F.npz
PAIR_BB92E94B0185,CAND_5CAEC0C145F62DDB,geometry/CAND_5CAEC0C145F62DDB.npz,CAND_83E8C8A4F7EC601C,geometry/CAND_83E8C8A4F7EC601C.npz
PAIR_0889FD0C4C3F,CAND_F2F5D858D6739C6D,geometry/CAND_F2F5D858D6739C6D.npz,CAND_A13D655DC3E94D38,geometry/CAND_A13D655DC3E94D38.npz
PAIR_CACAE3E4D641,CAND_FA960E50C729D388,geometry/CAND_FA960E50C729D388.npz,CAND_48E6D67BF8840F65,geometry/CAND_48E6D67BF8840F65.npz
PAIR_E411104C0DF3,CAND_5646EBD8754A6AF9,geometry/CAND_5646EBD8754A6AF9.npz,CAND_BBF31662E0354F01,geometry/CAND_BBF31662E0354F01.npz
PAIR_A69021B895A9,CAND_67CF47E966747FF3,geometry/CAND_67CF47E966747FF3.npz,CAND_48EC9575DD61BA6C,geometry/CAND_48EC9575DD61BA6C.npz
PAIR_3E043C356C85,CAND_EC726A2D12785BC6,geometry/CAND_EC726A2D12785BC6.npz,CAND_E2E89530720CA452,geometry/CAND_E2E89530720CA452.npz
PAIR_DFB6B3C3BD18,CAND_49CDC3A375E64913,geometry/CAND_49CDC3A375E64913.npz,CAND_271A0240C2F198BE,geometry/CAND_271A0240C2F198BE.npz
PAIR_0AC0173EF65C,CAND_6517F396B805844B,geometry/CAND_6517F396B805844B.npz,CAND_F6255D7C50024B76,geometry/CAND_F6255D7C50024B76.npz
PAIR_B851D5E190AC,CAND_E070A575BA3CD204,geometry/CAND_E070A575BA3CD204.npz,CAND_D55A829D4F791C60,geometry/CAND_D55A829D4F791C60.npz
PAIR_7573E01B940E,CAND_884BBFFB88BE70BC,geometry/CAND_884BBFFB88BE70BC.npz,CAND_B75DF682829A6895,geometry/CAND_B75DF682829A6895.npz
PAIR_540399575D95,CAND_8BB28201B2B17378,geometry/CAND_8BB28201B2B17378.npz,CAND_78127420544D1367,geometry/CAND_78127420544D1367.npz
PAIR_6CF9CAE0C2EC,CAND_886A0D8FDF74865E,geometry/CAND_886A0D8FDF74865E.npz,CAND_D314C5C171B4A4DC,geometry/CAND_D314C5C171B4A4DC.npz
PAIR_337A5D35ADB3,CAND_6D65364233FB2DFA,geometry/CAND_6D65364233FB2DFA.npz,CAND_0BCF6DE16F5C8265,geometry/CAND_0BCF6DE16F5C8265.npz
PAIR_DD34D31A0977,CAND_939D9E56A3369188,geometry/CAND_939D9E56A3369188.npz,CAND_F2F5D858D6739C6D,geometry/CAND_F2F5D858D6739C6D.npz
PAIR_0E505F8F21CF,CAND_D321538F606FB08D,geometry/CAND_D321538F606FB08D.npz,CAND_223C1AEA729EA285,geometry/CAND_223C1AEA729EA285.npz
PAIR_1724086773AE,CAND_AB46F963A32A3413,geometry/CAND_AB46F963A32A3413.npz,CAND_F531D1855A31340F,geometry/CAND_F531D1855A31340F.npz
PAIR_8B70FDDE6B89,CAND_12006E959F5BDE26,geometry/CAND_12006E959F5BDE26.npz,CAND_83F59315CD9604D8,geometry/CAND_83F59315CD9604D8.npz
PAIR_326F8B92BD06,CAND_965221E779D42B6B,geometry/CAND_965221E779D42B6B.npz,CAND_A00D79A662771895,geometry/CAND_A00D79A662771895.npz
PAIR_214BF0E9A0EE,CAND_78127420544D1367,geometry/CAND_78127420544D1367.npz,CAND_1D88953AD219CF09,geometry/CAND_1D88953AD219CF09.npz
PAIR_C1417C49FB37,CAND_4E9B06832A98A503,geometry/CAND_4E9B06832A98A503.npz,CAND_29AA3829802CD9FA,geometry/CAND_29AA3829802CD9FA.npz
PAIR_975EA316E3CC,CAND_EF6A6F61EEA2A243,geometry/CAND_EF6A6F61EEA2A243.npz,CAND_49CDC3A375E64913,geometry/CAND_49CDC3A375E64913.npz
PAIR_78B9FBD541D9,CAND_51604B4FE7E29841,geometry/CAND_51604B4FE7E29841.npz,CAND_7552923B8EBB74C9,geometry/CAND_7552923B8EBB74C9.npz
PAIR_995250F5FA33,CAND_B75DF682829A6895,geometry/CAND_B75DF682829A6895.npz,CAND_3E5B1413430F6C77,geometry/CAND_3E5B1413430F6C77.npz
PAIR_59DA5EBC631F,CAND_0846A6035B49ADC6,geometry/CAND_0846A6035B49ADC6.npz,CAND_F2F5D858D6739C6D,geometry/CAND_F2F5D858D6739C6D.npz
PAIR_78E9F3CF926D,CAND_900ECF98CA83E799,geometry/CAND_900ECF98CA83E799.npz,CAND_779DA6A4B43EF7B3,geometry/CAND_779DA6A4B43EF7B3.npz
PAIR_A72E0235CC13,CAND_B56A43899EFB192E,geometry/CAND_B56A43899EFB192E.npz,CAND_F6E8957DDE65D6DE,geometry/CAND_F6E8957DDE65D6DE.npz
PAIR_430645E746FC,CAND_5EFEB733F804EA66,geometry/CAND_5EFEB733F804EA66.npz,CAND_C2317EAA0B14BF26,geometry/CAND_C2317EAA0B14BF26.npz
PAIR_FC79C585AEE6,CAND_294E6C111DA7B207,geometry/CAND_294E6C111DA7B207.npz,CAND_E243FF3425ECAA0B,geometry/CAND_E243FF3425ECAA0B.npz
PAIR_950CD79011B2,CAND_F80B0BEF8E40E82F,geometry/CAND_F80B0BEF8E40E82F.npz,CAND_5EFEB733F804EA66,geometry/CAND_5EFEB733F804EA66.npz
PAIR_1F70BEE01B60,CAND_7E9F7DFDDCDDEBD2,geometry/CAND_7E9F7DFDDCDDEBD2.npz,CAND_801DB9880B783A83,geometry/CAND_801DB9880B783A83.npz
PAIR_155965D9164A,CAND_25CFEFE8129BE16B,geometry/CAND_25CFEFE8129BE16B.npz,CAND_BAE625805980FDDA,geometry/CAND_BAE625805980FDDA.npz
PAIR_B3C011C06717,CAND_F4B9971CF4962A04,geometry/CAND_F4B9971CF4962A04.npz,CAND_7EEE8F7E813CA4EC,geometry/CAND_7EEE8F7E813CA4EC.npz
PAIR_2009717CFB75,CAND_C9F6BA5658931C06,geometry/CAND_C9F6BA5658931C06.npz,CAND_CCA669A294598FDF,geometry/CAND_CCA669A294598FDF.npz
PAIR_EB510405A3F0,CAND_B8EA2F3FBB5191E9,geometry/CAND_B8EA2F3FBB5191E9.npz,CAND_83E8C8A4F7EC601C,geometry/CAND_83E8C8A4F7EC601C.npz
PAIR_C3C3DAE239EC,CAND_1A2A1EF5ACA8DF51,geometry/CAND_1A2A1EF5ACA8DF51.npz,CAND_6A61D5C2EDF422C8,geometry/CAND_6A61D5C2EDF422C8.npz
PAIR_4B72761B5B2E,CAND_3C5AF6A3CC10FAB2,geometry/CAND_3C5AF6A3CC10FAB2.npz,CAND_37AA929719A11DB5,geometry/CAND_37AA929719A11DB5.npz
PAIR_BF2C6394FFAC,CAND_A5E27F0491A54B69,geometry/CAND_A5E27F0491A54B69.npz,CAND_EE2B18E863E3D799,geometry/CAND_EE2B18E863E3D799.npz
PAIR_8D5A1A822AD0,CAND_5646EBD8754A6AF9,geometry/CAND_5646EBD8754A6AF9.npz,CAND_A8FD42A183BEF8B4,geometry/CAND_A8FD42A183BEF8B4.npz
PAIR_CAEC6C043817,CAND_6DE69109F1479625,geometry/CAND_6DE69109F1479625.npz,CAND_3C5AF6A3CC10FAB2,geometry/CAND_3C5AF6A3CC10FAB2.npz
PAIR_3E559ADCD6FD,CAND_3C5AF6A3CC10FAB2,geometry/CAND_3C5AF6A3CC10FAB2.npz,CAND_4EEB5992064196D5,geometry/CAND_4EEB5992064196D5.npz
PAIR_4739E5E9C8E2,CAND_A516395A872060D2,geometry/CAND_A516395A872060D2.npz,CAND_FFBD2AA406B018A5,geometry/CAND_FFBD2AA406B018A5.npz
PAIR_845A9A31EFF9,CAND_4F8F14391CA36BE2,geometry/CAND_4F8F14391CA36BE2.npz,CAND_1CB1917B89F794B5,geometry/CAND_1CB1917B89F794B5.npz
PAIR_F2ECBC22FDA4,CAND_860ACF779C0F57A9,geometry/CAND_860ACF779C0F57A9.npz,CAND_E4F4B6EC5B7D3E66,geometry/CAND_E4F4B6EC5B7D3E66.npz
PAIR_553E03D2C8F0,CAND_4B6CC64FF609FEB3,geometry/CAND_4B6CC64FF609FEB3.npz,CAND_886A0D8FDF74865E,geometry/CAND_886A0D8FDF74865E.npz
PAIR_9C871F1DAC67,CAND_458865633A2A40DC,geometry/CAND_458865633A2A40DC.npz,CAND_03E501C1C61644EB,geometry/CAND_03E501C1C61644EB.npz
PAIR_D0B4683DBC65,CAND_D5F621635969FF14,geometry/CAND_D5F621635969FF14.npz,CAND_12006E959F5BDE26,geometry/CAND_12006E959F5BDE26.npz
PAIR_B9D653E0D7FD,CAND_8BD24EB4C8A57D4E,geometry/CAND_8BD24EB4C8A57D4E.npz,CAND_0BCF6DE16F5C8265,geometry/CAND_0BCF6DE16F5C8265.npz
PAIR_B508822519F4,CAND_557CD4E9BE745ECF,geometry/CAND_557CD4E9BE745ECF.npz,CAND_87B5BB322E45175B,geometry/CAND_87B5BB322E45175B.npz
PAIR_EC18B1EF1611,CAND_870EECBBABE1F497,geometry/CAND_870EECBBABE1F497.npz,CAND_4852CC8B35E59520,geometry/CAND_4852CC8B35E59520.npz
PAIR_761C1B6C770C,CAND_3DC4A59F501B5CF3,geometry/CAND_3DC4A59F501B5CF3.npz,CAND_25CFEFE8129BE16B,geometry/CAND_25CFEFE8129BE16B.npz
PAIR_436B48B95FB2,CAND_900ECF98CA83E799,geometry/CAND_900ECF98CA83E799.npz,CAND_714268D25213B1D2,geometry/CAND_714268D25213B1D2.npz
PAIR_58484E81D8B9,CAND_5ABC0BFFD2C63ED0,geometry/CAND_5ABC0BFFD2C63ED0.npz,CAND_2F28168BEC5F15EB,geometry/CAND_2F28168BEC5F15EB.npz
PAIR_E6E17B4522E9,CAND_FF2DB46517CE235C,geometry/CAND_FF2DB46517CE235C.npz,CAND_2F28168BEC5F15EB,geometry/CAND_2F28168BEC5F15EB.npz
PAIR_608E4FCE4057,CAND_05D22362231A760D,geometry/CAND_05D22362231A760D.npz,CAND_C9ECEE2951D663E8,geometry/CAND_C9ECEE2951D663E8.npz
PAIR_AEE16D880BEF,CAND_8B8A7DD202BA8354,geometry/CAND_8B8A7DD202BA8354.npz,CAND_F6255D7C50024B76,geometry/CAND_F6255D7C50024B76.npz
PAIR_225C2184DB9A,CAND_49CDC3A375E64913,geometry/CAND_49CDC3A375E64913.npz,CAND_2B0D28B642F5EEC7,geometry/CAND_2B0D28B642F5EEC7.npz
PAIR_9994E80383CB,CAND_3BEA1091051DCD2E,geometry/CAND_3BEA1091051DCD2E.npz,CAND_83E8C8A4F7EC601C,geometry/CAND_83E8C8A4F7EC601C.npz
PAIR_C12648A6702B,CAND_39983F2D5912420E,geometry/CAND_39983F2D5912420E.npz,CAND_4852CC8B35E59520,geometry/CAND_4852CC8B35E59520.npz
PAIR_52094C7BFF50,CAND_25CFEFE8129BE16B,geometry/CAND_25CFEFE8129BE16B.npz,CAND_69B4E8EB608FCE58,geometry/CAND_69B4E8EB608FCE58.npz
PAIR_545D984DC261,CAND_223C1AEA729EA285,geometry/CAND_223C1AEA729EA285.npz,CAND_D9B0B199A920F033,geometry/CAND_D9B0B199A920F033.npz
PAIR_B71B65F04FC7,CAND_974C6A024F85D96A,geometry/CAND_974C6A024F85D96A.npz,CAND_F684F16D209C61FA,geometry/CAND_F684F16D209C61FA.npz
PAIR_68EDFDCDD602,CAND_B5D944BECF8BD03B,geometry/CAND_B5D944BECF8BD03B.npz,CAND_223C1AEA729EA285,geometry/CAND_223C1AEA729EA285.npz
PAIR_2F9BCC55082A,CAND_1A5880BE5F5F4AAD,geometry/CAND_1A5880BE5F5F4AAD.npz,CAND_4852CC8B35E59520,geometry/CAND_4852CC8B35E59520.npz
PAIR_8180F5AC3B9B,CAND_DF25FE4D6383941E,geometry/CAND_DF25FE4D6383941E.npz,CAND_00376A09C342807A,geometry/CAND_00376A09C342807A.npz
PAIR_92151C8B44A4,CAND_7D93F84DE92F20C0,geometry/CAND_7D93F84DE92F20C0.npz,CAND_D22C40D2D0E827A4,geometry/CAND_D22C40D2D0E827A4.npz
PAIR_D55C71BC58B9,CAND_95437F95932F8E6E,geometry/CAND_95437F95932F8E6E.npz,CAND_03E501C1C61644EB,geometry/CAND_03E501C1C61644EB.npz
PAIR_E036403D1216,CAND_981900FD4DF384E1,geometry/CAND_981900FD4DF384E1.npz,CAND_92767399D9798751,geometry/CAND_92767399D9798751.npz
PAIR_7086C0476CA5,CAND_05D66BEC271362A4,geometry/CAND_05D66BEC271362A4.npz,CAND_E2E89530720CA452,geometry/CAND_E2E89530720CA452.npz
PAIR_E2F5A77D7813,CAND_F684F16D209C61FA,geometry/CAND_F684F16D209C61FA.npz,CAND_27BB85A7745F7354,geometry/CAND_27BB85A7745F7354.npz
PAIR_8AFCCD397E0F,CAND_62B14E30874C13CF,geometry/CAND_62B14E30874C13CF.npz,CAND_965221E779D42B6B,geometry/CAND_965221E779D42B6B.npz
PAIR_DFB783B22F40,CAND_5646EBD8754A6AF9,geometry/CAND_5646EBD8754A6AF9.npz,CAND_CF2F6395B05C9957,geometry/CAND_CF2F6395B05C9957.npz
PAIR_A3936A8CAB72,CAND_49CDC3A375E64913,geometry/CAND_49CDC3A375E64913.npz,CAND_BC09E02A0DF4731E,geometry/CAND_BC09E02A0DF4731E.npz
PAIR_726FE3E10898,CAND_48E6D67BF8840F65,geometry/CAND_48E6D67BF8840F65.npz,CAND_C2336725A452B5A5,geometry/CAND_C2336725A452B5A5.npz
PAIR_7E5A72C546C8,CAND_1A2A1EF5ACA8DF51,geometry/CAND_1A2A1EF5ACA8DF51.npz,CAND_DF0849D2975D9890,geometry/CAND_DF0849D2975D9890.npz
PAIR_76DA83E1832D,CAND_7ED584F34E1AFF3A,geometry/CAND_7ED584F34E1AFF3A.npz,CAND_67CF47E966747FF3,geometry/CAND_67CF47E966747FF3.npz
PAIR_FC2680B621C9,CAND_98F221B5ED0AE51F,geometry/CAND_98F221B5ED0AE51F.npz,CAND_900ECF98CA83E799,geometry/CAND_900ECF98CA83E799.npz
PAIR_C94AA695C84A,CAND_C552C4888235522B,geometry/CAND_C552C4888235522B.npz,CAND_05D22362231A760D,geometry/CAND_05D22362231A760D.npz
PAIR_B4A1F333C07E,CAND_4C0EEFE5E3595237,geometry/CAND_4C0EEFE5E3595237.npz,CAND_1A2A1EF5ACA8DF51,geometry/CAND_1A2A1EF5ACA8DF51.npz
PAIR_5F82436AB779,CAND_BF3A48429D802272,geometry/CAND_BF3A48429D802272.npz,CAND_A5473079C47FE414,geometry/CAND_A5473079C47FE414.npz
PAIR_96294EB3E206,CAND_4E9B06832A98A503,geometry/CAND_4E9B06832A98A503.npz,CAND_ED4F0FC2ACFAFAA9,geometry/CAND_ED4F0FC2ACFAFAA9.npz
PAIR_4443655C3EAF,CAND_DF25FE4D6383941E,geometry/CAND_DF25FE4D6383941E.npz,CAND_384119DEE8BDDD4D,geometry/CAND_384119DEE8BDDD4D.npz
PAIR_42AF16A11D5C,CAND_F66B4E3C6BB6FFE8,geometry/CAND_F66B4E3C6BB6FFE8.npz,CAND_7E9F7DFDDCDDEBD2,geometry/CAND_7E9F7DFDDCDDEBD2.npz
PAIR_76199AFE16FA,CAND_30547E0BB1254F79,geometry/CAND_30547E0BB1254F79.npz,CAND_F2F5D858D6739C6D,geometry/CAND_F2F5D858D6739C6D.npz
PAIR_CD77AE4AC921,CAND_E4F4B6EC5B7D3E66,geometry/CAND_E4F4B6EC5B7D3E66.npz,CAND_02086691B7169D13,geometry/CAND_02086691B7169D13.npz
PAIR_654E3B7C0FEB,CAND_F531D1855A31340F,geometry/CAND_F531D1855A31340F.npz,CAND_9D0436FFF2FB7A05,geometry/CAND_9D0436FFF2FB7A05.npz
PAIR_52C911805345,CAND_39D441E86FD341C3,geometry/CAND_39D441E86FD341C3.npz,CAND_48E6D67BF8840F65,geometry/CAND_48E6D67BF8840F65.npz
