eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
2,0.2050056068535253,0.0,0.0,0.2050056068535253,205005606853525.3,2.519784229960767,1.5873828240096233
5,0.18565192280228085,0.0,0.0,0.18565192280228085,185651922802280.84,1.9384251512555508,1.392273375187341
10,-0.2051514038427637,0.0,0.0,0.2051514038427637,205151403842763.7,2.5198909579484168,1.5874164412492446
11,-0.18564366190722648,0.0,0.0,0.18564366190722648,185643661907226.47,1.9381363152592246,1.3921696431323392
12,-0.16177760046169984,0.0176225365819637,0.0176225365819637,0.16177760046169984,9.180154043616845,2.066250274156005,1.4374457465087178
6,0.16178490015656632,0.017632423615828976,0.017632423615828976,0.16178490015656632,9.17542044596347,2.0662643275587866,1.437450634824997
42,1.1237854653465065e-05,0.028596876935198235,0.028596876935198235,1.1237854653465065e-05,0.00039297489299025665,5.258538981019769,2.2931504488410197
36,-0.0468832090754738,0.04543579746487005,0.04543579746487005,0.0468832090754738,1.0318561947046898,3.688237294767758,1.9204784025777948
26,0.04685018493245047,0.045602184271398255,0.045602184271398255,0.04685018493245047,1.0273671246452762,3.685023719475764,1.9196415601553756
28,0.040742982759352155,0.05373958662751358,0.05373958662751358,0.040742982759352155,0.758155864535299,3.6652563021444027,1.9144859106675094
38,-0.04074540247881997,0.0537403566676679,0.0537403566676679,0.04074540247881997,0.7581900271111123,3.6652059262606405,1.9144727541181255
18,-0.07014136067505583,0.05608071595233229,0.05608071595233229,0.07014136067505583,1.2507215623758239,2.8512203052722254,1.6885556861626523
16,0.07014171002111173,0.056091126010383546,0.056091126010383546,0.07014171002111173,1.2504956667856366,2.851338264284943,1.688590614768702
3,0.18626619419950263,0.05753892312112911,0.05753892312112911,0.18626619419950263,3.2372207211348214,2.16943449614181,1.4729000292422463
8,-0.18626365077157747,0.05753982874982826,0.05753982874982826,0.18626365077157747,3.2371255670818,2.169435243009487,1.4729002827786704
40,4.3648559893815636e-07,0.06038514751555857,0.06038514751555857,4.3648559893815636e-07,7.2283602325504535e-06,3.8507064607686905,1.962321701650545
32,-1.1908586223467049e-07,0.07890657803698564,0.07890657803698564,1.1908586223467049e-07,1.509200692733776e-06,4.859902120534594,2.204518568879517
34,3.334993981356227e-07,0.09649897648134467,0.09649897648134467,3.334993981356227e-07,3.4559889679254296e-06,4.338983941730982,2.0830227895371145
30,1.921875698768921e-06,0.09964098993229137,0.09964098993229137,1.921875698768921e-06,1.928800285981588e-05,1.2832262848316613,1.1327957824919994
24,6.5497857891679e-07,0.11445983085684328,0.11445983085684328,6.5497857891679e-07,5.722344459306271e-06,2.1660993012243432,1.4717674073114757
22,0.004596012149992036,0.12001847095681262,0.12001847095681262,0.004596012149992036,0.038294206827929535,3.5626201784267657,1.8874904445921747
20,-0.004592299030109572,0.12004762418426686,0.12004762418426686,0.004592299030109572,0.038253976797247,3.5643864499010016,1.8879582754661188
14,8.613140924358664e-05,0.1503047400974573,0.1503047400974573,8.613140924358664e-05,0.0005730451959648059,3.777854697475277,1.9436704189433138
0,7.323854219962178e-07,0.19607036350860288,0.19607036350860288,7.323854219962178e-07,3.7353193460269345e-06,2.550532414381465,1.597038638975734
