eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
0,0.23348397999439927,0.0,0.0,0.23348397999439927,233483979994399.25,1.8194439733991352,1.3488676634122174
1,-0.22590061532857303,0.0,0.0,0.22590061532857303,225900615328573.0,1.732563136145918,1.316268641328934
18,0.04702834128996275,0.0,0.0,0.04702834128996275,47028341289962.74,2.3714403378937416,1.5399481607813108
19,0.02575632902077123,0.0,0.0,0.02575632902077123,25756329020771.227,1.5528106808248328,1.2461182451215587
20,-0.025367069439330578,0.0,0.0,0.025367069439330578,25367069439330.574,1.628448994326352,1.2761069682147934
21,-0.04849584786892151,0.0,0.0,0.04849584786892151,48495847868921.51,2.333697908775982,1.5276445623167654
4,-0.13018373892166424,0.021361552044722173,0.021361552044722173,0.13018373892166424,6.094301511852408,1.9235124096179395,1.3869074985801826
10,0.12700293860491857,0.02911603475809881,0.02911603475809881,0.12700293860491857,4.361958613529677,1.8788404620333912,1.3707080148716542
16,0.0009261482382203513,0.05035560264193019,0.05035560264193019,0.0009261482382203513,0.01839215875949352,1.1937016101040854,1.0925665243380311
12,0.10515468746709809,0.06618231999516146,0.06618231999516146,0.10515468746709809,1.5888637248556092,1.9612717726051643,1.4004541308465495
6,-0.1069259178066437,0.06876284132273074,0.06876284132273074,0.1069259178066437,1.5549956306313584,1.937983482187819,1.3921147518031045
14,0.00944106712333663,0.08463877956124768,0.08463877956124768,0.00944106712333663,0.11154540710862604,1.4543986013860275,1.205984494670652
2,-0.055738938191779774,0.11534461837924743,0.11534461837924743,0.055738938191779774,0.4832383077337244,1.5959895570444822,1.2633248026713013
8,0.05242838480979849,0.11898959886859829,0.11898959886859829,0.05242838480979849,0.4406131738261914,1.566586403361086,1.2516334940233447
