pair_id,candidate_a,geometry_a,candidate_b,geometry_b
PAIR_D4CFF3D05095,CAND_B4E3234D8D4E0610,geometry/CAND_B4E3234D8D4E0610.npz,CAND_A8648EE6F89C05A2,geometry/CAND_A8648EE6F89C05A2.npz
PAIR_681C1A514E94,CAND_ABCF04F00C65356A,geometry/CAND_ABCF04F00C65356A.npz,CAND_A8648EE6F89C05A2,geometry/CAND_A8648EE6F89C05A2.npz
PAIR_30EC4DD2DEB6,CAND_8599FFA7D53FBDAE,geometry/CAND_8599FFA7D53FBDAE.npz,CAND_663A5634D7093C9B,geometry/CAND_663A5634D7093C9B.npz
PAIR_CBE9E13017DF,CAND_15B5900737CD549B,geometry/CAND_15B5900737CD549B.npz,CAND_8599FFA7D53FBDAE,geometry/CAND_8599FFA7D53FBDAE.npz
PAIR_0CE0E65EB529,CAND_0B7F7B2545183C21,geometry/CAND_0B7F7B2545183C21.npz,CAND_AAF270A2776E335E,geometry/CAND_AAF270A2776E335E.npz
PAIR_F6F1BEAF02FE,CAND_0B7F7B2545183C21,geometry/CAND_0B7F7B2545183C21.npz,CAND_9C59C90D6BD240A0,geometry/CAND_9C59C90D6BD240A0.npz
