candidate_id,carrier_id,family,source,source_qualified,condition,gamma_core,beta_parameter,beta_total_thread_over_core,thread_coupling_mode,n_threads,helix_turns,thread_gamma_each,hole_clearance,combined_initial_gap_core,carrier_self_gap_core,bundle_radius,thread_density_proxy,link_matrix_json
CAND_C4534F55065EE0EC,TORUS_T2_3,torus,"analytic T(2,q)",True,null,1.0,0.0,0.0,total_beta,1,1.0,0.0,0.6702904680841157,9.720038316914527,9.720038316914527,0.12065228425514082,0.7084742012826845,[[2.001674572385168]]
CAND_A861BEA3E099CF6E,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-1.5,-1.5,total_beta,1,1.0,-1.5,0.6702904680841157,9.720038316914527,9.720038316914527,0.12065228425514082,0.7084742012826845,[[2.001674572385168]]
CAND_5244852573163E4E,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,1.5,1.5,total_beta,1,1.0,1.5,0.6702904680841157,9.720038316914527,9.720038316914527,0.12065228425514082,0.7084742012826845,[[2.001674572385168]]
CAND_DAA0B4AD15DECD95,TWIST_5_2,twist,knot.5_2.fseries,True,null,1.0,0.0,0.0,total_beta,1,0.0,0.0,0.30613526274357866,6.8701391964108725,11.727161707103486,0.07700000000000001,3.3964358192517787,[[-1.008359548073857]]
CAND_703B157501680184,TWIST_5_2,twist,knot.5_2.fseries,True,active,1.0,-1.0,-1.0,total_beta,1,0.0,-1.0,0.30613526274357866,6.8701391964108725,11.727161707103486,0.07700000000000001,3.3964358192517787,[[-1.008359548073857]]
CAND_3D1FCA7567E0DC62,TWIST_5_2,twist,knot.5_2.fseries,True,active,1.0,1.0,1.0,total_beta,1,0.0,1.0,0.30613526274357866,6.8701391964108725,11.727161707103486,0.07700000000000001,3.3964358192517787,[[-1.008359548073857]]
