carrier_id,carrier_self_gap_core,combined_initial_gap_core,helix_turns,hole_clearance,max_abs_gauss_link,n_threads,status
TORUS_T2_3,9.720038316914527,9.720038316914527,1.0,0.6702904680841157,2.001674572385168,1,PASS
TWIST_5_2,11.727161707103486,6.8701391964108725,0.0,0.30613526274357866,1.008359548073857,1,PASS
