pair_id,candidate_a,geometry_a,candidate_b,geometry_b
PAIR_FA8100BFCC7B,CAND_4F7B6130C85950F1,geometry/CAND_4F7B6130C85950F1.npz,CAND_C3FFBC727CF47FC9,geometry/CAND_C3FFBC727CF47FC9.npz
PAIR_3200AD95E1AA,CAND_DBED67C059D11E37,geometry/CAND_DBED67C059D11E37.npz,CAND_1E5C15D87D5E7ACF,geometry/CAND_1E5C15D87D5E7ACF.npz
PAIR_D7BBFD04D206,CAND_39987F204579CCC9,geometry/CAND_39987F204579CCC9.npz,CAND_B02720394BC48D45,geometry/CAND_B02720394BC48D45.npz
PAIR_771BF108A67D,CAND_EC6EC8CA7505FE5B,geometry/CAND_EC6EC8CA7505FE5B.npz,CAND_C11DAEB1D9914CAC,geometry/CAND_C11DAEB1D9914CAC.npz
PAIR_49DD9DE5FB6E,CAND_62EE671B85084270,geometry/CAND_62EE671B85084270.npz,CAND_EC6EC8CA7505FE5B,geometry/CAND_EC6EC8CA7505FE5B.npz
PAIR_17B9C4D64BB8,CAND_F3AE5B7D2E8EB979,geometry/CAND_F3AE5B7D2E8EB979.npz,CAND_1E5C15D87D5E7ACF,geometry/CAND_1E5C15D87D5E7ACF.npz
PAIR_A7121DAB9AE1,CAND_E0E93D215218B4C5,geometry/CAND_E0E93D215218B4C5.npz,CAND_F1BD225074524E94,geometry/CAND_F1BD225074524E94.npz
PAIR_12002FE868DB,CAND_E0E93D215218B4C5,geometry/CAND_E0E93D215218B4C5.npz,CAND_05CF51C1681203AC,geometry/CAND_05CF51C1681203AC.npz
PAIR_4B9ACCDD1A62,CAND_EC6EC8CA7505FE5B,geometry/CAND_EC6EC8CA7505FE5B.npz,CAND_A96E29F9FFF7B454,geometry/CAND_A96E29F9FFF7B454.npz
PAIR_150E8C86A174,CAND_81CF35A6619FC52C,geometry/CAND_81CF35A6619FC52C.npz,CAND_F066DB28F6215C13,geometry/CAND_F066DB28F6215C13.npz
PAIR_16775C06084C,CAND_4F7B6130C85950F1,geometry/CAND_4F7B6130C85950F1.npz,CAND_9990BEB6DD898B3A,geometry/CAND_9990BEB6DD898B3A.npz
PAIR_3136ECA39B1B,CAND_69272A52B6E5152B,geometry/CAND_69272A52B6E5152B.npz,CAND_5D851C0F6E233AF2,geometry/CAND_5D851C0F6E233AF2.npz
PAIR_CC679D5F7B44,CAND_E4ECF6DBB9E920C8,geometry/CAND_E4ECF6DBB9E920C8.npz,CAND_C8CC315A14B2BF36,geometry/CAND_C8CC315A14B2BF36.npz
PAIR_32F82694D8BB,CAND_4D64C8B53917ABA8,geometry/CAND_4D64C8B53917ABA8.npz,CAND_E0E93D215218B4C5,geometry/CAND_E0E93D215218B4C5.npz
PAIR_C50EA145953A,CAND_E0E93D215218B4C5,geometry/CAND_E0E93D215218B4C5.npz,CAND_C521D60DC2BB0EDB,geometry/CAND_C521D60DC2BB0EDB.npz
PAIR_107720167844,CAND_5D851C0F6E233AF2,geometry/CAND_5D851C0F6E233AF2.npz,CAND_5ABE2FE0525F3162,geometry/CAND_5ABE2FE0525F3162.npz
PAIR_7A12D2EF223B,CAND_BBA0F8089EA05728,geometry/CAND_BBA0F8089EA05728.npz,CAND_1E5C15D87D5E7ACF,geometry/CAND_1E5C15D87D5E7ACF.npz
PAIR_099CC4D79128,CAND_F2907B188C6B0439,geometry/CAND_F2907B188C6B0439.npz,CAND_39987F204579CCC9,geometry/CAND_39987F204579CCC9.npz
PAIR_8A2750463555,CAND_62EABB5A7157E83F,geometry/CAND_62EABB5A7157E83F.npz,CAND_39987F204579CCC9,geometry/CAND_39987F204579CCC9.npz
PAIR_1CA21A1D8ECE,CAND_39987F204579CCC9,geometry/CAND_39987F204579CCC9.npz,CAND_68BCB33842816608,geometry/CAND_68BCB33842816608.npz
PAIR_C7184F049382,CAND_8367675129BFDD66,geometry/CAND_8367675129BFDD66.npz,CAND_C8CC315A14B2BF36,geometry/CAND_C8CC315A14B2BF36.npz
PAIR_6B7B3F0926E9,CAND_31DAE9EC52FD3ABA,geometry/CAND_31DAE9EC52FD3ABA.npz,CAND_1E5C15D87D5E7ACF,geometry/CAND_1E5C15D87D5E7ACF.npz
PAIR_580FD1C5A89C,CAND_4F7B6130C85950F1,geometry/CAND_4F7B6130C85950F1.npz,CAND_70843096589CD873,geometry/CAND_70843096589CD873.npz
