axial_ratio,candidate_a,candidate_b,carrier_id,condition_a,condition_b,control_offset,core_fraction,family,m,n,pair_id,profile,winner_condition,closed_growth,control_growth,closed_over_control_growth,log_growth_ratio,growth_effect_bounded,neutral_pair,both_valid,closed_loop_phase,closed_tau_error,closed_hybridization,closed_mode_valid,control_mode_valid,closed_delay_valid,closed_phase_valid,phase_uncertainty_rad,phase_sampling_step_rad,dispersion_omega_rmse,carrier_phase_cycles_at_return,lambda_real,lambda_imag,omega_mode,T_mode,advective_frequency_mode_weighted,omega_intrinsic,T_intrinsic,group_velocity,tau_loop_group,tau_return_measured,phi_loop,omega_swirl_rms_core,mode_over_swirl_frequency_ratio,intrinsic_over_swirl_frequency_ratio,clock_regime,axial_branch_continuation_enabled,axial_branch_continuation_success
-0.75,da39ddb928b6723d,c20eddf591bc7fbe,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,1,P00010,smooth_rankine,TIE,0.0068491245677915705,0.006770138484167805,1.011666817028973,0.011599284471650335,0.0057987341792363105,False,True,0.12812518798386133,0.4344297523959444,0.31474850331839943,True,True,True,True,0.16248446617080092,0.05,0.0003634428696516139,200.13534476508642,0.0068491245677915705,-2.813174875358934,2.813174875358934,2.2334855050125215,2.8156674512433173,3.1780662665514825e-05,197704.66630318147,-0.8217251617375054,311.6703977589977,447.0692914865846,0.12812518798386133,1.299188297090765,2.1653326786104796,2.446193730091346e-05,OTHER_BRANCH,False,True
-0.75,0fef4728bcf4ef59,3b0b0da3cc822c49,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,2,P00011,smooth_rankine,TIE,0.02065802178081294,0.021137062008058323,0.9773364907370921,-0.022924274017519234,-0.011461092110280902,False,True,1.4503464133943234,0.009581023651617393,0.213678762270282,True,True,True,True,0.00040871504363689974,0.05,9.140465541541428e-08,153.78183526453654,0.02065802178081294,-2.700635029028447,2.700635029028447,2.326558472227164,2.7185238802590037,-0.017888851230556835,351.23470066356,-0.7226771250490686,354.38704108686954,357.7824317093495,1.4503464133943234,1.299188297090765,2.078709479661956,0.013769252132746903,OTHER_BRANCH,False,True
0.75,710173249fd233b7,70d3d581c7c8861c,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,1,P00012,smooth_rankine,CLOSED,0.0003687832654727803,0.0003254450406286911,nan,nan,nan,False,False,0.8082957074944158,0.4045102423329827,0.27344592703778203,True,False,True,False,0.8108127539225566,0.05,3.792199679273489e-05,201.78505960389606,0.0003687832654727803,-0.058216802099121515,0.058216802099121515,107.9273522527339,0.9874231468464995,-0.9295854857223697,6.7591258724279655,-0.016823552617885533,15223.146610248714,21381.065334630945,0.8082957074944158,1.299188297090765,0.044810134319624585,0.7155125148555938,SLOW_MODE,False,True
0.75,05a40db5e73b3ef0,923147eaeb53e3aa,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00013,smooth_rankine,TIE,0.0011961776740895334,0.0011879721586616075,1.0069071032490675,0.006883358487065923,0.0034388097994941203,False,True,-2.2202784106012303,0.07603391300209505,0.2948134338907006,True,True,True,False,1.75498575250982,0.05,4.287620159024686e-05,440.332101759463,0.0011961776740895334,-0.06595985691887798,0.06595985691887798,95.25771583930336,1.0062478970882724,-0.9386547086467613,6.693819622167476,0.006732724075743617,38039.19559543489,40931.46448400786,-2.2202784106012303,1.299188297090765,0.050770051628836244,0.7224931988293488,SLOW_MODE,False,True
0.75,267c97e67bec85b9,d99539c35209d03a,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,1,P00014,smooth_rankine,TIE,1.257345296150396e-16,4.988765660003986e-16,1.0,0.0,0.0,True,True,-2.1066329355751017,0.13154393421545651,0.38188280265179503,True,True,True,True,0.01683500505797498,0.05,7.127414380094844e-05,107.36435214280999,1.257345296150396e-16,-2.8305437221100056,2.8305437221100056,2.2197803404696526,2.8317743480751805,-0.0012306259651748697,5105.682380337845,0.9418091142960793,271.9313331329599,236.16041573619643,-2.1066329355751017,1.299188297090765,2.1787016773845336,0.0009472267937839148,OTHER_BRANCH,False,True
0.75,04196f05a7802478,8508c40eb6bbc294,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,2,P00015,smooth_rankine,INDETERMINATE,3.829595315921211e-15,5.101975971228488e-16,nan,nan,nan,False,False,nan,nan,0.6613457607527177,False,False,False,False,nan,nan,nan,nan,3.829595315921211e-15,-2.138175443684579,2.138175443684579,2.938573317609607,2.3280738769542695,-0.1898984332696907,33.08708344242265,0.21894080543324004,nan,nan,nan,1.299188297090765,1.6457779434070745,0.14616698264210412,OTHER_BRANCH,False,True
-0.75,45a6723147b5c7f9,aef5d8d874067ed3,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,1,P00016,compact_poly,INDETERMINATE,0.002063783128647011,0.010055806686429837,nan,nan,nan,False,False,nan,nan,0.2612528009775795,False,False,False,False,nan,nan,nan,nan,0.002063783128647011,-0.05563850635615483,0.05563850635615483,112.92872002996408,2.01110866494227,-1.955470158586115,3.2131328006163935,-0.0001735434592847714,nan,nan,nan,2.0564552448626587,0.027055539620980507,0.9508936134015947,SLOW_MODE,False,True
-0.75,921039d5a4c0a168,a06b54f4113a6522,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,2,P00017,compact_poly,TIE,0.02850624058365201,0.02814535792555597,1.0128220977267224,0.012740590620311033,0.006369986507342241,False,True,-0.3997511124599708,0.01283529055106225,0.2562838141768499,True,True,True,True,0.00033490910729670856,0.05,3.468532443091363e-07,158.0574092001181,0.02850624058365201,-2.8632884417568243,2.8632884417568243,2.194394813861093,2.887126601907439,-0.021320916223295683,294.6958395865955,-0.7478790003520048,342.4449782475009,346.84035904105974,-0.3997511124599708,2.0564552448626587,1.392341724387029,0.010367799774178703,FAST_SWIRL_LOCKED,False,True
-0.75,c565cf32766b0344,e2a7e04e1e637742,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,1,P00018,compact_poly,INDETERMINATE,1.1159820376565857e-17,3.829067479657676e-16,nan,nan,nan,False,False,nan,nan,0.7383867250538435,False,False,False,False,nan,nan,nan,nan,1.1159820376565857e-17,-2.033069127764908,2.033069127764908,3.090492704538346,3.3048994056879835,-1.2718302779230757,4.940270267382023,-0.008982341059567682,nan,nan,nan,2.0564552448626587,0.9886279474565891,0.6184575526748288,OTHER_BRANCH,False,True
-0.75,02e9783460bf87da,ffeb0759ff67c300,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,2,P00019,compact_poly,INDETERMINATE,3.1533214813350917e-17,1.1775210753223592e-16,nan,nan,nan,False,False,nan,nan,0.41377949155013816,False,False,False,False,nan,nan,nan,nan,3.1533214813350917e-17,-3.737956119035992,3.737956119035992,1.6809146782600546,4.053661224455585,-0.31570510541959296,19.90207063274703,0.23784671841747754,nan,nan,nan,2.0564552448626587,1.8176695692133251,0.1535190742459739,OTHER_BRANCH,False,True
0.75,cdd5f70c49804166,15b33f58ef6f6b76,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,1,P00020,compact_poly,INDETERMINATE,0.0019464097344247004,0.0019104116581327144,nan,nan,nan,False,False,nan,nan,0.2822166250213883,False,False,False,False,nan,nan,nan,nan,0.0019464097344247004,-0.05937523434682724,0.05937523434682724,105.82165066461474,2.032701724467646,-1.9770638371587546,3.178038659697086,-0.0002814103989717084,nan,nan,nan,2.0564552448626587,0.028872611983730596,0.9613940503192393,SLOW_MODE,False,True
0.75,82b47c1752c8902d,84ab6e8ee948d01f,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00021,compact_poly,INDETERMINATE,0.002087639176089322,0.002131897462640535,nan,nan,nan,False,False,nan,nan,0.29702137392468625,False,False,False,False,nan,nan,nan,nan,0.002087639176089322,-0.06902480192660304,0.06902480192660304,91.0279367967004,2.044011486053961,-1.9850096882533,3.1653171993878004,-0.0002514849440938442,nan,nan,nan,2.0564552448626587,0.033564942441143615,0.9652579083411414,SLOW_MODE,False,True
0.75,57de66a3b5225b57,1ddb07c38bae8530,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,1,P00022,compact_poly,INDETERMINATE,1.1014952919013655e-15,8.334539837057201e-16,nan,nan,nan,False,False,nan,nan,0.43616878826271943,False,False,False,False,nan,nan,nan,nan,1.1014952919013655e-15,-1.8173522533340267,1.8173522533340267,3.457329362347205,3.25090803744305,-1.3789272891749524,4.556574778456214,0.0062454046315293275,nan,nan,nan,2.0564552448626587,0.883730515348706,0.6705360073455159,OTHER_BRANCH,False,True
0.75,a136510d33c67fce,cc6298a2991f3388,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,2,P00023,compact_poly,INDETERMINATE,3.6719732183428264e-17,2.0715656201393105e-16,nan,nan,nan,False,False,nan,nan,0.3310425688204601,False,False,False,False,nan,nan,nan,nan,3.6719732183428264e-17,-5.505317130453203,5.505317130453203,1.1412939814899181,5.634805743206693,-0.12948861275349,48.52307221130717,0.004292622899201546,nan,nan,nan,2.0564552448626587,2.6770906608380276,0.06296690048420575,OTHER_BRANCH,False,True
-0.75,4e7dc26376dbf717,feb5e2e9ce2cb891,TWIST_5_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,1,1,P00024,gaussian,SYMMETRIC_CONTROL,0.004815117858172072,0.007724609860645448,nan,nan,nan,False,False,nan,nan,0.193979920774768,False,True,False,False,nan,nan,nan,nan,0.004815117858172072,-1.5613905373306767,1.5613905373306767,4.024095930491034,1.5383799279492676,0.02294245820486185,273.8671353816866,-0.0929570399172737,nan,nan,nan,1.3207793553866565,1.182173639346128,0.0173703943140037,FAST_SWIRL_LOCKED,False,True
-0.75,38858b5171c504e7,b2f92f6c0648bfef,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,1,2,P00025,gaussian,TIE,0.021411402814807155,0.021333989217894096,1.0036286490930462,0.0036220814289631407,0.0018109548496862348,False,True,2.5914097981871342,0.0014676335005254781,0.26435392824304993,True,True,True,True,0.0003198655982297779,0.05,1.4929777396931493e-07,106.580401873254,0.021411402814807155,-1.468009073101649,1.468009073101649,4.28007252973192,1.4892545392120833,-0.021245466110434208,295.742408028118,-0.7006231767016754,455.50333830660304,456.171850265503,2.5914097981871342,1.3207793553866565,1.1114718496428129,0.016085552839531343,FAST_SWIRL_LOCKED,False,True
-0.75,8ce3b937d7bb7f15,2bca2b59a4910efa,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,2,1,P00026,gaussian,INDETERMINATE,4.3811446522566445e-17,5.0991780554283024e-17,nan,nan,nan,False,False,nan,nan,0.2450843047100292,False,False,False,False,nan,nan,nan,nan,2.2785669007725754e-17,-2.3202417889684854,2.3202417889684854,2.7079873041907905,2.4029276443452714,-0.08268585537678619,75.98863528167082,nan,nan,nan,nan,1.3207793553866565,1.7567217260821264,0.06260383692367755,OTHER_BRANCH,False,True
-0.75,4acc0000fabe8c82,a6036c32f076545c,TWIST_5_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,2,P00027,gaussian,INDETERMINATE,0.021265032719052893,nan,nan,nan,nan,False,False,nan,nan,0.20710271404913844,False,False,False,False,nan,nan,nan,nan,0.021265032719052893,-2.068832680801714,2.068832680801714,3.0370678912248845,2.128739152403545,-0.05990647160183071,104.88324782238678,nan,nan,nan,nan,1.3207793553866565,1.5663726665352564,0.04535691094618387,OTHER_BRANCH,False,True
0.75,0432386a4e8a2fc6,9613f394175beaf2,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,1,1,P00028,gaussian,CLOSED,0.0003858241579232277,0.00037355396220231196,nan,nan,nan,False,False,0.06571341387922303,0.44974947419455247,0.2251142715316708,True,False,True,True,0.3377660146631025,0.049999999999999996,4.096494109680877e-05,86.97135398833868,0.0003858241579232277,-0.06511150957310781,0.06511150957310781,96.49884249918622,1.0020621237820388,-0.9374350030243072,6.702529014714705,-0.02129776563211544,14984.49186619636,8245.224528301998,0.06571341387922303,1.3207793553866565,0.049297794750923024,0.709758976168941,SLOW_MODE,False,True
0.75,10fdfbc9799264ce,4cadcf680fbd100d,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,1,2,P00029,gaussian,TIE,0.0010441884825676832,0.0010756416948300483,0.9707589246467606,-0.029677116854278738,-0.014823623774142071,False,True,-1.3747673889125758,0.016179123767469217,0.2420401442966322,True,True,True,False,5.263958659673995,0.05,1.7018292118517633e-05,3443.1596997971005,0.0010441884825676832,-0.07069118108220872,0.07069118108220872,88.8821662191879,1.0162642884886015,-0.9463218870078691,6.639585740794916,0.0010150690887627478,314398.4970240601,309311.80482840154,-1.3747673889125758,1.3207793553866565,0.05352232437151773,0.7164874913802954,SLOW_MODE,False,True
0.75,816ec115960fd232,3cef0b94c744e7a1,TWIST_5_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,1,P00030,gaussian,INDETERMINATE,5.020128925288208e-16,2.552082957428519e-16,nan,nan,nan,False,False,nan,nan,0.38945488770114445,False,False,False,False,nan,nan,nan,nan,5.020128925288208e-16,-2.620774223065452,2.620774223065452,2.3974538714099176,2.737010892535514,-0.11623666947006228,54.055104433268994,0.4226133479267687,nan,nan,nan,1.3207793553866565,1.9842634671543784,0.08800612229136043,OTHER_BRANCH,False,True
0.75,a8acee72b20c1c9e,16bf679871f8236c,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,2,2,P00031,gaussian,CLOSED,4.0866528695860447e-16,1.3579616018868146e-16,nan,nan,nan,False,False,-1.5915701735914336,0.41955122143395984,0.45607310361397335,True,False,True,True,0.005389416212761702,0.05000000000000001,8.833329438223819e-07,2067.290172895104,4.0866528695860447e-16,-2.599670379279754,2.599670379279754,2.416916143392133,2.7255434120437196,-0.13218153611892758,47.53451572484693,0.07437750195698797,4290.762495184963,6090.957140922839,-1.5915701735914336,1.3207793553866565,1.9682851406461481,0.10007843897607833,OTHER_BRANCH,False,True
-0.75,599d5ba711fcae20,e54d0a37e9d3594b,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,1,1,P00032,smooth_rankine,TIE,0.008370775478914485,0.008617476411926632,0.9713720543068438,-0.02904571795575237,-0.01452014570455755,False,True,2.2639417439272207,0.06141803285784442,0.38058110155581815,True,True,True,False,0.09541771853513648,0.05,0.0002256432802393999,92.7353000664556,0.008370775478914485,-1.3722255519853042,1.3722255519853042,4.578828384363795,1.3783136059940515,-0.006088054008747346,1032.051505809882,-0.8010462068090535,398.3992348629436,422.86813216029594,2.2639417439272207,1.299188297090765,1.0562176052987002,0.004686044372767327,FAST_SWIRL_LOCKED,False,True
-0.75,3f2e86a5a06fa6b3,a429907e003ecaf7,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,1,2,P00033,smooth_rankine,TIE,0.014071419105325923,0.01403635561335306,1.002498046356067,0.0024949314246854436,0.001247377196145363,False,True,-2.7269688237714207,0.005903103664429699,0.45503775121768797,True,True,True,True,0.0002826829049212243,0.05,9.486795914332374e-08,92.44069319608745,0.014071419105325923,-1.3293617323727034,1.3293617323727034,4.726467713167191,1.3437829982161162,-0.014421265843412856,435.6888899631187,-0.7347376976076578,434.35391558336175,436.9179517741013,-2.7269688237714207,1.299188297090765,1.0232248361145992,0.011100212244603789,FAST_SWIRL_LOCKED,False,True
-0.75,f2a1700f081f51ee,b4a78b0acb8be04d,TWIST_5_2,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,1,P00034,smooth_rankine,TIE,0.012627051515666777,0.01317928389085138,0.9580984854152206,-0.04280470314774606,-0.021397442589231527,False,True,-1.3857927191854702,0.01898585625477156,0.23768850900641164,True,True,True,True,0.0004203678341181781,0.05,6.529041373734398e-07,190.2327000822226,0.012627051515666777,-2.774324454861652,2.774324454861652,2.2647622545261785,2.7824838560822416,-0.008159401220589668,770.0547058924392,-0.7548078869642959,422.804532642206,430.8318387228168,-1.3857927191854702,1.299188297090765,2.135429068345302,0.00628038386649632,OTHER_BRANCH,False,True
-0.75,dbfc43cce193d45a,85d8d34a4ef14fe5,TWIST_5_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,2,P00035,smooth_rankine,TIE,0.023635767318948096,0.023853520644449153,0.9908712329111024,-0.009170689612185342,-0.004585121499945123,False,True,-1.0340487157764033,0.005177802678888899,0.23043492606543173,True,True,True,True,0.00031588308313691845,0.05,1.0458323031868019e-07,190.17301252266725,0.023635767318948096,-2.6209702387640337,2.6209702387640337,2.3972745719320097,2.6544372325236223,-0.03336685324527444,188.30619899913512,-0.7237672578042885,440.9375976066698,443.22068548078045,-1.0340487157764033,1.299188297090765,2.017390585054604,0.025682846220206782,OTHER_BRANCH,False,True
0.75,d64eb2c17723c302,8f7ca3f8a038c72b,TWIST_5_2,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,1,1,P00036,smooth_rankine,CLOSED,0.000427200303781719,0.0004795591298483552,nan,nan,nan,False,False,-2.9297446452638245,0.03859038606076437,0.2753451024552219,True,False,True,False,2.0182872448187865,0.05,4.11914957535624e-05,462.41530006904867,0.000427200303781719,-0.05821112294517576,0.05821112294517576,107.93788178759578,0.9877188525311527,-0.9298871633207457,6.756933050609635,-0.0067646441295948325,47177.085707493796,48997.66765816775,-2.9297446452638245,1.299188297090765,0.04480576301027823,0.7157447195321996,SLOW_MODE,False,True
0.75,5041f33dd2b73830,572fee23c45174e1,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,1,2,P00037,smooth_rankine,TIE,0.0011391452928265855,0.001130552859075654,1.0076001380037873,0.0075714024591782255,0.003782383563474934,False,True,2.962320814109979,0.24038875781470515,0.29382486544307923,True,True,True,False,1.5200666053614336,0.05,5.150378068551578e-05,317.4959741258477,0.0011391452928265855,-0.06595941009196957,0.06595941009196957,95.25836114087006,1.0058078033927047,-0.9382159130115136,6.696950264903981,0.00821379669611404,38853.676039190745,29513.689119594706,2.962320814109979,1.299188297090765,0.050769707701085805,0.7221554528411575,SLOW_MODE,False,True
0.75,a7d6f48dd97d6c0a,12561b950903c91f,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,2,1,P00038,smooth_rankine,CLOSED,3.7646213184618387e-16,2.236001961145945e-15,nan,nan,nan,False,False,0.09927096678761856,0.05832492521496713,0.48147218615665566,True,False,True,True,0.01634267737722295,0.05,3.8655620618349404e-05,192.06682608705756,3.7646213184618387e-16,-2.784787423652801,2.784787423652801,2.2562531178548424,2.8124882590284432,-0.027700835375642274,226.8229539642143,0.7109612388953502,448.87988039748166,422.69899494279514,0.09927096678761856,1.299188297090765,2.143482534355255,0.02132164786095438,OTHER_BRANCH,False,True
0.75,305b1de06fa5f222,a70bd3cfb0fa85ef,TWIST_5_2,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,2,P00039,smooth_rankine,CLOSED,1.432267229285222e-15,1.8435380864267716e-15,nan,nan,nan,False,False,-0.1462488458081825,0.04745682822086006,0.3107820630047676,True,False,True,True,0.00043270768680604466,0.05,2.226974230547156e-07,456.94782464507693,1.432267229285222e-15,-2.8379544669590673,2.8379544669590673,2.2139838324862775,2.8368740699011834,0.001080397057883875,5815.626080550587,0.22654361768135514,1408.718546781005,1341.8652326948793,-0.1462488458081825,1.299188297090765,2.184405811931971,0.0008315938962067139,OTHER_BRANCH,False,True
-0.75,f240e68c91ece7fc,c0eb81db8697b484,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,1,1,P00040,compact_poly,INDETERMINATE,0.009501864745067912,0.01027241426871366,nan,nan,nan,False,False,nan,nan,0.20280230347774647,False,False,False,False,nan,nan,nan,nan,0.009501864745067912,-2.959670811039536,2.959670811039536,2.1229338356628653,2.912512970536227,0.04345935859133121,144.57611687883693,-0.7708813615748136,nan,nan,nan,2.0564552448626587,1.4392099309884077,0.021133140971533113,OTHER_BRANCH,False,True
