pair_id,candidate_a,candidate_b,valid,winner_anonymous,decision_basis,median_log_ratio_A_over_B,n_metrics_A_better,n_metrics_B_better,delta_far_profile_nu_blind,delta_far_profile_r2_blind,delta_far_profile_coeff_A_minus_B_blind,delta_far_profile_boundary_hit_blind,delta_source_monopole_A_minus_B_blind,delta_source_monopole_fraction_abs_blind,delta_pressure_ladder_n_blind,delta_pressure_ladder_nu_span_blind,delta_pressure_ladder_monopole_rel_span_blind
PAIR_820CF2A025B8,CAND_04AF4A4B2B3218E8,CAND_B02A56C38EDE1642,True,TIE,FULL_HORIZON_PRIMARY_METRICS,0.0009589267630775611,2,2,0.42499999999999993,0.9985621193572833,-0.07827635027116422,False,1.2690304018918592,0.02840587149790721,0,nan,nan
PAIR_DA8E91A9FABD,CAND_D413F43C1803F4B9,CAND_C5AE2665EAC90DEA,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.037512354124678536,3,1,0.3,0.9975291024701717,-0.7003478697296741,False,10.160754409482003,0.17496250278404377,0,nan,nan
PAIR_D306BC4ED2C1,CAND_D413F43C1803F4B9,CAND_D02C6C72E1AD0209,True,TIE,FULL_HORIZON_PRIMARY_METRICS,-0.00043463299604231667,2,2,0.35,0.9978534627991041,-0.17488247344591148,False,2.6903840121596474,0.05774488685279796,0,nan,nan
PAIR_FD4C70E53981,CAND_7C33542753B377EC,CAND_7C97160BF36A4D51,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.041978434138466095,2,2,0.3,0.9978041068097558,0.0726818398969375,False,-1.0602732501911465,0.023636684750381227,0,nan,nan
PAIR_AB17F910A4E3,CAND_329F0C1B2C8E3595,CAND_B220DE49316680BF,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.039214958096855004,3,1,0.32499999999999996,0.9979503954420673,-0.18915514155632024,False,2.8449485812483246,0.0588588430450754,0,nan,nan
PAIR_6BECA530E4B2,CAND_06871C0E859FBF89,CAND_4CE1FC73D016AFDB,True,TIE,FULL_HORIZON_PRIMARY_METRICS,-0.004171930411350719,2,2,0.4,0.9984264168377173,0.3047799171928554,False,-4.881337559058057,0.09813713599456786,0,nan,nan
PAIR_235961EEBC0A,CAND_04AF4A4B2B3218E8,CAND_FCAF0E4711AE2567,True,B,FULL_HORIZON_PRIMARY_METRICS,0.029765887404115402,2,2,0.32499999999999996,0.9978758093193217,-0.07097500799042375,False,1.0705146948696136,0.023873972409500496,0,nan,nan
PAIR_4C7436F39CD3,CAND_BA2BB3289E6229FE,CAND_329F0C1B2C8E3595,True,TIE,FULL_HORIZON_PRIMARY_METRICS,-0.01781594217643584,2,2,0.275,0.9974891744639067,0.046810159018306374,False,-0.6571124493176939,0.014796644784289225,0,nan,nan
PAIR_D0E5BAF53E8D,CAND_ED979201A6E731F4,CAND_25911C02B0AD9025,True,TIE,FULL_HORIZON_PRIMARY_METRICS,-0.00534569715401376,2,2,0.42499999999999993,0.998560517624651,0.20121124384953434,False,-3.266179627699234,0.06815579588630365,0,nan,nan
PAIR_7475F72CD7E7,CAND_D413F43C1803F4B9,CAND_C34ECC37C299A13E,True,TIE,FULL_HORIZON_PRIMARY_METRICS,0.0028153048168398772,2,2,0.32499999999999996,0.9977517488174464,-0.7056339538842015,False,10.561275502253057,0.18349223538666598,0,nan,nan
PAIR_3636C867794F,CAND_F98062F34ED04138,CAND_5E60B87574C1EB2C,True,B,FULL_HORIZON_PRIMARY_METRICS,0.036375429202914714,1,3,0.3,0.9975275284337723,0.7002755965368176,False,-10.16126137541752,0.1750537795570989,0,nan,nan
PAIR_52909894266A,CAND_7C97160BF36A4D51,CAND_618934FF53D0167F,True,TIE,FULL_HORIZON_PRIMARY_METRICS,0.004078139303683699,2,2,0.4,0.9984343499094955,-0.3063880543298755,False,4.90767275031574,0.09860882899149055,0,nan,nan
PAIR_44D3EE4C1C29,CAND_AA2469A915B65591,CAND_329F0C1B2C8E3595,True,TIE,FULL_HORIZON_PRIMARY_METRICS,-0.005329363832852,2,2,0.42499999999999993,0.9985716975342184,0.2019927366144094,False,-3.277946149203469,0.06839169608211018,0,nan,nan
