blind_id,source,topology_class,components,status,component_count,core_radius_norm,thickness_norm,core_clearance_radii,shape_velocity_ratio,normalized_growth,jacobian_convergence,nearest_self_distance,nearest_inter_distance,nearest_relevant_rate,TBK_block_diagonal_growth_penalty,ringdown_max_recurrence,ringdown_core_event,linking_drift_max,rpo_found,floquet_valid,floquet_rho_non
B01,fremlin:9_2:knot.9_2,knot,1,FAIL,1,0.014990153096746105,0.016655725663051228,1.1111111111111112,0.8358820483900906,1.0,0.16714316344531752,0.006783549230130539,inf,-1.594941157611544,0.005591626299749735,4.058497248843951e-16,True,0.0,False,False,nan
B02,knotplot:link_6.3.2,link,3,FAIL,3,0.08002332583758126,0.0889148064862014,1.0969882149406918,0.5067533742514705,0.06852997493075698,0.09228319447294904,0.1714787820967964,0.17783072595664556,1.1552006772763572,-0.003554265598554804,0.025000309696549712,True,2.3164660667296258e-05,False,False,nan
B03,fremlin:4_1:knot.4_1z,knot,1,FAIL,1,0.12452758189490594,0.13836397988322882,1.1111111111111112,0.2538092835030678,0.513788933431152,0.002268933155376081,0.27672795976645764,inf,0.23162457207440829,0.002802902384317314,0.04647789830098768,True,0.0,False,False,nan
B04,knotplot:link_2.2.1,link,2,PASS,2,0.08543540059136169,0.09492822287929077,1.1125222457708357,0.2900122349787738,0.057538877330140376,0.020193647877723583,0.2745062329830884,0.1900975674684654,-0.04311465581871979,0.0017607988944175269,0.03659937495629674,False,7.123159121880107e-06,False,False,nan
B05,knotplot:link_9.2.20,link,2,FAIL,2,0.0577178419551729,0.06413093550574767,1.1111530888417418,0.5624258640351919,0.06267404925238347,0.08568449909107914,0.12826921110714168,0.12826671673953968,-0.6535981448539352,-0.007253642507137799,0.0489778365514654,True,6.004097281753218e-05,False,False,nan
B06,knotplot:knot_7.3,knot,1,FAIL,1,0.08844674567974614,0.0982741618663846,1.1111619334378136,0.3987903862172991,0.1258402309365933,0.07282235153824251,0.1965573138715786,inf,0.3504839504231197,-0.007548499381979167,0.04391233790859882,True,0.0,False,False,nan
B07,fremlin:8_20:knot.8_20r,knot,1,FAIL,1,0.022432832276477504,0.024925369196086115,1.1111111111111112,0.730028247536642,1.0,0.08073160433157321,0.023750402222763346,inf,-3.3882159838797996e-14,-0.12299976747283312,0.06626531570446238,True,0.0,False,False,nan
B08,knotplot:knot_3.1,knot,1,FAIL,1,0.17268111770706376,0.1918679085634042,1.1111460454465873,0.32221479221120736,0.1747168468253402,0.032866956649411354,0.38374788212700117,inf,-0.05944231013222073,-0.03553805789054245,0.0434838123148548,False,0.0,False,False,nan
B09,fremlin:8_4:knot.8_4d,knot,1,FAIL,1,0.008190941955014103,0.009101046616682337,1.1111111111111112,0.8212568389244322,1.0,0.42717816753968396,1.8721273020820247e-14,inf,0.46945395660531963,-0.15445501567674758,0.11663206809058402,True,0.0,False,False,nan
B10,fremlin:8_12:knot.8_12z,knot,1,FAIL,1,0.05471261088227144,0.06079178986919049,1.1111111111111112,0.4622104133537165,0.999999999999984,0.003549279775507017,0.12158357973838098,inf,0.08690695801245463,0.024272423520236366,0.07209481316253574,True,0.0,False,False,nan
B11,fremlin:6_2:knot.6_2,knot,1,FAIL,1,0.08623023306719588,0.09581137007466209,1.1111111111111112,0.40453043419017826,0.16980271394775193,0.029335082604346547,0.19162274014932418,inf,5.2939376075506785e-14,-0.024903850807179696,0.06844732260185267,True,0.0,False,False,nan
B12,fremlin:7_2:knot.7_2d,knot,1,FAIL,1,0.02960268819175198,0.03289187576861331,1.1111111111111112,0.6987553425469936,0.84746370240176,0.12456734991252136,2.3514699031907766e-14,inf,-0.23242967330839467,-0.09927634501789029,2.238955551883455e-15,True,0.0,False,False,nan
B13,knotplot:link_5.2.1,link,2,FAIL,2,0.10848699089561362,0.12054110099512624,1.1111194146650154,0.4072127719755849,0.05120227811511359,0.08294285492815982,0.2232698024732624,0.2410840036454061,0.17496027430357325,-0.005777257432574592,0.03784438473126825,True,1.67457496876012e-05,False,False,nan
B14,fremlin:15331:knot.15331,knot,1,FAIL,1,0.022795023229253787,0.025327803588059764,1.1111111111111112,0.5027737903308533,0.0406954222829751,0.30539167727297156,3.0190169694476038e-16,inf,-9.165818450506744e-15,-0.0015865940348576877,2.4172869614218394e-16,True,0.0,False,False,nan
B15,fremlin:7_6:knot.7_6s,knot,1,FAIL,1,0.044674420536567436,0.04963824504063048,1.1111111111111112,0.4438185055928274,0.3938554311309906,0.006575226381124637,0.12283770270563667,inf,0.6612814288160376,-0.01830566121732495,0.16599270266773175,True,0.0,False,False,nan
B16,fremlin:8_16:knot.8_16,knot,1,FAIL,1,0.02642710396659968,0.02936344885177742,1.1111111111111112,0.7159448498464941,0.30911567493412084,0.10602066680582946,0.005568041847953607,inf,-6.340453402907069e-14,-0.0031177357318272047,0.04742119100241558,True,0.0,False,False,nan
