axial_ratio,candidate_a,candidate_b,carrier_id,condition_a,condition_b,control_offset,core_fraction,family,m,n,pair_id,profile,winner_condition,closed_growth,control_growth,closed_over_control_growth,log_growth_ratio,growth_effect_bounded,neutral_pair,both_valid,closed_loop_phase,closed_tau_error,closed_hybridization,closed_mode_valid,control_mode_valid,closed_delay_valid,closed_phase_valid,phase_uncertainty_rad,phase_sampling_step_rad,dispersion_omega_rmse,carrier_phase_cycles_at_return,lambda_real,lambda_imag,omega_mode,T_mode,advective_frequency_mode_weighted,omega_intrinsic,T_intrinsic,group_velocity,tau_loop_group,tau_return_measured,phi_loop,omega_swirl_rms_core,mode_over_swirl_frequency_ratio,intrinsic_over_swirl_frequency_ratio,clock_regime,axial_branch_continuation_enabled,axial_branch_continuation_success
-1.0,093fec3c0671f7ca,40fc5604382d5fe4,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00000,gaussian,INDETERMINATE,0.0,0.0,nan,nan,nan,False,False,nan,nan,0.8127441317375893,False,False,False,False,nan,nan,nan,nan,0.0,-1.0236033654518202,1.0236033654518202,6.13830075129362,1.2621865778573846,-0.23858321240556446,26.33540408743798,-0.08877791950332513,nan,nan,nan,1.3207793553866565,0.7749995192438192,0.18063820533878616,FAST_SWIRL_LOCKED,True,True
-1.0,f083ff2eedf76150,0ad5eb61bb0648f2,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00001,gaussian,SYMMETRIC_CONTROL,0.028829028645273876,0.021451466304509986,1.3439186299365709,0.295589697066188,0.14672228074863264,False,True,1.1332485960183554,0.0017062713450435307,0.19240453356584147,True,True,True,True,0.0001478678090558014,0.049999999999999996,9.996494399731144e-09,60.80652728771468,0.028829028645273876,-1.4724236961601516,1.4724236961601516,4.267240009492608,1.4916153133327028,-0.019191617172551245,327.39217600516196,-1.0183395409597291,251.4951032598988,251.9242221480099,1.1332485960183554,1.3207793553866565,1.1148142876060487,0.014530524795288706,FAST_SWIRL_LOCKED,True,True
-0.5,34fe8be579bffed4,f95b49594bae3df3,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00002,gaussian,INDETERMINATE,0.0,1.258887225705755e-20,nan,nan,nan,False,False,nan,nan,0.8616921607047258,False,False,False,False,nan,nan,nan,nan,0.0,-1.055990361889914,1.055990361889914,5.950040392352181,1.3108713562859005,-0.25488099439598644,24.65144693141752,-0.0871566825647904,nan,nan,nan,1.3207793553866565,0.7995206448247173,0.19297772436893545,FAST_SWIRL_LOCKED,True,True
-0.5,d14a02fa8e788aa7,e68048a09f3d47f3,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00003,gaussian,CLOSED,0.013282201629236072,0.010223082423534157,nan,nan,nan,False,False,-0.936726232460783,0.00043496927971498067,0.4168077358557191,True,False,True,True,0.0003033482621337866,0.05000000000000001,5.319388094386186e-08,124.13058436458016,0.013282201629236072,-1.4947051526074109,1.4947051526074109,4.203628586025143,1.5091450144483212,-0.014439861840910284,435.127799448772,-0.5057409530120139,506.40037450402235,506.62064311016775,-0.936726232460783,1.3207793553866565,1.1316842184967661,0.010932834301216825,FAST_SWIRL_LOCKED,True,True
0.5,dd9703ca26951d81,692ea5a78ce93b0d,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,1,P00004,gaussian,INDETERMINATE,0.0,2.158881047407469e-19,nan,nan,nan,False,False,nan,nan,0.8653229580995427,False,False,False,False,nan,nan,nan,nan,0.0,-1.0278731705265094,1.0278731705265094,6.112802130987754,1.3100518416915001,-0.28217867116499074,22.266691104749686,0.08193557537146366,nan,nan,nan,1.3207793553866565,0.7782323113504457,0.21364557979662188,FAST_SWIRL_LOCKED,True,True
0.5,d6e9c30af9534005,88a695c8f4409b38,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,2,P00005,gaussian,CLOSED,0.0,1.435135084067551e-20,nan,nan,nan,False,False,1.9981929919150714,0.013925568486466755,0.2481282597060562,True,False,True,True,0.0050146403541483425,0.05,1.0069420949377114e-05,126.7625960128238,-1.6962181496449261e-18,-1.5556077902416152,1.5556077902416152,4.03905492540873,1.555008964677394,0.0005988255642213058,10492.513484039455,0.5080870596681285,504.0620561653132,497.0427054807539,1.9981929919150714,1.3207793553866565,1.1777953553689617,0.0004533880407647653,FAST_SWIRL_LOCKED,True,True
1.0,c25374cf1d828a98,cb6bef7def9b1655,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,1,P00006,gaussian,INDETERMINATE,1.7801367566560244e-19,0.0,nan,nan,nan,False,False,nan,nan,0.8800485601919421,False,False,False,False,nan,nan,nan,nan,1.7801367566560244e-19,-1.0300575555229041,1.0300575555229041,6.099839056070954,1.3095495481806143,-0.2794919926577102,22.48073459075628,0.21341748713993586,nan,nan,nan,1.3207793553866565,0.7798861719952884,0.2116114183022563,FAST_SWIRL_LOCKED,True,True
1.0,ee09ced4186265d5,85086777e3e15d52,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00007,gaussian,INDETERMINATE,0.0,nan,nan,nan,nan,False,False,nan,nan,0.1931022122711124,False,False,False,False,nan,nan,nan,nan,-1.901407232792992e-18,-1.537010803477817,1.537010803477817,4.087925272198823,1.5543459305972194,-0.017335127119402438,362.45395051917995,nan,nan,nan,nan,1.3207793553866565,1.163715042341693,0.013124922833403618,OTHER_BRANCH,True,False
-1.0,259c9912d17fc382,e8746cca44dc0b8c,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,1,P00008,smooth_rankine,SYMMETRIC_CONTROL,0.01058535856366324,0.009717236520174094,1.0893382751674385,0.0855704248867726,0.04275495472353355,False,True,-1.377180899118463,0.21734252922092545,0.24791096429105186,True,True,True,True,0.11095578269604667,0.05,0.00038350238990095937,63.329503823489986,0.01058535856366324,-1.3696256426098956,1.3696256426098956,4.587520203846824,1.376254166007484,-0.006628523397588459,947.9012036776529,-1.0775894884062203,237.66695087764248,289.32208709361475,-1.377180899118463,1.299188297090765,1.0542164254995667,0.005102049804813914,FAST_SWIRL_LOCKED,True,True
-1.0,3c3e009e4af1f5b4,fb2f029be1652a94,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,2,P00009,smooth_rankine,TIE,0.021938376357172724,0.021483674449057775,1.0211649872810755,0.020944119938698595,0.010471199707828933,False,True,0.8367716036504476,0.021513619784683025,0.32429061210210197,True,True,True,True,0.00017810917979881687,0.05,3.914380700590755e-07,57.89765250499772,0.021938376357172724,-1.2686497611334668,1.2686497611334668,4.952655571042646,1.2988270629825471,-0.029559517613024777,212.560481853433,-0.9045897404701625,283.11995653874277,289.2108916371733,0.8367716036504476,1.299188297090765,0.9764941417455173,0.022752296706502476,FAST_SWIRL_LOCKED,True,True
