basis,candidate_a,candidate_b,growth_A_over_B,pair_id,winner_anonymous
MODE_GATE,d5f7d73ad6d9b039,907ebccc4dfd6149,,P00000,A
CONVERGED_GROWTH,c9abed792de2cd85,6f7362c5158410cf,0.5409121694341458,P00001,A
MODE_GATE,b7881f9854a4c86c,920bfe0bfb7dcb2e,,P00002,A
CONVERGED_GROWTH,d67c0af6021ef847,49a0e6da444097cc,0.8309523530845188,P00003,A
MODE_GATE,26e9711eea40bb6b,bd733076c5f35efb,,P00004,B
CONVERGED_GROWTH,6ff659f5f6303879,1f60c414b7a9be78,0.887176839003193,P00005,A
MODE_GATE,311290e275f717fa,9c939e3b2db3c496,,P00006,INDETERMINATE
CONVERGED_GROWTH,7e4f5b4573afa3af,f7f291223a41103c,0.7070306631472012,P00007,A
MODE_GATE,674cc9e0d44d135c,9d0e37725cc9eefc,,P00008,INDETERMINATE
CONVERGED_GROWTH,78f061e783666de5,0a3161346c5282ca,1.3417240987719325,P00009,B
MODE_GATE,7b497341413ecb36,4a1ff0199ee46633,,P00010,A
CONVERGED_GROWTH,2bcfdcd79b275cfa,069abcd79615417c,1.3260208664020547,P00011,B
MODE_GATE,d955b1d11de7ae3d,09264fc3eb065b47,,P00012,INDETERMINATE
MODE_GATE,e7fd19040aa72d03,3e15e4258c3701bf,,P00013,INDETERMINATE
MODE_GATE,c57e464f912f8678,d23ab9f0bf0507d1,,P00014,INDETERMINATE
CONVERGED_GROWTH,5cecd06d0f028425,89264977cb5de2b7,1.197638550562751,P00015,B
MODE_GATE,0db9abb712835be9,fc54395bb26a0d52,,P00016,INDETERMINATE
CONVERGED_GROWTH,a9398caf1203c2d4,8b010e5349018c70,0.8593765620658563,P00017,A
MODE_GATE,d7454171f60f18ef,6a1fe9fd721b022e,,P00018,INDETERMINATE
MODE_GATE,7c1c9fbe3023e1b1,bf39a54943eae44b,,P00019,INDETERMINATE
MODE_GATE,0ca4ed1e76403760,31b67df88b3a580c,,P00020,INDETERMINATE
MODE_GATE,ece31ab4dc55dd21,cc59bb3bc9813cef,,P00021,INDETERMINATE
MODE_GATE,aad0f78088ccd353,cb3107f4bdac36ab,,P00022,INDETERMINATE
MODE_GATE,06e244346ccfe7bb,52db8dbd61f9ad1a,,P00023,INDETERMINATE
CONVERGED_GROWTH,e9e372b1533f2725,60f24c3e28440adf,0.0,P00024,TIE
CONVERGED_GROWTH,41270c88cdc04319,6d0289ed28f3feab,0.5652660015472643,P00025,A
MODE_GATE,72cb888f030cf0d5,8ed5dedec5f8e0da,,P00026,A
CONVERGED_GROWTH,05a6bc7d077383f6,88bec279c7490409,1.1631363274891373,P00027,B
CONVERGED_GROWTH,b88ba84cc1f21647,bd77cf5d10b29567,1.2882284819994856,P00028,B
CONVERGED_GROWTH,e94028312bd63d88,66cf40a98bb05500,0.9014033450302912,P00029,A
MODE_GATE,c47fda453dc25714,8262ae72f7770e3f,,P00030,INDETERMINATE
CONVERGED_GROWTH,684d31321f6fda03,ad03d566791d5602,1.3518335135319752,P00031,B
MODE_GATE,d91ee87f81f70320,811de8a62de1a50d,,P00032,B
CONVERGED_GROWTH,4c47172c68a032b3,97b27603bf5b42e8,0.7700242304685464,P00033,A
CONVERGED_GROWTH,69cb876ed46d30d9,1fd9c9dc6ee8df31,1.5409616308063745,P00034,B
CONVERGED_GROWTH,134f3a9de7d4dc15,96cfcd29c9f33bae,0.77410441727768,P00035,A
MODE_GATE,6f4a55980f385b2a,e769455ad77b559d,,P00036,INDETERMINATE
MODE_GATE,05f6fac007d1bd81,066fdfd2106499f2,,P00037,A
MODE_GATE,82ef6b87fdda3736,14a8e79771af6146,,P00038,B
CONVERGED_GROWTH,40a7130633f7b5f6,e60f89a477b17eb0,1.1197482477343865,P00039,B
CONVERGED_GROWTH,706f4253b6b9f2d5,e30bcb833f0a3d63,0.7842066405692896,P00040,A
CONVERGED_GROWTH,5aae347aea8e5769,b966cb9f0804776d,1.132464276538171,P00041,B
MODE_GATE,1ec221732279b90e,b108592c1cc023d8,,P00042,INDETERMINATE
MODE_GATE,4466de90bea2126d,9b6d675fec9ec8f6,,P00043,INDETERMINATE
MODE_GATE,ac40ec3c1b30d0e5,8d054e88ea7307b7,,P00044,INDETERMINATE
MODE_GATE,bd1df3d8359cb170,65459af755ed9e96,,P00045,INDETERMINATE
MODE_GATE,6d11fb8bf64ff951,f6b773f1ec039399,,P00046,INDETERMINATE
MODE_GATE,b140dfad96f047c0,8fefd2e8737c94d1,,P00047,INDETERMINATE
