R_core,v_rms_norm,v2_mean_norm,v2_cv,phi_mean_norm,mu_amp_norm,I_poisson_norm,I_phi_norm,mu_poisson_norm,mu_phi_norm,poisson_cancellation,phi_cancellation,beltrami_misalignment_median,divergence_rms_norm,poisson_identity_rel_rms,clock_min,clock_mean,metric_det_error_max,clock_identity_error_max
181.57494615612842,0.0011153084106384967,1.2439128508409696e-06,0.28630475538966466,-6.219564254204848e-07,0.00011293170445718263,0.008578155337462923,0.008577554307659841,0.0006826279122836749,0.000682580083851622,1.0,1.0,0.9947364188884905,9.945837379223756e-21,1.3035155630147983e-16,0.9999999995096532,0.9999999996731185,2.220446049250313e-16,0.0
223.16777151267027,0.0005988527229192613,3.586245837478136e-07,0.3393440392849873,-1.793122918739068e-07,4.0016724582329274e-05,0.00302708044934344,0.0030269554958459637,0.0002408874083249221,0.0002408774648415321,1.0,1.0,0.9990155467207025,3.890083650525095e-21,1.2508322581076995e-16,0.9999999998450808,0.9999999999057588,3.3306690738754696e-16,0.0
274.2881399458448,0.00032210599692809844,1.0375227325704416e-07,0.37518903489057764,-5.187613662852208e-08,1.422900902341383e-05,0.001074406807704805,0.001074379529201503,8.549857716890158e-05,8.549640641458127e-05,1.0,1.0,0.9990721610157833,2.0799510370472448e-21,1.2326021379158445e-16,0.9999999999524053,0.9999999999727356,2.220446049250313e-16,0.0
337.1184970168508,0.0001733836251646816,3.006188147524681e-08,0.3992472714219044,-1.5030940737623404e-08,5.067208150216957e-06,0.00038230882999773947,0.00038230270042684847,3.0423170040909657e-05,3.042268226515649e-05,1.0,1.0,0.9965833076613609,9.44065150483389e-22,1.243636206274702e-16,0.999999999985625,0.9999999999921002,3.3306690738754696e-16,0.0
414.3412145101833,9.336051032934659e-05,8.71618488895603e-09,0.41532426587258636,-4.358092444478015e-09,1.8057373163926743e-06,0.00013618994075345012,0.00013618853884847482,1.0837651135151976e-05,1.0837539575098694e-05,1.0,1.0,0.9910683990488821,3.681838307826042e-22,1.5026159543002761e-16,0.999999999995711,0.9999999999977094,3.3306690738754696e-16,0.0
509.2531070260211,5.027859493273358e-05,2.527937108409903e-09,0.4260358186795934,-1.2639685542049514e-09,6.436799134120592e-07,4.8538995891797246e-05,4.8538671680187966e-05,3.862610564448367e-06,3.862584764508254e-06,1.0,1.0,0.9826996971900356,1.7403323664050027e-22,1.4235925978015173e-16,0.999999999998732,0.9999999999993356,3.3306690738754696e-16,0.0
625.906180543095,2.7078962640288033e-05,7.33270217674115e-10,0.4331580067256008,-3.666351088370575e-10,2.294791806252046e-07,1.7303442777020235e-05,1.7303367264657044e-05,1.3769642252352615e-06,1.3769582161523282e-06,1.0,1.0,0.9713015543487015,7.314556735035686e-23,1.3342838540700566e-16,0.9999999999996275,0.9999999999998073,3.3306690738754696e-16,0.0
769.2806218304096,1.4584582365872656e-05,2.1271004278692364e-10,0.43788705594440636,-1.0635502139346182e-10,8.181685699234883e-08,6.169038264608675e-06,6.169020596196198e-06,4.909164669677592e-07,4.909150609601681e-07,1.0,1.0,0.9533699762639574,3.351852258140911e-23,1.387774971025057e-16,0.999999999999891,0.999999999999944,3.3306690738754696e-16,0.0
945.4974140218374,7.855285158758115e-06,6.170550492540551e-11,0.4410241937083238,-3.0852752462702754e-11,2.917119766894133e-08,2.1994905071964424e-06,2.199486360779093e-06,1.7502989325200692e-07,1.7502956329059824e-07,1.0,1.0,0.9313561091341932,1.8378238297638084e-23,1.369519467641346e-16,0.9999999999999681,0.9999999999999837,3.3306690738754696e-16,0.0
1162.0796553992218,4.230899358068794e-06,1.7900509378106937e-11,0.4431040404877802,-8.950254689053469e-12,1.0400908884790523e-08,7.84216236047486e-07,7.842152610648032e-07,6.2405945209939e-08,6.24058676232823e-08,1.0,1.0,0.9022264093905075,7.439095355481944e-24,1.397511946187284e-16,0.9999999999999907,0.9999999999999952,2.220446049250313e-16,0.0
