R_core,v_rms_norm,v2_mean_norm,v2_cv,phi_mean_norm,mu_amp_norm,I_poisson_norm,I_phi_norm,mu_poisson_norm,mu_phi_norm,poisson_cancellation,phi_cancellation,beltrami_misalignment_median,divergence_rms_norm,poisson_identity_rel_rms,clock_min,clock_mean,metric_det_error_max,clock_identity_error_max
14.550048113112371,0.0052989648958932795,2.8079028967909272e-05,0.27856672045769876,-1.4039514483954636e-05,0.00020427561122627797,0.015536735527680248,0.0153620309500998,0.0012363741293708892,0.0012224715808195343,1.0,1.0,0.9826874665730625,6.559292545970849e-19,1.3165618074319032e-16,0.9999999891852179,0.9999999926212552,4.440892098500626e-16,0.0
17.882983757094873,0.002858908093639117,8.173355487875252e-06,0.3331225506712949,-4.086677743937626e-06,7.30819917153177e-05,0.0055314626328992495,0.005495171674712665,0.0004401798102770128,0.0004372918675845447,1.0,1.0,0.9891126776075905,2.734988249198435e-19,1.4465044721304892e-16,0.9999999965187307,0.9999999978521656,2.220446049250313e-16,0.0
21.979384918206364,0.0015422675171336353,2.378589094405548e-06,0.37060734697150516,-1.189294547202774e-06,2.6139962634093716e-05,0.001974243627603518,0.0019663305613864764,0.00015710531610038745,0.00015647561429865965,1.0,1.0,0.9930409325738748,1.3162571422244526e-19,1.233500495951273e-16,0.9999999989160044,0.9999999993749427,3.3306690738754696e-16,0.0
27.01413634014042,0.0008317329359934438,6.917796768162741e-07,0.3960177717721773,-3.4588983840813703e-07,9.343915253426552e-06,0.0007050389846127443,0.0007032626033352453,5.6105219736804496e-05,5.596385980623957e-05,1.0,1.0,0.995500544299434,5.820355244819148e-20,1.2926620127202046e-16,0.9999999996701547,0.9999999998182106,2.220446049250313e-16,0.0
33.202183087444105,0.00044840113787265667,2.0106358044549326e-07,0.4131036111614352,-1.0053179022274663e-07,3.3378749050841567e-06,0.0002517521624590965,0.0002513461574761243,2.0033800544719548e-05,2.0001491694739564e-05,1.0,1.0,0.9970687177063043,2.6720986855029695e-20,1.1892251340605143e-16,0.9999999999011998,0.9999999999471635,2.220446049250313e-16,0.0
40.80770704240952,0.00024167483308027647,5.840672494437949e-08,0.42453177255924673,-2.9203362472189746e-08,1.1917222604184152e-06,8.986665932237278e-05,8.977280718639088e-05,7.151361525155492e-06,7.143893009474867e-06,1.0,1.0,0.9980708965211633,1.3003030862299355e-20,1.3318652802613565e-16,0.9999999999707191,0.9999999999846515,2.220446049250313e-16,0.0
50.155405434435586,0.00013022871482526753,1.6959518165040852e-08,0.43214918564365795,-8.479759082520426e-09,4.253057547701495e-07,3.206932549477529e-05,3.204747287119331e-05,2.551995837058215e-06,2.5502568605269157e-06,1.0,1.0,0.9987311065903319,6.542136480151018e-21,1.417739419511253e-16,0.9999999999913839,0.9999999999955432,2.220446049250313e-16,0.0
61.644352908099044,7.016456694562056e-05,4.923066454666469e-09,0.4372148492423643,-2.4615332273332346e-09,1.5173962296074192e-07,1.1441216342318957e-05,1.1436104253490759e-05,9.104630679319183e-07,9.10056260828652e-07,1.0,1.0,0.9991526677956111,3.346978354637405e-21,1.2628198994247677e-16,0.9999999999974767,0.9999999999987063,3.3306690738754696e-16,0.0
75.76503893335585,3.779933572560426e-05,1.4287897812969425e-09,0.4405784071592188,-7.143948906484713e-10,5.4126156703771923e-08,4.08106612923108e-06,4.079866575450208e-06,3.247609237760171e-07,3.2466546631915193e-07,1.0,1.0,0.9994289665920417,1.7250336373172777e-21,1.4422645384154837e-16,0.9999999999992634,0.9999999999996246,3.3306690738754696e-16,0.0
93.12030792391917,2.036197249063021e-05,4.146099237091814e-10,0.442809506254342,-2.073049618545907e-10,1.9304301882055803e-08,1.4555179641235387e-06,1.455235924546548e-06,1.1582643937465658e-07,1.1580399537824377e-07,1.0,1.0,0.9995908186556839,9.046664746217024e-22,1.3027935435825706e-16,0.9999999999997854,0.9999999999998911,2.220446049250313e-16,0.0
