blind_id,source,topology_class,components,status,component_count,core_radius_norm,thickness_norm,core_clearance_radii,shape_velocity_ratio,normalized_growth,jacobian_convergence,nearest_self_distance,nearest_inter_distance,nearest_relevant_rate,TBK_block_diagonal_growth_penalty,ringdown_max_recurrence,ringdown_core_event,linking_drift_max,rpo_found,floquet_valid,floquet_rho_non,analysis_scope,jacobian_reference_eps,jacobian_convergence_eps_count,jacobian_robustness_eps_count,jacobian_robustness_relative_drift_max,dominant_kmax_boundary_weight,dominant_kelvin_k,kmax_basis_present,min_component_nyquist_k,spectral_nyquist_fraction,spectral_nyquist_safe,reduced_mode_count,spectral_extension_fast_path
B105,knotplot:link_6.3.2,link,3,LINEAR_FAIL,3,0.0800026319881261,0.08889181332014011,1.045619884023864,0.5072883945585213,0.03808090817037808,0.4123269717819555,0.15771412091681375,0.17778465285483913,0.24402273811857356,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.013153251653916162,2,True,119,0.5378151260504201,True,765,True
B106,fremlin:8_9:knot.8_9d,knot,1,LINEAR_FAIL,1,0.020136632710135494,0.02237403634459499,1.111111111111111,0.6309748782053467,0.4467286883334638,0.14232830329332088,1.1251533021503695e-14,inf,-0.9483604779458527,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00040797218588124837,11,True,360,0.17777777777777778,True,255,True
B107,fremlin:8_16:knot.8_16,knot,1,LINEAR_FAIL,1,0.01525498621276673,0.01694998468085192,1.1111111111111112,0.7356493821853011,0.2536488448094129,0.2328551352195705,0.004567369625852662,inf,-0.10614638748603528,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00993164739236416,3,True,360,0.17777777777777778,True,255,True
B108,fremlin:8_6:knot.8_6p,knot,1,LINEAR_FAIL,1,0.005194483038115266,0.005771647820128073,1.111111111111111,0.8495391245176096,0.8522263949955685,0.5027035988706137,0.0013709023940688455,inf,2.1365460423661932e-12,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.007024802806539051,14,True,360,0.17777777777777778,True,255,True
B109,fremlin:8_21:knot.8_21d,knot,1,LINEAR_FAIL,1,0.029811937328073614,0.03312437480897068,1.1111111111111112,0.8777608791319101,0.2540459979297234,0.09401358880536306,2.5430582924735814e-14,inf,-0.1598983164438062,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.015073282780588336,42,True,360,0.17777777777777778,True,255,True
B11,fremlin:5_1:knot.5_1p,knot,1,LINEAR_PASS,1,0.08372013055147269,0.0930223672794141,1.1111111111111112,0.27630645914625157,0.06081391167231374,0.10499966853830117,0.1860447345588282,inf,0.2795959814265775,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,6.340999343301568e-28,3,True,360,0.17777777777777778,True,255,True
B110,fremlin:7_1:knot.7_1p,knot,1,LINEAR_PASS,1,0.05835220562639228,0.06483578402932476,1.1111111111111112,0.2646870283135243,0.10301575769004731,0.0949541512023357,0.12967156805864952,inf,-0.13918785872081185,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,4.228328843719791e-07,3,True,360,0.17777777777777778,True,255,True
B111,fremlin:8_3:knot.8_3d,knot,1,LINEAR_FAIL,1,0.005338186642641957,0.005931318491824397,1.1111111111111112,0.9178579263185458,0.39027193103516616,0.4034290044821607,1.481761129193673e-14,inf,-1.147188317568232,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.01791843423729733,23,True,360,0.17777777777777778,True,255,True
B112,fremlin:8_15:knot.8_15d,knot,1,LINEAR_FAIL,1,0.03486749052451681,0.03874165613835202,1.1111111111111112,0.680490991331263,0.48031932495930313,0.0927952322145585,3.3631113834009025e-15,inf,0.3048939138185838,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,4.175017874953825e-05,24,True,360,0.17777777777777778,True,255,True
B113,fremlin:5_2:knot.5_2r,knot,1,LINEAR_FAIL,1,0.02609748443087674,0.02899720492319638,1.1111111111111112,0.6442593295669174,0.4253779334457156,0.09798248908919027,0.00754759966812704,inf,0.011173540063924237,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0006069351931848264,16,True,360,0.17777777777777778,True,255,True
B114,fremlin:7_3:knot.7_3,knot,1,LINEAR_PASS,1,0.06514246086129193,0.07238051206810214,1.1111111111111112,0.36215704725560927,0.045134396407892255,0.09848830307747834,0.14476102413620429,inf,-9.069706150092251e-14,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0002827484508646245,7,True,360,0.17777777777777778,True,255,True
B115,knotplot:link_6.3.3,link,3,LINEAR_FAIL,3,0.103517159479893,0.11501906608877,1.1111184845278266,0.44132353679394437,0.02621638038981895,0.4300301613211082,0.1685815518755552,0.2300396587278481,-0.7714645959450761,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00018191965135519185,2,True,115,0.5565217391304348,True,765,True
B116,knotplot:link_8.2.1,link,2,LINEAR_FAIL,2,0.07334459668301983,0.08149399631446648,1.1111138891126133,0.6234762426648996,0.02123962237370653,0.3219105705143862,0.2268253544501291,0.1629884001317325,0.6492121529796506,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00017773994750400473,4,True,173,0.3699421965317919,True,510,True
B117,fremlin:3_1:knot.3_1,knot,1,LINEAR_PASS,1,0.16551439516461458,0.18390488351623843,1.1111111111111112,0.3426926660022589,0.03855772946535597,0.0968727317639143,0.36780976703247686,inf,-0.2574681639609442,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,2.597444941707124e-28,3,True,360,0.17777777777777778,True,255,True
B118,fremlin:7_5:knot.7_5,knot,1,LINEAR_PASS,1,0.06578244496415347,0.07309160551572608,1.111111111111111,0.3696933847231366,0.04903939334683777,0.10118026218301943,0.14618321103145215,inf,-0.07950186243471738,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0017974762742993448,7,True,360,0.17777777777777778,True,255,True
B119,fremlin:7_2:knot.7_2,knot,1,LINEAR_PASS,1,0.07307564160131028,0.0811951573347892,1.1111111111111112,0.6137490148163955,0.034557149769362236,0.11121635588726607,0.1623903146695784,inf,0.10507889857210242,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,1.336001400486502e-27,5,True,360,0.17777777777777778,True,255,True
B12,fremlin:8_3:knot.8_3z,knot,1,LINEAR_PASS,1,0.0589558480095508,0.06550649778838978,1.1111111111111112,0.7225940940732124,0.0531444459790126,0.09982452964392766,0.13101299557677956,inf,0.345281342858039,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0006171904615171756,8,True,360,0.17777777777777778,True,255,True
B13,fremlin:8_11:knot.8_11d,knot,1,LINEAR_FAIL,1,0.0265711089390462,0.029523454376718,1.1111111111111112,0.60364772143026,0.3144947135245879,0.1461083092530839,1.1148340100961072e-14,inf,0.20879438190608193,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0395623798406187,13,True,360,0.17777777777777778,True,255,True
B14,fremlin:6_1:knot.6_1,knot,1,LINEAR_PASS,1,0.0830194294302973,0.09224381047810812,1.1111111111111112,0.5199823224576595,0.04039211860417713,0.10200676681757286,0.18448762095621624,inf,-4.841836194992507e-14,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00037817674556082253,6,True,360,0.17777777777777778,True,255,True
B15,fremlin:8_7:knot.8_7d,knot,1,LINEAR_FAIL,1,0.02574756576616595,0.028608406406851056,1.1111111111111112,0.6259597117700962,0.39319966274010026,0.16498847201495243,1.3379014732219772e-14,inf,0.0011671762902578555,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.005755415031862521,13,True,360,0.17777777777777778,True,255,True
B16,knotplot:link_4.2.1,link,2,LINEAR_FAIL,2,0.12241819434358522,0.13602021593731692,1.111113305382073,0.6831685985809998,0.023484583610128208,0.331526758806711,0.24341975089175313,0.2720409691120119,-0.7485875943253693,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,3.4042571483691306e-05,3,True,173,0.3699421965317919,True,510,True
B17,fremlin:8_13:knot.8_13p,knot,1,LINEAR_FAIL,1,0.010866023991279549,0.01207335999031061,1.1111111111111112,0.7657912359131263,0.9999999999999762,0.39250617961914036,0.00036466158074512436,inf,7.202318023892791e-13,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0036283295439375578,43,True,360,0.17777777777777778,True,255,True
B18,knotplot:link_9.2.20,link,2,LINEAR_FAIL,2,0.05769931035977658,0.0641103448441962,1.1111142532192577,0.5649111813548302,0.020375785401470746,0.3136722735919193,0.12822105228333866,0.12822553386060806,-0.6535991603814505,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.000993597086104998,4,True,143,0.44755244755244755,True,510,True
B19,knotplot:knot_9.35,knot,1,LINEAR_FAIL,1,0.0693102065355826,0.07701134059509178,0.5888068941214404,0.5407977350467815,0.036544611011749405,0.1214423861174282,0.15402748175331699,inf,0.03734904465506983,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0005815488864423457,13,True,360,0.17777777777777778,True,255,True
B20,fremlin:8_15:knot.8_15p,knot,1,LINEAR_FAIL,1,0.016503877790517898,0.01833764198946433,1.1111111111111112,0.706049764903885,0.27409933194483277,0.19217064388240707,0.0007263221381710139,inf,-1.9094591380847151e-13,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.005866492686387162,8,True,360,0.17777777777777778,True,255,True
B21,knotplot:knot_6.3,knot,1,LINEAR_FAIL,1,0.09773124635077506,0.1085902737230834,0.7626122603307273,0.2283487466512044,0.01837817777938563,0.11536076255987132,0.2171835137609501,inf,-0.18699882932657141,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.002033999793600591,10,True,360,0.17777777777777778,True,255,True
B22,fremlin:4_1:knot.4_1d,knot,1,LINEAR_FAIL,1,0.04132587409336054,0.04591763788151171,1.111111111111111,0.5964310272797663,0.31871395555260573,0.07550605836233357,2.925768316739009e-14,inf,-0.25138905223610986,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0029363526464971784,16,True,360,0.17777777777777778,True,255,True
B23,fremlin:8_3:knot.8_3,knot,1,LINEAR_FAIL,1,0.04135390151909027,0.045948779465655856,1.1111111111111112,0.47841299107042756,0.17040055398049417,0.10408250465290596,0.09189755893131171,inf,-0.40088198498259797,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00038791633278681165,10,True,360,0.17777777777777778,True,255,True
B24,fremlin:8_7:knot.8_7s,knot,1,LINEAR_PASS,1,0.049726845408067676,0.05525205045340853,1.1111111111111112,0.42533576872507617,0.07088815791909112,0.08669203280327711,0.1359411327834452,inf,-0.3199858589398662,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.002936010517452934,2,True,360,0.17777777777777778,True,255,True
B25,fremlin:5_2:knot.5_2,knot,1,LINEAR_PASS,1,0.10185053661725527,0.11316726290806141,1.1111111111111112,0.5702462087637902,0.019259190540684177,0.10422596591549835,0.22633452581612282,inf,0.010511371021029031,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,3.477623609159891e-06,2,True,360,0.17777777777777778,True,255,True
B26,fremlin:8_14:knot.8_14d,knot,1,LINEAR_FAIL,1,0.02519187931200756,0.02799097701334173,1.1111111111111112,0.8719674225048539,0.6449895891087474,0.165135210736398,1.8705538476562058e-14,inf,-0.20293022669560962,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0010686018094021139,39,True,360,0.17777777777777778,True,255,True
B27,knotplot:torus_2.4,torus_link,2,LINEAR_FAIL,2,0.1399872001993948,0.15554133355488312,0.9918136513580433,0.32813596384449273,0.02886977708462707,0.32479772221682796,0.2588048302784433,0.31108280064611005,0.06475346010070317,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00029359495802429113,2,True,180,0.35555555555555557,True,510,True
B28,fremlin:3_1:knot.3_1p,knot,1,LINEAR_PASS,1,0.14554124204031058,0.16171249115590064,1.1111111111111112,0.30453939602151653,0.031188941794815208,0.09913015063948717,0.3234249823118013,inf,-0.058242849773796124,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,7.981240227787439e-28,3,True,360,0.17777777777777778,True,255,True
B29,knotplot:knot_7.3,knot,1,LINEAR_FAIL,1,0.08840898224035415,0.09823220248928238,0.6625371626357915,0.3997590923775335,0.022332997852295828,0.11317834839122172,0.19647039401508748,inf,0.293399124417108,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.001342350533372872,2,True,360,0.17777777777777778,True,255,True
B30,fremlin:8_14:knot.8_14r,knot,1,LINEAR_FAIL,1,0.010338616882692466,0.011487352091880518,1.1111111111111112,0.6882659036762022,0.5871544895387957,0.18922441597591605,0.004913016269455327,inf,5.822231516701931e-12,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0035088213823575585,11,True,360,0.17777777777777778,True,255,True
B31,fremlin:7_3:knot.7_3d,knot,1,LINEAR_FAIL,1,0.04057650692890211,0.04508500769878013,1.1111111111111112,0.793821545703223,0.5750047126024221,0.11873984024758306,1.1278806086706858e-14,inf,0.348143237954282,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0023155474718934707,7,True,360,0.17777777777777778,True,255,True
B32,fremlin:6_2:knot.6_2d,knot,1,LINEAR_FAIL,1,0.0070410542363206615,0.007823393595911846,1.111111111111111,0.75137473690303,0.34019563243165163,0.47087593726430194,1.1200973392997524e-14,inf,-0.05052344600869534,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.014420820909720312,49,True,360,0.17777777777777778,True,255,True
B33,fremlin:8_4:knot.8_4,knot,1,LINEAR_FAIL,1,0.009129862547764248,0.010144291719738054,1.1111111111111112,0.7802807020636557,1.0,0.14370733414747625,0.020288583439476107,inf,-8.993917601068484e-13,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.018549896247766075,40,True,360,0.17777777777777778,True,255,True
B34,knotplot:knot_10.123,knot,1,LINEAR_FAIL,1,0.06114520010225655,0.0679391112247295,0.7038414012736248,0.18374290984474803,0.04797722584414584,0.10466968489656457,0.1358822855084465,inf,-0.03502994836154766,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0031839008134175216,4,True,360,0.17777777777777778,True,255,True
B35,fremlin:4_1:knot.4_1z,knot,1,LINEAR_PASS,1,0.12449138390530094,0.13832375989477882,1.1111111111111112,0.25343711917022155,0.037539210056755944,0.10055466700728466,0.27664751978955765,inf,0.2422247121392952,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0055287474598903,8,True,360,0.17777777777777778,True,255,True
B36,knotplot:knot_3.1,knot,1,LINEAR_FAIL,1,0.1726622310821477,0.19184692342460855,0.6585742102491745,0.322006438215031,0.03006710450015901,0.09872064538757129,0.3837047997367634,inf,-0.03494242828280092,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00064451538502729,7,True,360,0.17777777777777778,True,255,True
B37,fremlin:8_12:knot.8_12d,knot,1,LINEAR_FAIL,1,0.0001617932050865029,0.00017977022787389211,1.1111111111111112,0.9662410063199448,0.6142203795488271,0.7456816931282703,1.4902489359300866e-14,inf,-1.283237978123161,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.02363226031105517,53,True,360,0.17777777777777778,True,255,True
B38,fremlin:7_7:knot.7_7d,knot,1,LINEAR_FAIL,1,0.025343179684350958,0.02815908853816773,1.1111111111111112,0.716245302925044,0.7289460754057505,0.14577020547719088,1.1518170971646379e-14,inf,-0.09560585070712466,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.04610852633700921,14,True,360,0.17777777777777778,True,255,True
B39,fremlin:5_1:knot.5_1u,knot,1,LINEAR_FAIL,1,0.05221062978338678,0.05801181087042975,1.1111111111111112,0.6292683719593664,0.16233957176005326,0.07918965323569398,0.1160236217408595,inf,-0.05357031678215518,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,5.858437847940505e-29,3,True,360,0.17777777777777778,True,255,True
B40,fremlin:6_2:knot.6_2p,knot,1,LINEAR_FAIL,1,0.018365822840954876,0.020406469823283195,1.1111111111111112,0.7293231346767522,0.5453680409198061,0.1471000142279915,0.00420095341411548,inf,0.4462597924989838,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00331891533343706,23,True,360,0.17777777777777778,True,255,True
B41,knotplot:knot_9.2,knot,1,LINEAR_FAIL,1,0.06980089789447738,0.07755655321608598,0.7157816417869565,0.4345413726699912,0.04540020487523012,0.11434390038411134,0.15511325419115768,inf,-1.0861821292187543,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,1.4825456659193839e-05,11,True,360,0.17777777777777778,True,255,True
B42,fremlin:8_10:knot.8_10s,knot,1,LINEAR_PASS,1,0.055350470174139126,0.06150052241571014,1.1111111111111112,0.33812924405790845,0.05997151960570162,0.10164465069015821,0.12300104483142028,inf,-0.6623397920592782,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0032815792508729914,6,True,360,0.17777777777777778,True,255,True
B43,fremlin:7_6:knot.7_6s,knot,1,LINEAR_PASS,1,0.043321723777407034,0.04813524864156337,1.1111111111111112,0.44790080784875175,0.054816260061971295,0.08856699286415574,0.12268497353667061,inf,-0.3962610481686814,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0021845382738547195,4,True,360,0.17777777777777778,True,255,True
B44,fremlin:7_5:knot.7_5d,knot,1,LINEAR_FAIL,1,0.012436536923121248,0.013818374359023609,1.1111111111111112,0.8950052829501712,0.2893440388800903,0.3382250680721557,1.262715246531271e-15,inf,0.22264848324074718,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0005184323812945832,9,True,360,0.17777777777777778,True,255,True
B45,fremlin:8_18:knot.8_18,knot,1,LINEAR_FAIL,1,0.03135631008454623,0.0348403445383847,1.1111111111111112,0.6274230937605939,0.20239319393140764,0.10262077422298294,1.2993220735726025e-14,inf,-0.056158317744586704,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0001818940648860148,11,True,360,0.17777777777777778,True,255,True
B46,fremlin:5_1:knot.5_1,knot,1,LINEAR_PASS,1,0.1075559687748924,0.11950663197210266,1.1111111111111112,0.33491743342464886,0.07714913010586547,0.0893046306785465,0.23901326394420533,inf,0.4454624062120679,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,2.0855649416009753e-10,7,True,360,0.17777777777777778,True,255,True
B47,fremlin:8_19:knot.8_19u,knot,1,LINEAR_PASS,1,0.07173270953550862,0.07970301059500957,1.1111111111111112,0.4911200917886451,0.05973128987394406,0.09210482035537461,0.15940602119001915,inf,0.19426859548258463,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,2.1053563326728594e-28,3,True,360,0.17777777777777778,True,255,True
B48,fremlin:9_2:knot.9_2n,knot,1,LINEAR_PASS,1,0.07210531598913282,0.08011701776570314,1.1111111111111112,0.38655635955004825,0.0444500537145927,0.11642946437156759,0.16023403553140628,inf,0.9337129692684597,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0006401078227504573,3,True,360,0.17777777777777778,True,255,True
B49,fremlin:8_13:knot.8_13d,knot,1,LINEAR_FAIL,1,0.013598339703031646,0.01510926633670183,1.1111111111111112,0.8922949105087098,0.7976448089593507,0.2798679596633887,2.259113911767697e-14,inf,-0.22162933192146933,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.023055653792492182,44,True,360,0.17777777777777778,True,255,True
B50,fremlin:6_2:knot.6_2,knot,1,LINEAR_PASS,1,0.08621429465933463,0.09579366073259403,1.1111111111111112,0.40458137505265507,0.030989683271823967,0.09641715281594543,0.19158732146518806,inf,0.2871166132871421,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00016839544209804085,2,True,360,0.17777777777777778,True,255,True
B51,knotplot:torus_3.9,torus_link,3,LINEAR_FAIL,3,0.05077515380764764,0.056416837564052934,1.111117213236643,0.36015178167358264,0.06374590877376271,0.3978140969060222,0.15116010557873272,0.11283429480083072,0.040606348978492135,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00018315900567761638,6,True,113,0.5663716814159292,True,765,True
B52,knotplot:torus_6.21,torus_link,3,LINEAR_FAIL,3,0.012691658624940106,0.014101842916600119,1.111151236666078,0.568762802444233,0.26688931828202234,0.3636243253765378,0.0282529174867758,0.02820470435289179,-5.018366265640698,nan,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00043191582642350266,5,True,115,0.5565217391304348,True,765,True
