cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,ppw,wavelength_status,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status,equilibrium_status
60,1,84,oscillatory,-0.9244704697491842,-1.0552022439071226e-16,27,3.5555555555555554,UNDERRESOLVED,-0.991933824506,1.0104577348368193,1.0104577348368193,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
61,1,85,oscillatory,0.9244704697491842,-1.0552022439071226e-16,27,3.5555555555555554,UNDERRESOLVED,0.991933824506,1.0104577348368193,1.0104577348368193,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
62,1,86,oscillatory,-0.8894340550269716,4.22080897562849e-17,26,3.6923076923076925,UNDERRESOLVED,-0.994365597238,1.0127260593267842,1.0127260593267842,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
63,1,87,oscillatory,0.8894340550269716,4.22080897562849e-17,26,3.6923076923076925,UNDERRESOLVED,0.994365597238,1.0127260593267842,1.0127260593267842,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
64,1,88,oscillatory,-0.856710946885105,-1.1607224682978347e-16,26,3.6923076923076925,UNDERRESOLVED,-0.990288250088,1.0124792716361322,1.0124792716361322,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
65,1,89,oscillatory,0.856710946885105,-1.1607224682978347e-16,26,3.6923076923076925,UNDERRESOLVED,0.990288250088,1.0124792716361322,1.0124792716361322,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
66,1,90,oscillatory,-0.8209534074951865,-8.44161795125698e-17,25,3.84,UNDERRESOLVED,-0.993489428969,1.0140859223101364,1.0140859223101364,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
67,1,91,oscillatory,0.8209534074951865,-8.44161795125698e-17,25,3.84,UNDERRESOLVED,0.993489428969,1.0140859223101364,1.0140859223101364,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
68,1,92,oscillatory,-0.7872497856966683,0.0,25,3.84,UNDERRESOLVED,-0.987959827332,1.0152312542467794,1.0152312542467794,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
69,1,93,oscillatory,0.7872497856966683,0.0,25,3.84,UNDERRESOLVED,0.987959827332,1.0152312542467794,1.0152312542467794,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
70,1,94,oscillatory,-0.7511617356823662,2.110404487814245e-17,24,4.0,UNDERRESOLVED,-0.992337475691,1.0157273784996255,1.0157273784996255,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
71,1,95,oscillatory,0.7511617356823662,2.110404487814245e-17,24,4.0,UNDERRESOLVED,0.992337475691,1.0157273784996255,1.0157273784996255,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
72,1,96,oscillatory,-0.7165333615260064,-1.8993640390328205e-16,24,4.0,UNDERRESOLVED,-0.984925931666,1.0187470355176866,1.0187470355176866,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
73,1,97,oscillatory,0.7165333615260064,-1.8993640390328205e-16,24,4.0,UNDERRESOLVED,0.984925931666,1.0187470355176866,1.0187470355176866,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
74,1,98,oscillatory,-0.6803554807504752,4.22080897562849e-17,23,4.173913043478261,UNDERRESOLVED,-0.990866541696,1.0177938904593997,1.0177938904593997,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
75,1,99,oscillatory,0.6803554807504752,4.22080897562849e-17,23,4.173913043478261,UNDERRESOLVED,0.990866541696,1.0177938904593997,1.0177938904593997,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
76,1,100,oscillatory,-0.6447793894116354,1.266242692688547e-16,23,4.173913043478261,UNDERRESOLVED,-0.980211862098,1.024051798943271,1.024051798943271,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
77,1,101,oscillatory,0.6447793894116354,1.266242692688547e-16,23,4.173913043478261,UNDERRESOLVED,0.980211862098,1.024051798943271,1.024051798943271,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
78,1,102,oscillatory,-0.6088916748642559,-8.44161795125698e-17,22,4.363636363636363,UNDERRESOLVED,-0.988827802135,1.0203969739882524,1.0203969739882524,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
79,1,103,oscillatory,0.6088916748642559,-8.44161795125698e-17,22,4.363636363636363,UNDERRESOLVED,0.988827802135,1.0203969739882524,1.0203969739882524,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
80,1,104,oscillatory,-0.5726029025894745,6.331213463442735e-17,22,4.363636363636363,UNDERRESOLVED,-0.973883231754,1.0310988294958772,1.0310988294958772,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
81,1,105,oscillatory,0.5726029025894745,6.331213463442735e-17,22,4.363636363636363,UNDERRESOLVED,0.973883231754,1.0310988294958772,1.0310988294958772,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
82,1,106,oscillatory,-0.5376159390967266,-4.22080897562849e-17,21,4.571428571428571,UNDERRESOLVED,-0.986129661798,1.0238121192289256,1.0238121192289256,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
83,1,107,oscillatory,0.5376159390967266,-4.22080897562849e-17,21,4.571428571428571,UNDERRESOLVED,0.986129661798,1.0238121192289256,1.0238121192289256,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
84,1,108,oscillatory,-0.49990702027933365,1.7410837024467522e-16,21,4.571428571428571,UNDERRESOLVED,-0.962503928559,1.0437123938605422,1.0437123938605422,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
85,1,109,oscillatory,0.49990702027933365,1.7410837024467522e-16,21,4.571428571428571,UNDERRESOLVED,0.962503928559,1.0437123938605422,1.0437123938605422,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
86,1,110,oscillatory,-0.4660356355774363,4.22080897562849e-17,20,4.8,UNDERRESOLVED,-0.9820826754,1.028511806352991,1.028511806352991,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
87,1,111,oscillatory,0.4660356355774363,4.22080897562849e-17,20,4.8,UNDERRESOLVED,0.9820826754,1.028511806352991,1.028511806352991,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
88,1,112,oscillatory,-0.4277275575783937,-1.688323590251396e-16,20,4.8,UNDERRESOLVED,-0.946492521634,1.0615730128870096,1.0615730128870096,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
89,1,113,oscillatory,0.4277275575783937,-1.688323590251396e-16,20,4.8,UNDERRESOLVED,0.946492521634,1.0615730128870096,1.0615730128870096,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
90,1,114,oscillatory,-0.3965477110790618,8.44161795125698e-17,19,5.052631578947368,UNDERRESOLVED,-0.976469698852,1.0350299570189037,1.0350299570189037,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
91,1,115,oscillatory,0.3965477110790618,8.44161795125698e-17,19,5.052631578947368,UNDERRESOLVED,0.976469698852,1.0350299570189037,1.0350299570189037,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
92,1,116,oscillatory,-0.35451262194431044,2.2159247122049573e-16,19,5.052631578947368,UNDERRESOLVED,-0.909486652222,1.1050348487589625,1.1050348487589625,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
93,1,117,oscillatory,0.35451262194431044,2.2159247122049573e-16,19,5.052631578947368,UNDERRESOLVED,0.909486652222,1.1050348487589625,1.1050348487589625,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
94,1,118,oscillatory,-0.3261075692475225,0.0,18,5.333333333333333,UNDERRESOLVED,-0.966861077734,1.0456018699833327,1.0456018699833327,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
95,1,119,oscillatory,0.3261075692475225,0.0,18,5.333333333333333,UNDERRESOLVED,0.966861077734,1.0456018699833327,1.0456018699833327,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
96,1,120,oscillatory,-0.2825034582037244,6.331213463442735e-17,18,5.333333333333333,UNDERRESOLVED,-0.847206986884,1.1839381087638339,1.1839381087638339,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
97,1,121,oscillatory,0.2825034582037244,6.331213463442735e-17,18,5.333333333333333,UNDERRESOLVED,0.847206986884,1.1839381087638339,1.1839381087638339,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
98,1,122,real_dominant,-0.0,-0.22361658623495623,3,32.0,RESOLVED,0,1.152237245067755,1.152237245067755,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
99,1,123,oscillatory,-0.2611372769983601,-4.22080897562849e-17,17,5.647058823529412,UNDERRESOLVED,-0.952699956445,1.061317975305266,1.061317975305266,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
100,1,124,oscillatory,0.2611372769983601,-4.22080897562849e-17,17,5.647058823529412,UNDERRESOLVED,0.952699956445,1.061317975305266,1.061317975305266,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
101,1,125,mixed,-0.0425266433767981,-0.19536163485638805,1,96.0,RESOLVED,0.0137925133355,1.1930764120502872,1.1930764120502872,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
102,1,126,mixed,0.0425266433767981,-0.19536163485638805,1,96.0,RESOLVED,-0.0137925133355,1.1930764120502872,1.1930764120502872,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
103,1,127,real_dominant,-0.0,0.223616586234955,3,32.0,RESOLVED,0,1.1522372450677552,1.1522372450677552,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
104,1,128,mixed,-0.042526643376798304,0.19536163485638838,1,96.0,RESOLVED,0.0137925133355,1.1930764120502877,1.1930764120502877,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
105,1,129,mixed,0.042526643376798304,0.19536163485638838,1,96.0,RESOLVED,-0.0137925133355,1.1930764120502877,1.1930764120502877,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
106,1,130,mixed,-0.055745885756102294,0.1557672622578093,1,96.0,RESOLVED,-0.00872012200596,1.2881925424898004,1.2881925424898004,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
107,1,131,mixed,0.055745885756102294,0.1557672622578093,1,96.0,RESOLVED,0.00872012200596,1.2881925424898004,1.2881925424898004,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
108,1,132,oscillatory,-0.19935112295585822,6.595014024419515e-17,17,5.647058823529412,UNDERRESOLVED,-0.593190485624,1.6821261879039986,1.6821261879039986,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
109,1,133,oscillatory,0.19935112295585822,6.595014024419515e-17,17,5.647058823529412,UNDERRESOLVED,0.593190485624,1.6821261879039986,1.6821261879039986,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
110,1,134,oscillatory,-0.19166706988928936,-5.276011219535613e-17,16,6.0,UNDERRESOLVED,-0.921175644805,1.0971787504337305,1.0971787504337305,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
111,1,135,oscillatory,0.19166706988928936,-5.276011219535613e-17,16,6.0,UNDERRESOLVED,0.921175644805,1.0971787504337305,1.0971787504337305,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
112,1,136,mixed,-0.0557458857561021,-0.15576726225780899,1,96.0,RESOLVED,-0.00872012200596,1.2881925424898004,1.2881925424898004,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
113,1,137,mixed,0.0557458857561021,-0.15576726225780899,1,96.0,RESOLVED,0.00872012200596,1.2881925424898004,1.2881925424898004,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
114,1,138,mixed,-0.04304843529481819,0.12529313223359087,3,32.0,RESOLVED,-0.0244634822165,1.412783031795152,1.412783031795152,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
115,1,139,mixed,0.04304843529481819,0.12529313223359087,3,32.0,RESOLVED,0.0244634822165,1.412783031795152,1.412783031795152,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
116,1,140,mixed,-0.04304843529481822,-0.12529313223359104,3,32.0,RESOLVED,-0.0244634822165,1.4127830317951462,1.4127830317951462,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
117,1,141,mixed,0.04304843529481822,-0.12529313223359104,3,32.0,RESOLVED,0.0244634822165,1.4127830317951462,1.4127830317951462,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
118,1,142,mixed,-0.08392346072800479,0.0743718223632805,15,6.4,UNDERRESOLVED,-0.0598485783411,1.5816821582292286,1.5816821582292286,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
119,1,143,mixed,0.08392346072800479,0.0743718223632805,15,6.4,UNDERRESOLVED,0.0598485783411,1.5816821582292286,1.5816821582292286,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
120,1,144,mixed,-0.08392346072800512,-0.07437182236328087,15,6.4,UNDERRESOLVED,-0.0598485783411,1.581682158229228,1.581682158229228,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
121,1,145,mixed,0.08392346072800512,-0.07437182236328087,15,6.4,UNDERRESOLVED,0.0598485783411,1.581682158229228,1.581682158229228,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
122,1,146,mixed,-0.003256527731356318,0.11265889228095707,13,7.384615384615385,UNDERRESOLVED,0.0241891692372,1.3291039583227318,1.3291039583227318,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
123,1,147,mixed,0.003256527731356318,0.11265889228095707,13,7.384615384615385,UNDERRESOLVED,-0.0241891692372,1.3291039583227318,1.3291039583227318,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
