low_group,high_group,low_dimension,high_dimension,low_members,high_members,low_omega_hat,high_omega_hat,frequency_rel_error,overlap,minimum_overlap,fingerprint_similarity,low_dominant_m,high_dominant_m,low_ppw,high_ppw,low_wavelength_status,high_wavelength_status,low_circularity_eigs,high_circularity_eigs,circularity_error,low_condition_number_max,high_condition_number_max,low_class,high_class,low_core_status,high_core_status,equilibrium_ready,score,numerically_trackable,physical_interpretation_allowed
34,66,2,2,66;72,134;136,-0.7192841179712623,-0.5297770185485021,0.2634662641478365,0.9709624490563518,0.9709624490563501,0.9999936510513233,30,30,3.2,4.266666666666667,UNDERRESOLVED,UNDERRESOLVED,-0.999948876331;-0.999948876331,-0.999903084116;-0.999903084116,4.579221532263755e-05,1.0142230014586746,1.1268536136515543,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9430559425744665,False,False
35,67,2,2,67;73,135;137,0.7192841179712623,0.5297770185485021,0.2634662641478365,0.9709624490563518,0.9709624490563501,0.9999936510513233,30,30,3.2,4.266666666666667,UNDERRESOLVED,UNDERRESOLVED,0.999948876331;0.999948876331,0.999903084116;0.999903084116,4.579221532263755e-05,1.0142230014586746,1.1268536136515543,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9430559425744665,False,False
42,72,2,2,82;84,146;148,-0.556852838692365,-0.38369883891307,0.31095109470197835,0.9826945451520142,0.982694545152014,0.9999841894582735,27,27,3.5555555555555554,4.7407407407407405,UNDERRESOLVED,UNDERRESOLVED,-0.999911952593;-0.999911952593,-0.999813727932;-0.999813727932,9.822466146414133e-05,1.0025889011035098,2.779996923551897,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9429701102504802,False,False
43,73,2,2,83;85,147;149,0.556852838692365,0.38369883891307,0.31095109470197835,0.9826945451520142,0.982694545152014,0.9999841894582735,27,27,3.5555555555555554,4.7407407407407405,UNDERRESOLVED,UNDERRESOLVED,0.999911952593;0.999911952593,0.999813727932;0.999813727932,9.822466146414133e-05,1.0025889011035098,2.779996923551897,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9429701102504802,False,False
70,109,2,2,138;140,218;224,-0.05523924495953807,-0.08859417055815959,0.37649120013742826,0.9991656387269138,0.9991656387269137,0.9986183725363925,12,12,8.0,10.666666666666666,DIAGNOSTIC,DIAGNOSTIC,0.99124932577;0.99124932577,0.996831729465;0.996831729465,0.005582403694370797,2.1843354187670996,1.087810654448818,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9426802963496321,False,False
71,110,2,2,139;141,219;225,0.05523924495953807,0.08859417055815959,0.37649120013742826,0.9991656387269138,0.9991656387269137,0.9986183725363925,12,12,8.0,10.666666666666666,DIAGNOSTIC,DIAGNOSTIC,-0.99124932577;-0.99124932577,-0.996831729465;-0.996831729465,0.005582403694370797,2.1843354187670996,1.087810654448818,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9426802963496321,False,False
36,60,2,2,68;70,122;132,-0.7719826936776144,-0.579613713118345,0.24918820348530266,0.9657823454728736,0.9657823454728708,0.9999951362524045,31,31,3.096774193548387,4.129032258064516,UNDERRESOLVED,UNDERRESOLVED,-0.99995610712;-0.99995610712,-0.999919324661;-0.999919324661,3.6782459271078594e-05,1.0285472226404386,9.15872658961552,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9420899608240298,False,False
37,61,2,2,69;71,123;133,0.7719826936776144,0.579613713118345,0.24918820348530266,0.9657823454728736,0.9657823454728708,0.9999951362524045,31,31,3.096774193548387,4.129032258064516,UNDERRESOLVED,UNDERRESOLVED,0.99995610712;0.99995610712,0.999919324661;0.999919324661,3.6782459271078594e-05,1.0285472226404386,9.15872658961552,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9420899608240298,False,False
44,74,2,2,86;88,150;152,-0.5023908704087481,-0.33683408506507373,0.32953780630801743,0.9855680425683515,0.9855680425683508,0.9999773795522452,26,26,3.6923076923076925,4.923076923076923,UNDERRESOLVED,UNDERRESOLVED,-0.999890783936;-0.999890783936,-0.999757902447;-0.999757902447,0.000132881488938974,1.1134732633337714,3.9841943851987747,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9419044994828695,False,False
45,75,2,2,87;89,151;153,0.5023908704087481,0.33683408506507373,0.32953780630801743,0.9855680425683515,0.9855680425683508,0.9999773795522452,26,26,3.6923076923076925,4.923076923076923,UNDERRESOLVED,UNDERRESOLVED,0.999890783936;0.999890783936,0.999757902447;0.999757902447,0.000132881488938974,1.1134732633337714,3.9841943851987747,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9419044994828695,False,False
