cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,ppw,wavelength_status,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status,equilibrium_status
0,3,0;2;4,oscillatory,-1.9672262669199392,-8.830792476760485e-17,63,2.0317460317460316,UNDERRESOLVED,-0.999540168812;-0.999540168808;-0.999540168808,1.321863249498286,1.3218632932114873,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
1,3,1;3;5,oscillatory,1.9672262669199392,-8.830792476760485e-17,63,2.0317460317460316,UNDERRESOLVED,0.999540168808;0.999540168808;0.999540168812,1.321863249498286,1.3218632932114873,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
2,1,6,oscillatory,-1.655714418985218,-1.2048266245861402e-16,43,2.9767441860465116,UNDERRESOLVED,-0.99817482158,1.0093098234931515,1.0093098234931515,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
3,1,7,oscillatory,1.655714418985218,-1.2048266245861402e-16,43,2.9767441860465116,UNDERRESOLVED,0.99817482158,1.0093098234931515,1.0093098234931515,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
4,1,8,oscillatory,-1.6688998766918193,8.44161795125698e-17,47,2.723404255319149,UNDERRESOLVED,-0.998347447112,1.0107446329963663,1.0107446329963663,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
5,1,9,oscillatory,1.6688998766918193,8.44161795125698e-17,47,2.723404255319149,UNDERRESOLVED,0.998347447112,1.0107446329963663,1.0107446329963663,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
6,1,10,oscillatory,-1.7018027818008044,-8.44161795125698e-17,45,2.8444444444444446,UNDERRESOLVED,-0.998333866695,1.0145947194274283,1.0145947194274283,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
7,1,11,oscillatory,1.7018027818008044,-8.44161795125698e-17,45,2.8444444444444446,UNDERRESOLVED,0.998333866695,1.0145947194274283,1.0145947194274283,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
8,1,12,oscillatory,-1.6919279795379398,0.0,48,2.6666666666666665,UNDERRESOLVED,-0.998470713469,1.014990947607397,1.014990947607397,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
9,1,13,oscillatory,1.6919279795379398,0.0,48,2.6666666666666665,UNDERRESOLVED,0.998470713469,1.014990947607397,1.014990947607397,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
10,1,14,oscillatory,-1.712031063668169,-5.4421424566058285e-17,49,2.6122448979591835,UNDERRESOLVED,-0.998702844613,1.0345583223560646,1.0345583223560646,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
11,1,15,oscillatory,1.712031063668169,-5.4421424566058285e-17,49,2.6122448979591835,UNDERRESOLVED,0.998702844613,1.0345583223560646,1.0345583223560646,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
12,1,16,oscillatory,-1.6799644681337849,1.4772831414699715e-16,44,2.909090909090909,UNDERRESOLVED,-0.998249304268,1.0114257251694811,1.0114257251694811,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
13,1,17,oscillatory,1.6799644681337849,1.4772831414699715e-16,44,2.909090909090909,UNDERRESOLVED,0.998249304268,1.0114257251694811,1.0114257251694811,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
14,1,18,oscillatory,-1.7216055616193098,-2.1900727724647034e-18,46,2.782608695652174,UNDERRESOLVED,-0.99836811226,1.0445515621520878,1.0445515621520878,True,0.8378636784123676,DIAGNOSTIC,frozen_geometry_only
