pair_id,candidate_a,candidate_b,geometry_a,geometry_b
P00043,f58bd4bbd33e36e6,8386314b56ada245,geometry/f58bd4bbd33e36e6.npz,geometry/8386314b56ada245.npz
P00044,6ec09b59b500e1eb,56c38582c0b4a0ef,geometry/6ec09b59b500e1eb.npz,geometry/56c38582c0b4a0ef.npz
P00045,740be5a02fd620ef,5a004d052fd291d6,geometry/740be5a02fd620ef.npz,geometry/5a004d052fd291d6.npz
P00046,52fd814b2e8a0ed7,983aad1ed3c31ded,geometry/52fd814b2e8a0ed7.npz,geometry/983aad1ed3c31ded.npz
P00047,ddf21cc806eeb799,b53bc3c18ddf3663,geometry/ddf21cc806eeb799.npz,geometry/b53bc3c18ddf3663.npz
P00048,643ee09f8227d6f9,745d432d08a51829,geometry/643ee09f8227d6f9.npz,geometry/745d432d08a51829.npz
P00049,243e90d38b9b92d9,d6a27beae97b5796,geometry/243e90d38b9b92d9.npz,geometry/d6a27beae97b5796.npz
P00050,f5b224e7dd14548c,e59e6be6ed5eb17a,geometry/f5b224e7dd14548c.npz,geometry/e59e6be6ed5eb17a.npz
P00051,4a85928a83b8152a,6b525b4189b5ec27,geometry/4a85928a83b8152a.npz,geometry/6b525b4189b5ec27.npz
P00052,6f17307c08f92ace,44adfd81dc609e93,geometry/6f17307c08f92ace.npz,geometry/44adfd81dc609e93.npz
P00053,769c82db012c57a5,9b89dfc875ba6910,geometry/769c82db012c57a5.npz,geometry/9b89dfc875ba6910.npz
P00054,8c2396d7657402f0,be15834de4f191e7,geometry/8c2396d7657402f0.npz,geometry/be15834de4f191e7.npz
P00055,e3b52422828a3882,efaa4402708ca103,geometry/e3b52422828a3882.npz,geometry/efaa4402708ca103.npz
P00056,c87969310096544d,b6bc7f4480f9a6c9,geometry/c87969310096544d.npz,geometry/b6bc7f4480f9a6c9.npz
P00057,40613aaa69219d03,ee195f7e456abcd5,geometry/40613aaa69219d03.npz,geometry/ee195f7e456abcd5.npz
P00058,8391dcd67792ffec,91e72ed4117a69a2,geometry/8391dcd67792ffec.npz,geometry/91e72ed4117a69a2.npz
P00059,f8eed6846faa8e0b,85816274fed50632,geometry/f8eed6846faa8e0b.npz,geometry/85816274fed50632.npz
P00060,459e748c043194a1,848c07cf877f1df1,geometry/459e748c043194a1.npz,geometry/848c07cf877f1df1.npz
P00061,fd3edd51f8977e2a,a6dd219e3592d832,geometry/fd3edd51f8977e2a.npz,geometry/a6dd219e3592d832.npz
P00062,4bb479f7d0a26595,925d9d4de1733437,geometry/4bb479f7d0a26595.npz,geometry/925d9d4de1733437.npz
P00063,51edfa594b62c311,4a5d707b82937aaf,geometry/51edfa594b62c311.npz,geometry/4a5d707b82937aaf.npz
P00064,b164579192335783,f21fdf3d6bf65166,geometry/b164579192335783.npz,geometry/f21fdf3d6bf65166.npz
P00065,160b4ad2c02cb63d,4d8b75fabffd07b6,geometry/160b4ad2c02cb63d.npz,geometry/4d8b75fabffd07b6.npz
P00066,c8ecda9980b9d9c3,ca78ec8d1bfbeb8d,geometry/c8ecda9980b9d9c3.npz,geometry/ca78ec8d1bfbeb8d.npz
P00067,7b7f2c3eaf72206a,aa5c16d542cff20d,geometry/7b7f2c3eaf72206a.npz,geometry/aa5c16d542cff20d.npz
P00068,e3717dc7f9182421,cbdf07d966aa7364,geometry/e3717dc7f9182421.npz,geometry/cbdf07d966aa7364.npz
P00069,dfd5ef888c59faf9,e6e509925e858de8,geometry/dfd5ef888c59faf9.npz,geometry/e6e509925e858de8.npz
P00070,13cdb498cb405256,74f3e8bd1447aa7a,geometry/13cdb498cb405256.npz,geometry/74f3e8bd1447aa7a.npz
P00071,b34e598b49bd4f70,82a0dcaecaa56ce2,geometry/b34e598b49bd4f70.npz,geometry/82a0dcaecaa56ce2.npz
P00072,a760804f9b65fa59,2ba36118b82e7d92,geometry/a760804f9b65fa59.npz,geometry/2ba36118b82e7d92.npz
P00073,9a20a82f1166f0a3,2471cb0df8e65540,geometry/9a20a82f1166f0a3.npz,geometry/2471cb0df8e65540.npz
P00074,9e5b4fbb38607251,decd1fbd6d7a38d4,geometry/9e5b4fbb38607251.npz,geometry/decd1fbd6d7a38d4.npz
P00075,28a755053c955ec5,a7d5132b786d1385,geometry/28a755053c955ec5.npz,geometry/a7d5132b786d1385.npz
P00076,32a8bfa86e7528f7,fc8c29a3ed870ede,geometry/32a8bfa86e7528f7.npz,geometry/fc8c29a3ed870ede.npz
P00077,8eea5e137d2baf89,da8e7c6f0cd6644f,geometry/8eea5e137d2baf89.npz,geometry/da8e7c6f0cd6644f.npz
P00078,b4c547dc2334437b,71c8d8be477e8b81,geometry/b4c547dc2334437b.npz,geometry/71c8d8be477e8b81.npz
P00079,bebc197294afa411,8e0fa74f698c395c,geometry/bebc197294afa411.npz,geometry/8e0fa74f698c395c.npz
P00080,59217ef7640d7143,8a5cd57af97d0531,geometry/59217ef7640d7143.npz,geometry/8a5cd57af97d0531.npz
P00081,df936a58d5a52b30,3abd8e5ab274d9c3,geometry/df936a58d5a52b30.npz,geometry/3abd8e5ab274d9c3.npz
P00082,767c776d3a49b9e6,68ab49c2c3963020,geometry/767c776d3a49b9e6.npz,geometry/68ab49c2c3963020.npz
P00083,6a057381ec612894,7e08f13e83d1e739,geometry/6a057381ec612894.npz,geometry/7e08f13e83d1e739.npz
P00084,0ed32f56b5f4f20e,e133484c774e9610,geometry/0ed32f56b5f4f20e.npz,geometry/e133484c774e9610.npz
P00085,4549b49f7db2da1b,f3b4855ecef3cad4,geometry/4549b49f7db2da1b.npz,geometry/f3b4855ecef3cad4.npz
P00086,b56d5b05919c8e24,1b4f353e02e441f7,geometry/b56d5b05919c8e24.npz,geometry/1b4f353e02e441f7.npz
P00087,1b39aa2bdaa50eed,9a85b6a3bbaf106f,geometry/1b39aa2bdaa50eed.npz,geometry/9a85b6a3bbaf106f.npz
P00088,5b470519230405e9,d33ad879ee64af00,geometry/5b470519230405e9.npz,geometry/d33ad879ee64af00.npz
P00089,8ee3029be44ac8ec,d1ef382db01fd657,geometry/8ee3029be44ac8ec.npz,geometry/d1ef382db01fd657.npz
P00090,ece492272266c40c,8c6e929ecad11a79,geometry/ece492272266c40c.npz,geometry/8c6e929ecad11a79.npz
P00091,7d237658f9575ce7,18cfdf3cd719677d,geometry/7d237658f9575ce7.npz,geometry/18cfdf3cd719677d.npz
P00092,aba54f8f996ff6f7,db5e8ba7972787bb,geometry/aba54f8f996ff6f7.npz,geometry/db5e8ba7972787bb.npz
P00093,307b809b4d3bd704,d50a7de567cf10f8,geometry/307b809b4d3bd704.npz,geometry/d50a7de567cf10f8.npz
P00094,7f740c91afbb2e51,eb5fa17f816f6f6d,geometry/7f740c91afbb2e51.npz,geometry/eb5fa17f816f6f6d.npz
P00095,65ddb3edf775eb40,387429584b696486,geometry/65ddb3edf775eb40.npz,geometry/387429584b696486.npz
P00096,82332352edca96be,b83e228116fd0a84,geometry/82332352edca96be.npz,geometry/b83e228116fd0a84.npz
P00097,ebeaf1934d5742cd,fbb2681eb4dc4480,geometry/ebeaf1934d5742cd.npz,geometry/fbb2681eb4dc4480.npz
P00098,9d9615961f4498ba,52158f37e3d9c93e,geometry/9d9615961f4498ba.npz,geometry/52158f37e3d9c93e.npz
P00099,056788664a5868b0,bd5b043c8b599cbf,geometry/056788664a5868b0.npz,geometry/bd5b043c8b599cbf.npz
P00100,124ecb06564d45a4,a5288c7312203151,geometry/124ecb06564d45a4.npz,geometry/a5288c7312203151.npz
P00101,3aa63732ad6281c5,c5adad8b33601249,geometry/3aa63732ad6281c5.npz,geometry/c5adad8b33601249.npz
P00102,af3f87d458462db3,d4143811883f55c3,geometry/af3f87d458462db3.npz,geometry/d4143811883f55c3.npz
P00103,e1f782f0ef4067a3,b0765deb64f6f4b3,geometry/e1f782f0ef4067a3.npz,geometry/b0765deb64f6f4b3.npz
P00104,4e6d8030458e960c,a3cd00fae3295b97,geometry/4e6d8030458e960c.npz,geometry/a3cd00fae3295b97.npz
P00105,5c61c6206c5d6363,e36836e043334677,geometry/5c61c6206c5d6363.npz,geometry/e36836e043334677.npz
P00106,aba535ed11f49ba0,c489a92a9df8b1ac,geometry/aba535ed11f49ba0.npz,geometry/c489a92a9df8b1ac.npz
P00107,7cd19dd5f5cabf58,b863eb196e21de25,geometry/7cd19dd5f5cabf58.npz,geometry/b863eb196e21de25.npz
P00108,e95f4fd8eacb2e38,977a5667f5d99cbb,geometry/e95f4fd8eacb2e38.npz,geometry/977a5667f5d99cbb.npz
P00109,1b87b15d10c38222,d900eb808a754ab7,geometry/1b87b15d10c38222.npz,geometry/d900eb808a754ab7.npz
P00110,14f0e4f480d8667d,d341ccbce890b9c4,geometry/14f0e4f480d8667d.npz,geometry/d341ccbce890b9c4.npz
P00111,9f26740299cb0fd4,05715fd6ea6a48b7,geometry/9f26740299cb0fd4.npz,geometry/05715fd6ea6a48b7.npz
P00112,c1dcc9623ac4f08c,400ff8d9a81ad287,geometry/c1dcc9623ac4f08c.npz,geometry/400ff8d9a81ad287.npz
P00113,b4e5c44b2656efa7,7c416d06e1ce4c08,geometry/b4e5c44b2656efa7.npz,geometry/7c416d06e1ce4c08.npz
P00114,10dd97143324e932,9d9b7e26a22fec57,geometry/10dd97143324e932.npz,geometry/9d9b7e26a22fec57.npz
P00115,67932231da643d79,3d6c804d86c655b2,geometry/67932231da643d79.npz,geometry/3d6c804d86c655b2.npz
P00116,569bd063e7e3ce01,ff78b75c07777e4a,geometry/569bd063e7e3ce01.npz,geometry/ff78b75c07777e4a.npz
P00117,7e3618f2b3b2750f,5dc1333877796847,geometry/7e3618f2b3b2750f.npz,geometry/5dc1333877796847.npz
P00118,7d237ed86cc95be4,06e9bf07916df8d9,geometry/7d237ed86cc95be4.npz,geometry/06e9bf07916df8d9.npz
P00119,33a2778dc7887937,df166672923d488b,geometry/33a2778dc7887937.npz,geometry/df166672923d488b.npz
P00120,a4832a0e85f686a6,0fea22383c89ac64,geometry/a4832a0e85f686a6.npz,geometry/0fea22383c89ac64.npz
P00121,3cb655684b805c54,65e9fa03c36133a7,geometry/3cb655684b805c54.npz,geometry/65e9fa03c36133a7.npz
P00122,4dfe5e9911aa0caf,97050a3558de0edf,geometry/4dfe5e9911aa0caf.npz,geometry/97050a3558de0edf.npz
P00123,ad2c808aab8daef9,02a7af1e2a2e43cd,geometry/ad2c808aab8daef9.npz,geometry/02a7af1e2a2e43cd.npz
P00124,e12eb28b16ebd526,998732ab4e5f9af0,geometry/e12eb28b16ebd526.npz,geometry/998732ab4e5f9af0.npz
P00125,536bb1c82d2a5612,b087e0a019f0f548,geometry/536bb1c82d2a5612.npz,geometry/b087e0a019f0f548.npz
P00126,8db61bd5fea042cf,c846489db626bfdf,geometry/8db61bd5fea042cf.npz,geometry/c846489db626bfdf.npz
P00127,a0ad602b5a9c4abb,8bcfae236021f546,geometry/a0ad602b5a9c4abb.npz,geometry/8bcfae236021f546.npz
P00128,67bc20fec8dd5f70,07543ae61dc4974d,geometry/67bc20fec8dd5f70.npz,geometry/07543ae61dc4974d.npz
P00129,1c96d181891bd526,193d90dbfab70970,geometry/1c96d181891bd526.npz,geometry/193d90dbfab70970.npz
P00130,f89566a47acce997,7a10df2601d81f56,geometry/f89566a47acce997.npz,geometry/7a10df2601d81f56.npz
P00131,53a1f0502ea39592,9b63f65999107015,geometry/53a1f0502ea39592.npz,geometry/9b63f65999107015.npz
P00132,47da5d246c99fd39,a4fd57b7c18d4fc6,geometry/47da5d246c99fd39.npz,geometry/a4fd57b7c18d4fc6.npz
P00133,49dea610eb100de1,8d02d7504023a293,geometry/49dea610eb100de1.npz,geometry/8d02d7504023a293.npz
P00134,f6ad81968b9ebdf3,56f130d4e18da6e1,geometry/f6ad81968b9ebdf3.npz,geometry/56f130d4e18da6e1.npz
P00135,f17f00710abe68f4,fce8027236468246,geometry/f17f00710abe68f4.npz,geometry/fce8027236468246.npz
P00136,b3806266444822d8,f21fd57a3dd7ca8f,geometry/b3806266444822d8.npz,geometry/f21fd57a3dd7ca8f.npz
P00137,e04bd7674d9234e2,ce3bda2b1a922159,geometry/e04bd7674d9234e2.npz,geometry/ce3bda2b1a922159.npz
P00138,792b2e2d0a0991df,74f68cf8696fc646,geometry/792b2e2d0a0991df.npz,geometry/74f68cf8696fc646.npz
P00139,e599726155fdb1a7,93afb73397177c17,geometry/e599726155fdb1a7.npz,geometry/93afb73397177c17.npz
P00140,8a1f40c2684b41b9,48b4503f83832654,geometry/8a1f40c2684b41b9.npz,geometry/48b4503f83832654.npz
P00141,eacfa07a8ff373d1,f5c751dc71f22f29,geometry/eacfa07a8ff373d1.npz,geometry/f5c751dc71f22f29.npz
P00142,5a6b501c3448ef9c,985dcef09ea6c91b,geometry/5a6b501c3448ef9c.npz,geometry/985dcef09ea6c91b.npz
P00143,9774b8bdc4abbb05,bd7d719bb6808aff,geometry/9774b8bdc4abbb05.npz,geometry/bd7d719bb6808aff.npz
