blind_id,source,topology_class,components,status,component_count,core_radius_norm,thickness_norm,core_clearance_radii,shape_velocity_ratio,normalized_growth,jacobian_convergence,nearest_self_distance,nearest_inter_distance,nearest_relevant_rate,TBK_block_diagonal_growth_penalty,ringdown_max_recurrence,ringdown_core_event,linking_drift_max,rpo_found,floquet_valid,floquet_rho_non
B01,fremlin:8_9:knot.8_9d,knot,1,FAIL,1,0.02494673793767419,0.027718597708526877,1.1111111111111112,0.6199095253063638,0.9999999999999958,0.09443743948801724,1.1259656415054602e-14,inf,-0.8389430799099856,-0.01756095729776576,1.6196195191336077e-16,True,0.0,False,False,nan
B02,knotplot:link_6.3.1,link,3,FAIL,3,0.08414441345163912,0.09349379272404346,1.1073298550834607,0.4664264801248798,0.11412929137473118,0.08092334264127714,0.169656046231146,0.1869948063036907,0.5250603072034656,-0.029904985599446637,0.04145733854128767,True,5.006360071679872e-05,False,False,nan
B03,fremlin:4_1:knot.4_1p,knot,1,FAIL,1,0.0363528673146744,0.04039207479408267,1.1111111111111112,0.520232925077851,0.8626542869226163,0.06048382804120043,0.0018787793000166384,inf,7.289768105324663e-14,-0.018913779461170573,0.07720970560127051,True,0.0,False,False,nan
B04,knotplot:torus_2.11,torus_knot,1,FAIL,1,0.05840354835672308,0.06489283150747009,1.1111770539435708,0.3436114215130378,0.46613739543226923,0.008700169396245759,0.12979336560574886,inf,-0.40988576313401826,2.6081323810231334e-06,0.05966758855383433,True,0.0,False,False,nan
B05,knotplot:knot_9.2,knot,1,FAIL,1,0.06985066738662643,0.07761185265180714,1.1111555514747251,0.43300762236145907,0.16618170663355172,0.061078847904086735,0.15522991368172898,inf,-0.07463844175367496,0.01690985402314812,0.056462188264184636,True,0.0,False,False,nan
B06,knotplot:link_7.2.8,link,2,FAIL,2,0.09058649121026334,0.1006516569002926,1.1111213880083073,0.3252985078773697,0.19054002884564825,0.07934147423163523,0.18338669769593313,0.20130517569670026,-0.44931023734336994,-0.018140857099363035,0.04612939168789857,True,4.782924353963146e-06,False,False,nan
B07,fremlin:8_2:knot.8_2d,knot,1,FAIL,1,0.023036728077846024,0.025596364530940028,1.1111111111111112,0.5639495482891522,0.9999999999999978,0.12460787019298673,9.719975768589535e-15,inf,0.3884325368787058,-0.039181961445711275,3.7123076506131207e-16,True,0.0,False,False,nan
B08,knotplot:torus_2.9,torus_knot,1,FAIL,1,0.07035615127844756,0.0781735014204973,1.111134572772841,0.3407523712330613,0.29797831475059117,0.009313737663558651,0.1563503041854384,inf,0.24458436328722555,4.341190824012454e-07,0.0705684376972186,True,0.0,False,False,nan
B09,fremlin:8_4:knot.8_4,knot,1,FAIL,1,0.009141819614197251,0.010157577349108056,1.111111111111111,0.776413611061415,0.99999999999999,0.21857471600277603,0.020315154698216112,inf,1.0970163403567123e-13,-0.02782802940875043,0.2050927155963931,True,0.0,False,False,nan
B10,fremlin:8_12:knot.8_12d,knot,1,FAIL,1,0.0001811627111200206,0.00020129190124446733,1.1111111111111112,0.8808667928438635,0.17765325922890543,0.5472460812358084,1.491326949378641e-14,inf,-2.3047045134533897,0.0011428798674662924,0.3550002201777573,False,0.0,False,False,nan
B11,fremlin:6_1:knot.6_1,knot,1,FAIL,1,0.08303531456508695,0.09226146062787438,1.111111111111111,0.5190269063379298,0.19973386614980884,0.019414381720011847,0.18452292125574876,inf,-2.844898874340301e-14,-0.020349603360009513,0.0646839467800278,True,0.0,False,False,nan
B12,fremlin:7_2:knot.7_2,knot,1,FAIL,1,0.07309528017997115,0.08121697797774571,1.111111111111111,0.6119397532101054,0.08629532791620823,0.05671250319168876,0.16243395595549143,inf,0.0730105198048588,0.004626059290948498,0.06759063239763337,True,0.0,False,False,nan
B13,knotplot:knot_5.2,knot,1,FAIL,1,0.10884324783416881,0.12093694203796534,1.0826762202913616,0.49468414163316815,0.041266774617252644,0.05811567068208121,0.24187558795504926,inf,0.24670318933388324,0.008264437914591215,2.075369548983027e-16,True,0.0,False,False,nan
B14,fremlin:12a_1202:knot.12a_1202z6,knot,1,FAIL,1,0.02444714828448756,0.027163498093875065,1.111111111111111,0.6546498643877653,0.34201805070393865,0.07997844940544048,0.08530233177259702,inf,-0.12625234447374453,0.003292944342234387,0.24065914629596105,True,0.0,False,False,nan
B15,fremlin:7_6:knot.7_6d,knot,1,FAIL,1,0.032810506204180724,0.036456118004645245,1.111111111111111,0.6491332848648574,0.5363728672712695,0.1003332976506635,2.833576929029799e-14,inf,0.9463459974787147,-0.03213393000317233,3.946714053440043e-16,True,0.0,False,False,nan
B16,fremlin:8_15:knot.8_15p,knot,1,FAIL,1,0.016515180943390512,0.01835020104821168,1.1111111111111112,0.7076754919793595,0.5789257483112662,0.1951967881953909,0.0009829018427006974,inf,1.1143094286751463e-12,-0.028952335246551556,0.0663000576522059,True,0.0,False,False,nan
