basis,candidate_a,candidate_b,growth_A_over_B,pair_id,winner_anonymous
MODE_GATE,4835be560fd464c5,db27013b432c4da3,,P00000,A
CONVERGED_GROWTH,5b752d7e9d5a8b44,3ecbd4225c5bf2af,1.203438435775495,P00001,B
CONVERGED_GROWTH,ec6a8d53baf86bee,3a154ae9005321c0,6.452971585452893e-05,P00002,TIE
MODE_GATE,2b5cae9ad6a30709,697e697bc58a2bef,,P00003,INDETERMINATE
MODE_GATE,31eca172877aad4e,ce46ebc6d19a77c8,,P00004,A
CONVERGED_GROWTH,f916ac9f29db8555,c545dbb9fabe06e9,1.3417240987719325,P00005,B
CONVERGED_GROWTH,49b796405c0db921,7820dfc61726cc28,0.00024230964731169121,P00006,TIE
CONVERGED_GROWTH,356d6899786c610a,b4b73d2d45100228,0.00011567688241950469,P00007,TIE
CONVERGED_GROWTH,86700b28839de3d8,120b9c8d6dd7fe33,0.6689297710268216,P00008,A
CONVERGED_GROWTH,0d2bb238fbec9657,01d3c123f46972fa,1.181073238851673,P00009,B
CONVERGED_GROWTH,15d8d5d26b62b229,8102a727aae235bf,4.2620965295751825,P00010,B
CONVERGED_GROWTH,0a32698953fa622e,ccef5f9b42ef1380,0.8361768295715296,P00011,A
MODE_GATE,e5a158bca097cf53,49ebd51c2ac13163,,P00012,B
CONVERGED_GROWTH,b01050e443f855ef,b92d0cd5eff8adc8,1.2636550177202273,P00013,B
CONVERGED_GROWTH,6af927b90c6cd619,09189c46392be22a,0.0005400549402429572,P00014,TIE
MODE_GATE,c88ddca330db18aa,6e9a729150e35e67,,P00015,INDETERMINATE
MODE_GATE,fe80f9be1c64e996,18ca6575080b4f39,,P00016,B
CONVERGED_GROWTH,0f7d18e0f1adb642,9b7797f6941d0b05,0.8774208170034351,P00017,A
MODE_GATE,39259281363d1800,80886fd4680d4f71,,P00018,INDETERMINATE
MODE_GATE,18c2301b0a96bf02,20ce455ae6229a2c,,P00019,INDETERMINATE
MODE_GATE,d0224b5fbe5a0165,53bdb26517a8015e,,P00020,INDETERMINATE
MODE_GATE,1ccc9cf2ee966f57,483effa6dd6661e7,,P00021,INDETERMINATE
MODE_GATE,5b4c7f3942247637,eef68a966e106086,,P00022,INDETERMINATE
MODE_GATE,194c517313b99e17,28cf14609416ce79,,P00023,INDETERMINATE
MODE_GATE,ec933bc37462191e,f8a73914b40d55e9,,P00024,A
CONVERGED_GROWTH,1be6cf02c88074a9,5c6242710be95312,0.8825934562544724,P00025,A
MODE_GATE,a461076843504a16,88b78fdd7edfd290,,P00026,INDETERMINATE
MODE_GATE,d956358294b83019,ce4c0be01fe6c539,,P00027,INDETERMINATE
CONVERGED_GROWTH,9b4b64e866fc8806,9c58e5a2198b7f71,0.6304483093775263,P00028,A
CONVERGED_GROWTH,2916028abd7b5f58,388ab3a707d9487f,1.2986604322717448,P00029,B
MODE_GATE,33c6ec988f2ef708,cc753b21abcd0aff,,P00030,A
CONVERGED_GROWTH,5aadf9418d7aacd4,06cdb0f11a298d53,0.00040866528695860445,P00031,TIE
CONVERGED_GROWTH,df01b800a6e0d2e4,e1a1c60600e74d06,0.7619353052730318,P00032,A
CONVERGED_GROWTH,cf512a33f6677bf2,95e11471e1be235c,0.8989093637912448,P00033,A
CONVERGED_GROWTH,21ecb4cb97783fe6,897c73eba921ae40,1.4679677801166688,P00034,B
CONVERGED_GROWTH,7b09f0c104d35ed6,1af8613cfd7c80eb,0.8627454937346576,P00035,A
CONVERGED_GROWTH,ae18145e31ba329a,2a0b274fb829169e,1.6532288400838098,P00036,B
CONVERGED_GROWTH,5d1415527a76c415,c1d04240c8e58e7a,0.8189360800149124,P00037,A
MODE_GATE,c373d4b1bc9df60f,ee497ce6736ea311,,P00038,A
MODE_GATE,b9ef995059551e79,1b7cb75cacf7af12,,P00039,B
MODE_GATE,dbea642f75d94255,30bab5e0abe85e73,,P00040,B
CONVERGED_GROWTH,0c88d1799f1d1b51,b499739cf53fee32,0.8629074150582913,P00041,A
MODE_GATE,8a69cbe5eccab32a,7a67a16a279d0960,,P00042,B
MODE_GATE,91742445d1c69d81,f7c3a3e3543e0e0a,,P00043,INDETERMINATE
MODE_GATE,8eb8ba3d685bbcfb,78e7e7b4af3a1a9d,,P00044,INDETERMINATE
MODE_GATE,ef03be11a250fbb4,6b4b8321876e6116,,P00045,INDETERMINATE
MODE_GATE,e575112c34a1723a,296af2467c0393fe,,P00046,INDETERMINATE
MODE_GATE,215e03865dfe4caa,3d353ac52ee3e74f,,P00047,INDETERMINATE
MODE_GATE,b612e42fcf8062d4,93c26f4ea0ce2766,,P00048,B
CONVERGED_GROWTH,374d9536a97875b9,1de342c6c06e04a2,1.9665553691838846,P00049,B
CONVERGED_GROWTH,7d12cde185c7c9cb,1931fe43bbb7194a,2.2586858647969495e-05,P00050,TIE
MODE_GATE,9f0a55db03ad88b2,a5d7e8cd2c791a1d,,P00051,INDETERMINATE
MODE_GATE,b1a98939b386a81f,5e89e388e687ba48,,P00052,B
CONVERGED_GROWTH,4cfced7026d8579b,9a893614badd4e8d,1.496060263992761,P00053,B
CONVERGED_GROWTH,a4974fa41be40830,b9da6eff8143d56a,0.0002249990932315959,P00054,TIE
CONVERGED_GROWTH,124b62482078f23f,4302092590f3c216,0.0004798491675589141,P00055,TIE
CONVERGED_GROWTH,798a1f2215dc2aea,9bf9d285a3465daa,1.2723238055366646,P00056,B
CONVERGED_GROWTH,5ba25ad40eb544f4,1ae9ffb873f4e229,1.1973453501260323,P00057,B
CONVERGED_GROWTH,5f6abdcc06e74379,e0c2fe8ed2081094,0.6543364138013847,P00058,A
CONVERGED_GROWTH,f63f3c0e9383b075,aa8369bed133882a,0.8887242963734308,P00059,A
MODE_GATE,7c45752b2ccd7ce2,7a132a09a45a7323,,P00060,B
CONVERGED_GROWTH,957bd612ac50a92b,6e906424aae36ba7,0.7117450787622828,P00061,A
CONVERGED_GROWTH,b26e6790cedaf1be,eb08c6408ba64fda,0.00026094243534288084,P00062,TIE
MODE_GATE,c1073dd0e4d8f290,a23d1feca66e98b6,,P00063,B
MODE_GATE,7db3849965f3902c,62fc87f19f71d068,,P00064,INDETERMINATE
CONVERGED_GROWTH,9a33d98980b5db15,f16d482f5f9c67f7,1.1724481102747046,P00065,B
MODE_GATE,cd5ade7f813a663c,c44ba07c8bfc7f50,,P00066,INDETERMINATE
MODE_GATE,ae5717adabed9c26,d33a4fbebb1247d2,,P00067,INDETERMINATE
MODE_GATE,54922ef524287cc8,81445b6acb72e56a,,P00068,INDETERMINATE
MODE_GATE,bf4654039416eacf,e04b93b6b6f70136,,P00069,INDETERMINATE
MODE_GATE,0a0682a1795d36fe,cd523c27588f6d84,,P00070,INDETERMINATE
MODE_GATE,5c8fd4063078fa62,b002378409373a5f,,P00071,B
