cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,ppw,wavelength_status,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status,equilibrium_status
10,2,18;20,oscillatory,-0.7038673396618902,9.233019634187322e-18,27,2.3703703703703702,UNDERRESOLVED,-0.999956423248;-0.999956423248,3.7482946480894235,6.483737194531676,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
11,2,19;21,oscillatory,0.7038673396618902,9.233019634187322e-18,27,2.3703703703703702,UNDERRESOLVED,0.999956423248;0.999956423248,3.7482946480894235,6.483737194531676,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
12,2,22;24,oscillatory,-0.6707610323394582,-6.595014024419516e-18,26,2.4615384615384617,UNDERRESOLVED,-0.999950889401;-0.999950889401,1.8241767853433908,2.5196306443880356,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
13,2,23;25,oscillatory,0.6707610323394582,-6.595014024419516e-18,26,2.4615384615384617,UNDERRESOLVED,0.999950889401;0.999950889401,1.8241767853433908,2.5196306443880356,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
14,2,26;28,oscillatory,-0.6328671168112079,-6.331213463442735e-17,25,2.56,UNDERRESOLVED,-0.999943382;-0.999943382,18.915910663158364,36.831337202529056,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
15,2,27;29,oscillatory,0.6328671168112079,-6.331213463442735e-17,25,2.56,UNDERRESOLVED,0.999943382;0.999943382,18.915910663158364,36.831337202529056,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
16,2,30;32,oscillatory,-0.5907722363168098,2.3742050487910256e-17,24,2.6666666666666665,UNDERRESOLVED,-0.999933177596;-0.999933177596,23.166261766591674,45.329712113060474,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
17,2,31;33,oscillatory,0.5907722363168098,2.3742050487910256e-17,24,2.6666666666666665,UNDERRESOLVED,0.999933177596;0.999933177596,23.166261766591674,45.329712113060474,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
18,2,34;36,oscillatory,-0.5451309666332471,1.8466039268374644e-17,23,2.782608695652174,UNDERRESOLVED,-0.999919172634;-0.999919172634,4.111271899803969,7.215510950179689,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
19,2,35;37,oscillatory,0.5451309666332471,1.8466039268374644e-17,23,2.782608695652174,UNDERRESOLVED,0.999919172634;0.999919172634,4.111271899803969,7.215510950179689,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
20,2,38;44,oscillatory,-0.4966564091204957,1.187102524395512e-17,22,2.909090909090909,UNDERRESOLVED,-0.9998996423;-0.9998996423,1.9319947745245893,2.8355958635635137,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
21,2,39;45,oscillatory,0.4966564091204957,1.187102524395512e-17,22,2.909090909090909,UNDERRESOLVED,0.9998996423;0.9998996423,1.9319947745245893,2.8355958635635137,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
22,2,40;42,oscillatory,-0.44610963919709146,1.5828033658606837e-17,21,3.0476190476190474,UNDERRESOLVED,-0.999871805154;-0.999871805154,1.2666321208845264,1.3152435314755135,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
23,2,41;43,oscillatory,0.44610963919709146,1.5828033658606837e-17,21,3.0476190476190474,UNDERRESOLVED,0.999871805154;0.999871805154,1.2666321208845264,1.3152435314755135,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
24,2,46;48,oscillatory,-0.3942880513493241,-5.1111358689251244e-18,20,3.2,UNDERRESOLVED,-0.999830999555;-0.999830999555,1.0125866695117378,1.0226848097232202,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
25,2,47;49,oscillatory,0.3942880513493241,-5.1111358689251244e-18,20,3.2,UNDERRESOLVED,0.999830999555;0.999830999555,1.0125866695117378,1.0226848097232202,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
26,2,50;52,oscillatory,-0.34201264053944724,-4.616509817093661e-18,19,3.3684210526315788,UNDERRESOLVED,-0.999769035333;-0.999769035333,5.356799119087266,9.711025417513625,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
27,2,51;53,oscillatory,0.34201264053944724,-4.616509817093661e-18,19,3.3684210526315788,UNDERRESOLVED,0.999769035333;0.999769035333,5.356799119087266,9.711025417513625,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
28,2,54;56,oscillatory,-0.290114245738034,-4.534072141788417e-18,18,3.5555555555555554,UNDERRESOLVED,-0.999670659749;-0.999670659749,1.3257687518299095,1.3767637900574876,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
29,2,55;57,oscillatory,0.290114245738034,-4.534072141788417e-18,18,3.5555555555555554,UNDERRESOLVED,0.999670659749;0.999670659749,1.3257687518299095,1.3767637900574876,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
30,2,58;60,oscillatory,-0.23941873187040646,5.6057619207565885e-18,17,3.764705882352941,UNDERRESOLVED,-0.999505301286;-0.999505301286,1.9520418767160388,2.7879192656955523,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
31,2,59;61,oscillatory,0.23941873187040646,5.6057619207565885e-18,17,3.764705882352941,UNDERRESOLVED,0.999505301286;0.999505301286,1.9520418767160388,2.7879192656955523,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
32,2,62;64,oscillatory,-0.19073093139281663,-3.13263166159927e-18,16,4.0,UNDERRESOLVED,-0.999205530166;-0.999205530166,1.0038431696754069,1.006221306583669,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
33,2,63;65,oscillatory,0.19073093139281663,-3.13263166159927e-18,16,4.0,UNDERRESOLVED,0.999205530166;0.999205530166,1.0038431696754069,1.006221306583669,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
34,2,66;68,oscillatory,-0.144816647196658,-9.562770335408298e-18,15,4.266666666666667,UNDERRESOLVED,-0.998601883293;-0.998601883293,9.319826470234778,17.635988871476847,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
35,2,67;69,oscillatory,0.144816647196658,-9.562770335408298e-18,15,4.266666666666667,UNDERRESOLVED,0.998601883293;0.998601883293,9.319826470234778,17.635988871476847,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
36,2,70;72,oscillatory,-0.10237995301218494,-4.121883765262197e-18,14,4.571428571428571,UNDERRESOLVED,-0.997179016665;-0.997179016665,1.0261088740311581,1.0283093145064088,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
37,2,71;73,oscillatory,0.10237995301218494,-4.121883765262197e-18,14,4.571428571428571,UNDERRESOLVED,0.997179016665;0.997179016665,1.0261088740311581,1.0283093145064088,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
38,2,74;76,oscillatory,-0.06402195531982374,-4.039446089956953e-18,13,4.923076923076923,UNDERRESOLVED,-0.992796564131;-0.992796564131,1.1433389537128407,1.1719760114436615,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
39,2,75;77,oscillatory,0.06402195531982374,-4.039446089956953e-18,13,4.923076923076923,UNDERRESOLVED,0.992796564131;0.992796564131,1.1433389537128407,1.1719760114436615,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
40,2,78;80,oscillatory,-0.053273556801325186,-9.562770335408298e-18,6,10.666666666666666,DIAGNOSTIC,0.99121113827;0.99121113827,1.1041691999915395,1.1678765997501497,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
41,2,79;81,oscillatory,0.053273556801325186,-9.562770335408298e-18,6,10.666666666666666,DIAGNOSTIC,-0.99121113827;-0.99121113827,1.1041691999915395,1.1678765997501497,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
42,2,82;84,oscillatory,-0.053068809337321915,-2.967756310988782e-18,7,9.142857142857142,DIAGNOSTIC,0.99069517292;0.99069517292,2.0127481584432876,2.8984422884531544,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
43,2,83;85,oscillatory,0.053068809337321915,-2.967756310988782e-18,7,9.142857142857142,DIAGNOSTIC,-0.99069517292;-0.99069517292,2.0127481584432876,2.8984422884531544,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
44,2,86;88,oscillatory,-0.04865879293096058,-2.638005609767806e-18,5,12.8,RESOLVED,0.990109610445;0.990109610445,1.2631599397753877,1.2644965006035267,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
45,2,87;89,oscillatory,0.04865879293096058,-2.638005609767806e-18,5,12.8,RESOLVED,-0.990109610445;-0.990109610445,1.2631599397753877,1.2644965006035267,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
46,2,90;92,oscillatory,-0.047477491155209696,-6.595014024419516e-18,8,8.0,DIAGNOSTIC,0.987949973239;0.987949973239,1.4277131018089548,1.451584231586234,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
47,2,91;93,oscillatory,0.047477491155209696,-6.595014024419516e-18,8,8.0,DIAGNOSTIC,-0.987949973239;-0.987949973239,1.4277131018089548,1.451584231586234,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
48,2,94;96,oscillatory,-0.040025135465003185,-7.914016829303418e-18,4,16.0,RESOLVED,0.986510366858;0.986510366858,1.7029300302464936,2.0377869566166087,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
49,2,95;97,oscillatory,0.040025135465003185,-7.914016829303418e-18,4,16.0,RESOLVED,-0.986510366858;-0.986510366858,1.7029300302464936,2.0377869566166087,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
50,2,98;100,oscillatory,-0.030061431058643385,-2.3082549085468305e-18,12,5.333333333333333,UNDERRESOLVED,-0.968547506983;-0.968547506983,1.0327179821893713,1.0328551130147692,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
51,2,99;101,oscillatory,0.030061431058643385,-2.3082549085468305e-18,12,5.333333333333333,UNDERRESOLVED,0.968547506983;0.968547506983,1.0327179821893713,1.0328551130147692,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
52,2,102;103,real_dominant,-0.0,0.007171896895098099,11,5.818181818181818,UNDERRESOLVED,-2.18448260962e-15;2.18448260962e-15,1.081408666615129,1.0873746381442815,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
53,2,104;106,oscillatory,-0.018398948932960735,1.479756271729129e-17,9,7.111111111111111,UNDERRESOLVED,0.923569786291;0.923569786291,1.0873847706486848,1.0878515238175024,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
54,2,105;107,oscillatory,0.018398948932960735,1.479756271729129e-17,9,7.111111111111111,UNDERRESOLVED,-0.923569786291;-0.923569786291,1.0873847706486848,1.0878515238175024,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
55,2,108;109,real_dominant,-0.0,-0.007171896895098091,11,5.818181818181818,UNDERRESOLVED,-3.98201019905e-15;3.98201019905e-15,3.5414533656864027,5.942391906919313,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
56,2,110;112,oscillatory,-0.03610322469059935,1.6487535061048788e-17,9,7.111111111111111,UNDERRESOLVED,0.978806944583;0.978806944583,1.5256665979469113,1.9429223659173265,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
57,2,111;113,oscillatory,0.03610322469059935,1.6487535061048788e-17,9,7.111111111111111,UNDERRESOLVED,-0.978806944583;-0.978806944583,1.5256665979469113,1.9429223659173265,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
58,2,114;116,oscillatory,-0.028444339131980145,-3.957008414651709e-18,3,21.333333333333332,RESOLVED,0.97602889751;0.97602889751,1.6581840288279002,2.1311894991974936,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
59,2,115;117,oscillatory,0.028444339131980145,-3.957008414651709e-18,3,21.333333333333332,RESOLVED,-0.97602889751;-0.97602889751,1.6581840288279002,2.1311894991974936,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
60,1,118,real_dominant,-0.0,-3.1403977900561903e-10,0,inf,NOT_APPLICABLE,0,15504688.08233008,15504688.08233008,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
61,2,119;121,oscillatory,-0.015233654835295436,-1.2695401997007567e-17,1,21.333333333333332,RESOLVED,0.930933894879;0.930933894879,3.3220283084378064,3.3292134478637756,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
62,2,120;122,oscillatory,0.015233654835295436,-1.2695401997007567e-17,1,21.333333333333332,RESOLVED,-0.930933894879;-0.930933894879,3.3220283084378064,3.3292134478637756,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
63,2,123;124,real_dominant,-0.0,-0.0033493864872498206,2,32.0,RESOLVED,-3.01106502111e-15;3.01106502111e-15,1.9877300813579213,2.3442535919521443,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
64,2,125;126,real_dominant,-0.0,0.0033493864872498496,0,32.0,RESOLVED,-1.41563273727e-15;1.41563273727e-15,1.827218881367602,1.9026749600007742,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
65,1,127,real_dominant,-0.0,3.1403980846128453e-10,0,inf,NOT_APPLICABLE,0,15504686.895053718,15504686.895053718,True,1.9627069730967333,DIAGNOSTIC,relative_equilibrium_reference
