pair_id,carrier_id,profile,axial_ratio,core_fraction,m,n,both_valid,lambda_real,lambda_imag,omega_mode,T_mode,group_velocity,tau_loop_group,tau_return_measured,phi_loop,omega_swirl_rms_core,mode_over_swirl_frequency_ratio,log_growth_ratio
P00010,TORUS_T2_3,smooth_rankine,-0.75,0.05,2,1,True,0.0068491245677915705,-2.813174875358934,2.813174875358934,2.2334855050125215,-0.8217251617375054,311.6703977589977,446.857432786963,0.7208494430583335,1.299188297090765,2.1653326786104796,0.011599284471650335
P00011,TORUS_T2_3,smooth_rankine,-0.75,0.05,2,2,True,0.02065802178081294,-2.700635029028447,2.700635029028447,2.326558472227164,-0.7226771250490686,354.38704108686954,358.4181936792327,-0.2660977451857654,1.299188297090765,2.078709479661956,-0.022924274017519234
P00012,TORUS_T2_3,smooth_rankine,0.75,0.05,1,1,False,0.0003687832654727803,-0.058216802099121515,0.058216802099121515,107.9273522527339,-0.016823552617885533,15223.146610248714,21354.268907526384,2.431344712334329,1.299188297090765,0.044810134319624585,nan
P00013,TORUS_T2_3,smooth_rankine,0.75,0.05,1,2,True,0.0011961776740895334,-0.06595985691887798,0.06595985691887798,95.25771583930336,0.006732724075743617,38039.19559543489,40977.72345518223,0.7988043629863611,1.299188297090765,0.050770051628836244,0.006883358487065923
P00014,TORUS_T2_3,smooth_rankine,0.75,0.05,2,1,True,1.257345296150396e-16,-2.8305437221100056,2.8305437221100056,2.2197803404696526,0.9418091142960793,271.9313331329599,236.03639715940915,-1.7540364094813534,1.299188297090765,2.1787016773845336,0.0
P00015,TORUS_T2_3,smooth_rankine,0.75,0.05,2,2,False,3.829595315921211e-15,-2.138175443684579,2.138175443684579,2.938573317609607,0.21894080543324004,nan,nan,nan,1.299188297090765,1.6457779434070745,nan
P00016,TORUS_T2_3,compact_poly,-0.75,0.05,1,1,False,0.002063783128647011,-0.05563850635615483,0.05563850635615483,112.92872002996408,-0.0001735434592847714,nan,nan,nan,2.0564552448626587,0.027055539620980507,nan
P00017,TORUS_T2_3,compact_poly,-0.75,0.05,1,2,True,0.02850624058365201,-2.8632884417568243,2.8632884417568243,2.194394813861093,-0.7478790003520048,342.4449782475009,346.3402898750662,1.0323587676249377,2.0564552448626587,1.392341724387029,0.012740590620311033
P00018,TORUS_T2_3,compact_poly,-0.75,0.05,2,1,False,1.1159820376565857e-17,-2.033069127764908,2.033069127764908,3.090492704538346,-0.008982341059567682,nan,nan,nan,2.0564552448626587,0.9886279474565891,nan
P00019,TORUS_T2_3,compact_poly,-0.75,0.05,2,2,False,3.1533214813350917e-17,-3.737956119035992,3.737956119035992,1.6809146782600546,0.23784671841747754,nan,nan,nan,2.0564552448626587,1.8176695692133251,nan
P00020,TORUS_T2_3,compact_poly,0.75,0.05,1,1,False,0.0019464097344247004,-0.05937523434682724,0.05937523434682724,105.82165066461474,-0.0002814103989717084,nan,nan,nan,2.0564552448626587,0.028872611983730596,nan
P00021,TORUS_T2_3,compact_poly,0.75,0.05,1,2,False,0.002087639176089322,-0.06902480192660304,0.06902480192660304,91.0279367967004,-0.0002514849440938442,nan,nan,nan,2.0564552448626587,0.033564942441143615,nan
P00022,TORUS_T2_3,compact_poly,0.75,0.05,2,1,False,1.1014952919013655e-15,-1.8173522533340267,1.8173522533340267,3.457329362347205,0.0062454046315293275,nan,nan,nan,2.0564552448626587,0.883730515348706,nan
P00023,TORUS_T2_3,compact_poly,0.75,0.05,2,2,False,3.6719732183428264e-17,-5.505317130453203,5.505317130453203,1.1412939814899181,0.004292622899201546,nan,nan,nan,2.0564552448626587,2.6770906608380276,nan
P00024,TWIST_5_2,gaussian,-0.75,0.05,1,1,False,0.004815117858172072,-1.5613905373306767,1.5613905373306767,4.024095930491034,-0.0929570399172737,nan,nan,nan,1.3207793553866565,1.182173639346128,nan
P00025,TWIST_5_2,gaussian,-0.75,0.05,1,2,True,0.021411402814807155,-1.468009073101649,1.468009073101649,4.28007252973192,-0.7006231767016754,455.50333830660304,455.3894624720264,-2.5430884949016557,1.3207793553866565,1.1114718496428129,0.0036220814289631407
P00026,TWIST_5_2,gaussian,-0.75,0.05,2,1,False,2.2785669007725754e-17,-2.3202417889684854,2.3202417889684854,2.7079873041907905,nan,nan,nan,nan,1.3207793553866565,1.7567217260821264,nan
P00027,TWIST_5_2,gaussian,-0.75,0.05,2,2,False,0.021265032719052893,-2.068832680801714,2.068832680801714,3.0370678912248845,nan,nan,nan,nan,1.3207793553866565,1.5663726665352564,nan
P00028,TWIST_5_2,gaussian,0.75,0.05,1,1,False,0.0003858241579232277,-0.06511150957310781,0.06511150957310781,96.49884249918622,-0.02129776563211544,14984.49186619636,8245.216649374548,0.06624234526981354,1.3207793553866565,0.049297794750923024,nan
P00029,TWIST_5_2,gaussian,0.75,0.05,1,2,True,0.0010441884825676832,-0.07069118108220872,0.07069118108220872,88.8821662191879,0.0010150690887627478,314398.4970240601,309446.7206959312,1.6762463872818625,1.3207793553866565,0.05352232437151773,-0.029677116854278738
P00030,TWIST_5_2,gaussian,0.75,0.05,2,1,False,5.020128925288208e-16,-2.620774223065452,2.620774223065452,2.3974538714099176,0.4226133479267687,nan,nan,nan,1.3207793553866565,1.9842634671543784,nan
P00031,TWIST_5_2,gaussian,0.75,0.05,2,2,False,4.0866528695860447e-16,-2.599670379279754,2.599670379279754,2.416916143392133,0.07437750195698797,4290.762495184963,6085.373908796074,-2.247867326974115,1.3207793553866565,1.9682851406461481,nan
P00032,TWIST_5_2,smooth_rankine,-0.75,0.05,1,1,True,0.008370775478914485,-1.3722255519853042,1.3722255519853042,4.578828384363795,-0.8010462068090535,398.3992348629436,423.0003876157304,2.0827841574424197,1.299188297090765,1.0562176052987002,-0.02904571795575237
P00033,TWIST_5_2,smooth_rankine,-0.75,0.05,1,2,True,0.014071419105325923,-1.3293617323727034,1.3293617323727034,4.726467713167191,-0.7347376976076578,434.35391558336175,437.6115699502369,2.634319655218819,1.299188297090765,1.0232248361145992,0.0024949314246854436
P00034,TWIST_5_2,smooth_rankine,-0.75,0.05,2,1,True,0.012627051515666777,-2.774324454861652,2.774324454861652,2.2647622545261785,-0.7548078869642959,422.804532642206,430.8906693289882,-1.5489476600564518,1.299188297090765,2.135429068345302,-0.04280470314774606
P00035,TWIST_5_2,smooth_rankine,-0.75,0.05,2,2,True,0.023635767318948096,-2.6209702387640337,2.6209702387640337,2.3972745719320097,-0.7237672578042885,440.9375976066698,442.535996397994,0.8115917075322198,1.299188297090765,2.017390585054604,-0.009170689612185342
P00036,TWIST_5_2,smooth_rankine,0.75,0.05,1,1,False,0.000427200303781719,-0.05821112294517576,0.05821112294517576,107.93788178759578,-0.0067646441295948325,47177.085707493796,48993.40350723231,-2.669977603366576,1.299188297090765,0.04480576301027823,nan
P00037,TWIST_5_2,smooth_rankine,0.75,0.05,1,2,True,0.0011391452928265855,-0.06595941009196957,0.06595941009196957,95.25836114087006,0.00821379669611404,38853.676039190745,29509.36695176537,-3.0217655508802044,1.299188297090765,0.050769707701085805,0.0075714024591782255
P00038,TWIST_5_2,smooth_rankine,0.75,0.05,2,1,False,3.7646213184618387e-16,-2.784787423652801,2.784787423652801,2.2562531178548424,0.7109612388953502,448.87988039748166,422.6765173792787,0.1634152451761581,1.299188297090765,2.143482534355255,nan
P00039,TWIST_5_2,smooth_rankine,0.75,0.05,2,2,False,1.432267229285222e-15,-2.8379544669590673,2.8379544669590673,2.2139838324862775,0.22654361768135514,1408.718546781005,1342.860954718993,-2.279756660756826,1.299188297090765,2.184405811931971,nan
P00040,TWIST_5_2,compact_poly,-0.75,0.05,1,1,False,0.009501864745067912,-2.959670811039536,2.959670811039536,2.1229338356628653,-0.7708813615748136,nan,nan,nan,2.0564552448626587,1.4392099309884077,nan
P00041,TWIST_5_2,compact_poly,-0.75,0.05,1,2,True,0.027745185294360365,-2.864479991006988,2.864479991006988,2.193482002634194,-0.7480580057425286,426.61958488875865,431.4723826668683,1.815742195424191,2.0564552448626587,1.3929211433912307,0.008709987529875424
P00042,TWIST_5_2,compact_poly,-0.75,0.05,2,1,False,1.2030359220886425e-16,-2.757952966560295,2.757952966560295,2.278206112780793,-0.010052089463924751,nan,nan,nan,2.0564552448626587,1.3411198582853117,nan
P00043,TWIST_5_2,compact_poly,-0.75,0.05,2,2,False,7.274119359488762e-17,-3.8214884400325624,3.8214884400325624,1.6441722658007172,0.2675742179607777,nan,nan,nan,2.0564552448626587,1.8582891359193097,nan
P00044,TWIST_5_2,compact_poly,0.75,0.05,1,1,False,0.0018825384510478271,-0.059374282967460876,0.059374282967460876,105.82334628989095,-0.00030479522780834945,nan,nan,nan,2.0564552448626587,0.028872149353012647,nan
P00045,TWIST_5_2,compact_poly,0.75,0.05,1,2,False,0.0020497384011708645,-0.059366531161850505,0.059366531161850505,105.8371642104166,-0.0004947145071551627,nan,nan,nan,2.0564552448626587,0.02886837985419679,nan
P00046,TWIST_5_2,compact_poly,0.75,0.05,2,1,False,7.913940780878194e-17,-1.816730429212744,1.816730429212744,3.4585127249188647,0.005321931977476129,nan,nan,nan,2.0564552448626587,0.8834281386629813,nan
P00047,TWIST_5_2,compact_poly,0.75,0.05,2,2,False,4.3918616052429105e-17,-5.793244868242656,5.793244868242656,1.084570987431013,0.00380114294389492,nan,nan,nan,2.0564552448626587,2.8171023331118303,nan
P00048,TRIPLE_GEAR_T3_3,gaussian,-0.75,0.05,1,1,False,0.0,-1.0243407043907078,1.0243407043907078,6.133882291553485,-0.10320484531832949,3659.5037926435416,2850.2960164952383,2.500769073374407,1.3207793553866565,0.7755577797404574,nan
P00049,TRIPLE_GEAR_T3_3,gaussian,-0.75,0.05,1,2,True,0.017458226503939044,-1.4920328755130532,1.4920328755130532,4.211157415026152,-0.7685012848335835,491.44813459017433,451.3336806042513,-1.304134137507919,1.3207793553866565,1.1296609607259211,0.19629572549051286
P00050,TRIPLE_GEAR_T3_3,gaussian,-0.75,0.05,2,1,True,2.390196074260733e-17,-2.3385232304393,2.3385232304393,2.6868175716173095,0.469188393792401,804.961349979015,723.6602536311344,-2.375041248858975,1.3207793553866565,1.7705631307014942,0.0
P00051,TRIPLE_GEAR_T3_3,gaussian,-0.75,0.05,2,2,False,3.0488146952473697e-15,-2.302937793232178,2.302937793232178,2.728334792908636,nan,nan,nan,nan,1.3207793553866565,1.7436203737133642,nan
P00052,TRIPLE_GEAR_T3_3,gaussian,0.75,0.05,1,1,False,0.00016675922823975665,-0.06464620767667897,0.06464620767667897,97.19340906436862,-0.01346052197872007,nan,nan,nan,1.3207793553866565,0.04894550131558793,nan
P00053,TRIPLE_GEAR_T3_3,gaussian,0.75,0.05,1,2,True,0.0006980497123958021,-0.06786320016497387,0.06786320016497387,92.58604504216288,-0.01238718277661031,30489.46073313424,42296.50440204048,0.6417837648877284,1.3207793553866565,0.05138117876252465,-0.0014533353725691017
P00054,TRIPLE_GEAR_T3_3,gaussian,0.75,0.05,2,1,True,2.048607148294453e-16,-2.620519344068088,2.620519344068088,2.3976870544392104,-0.00839778693968097,44973.577631152046,55592.96364930783,-1.0135713830608777,1.3207793553866565,1.98407049094202,0.0
P00055,TRIPLE_GEAR_T3_3,gaussian,0.75,0.05,2,2,True,2.267324320154477e-16,-2.1317114678553497,2.1317114678553497,2.947483935760269,0.04517394998340727,8360.53794278209,4697.577256600687,2.2621475533763156,1.3207793553866565,1.6139800029137297,0.0
P00056,TRIPLE_GEAR_T3_3,smooth_rankine,-0.75,0.05,1,1,True,0.0063627625817120415,-1.3831150563929135,1.3831150563929135,4.542778475397253,-0.7173563295871342,526.4866389050824,618.1611249044298,0.10517732371019894,1.299188297090765,1.0645993806210257,0.08272797200315045
P00057,TRIPLE_GEAR_T3_3,smooth_rankine,-0.75,0.05,1,2,True,0.011735534092837304,-1.3646169406805293,1.3646169406805293,4.604358278042617,-0.7703854497875229,490.24617867040837,501.52184077982776,-2.3765513352119942,1.299188297090765,1.0503611706911744,0.016543446206616023
P00058,TRIPLE_GEAR_T3_3,smooth_rankine,-0.75,0.05,2,1,True,0.00718349205104874,-2.812104039382594,2.812104039382594,2.234336005775618,-0.8169636751597059,462.29536801349894,526.6699980093787,2.5896603348679443,1.299188297090765,2.1645084439874167,-0.06432317432442741
P00059,TRIPLE_GEAR_T3_3,smooth_rankine,-0.75,0.05,2,2,True,0.018079175881787625,-2.760254958930794,2.760254958930794,2.276306138623305,-0.7557942546833145,499.7107619187552,505.39497183558103,1.391756670843312,1.299188297090765,2.1245996174009214,0.09275476651982834
P00060,TRIPLE_GEAR_T3_3,smooth_rankine,0.75,0.05,1,1,False,0.00026044508878820275,-0.05784349026093901,0.05784349026093901,108.62389663617071,-0.0057032367594684365,nan,nan,nan,1.299188297090765,0.04452279195438126,nan
P00061,TRIPLE_GEAR_T3_3,smooth_rankine,0.75,0.05,1,2,True,0.0007931614471297694,-0.0607423701253488,0.0607423701253488,103.43991013543788,0.008152282639523938,46327.94758986323,28364.285911893763,1.9577172137180323,1.299188297090765,0.04675409273726329,0.018489626035957347
P00062,TRIPLE_GEAR_T3_3,smooth_rankine,0.75,0.05,2,1,True,3.6339036064922105e-16,-2.844499785451842,2.844499785451842,2.2088893587951235,0.183836759782115,2054.4233009178624,1886.7309989804419,1.8365592054391946,1.299188297090765,2.1894438179757687,0.0
P00063,TRIPLE_GEAR_T3_3,smooth_rankine,0.75,0.05,2,2,False,3.1489876571447723e-15,-2.136657653573324,2.136657653573324,2.940660754272755,0.20982844898106862,nan,nan,nan,1.299188297090765,1.6446096831058898,nan
P00064,TRIPLE_GEAR_T3_3,compact_poly,-0.75,0.05,1,1,False,0.0020998606878422205,-0.055637972628771515,0.055637972628771515,112.92980333957073,-0.00010060710730779582,nan,nan,nan,2.0564552448626587,0.02705528008341719,nan
P00065,TRIPLE_GEAR_T3_3,compact_poly,-0.75,0.05,1,2,False,0.02208848228832698,-2.871846212946608,2.871846212946608,2.1878557698717556,-0.7485776964106895,504.5281534201794,512.2222077598371,-0.7413137556593052,2.0564552448626587,1.396503143027752,nan
P00066,TRIPLE_GEAR_T3_3,compact_poly,-0.75,0.05,2,1,False,2.4843558371710274e-17,-2.8975515461926875,2.8975515461926875,2.1684464303786206,-0.00905819896195287,nan,nan,nan,2.0564552448626587,1.4090029692750263,nan
P00067,TRIPLE_GEAR_T3_3,compact_poly,-0.75,0.05,2,2,False,1.3125921184689565e-16,-2.758558080381384,2.758558080381384,2.2777063683614394,-0.010645352801299437,nan,nan,nan,2.0564552448626587,1.3414141091923524,nan
P00068,TRIPLE_GEAR_T3_3,compact_poly,0.75,0.05,1,1,False,0.0020046120513958236,-0.05937618812249999,0.05937618812249999,105.81995082299058,-0.0002588223452732471,nan,nan,nan,2.0564552448626587,0.028873075779709205,nan
P00069,TRIPLE_GEAR_T3_3,compact_poly,0.75,0.05,1,2,False,0.0018333322750635906,-0.05937087887718892,0.05937087887718892,105.82941378005555,-0.00039094541380218866,nan,nan,nan,2.0564552448626587,0.028870494033607832,nan
P00070,TRIPLE_GEAR_T3_3,compact_poly,0.75,0.05,2,1,False,1.0956130497403302e-15,-1.8173076374139572,1.8173076374139572,3.457414241718924,0.006177503344306989,nan,nan,nan,2.0564552448626587,0.8837088198023618,nan
P00071,TRIPLE_GEAR_T3_3,compact_poly,0.75,0.05,2,2,False,2.2979097523582154e-16,-1.8079500410581095,1.8079500410581095,3.4753091426698544,0.004839540887572476,78040.15538570254,89814.4638295204,2.880916043735559,2.0564552448626587,0.87915846725799,nan
