x,y,z
1.2034989133270164,-1.2278033572247955e-06,0.0008737310033648059
1.2016651307327169,0.07953798862120562,0.028571133570531385
1.196236709254772,0.15899904926770714,0.05602168511819066
1.1865762409551512,0.23799901887264854,0.08361020849499862
1.1714062321897802,0.31577994393654174,0.11216729933959811
1.1507669611259588,0.39199529175340886,0.14150267330775804
1.124576050371669,0.4662025743188932,0.17154301706515596
1.092772065081417,0.5379148265737098,0.20221374105677203
1.055343089694333,0.6066191547065573,0.23341217669580938
1.0122928596197678,0.6717553736634668,0.2650067646525198
0.9636352818474968,0.7327002994042999,0.29681947765815475
0.9094444232892654,0.7887974387952456,0.32859571643209284
0.8498281452752089,0.8393157821036212,0.36000129744719506
0.7850186087410373,0.883518668961825,0.3906238591706409
0.7153148241917742,0.920571952153294,0.419946455926686
0.6412929632091038,0.9498185556815091,0.44744289859602654
0.5636988557115044,0.9706771759288896,0.4726294287157857
0.4834720108597418,0.982820219952555,0.4951290837910093
0.4016218110683302,0.9860322087101213,0.5146257685169289
0.3192057560747767,0.9802571693483557,0.530878465963884
0.2372854173250794,0.9655645339263828,0.5436395146191761
0.15693566968688513,0.9420995859743307,0.5527494176815385
0.07919365236756475,0.9101984536857745,0.5580346484300439
0.005061539544800765,0.8702960284178566,0.5593471148801555
-0.06450793618544035,0.8229482389299971,0.5565658078676925
-0.128640142189459,0.7688372155418296,0.5496028301067594
-0.18656171275694405,0.7087639909368308,0.5383879343815294
-0.2376406408865015,0.6436453875580581,0.5228931901233801
-0.28133525379130003,0.574463545635078,0.5030359234731686
-0.3174925286649713,0.5025335478255704,0.4783634997535431
-0.34756202546714454,0.4304471311409791,0.4469021745257803
-0.37261051811122786,0.35994393628709903,0.40827150585182864
-0.3937211746156639,0.2926631504833309,0.36225105568819355
-0.4124508970435291,0.23041022547621517,0.30874476369820064
-0.4308877899418359,0.17539147077201842,0.2477660438459854
-0.45191277124276075,0.13113354780932404,0.17938561635891942
-0.4747599866396366,0.08960267437652801,0.10980680694575284
-0.49034595740285253,0.038667596033324605,0.04467306940446444
-0.49308691429166973,-0.01707090770884728,-0.018300053308947753
-0.4821506116639182,-0.07072843782546118,-0.08218508939987308
-0.4610495064637335,-0.11597613440221603,-0.1499338607266857
-0.4385525780039976,-0.15652818437988825,-0.22021781085483277
-0.4195336704841589,-0.20788275488157534,-0.2841316306813061
-0.4012146849097067,-0.2676251431076296,-0.3405649780032074
-0.381270032301754,-0.33317812371911476,-0.38951690493005625
-0.3579140803335199,-0.4026456414765135,-0.43099491807342666
-0.32990098426072695,-0.474314191410151,-0.46520367552403585
-0.2963160205437516,-0.5465875913810367,-0.49239662287322566
-0.2556283063731399,-0.6170945940766195,-0.5139313574905382
-0.20737517776837283,-0.6839241848389136,-0.5311317113164503
-0.1520389555898454,-0.7460731278228394,-0.5439989514734854
-0.0902395178071012,-0.8026117169223346,-0.5526092207246122
-0.02268648167241187,-0.8526815534630782,-0.5570087041315268
0.04977739878958805,-0.895560064411181,-0.5572831641156577
0.1262275019995763,-0.9306458841123217,-0.5535323013032153
0.20568410907876894,-0.957438901122248,-0.5458828490286665
0.2871194346368316,-0.9755775827888623,-0.5345327588268513
0.36946796883164823,-0.9848333932878366,-0.5196098972789746
0.4516636750921177,-0.985128024166321,-0.5013524225596591
0.5326444628608271,-0.9764476263515384,-0.47999060367317553
0.6113767498909173,-0.958950604141979,-0.4558087633629345
0.6868884239065252,-0.9329162157273662,-0.42916460121028444
0.7583391259514077,-0.8988170046378666,-0.4004905226239861
0.825125228506091,-0.8573408089145881,-0.37031962467242613
0.8867942300696466,-0.8091935075029573,-0.3391654560452945
0.9431141044390445,-0.7551826065593329,-0.30748993279068826
0.9939324769647004,-0.6960438814317256,-0.2756598701578001
1.0391792098732135,-0.6324738112345278,-0.24395588740369564
1.0788013876202103,-0.5650948199448169,-0.21258558712189882
1.112799967605147,-0.4944963658696697,-0.18169574269592467
1.1411742045675892,-0.42120484967787014,-0.15140058198986422
1.1639705138406589,-0.3457205220410376,-0.12178266568716277
1.181261350288531,-0.2685022474510732,-0.09291526967996482
1.193081086501516,-0.1899431229930446,-0.06492168125190038
1.1999387299672115,-0.11055887335724383,-0.037576053760440487
1.2031906085299031,-0.03104239462268691,-0.00994692658192295
1.1409203402869184,0.016830065662996514,-0.005832328649787967
1.0683088999174046,0.05955646322104892,-0.005552930196593775
0.9956974595478922,0.10228286077910066,-0.005273531743399588
0.9230860191783786,0.14500925833715309,-0.004994133290205396
0.850474578808865,0.1877356558952055,-0.004714734837011204
0.7778631384393514,0.23046205345325785,-0.0044353363838170136
0.7052516980698389,0.2731884510113096,-0.0041559379306228255
0.6326402577003253,0.315914848569362,-0.003876539477428634
0.5600288173308117,0.3586412461274144,-0.0035971410242344425
0.48741737696129805,0.4013676436854668,-0.003317742571040251
0.4148059365917844,0.4440940412435192,-0.003038344117846059
0.34219449622227194,0.48682043880157094,-0.002758945664651871
0.2695830558527583,0.5295468363596234,-0.0024795472114576794
0.1969716154832448,0.5722732339176757,-0.002200148758263488
0.12436017511373115,0.6149996314757281,-0.0019207503050692964
0.05174873474421861,0.6577260290337799,-0.001641351851875109
-0.020862705625295054,0.7004524265918323,-0.001361953398680917
-0.09347414599480855,0.7431788241498848,-0.0010825549454867257
-0.16608558636432225,0.7859052217079373,-0.0008031564922925337
-0.23869702673383464,0.8286316192659889,-0.0005237580390983464
-0.31130846710334836,0.8713580168240415,-0.0002443595859041545
-0.38391990747286175,0.9140844143820936,3.5038867290036675e-05
-0.4565313478423755,0.9568108119401462,0.00031443732048422866
-0.5291427882118893,0.9995372094981985,0.0005938357736784206
-0.6017540139452184,1.0422590990555483,0.000874727240603009
-0.6697202861107338,1.0009014679101214,0.028571803126606343
-0.7358212363543944,0.9564696362941093,0.05602243700397754
-0.7994064227644926,0.908602966853976,0.08361141626088996
-0.8591818143217562,0.8565749673174571,0.1121683490294963
-0.914865906806581,0.8005926893458619,0.14150415915999523
-0.9660352551034315,0.7408067067336783,0.17154479402744668
-1.0122373706892116,0.6774072245667971,0.20221573922116087
-1.0530225261752624,0.6106406695228154,0.2334143144614672
-1.0879060187795326,0.5407895799070775,0.26500918693540415
-1.116355783701045,0.4681780032117301,0.29682210454378327
-1.1378407070195986,0.3931985244717687,0.32859845564214496
-1.1517818035173486,0.3163100810672512,0.36000416961912973
-1.1576568273011736,0.2380817821006652,0.3906264362926352
-1.1548940991542256,0.1591898424501197,0.41994881585993354
-1.1432111413731385,0.08046155644833457,0.4474445478331374
-1.1224775830408165,0.0028336722828331325,0.4726301007970492
-1.0928806642899178,-0.07271657229496266,0.4951291562750145
-1.0547371771330374,-0.14520704370549384,0.51462510858664
-1.0085287483491494,-0.21369461127127687,0.5308776534180683
-0.9548448346737334,-0.27729384921500877,0.5436383579190494
-0.8943483689314237,-0.3351459911100288,0.5527478847876885
-0.8278496939995157,-0.38652140095608556,0.5580332469771597
-0.7562270086811694,-0.43077037323511885,0.5593463340982813
-0.6804373074532173,-0.4673443500552041,0.5565653405890827
-0.6015092039693827,-0.4958278590803107,0.5496030892480428
-0.5205230838749603,-0.5159518077606976,0.538389216520401
-0.43858895208815024,-0.5276273073906137,0.5228955659961085
-0.3568279870995384,-0.5308754528051731,0.5030396983278725
-0.27645617905845044,-0.5262236221420551,0.47836720178379794
-0.1989929291066892,-0.5162203795216644,0.4469057519820346
-0.12541144880366767,-0.5026603858622699,0.4082749063797914
-0.05658967816150505,-0.48730124565098926,0.36225422918553646
0.006687710765090196,-0.47239412428610356,0.30874817049553827
0.06355268928928323,-0.4608526662642839,0.24776829253961907
0.11239184622056744,-0.4569335091402148,0.17938653436700133
0.15978228091905944,-0.45595380216147224,0.10980780170083318
0.21168608989159376,-0.4439833234850512,0.04467391160412209
0.26132699981227503,-0.41848830151393535,-0.018299961081323996
0.30232838142462026,-0.38219079843582293,-0.08218576198824033
0.3309632843602746,-0.34129255148223464,-0.14993427465024564
0.35483300756578023,-0.3015341030908656,-0.2202188847648276
0.38979804305225385,-0.2593868656189636,-0.28413347691003893
0.4323758562573197,-0.2136500259691305,-0.34056698778437283
0.4791736491632483,-0.16360113548677074,-0.38951940191715906
0.5276564298297359,-0.1086411660859269,-0.4309980184109691
0.5757165891090372,-0.048547133874899576,-0.46520744104692696
0.6215149914226977,0.01667509394180975,-0.49239962403381293
0.6622337692451679,0.08716384843333236,-0.5139354085389273
0.6959831746167585,0.16236742415880617,-0.5311345040409459
0.7221381815725313,0.24136427932824855,-0.5440016866183381
0.7402027594777462,0.32315335691420277,-0.5526117460863147
0.7497881980741603,0.4066909585926643,-0.5570101584170424
0.7506903661669313,0.4908857824017036,-0.5572844093197776
0.7428511909325063,0.5746365118824444,-0.5535338774741047
0.7263255730400537,0.6568443063398166,-0.5458844619625567
0.7013160152963178,0.736438555107076,-0.5345346065782149
0.6681570713117337,0.8123822305283976,-0.5196121193280111
0.627313636403568,0.8837129635805464,-0.501355814261115
0.5793054817244075,0.9495041828481978,-0.4799947619765661
0.5247867545333514,1.0089402981544024,-0.45581344481146213
0.4644844789552565,1.0613180936877962,-0.4291690922904027
0.3992288278715312,1.1061471307189157,-0.4004946774478321
0.3299173930316322,1.1432494734546084,-0.37032374265861806
0.25738637796509756,1.172582987914886,-0.33916912670631216
0.18245216632040528,1.1943533832407014,-0.307493279688983
0.10582766326276674,1.2087947847903173,-0.2756627963226002
0.028151182324903334,1.2161948269314393,-0.24395839112490914
-0.05001168402882014,1.2168193157288651,-0.21258780939509572
-0.12815097110579973,1.2109626400606741,-0.1816979581848158
-0.20581031272279446,1.1988898605127694,-0.15140254346160129
-0.2825797050867195,1.180889738629936,-0.12178453987582419
-0.3580980864834835,1.1572552941285588,-0.0929167118642333
-0.4320422243843878,1.12821240415834,-0.06492276887420105
