eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
2,0.16029126374267139,0.0,0.0,0.16029126374267139,160291263742671.38,1.9983485824009897,1.4136295775064236
5,-0.1631731597290556,0.0,0.0,0.1631731597290556,163173159729055.6,1.8946025332937921,1.3764456158140765
19,-0.04946451534513165,0.0,0.0,0.04946451534513165,49464515345131.65,2.0897175666091323,1.4455855445490358
16,0.06531362938034477,0.0,0.0,0.06531362938034477,65313629380344.766,1.8304374931298169,1.3529366182973306
17,0.0215991851243639,0.017103611053280638,0.017103611053280638,0.0215991851243639,1.2628435630978037,1.905450168701505,1.3803804434653169
3,-0.17881509194388706,0.02044150932453317,0.02044150932453317,0.17881509194388706,8.747646228318354,2.236109578279644,1.4953626912156275
0,0.17619776407613602,0.02274843982287552,0.02274843982287552,0.17619776407613602,7.745487842157595,2.119042277386916,1.455693057408366
20,-0.032295022017597555,0.04730824791344787,0.04730824791344787,0.032295022017597555,0.6826509845953808,1.4741669416323497,1.214152767007657
10,-0.06837892744975635,0.07123065155241538,0.07123065155241538,0.06837892744975635,0.9599649302581407,1.392832254760798,1.1801831445842623
8,0.06588103170026532,0.07474232568614897,0.07474232568614897,0.06588103170026532,0.8814420891437983,1.1645554824482078,1.079145718820312
14,0.004603024024539456,0.08348281724701534,0.08348281724701534,0.004603024024539456,0.055137382473805084,1.4262254685558933,1.194246820617871
12,-0.0031750904956046027,0.10044187800553332,0.10044187800553332,0.0031750904956046027,0.031611221919105176,0.8788706353315316,0.9374810053177246
6,0.00903361251370407,0.1459780670943965,0.1459780670943965,0.00903361251370407,0.06188335476357896,2.1524335371423233,1.4671174244559715
