eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
0,0.14028036530599952,0.0,0.0,0.14028036530599952,140280365305999.52,1.4245605453364265,1.193549557134695
3,-0.1491061833673746,0.0,0.0,0.1491061833673746,149106183367374.6,1.6300307007944812,1.2767265567828066
14,0.0712098816765799,0.0,0.0,0.0712098816765799,71209881676579.9,1.2223377048483688,1.1055938245342947
19,-0.057107953385390195,0.0,0.0,0.057107953385390195,57107953385390.19,1.0818176747936474,1.0401046460782912
20,-0.05410564458711286,0.0,0.0,0.05410564458711286,54105644587112.86,1.1188145559789202,1.0577403064925341
21,-0.0176286771985136,0.0,0.0,0.0176286771985136,17628677198513.598,0.8050287338039024,0.8972339348263096
8,-0.10886126532438897,0.01110107786469306,0.01110107786469306,0.10886126532438897,9.806368953651056,0.9897762446083673,0.994874989437551
17,0.016972443409807768,0.019695619019493914,0.019695619019493914,0.016972443409807768,0.8617369879570244,1.0006431535739635,1.0003215250977875
1,0.12753360807996394,0.023417532541226183,0.023417532541226183,0.12753360807996394,5.446073699500283,1.4412216390942358,1.2005089083777079
6,-0.11487059286924999,0.03367793042785291,0.03367793042785291,0.11487059286924999,3.410856647362384,1.2559442371717917,1.120689179555059
12,0.0740295549761798,0.036369620632314824,0.036369620632314824,0.0740295549761798,2.0354777885806072,1.2207052883398626,1.1048553246194104
15,0.03947348316276386,0.043481486986407046,0.043481486986407046,0.03947348316276386,0.9078227516713919,1.0582322494454406,1.0287041603130809
10,0.061429737656072646,0.07418599166562556,0.07418599166562556,0.061429737656072646,0.828050367419115,1.400031576937151,1.1832293002360748
4,-0.0662645842271911,0.07771463166798534,0.07771463166798534,0.0662645842271911,0.8526654866008828,1.2956896063880674,1.1382836229991484
