basis,candidate_a,candidate_b,growth_A_over_B,pair_id,winner_anonymous
MODE_GATE,fe6b898c445f9e8b,619b1472b02a5337,,P00026,INDETERMINATE
MODE_GATE,f339ae6c29dff38a,54e2d31c274f1073,,P00027,INDETERMINATE
MODE_GATE,5f4dde3891b71566,110e6e78b94f6818,,P00028,A
CONVERGED_GROWTH,3dc64262a0e36f62,f542bc93b59cd8f8,0.9707589246467606,P00029,TIE
MODE_GATE,6a3022d102590850,37d794d0827e1dff,,P00030,INDETERMINATE
MODE_GATE,7e8a9825b2cc30ee,b38dcc4568320ba7,,P00031,A
CONVERGED_GROWTH,f167f858e51b1cab,9a2baee4b1b572a9,0.9713720543068438,P00032,TIE
CONVERGED_GROWTH,e2ffa8094c7ab114,33108df55edcb204,1.002498046356067,P00033,TIE
CONVERGED_GROWTH,bcf6d642f20c6c6f,3809a8a8d30d228e,1.0437340369728485,P00034,TIE
CONVERGED_GROWTH,930baa235257aee9,67a1514a9cb53859,1.0092128692262847,P00035,TIE
MODE_GATE,104ec687544bb6dc,a1f6a1e5596da396,,P00036,B
CONVERGED_GROWTH,9a67855455748e3f,a8a99f991a21f4fd,1.0076001380037873,P00037,TIE
MODE_GATE,7be1d9c3f8dc9edc,66b89f6095370e0b,,P00038,A
MODE_GATE,eb9ad622c898dea8,78dce90b04012c3e,,P00039,B
MODE_GATE,828a15f32bbf8f21,69f98fb10e04c9d7,,P00040,INDETERMINATE
CONVERGED_GROWTH,fe19ea567ff5b1a2,920375eb7a62fabb,0.9913278345219859,P00041,TIE
MODE_GATE,d57662380e0cb029,fd5634e41fb6d884,,P00042,INDETERMINATE
MODE_GATE,577a98fa09b3a22c,774d13046ae03f11,,P00043,INDETERMINATE
MODE_GATE,71ed332fa166e5d7,38926ea31d5a83af,,P00044,INDETERMINATE
MODE_GATE,d0930c7fdf2a9d3f,fb30842aba176172,,P00045,INDETERMINATE
MODE_GATE,d045eedccb949e68,1001ff740eae00e2,,P00046,INDETERMINATE
MODE_GATE,97c6bb07c52065b1,eb7cd71e073c736d,,P00047,INDETERMINATE
MODE_GATE,256e9bd46255d68b,1e85bedb2b91c50a,,P00048,B
CONVERGED_GROWTH,e61624b5189f4274,c8841184df682bbc,1.2168867165501702,P00049,B
NEUTRAL_NEUTRAL,6c30c73a0ec88731,d47c7ff7bc12526d,1.0,P00050,TIE
MODE_GATE,2fd2059a4456424b,4f8b2c29e486e58b,,P00051,INDETERMINATE
MODE_GATE,e2ae3b7f4f9009ad,e3c7efc370744734,,P00052,B
CONVERGED_GROWTH,7c8a30a261a65ed5,0673c9e29699b7a8,0.9985477202078508,P00053,TIE
NEUTRAL_NEUTRAL,032fec4711f5e2a4,64bb06c375e323c8,1.0,P00054,TIE
NEUTRAL_NEUTRAL,f939aa9d08fa6fd8,98c89c0130903a7d,1.0,P00055,TIE
CONVERGED_GROWTH,86ac25e951ece114,30dd6353a9f9b3a5,0.9206015425548278,P00056,A
CONVERGED_GROWTH,bfc81d503bb8cc67,12a019b0eb499b35,1.0166810467613598,P00057,TIE
CONVERGED_GROWTH,1b034406d6b416f0,2110dceb22d2f9c8,0.9377019093768124,P00058,A
CONVERGED_GROWTH,e9b6b3f6d0a68778,4b2a70eca201e6f8,1.0971926339050675,P00059,B
MODE_GATE,968d38728ad4e405,8ae4849ab5c87b68,,P00060,INDETERMINATE
CONVERGED_GROWTH,5bd0f732c266f39f,5722adf659b8c3c4,0.9816802584546706,P00061,TIE
NEUTRAL_NEUTRAL,e796779fb93b2d78,3d878c4d3254c2ea,1.0,P00062,TIE
MODE_GATE,86becf3f1730f0b4,195fdbba561d8baf,,P00063,B
MODE_GATE,0b1cfec7887b832d,427d47c67f4bf837,,P00064,INDETERMINATE
MODE_GATE,9eac2304fc67a93f,665d3230161fab09,,P00065,B
MODE_GATE,2ca71367b39f19e6,6aa4000c15936839,,P00066,INDETERMINATE
MODE_GATE,18ce88c19a5e4835,aa7141e5783a25d7,,P00067,INDETERMINATE
MODE_GATE,c4414abd11616ebd,81454f8aa79a8218,,P00068,INDETERMINATE
MODE_GATE,9a7539e96ba72093,68ef192eb20ba0b8,,P00069,INDETERMINATE
MODE_GATE,8abb103acf6f35f3,6eb9305354a9e5f1,,P00070,INDETERMINATE
MODE_GATE,70e41c3f40de9340,154a4a81bed25256,,P00071,B
