low_group,high_group,low_dimension,high_dimension,low_members,high_members,low_m,high_m,low_omega_hat,high_omega_hat,frequency_rel_error,low_sigma_hat,high_sigma_hat,sigma_hat_abs_error,overlap,minimum_overlap,low_circularity_eigs,high_circularity_eigs,circularity_error,low_class,high_class,converged,physical_interpretation_allowed
40,78,1,1,40,78,,,-0.0042446096762342326,-0.014846153432676396,0.7140936407883376,0.06944895346597821,0.06332308742516665,0.006125866040811556,0.6962738724366626,0.6962738724366626,0.0145315489133,0.0109740911262,0.0035574577870172673,mixed,mixed,False,False
41,79,1,1,41,79,,,0.0042446096762342326,0.014846153432676396,0.7140936407883376,0.06944895346597821,0.06332308742516665,0.006125866040811556,0.6962738724366626,0.6962738724366626,-0.0145315489133,-0.0109740911262,0.0035574577870172673,mixed,mixed,False,False
12,44,1,1,12,44,,,-0.3076108255203376,-0.23685442040215818,0.2300192296499701,6.858814585396297e-17,2.3214449365956695e-16,1.6355634780560398e-16,0.6246109725155088,0.6246109725155088,-0.912775412916,-0.671128577725,0.24164683519107166,oscillatory,oscillatory,False,False
13,45,1,1,13,45,,,0.3076108255203376,0.23685442040215818,0.2300192296499701,6.858814585396297e-17,2.3214449365956695e-16,1.6355634780560398e-16,0.6246109725155088,0.6246109725155088,0.912775412916,0.671128577725,0.24164683519107166,oscillatory,oscillatory,False,False
6,38,1,1,6,38,,,-0.42335715244725636,-0.3731307246236495,0.11863842982991589,1.8993640390328205e-16,3.1656067317213673e-17,1.5828033658606837e-16,0.5754871313317992,0.5754871313317992,-0.944669328649,-0.975022997064,0.030353668414445534,oscillatory,oscillatory,False,False
7,39,1,1,7,39,,,0.42335715244725636,0.3731307246236495,0.11863842982991589,1.8993640390328205e-16,3.1656067317213673e-17,1.5828033658606837e-16,0.5754871313317992,0.5754871313317992,0.944669328649,0.975022997064,0.030353668414445534,oscillatory,oscillatory,False,False
10,42,1,1,10,42,,,-0.41374492479874914,-0.30312829985609324,0.26735463884290844,2.58524549757245e-16,6.331213463442735e-17,1.9521241512281764e-16,0.5822273024880074,0.5822273024880074,-0.937709745036,-0.963004072594,0.025294327557677576,oscillatory,oscillatory,False,False
11,43,1,1,11,43,,,0.41374492479874914,0.30312829985609324,0.26735463884290844,2.58524549757245e-16,6.331213463442735e-17,1.9521241512281764e-16,0.5822273024880074,0.5822273024880074,0.937709745036,0.963004072594,0.025294327557677576,oscillatory,oscillatory,False,False
8,40,1,1,8,40,,,-0.4181478050206552,-0.33415661295743854,0.2008648402663927,1.8993640390328205e-16,-5.276011219535613e-17,2.4269651609863817e-16,0.5676505010791645,0.5676505010791645,-0.949545777755,-0.899579754124,0.04996602363133895,oscillatory,oscillatory,False,False
9,41,1,1,9,41,,,0.4181478050206552,0.33415661295743854,0.2008648402663927,1.8993640390328205e-16,-5.276011219535613e-17,2.4269651609863817e-16,0.5676505010791645,0.5676505010791645,0.949545777755,0.899579754124,0.04996602363133895,oscillatory,oscillatory,False,False
54,80,1,1,54,80,,,-0.06559003414668813,-0.01617144396378706,0.7534466299008077,-0.022024472127953217,-0.06803663137121434,0.046012159243261117,0.5921659094145301,0.5921659094145301,0.0641647134011,-0.0199897416752,0.08415445507629857,mixed,mixed,False,False
55,81,1,1,55,81,,,0.06559003414668813,0.01617144396378706,0.7534466299008077,-0.022024472127953217,-0.06803663137121434,0.046012159243261117,0.5921659094145301,0.5921659094145301,-0.0641647134011,0.0199897416752,0.08415445507629857,mixed,mixed,False,False
52,76,1,1,52,76,,,-0.06559003414668825,-0.01617144396378696,0.7534466299008096,0.022024472127953162,0.06803663137121417,0.046012159243261005,0.5921659094145271,0.5921659094145271,0.0641647134011,-0.0199897416752,0.08415445507629996,mixed,mixed,False,False
53,77,1,1,53,77,,,0.06559003414668825,0.01617144396378696,0.7534466299008096,0.022024472127953162,0.06803663137121417,0.046012159243261005,0.5921659094145271,0.5921659094145271,-0.0641647134011,0.0199897416752,0.08415445507629996,mixed,mixed,False,False
16,60,1,1,16,60,,,-0.28892697749908103,-0.13860098799539547,0.520290596623722,-7.386415707349858e-17,-0.007844781328768589,0.007844781328768514,0.5785120649537013,0.5785120649537013,-0.906313668195,0.0288478909846,0.9351615591791494,oscillatory,mixed,False,False
17,61,1,1,17,61,,,0.28892697749908103,0.13860098799539547,0.520290596623722,-7.386415707349858e-17,-0.007844781328768589,0.007844781328768514,0.5785120649537013,0.5785120649537013,0.906313668195,-0.0288478909846,0.9351615591791494,oscillatory,mixed,False,False
46,64,1,1,46,64,,,-0.039666052332296683,-0.0,1.0,-0.07279156137598099,-0.1362727455263353,0.06348118415035432,0.5674041332363919,0.5674041332363919,-0.0512112632645,0,0.051211263264465325,mixed,real_dominant,False,False
39,65,1,1,39,65,,,0.03966605233229685,-0.0,1.0,0.07279156137598097,0.1362727455263357,0.06348118415035472,0.5674041332363894,0.5674041332363894,0.0512112632645,0,0.05121126326446543,mixed,real_dominant,False,False
44,72,1,1,44,72,,,-0.09269766236780488,-0.0941996305339313,0.01594452289900851,1.0387147088460737e-17,-0.02043861195352542,0.02043861195352543,0.48658525794456575,0.48658525794456575,0.487160432205,0.0395671588918,0.4475932733135677,oscillatory,mixed,False,False
45,73,1,1,45,73,,,0.09269766236780488,0.0941996305339313,0.01594452289900851,1.0387147088460737e-17,-0.02043861195352542,0.02043861195352543,0.48658525794456575,0.48658525794456575,-0.487160432205,-0.0395671588918,0.4475932733135677,oscillatory,mixed,False,False
42,62,1,1,42,62,,,-0.017934694640934168,-0.1386009879953953,0.8706019711668288,0.06722035013872325,0.00784478132876853,0.059375568809954725,0.5015108788449801,0.5015108788449801,0.0582598727202,0.0288478909846,0.029411981735690335,mixed,mixed,False,False
43,63,1,1,43,63,,,0.017934694640934168,0.1386009879953953,0.8706019711668288,0.06722035013872325,0.00784478132876853,0.059375568809954725,0.5015108788449801,0.5015108788449801,-0.0582598727202,-0.0288478909846,0.029411981735690335,mixed,mixed,False,False
4,30,1,1,4,30,,,-0.6446933013648236,-0.5173005135739286,0.19760215829946268,2.6380056097678064e-17,-3.693207853674929e-17,6.331213463442736e-17,0.4108286079651095,0.4108286079651095,-0.985855254171,-0.986692016563,0.0008367623923708489,oscillatory,oscillatory,False,False
5,31,1,1,5,31,,,0.6446933013648236,0.5173005135739286,0.19760215829946268,2.6380056097678064e-17,-3.693207853674929e-17,6.331213463442736e-17,0.4108286079651095,0.4108286079651095,0.985855254171,0.986692016563,0.0008367623923708489,oscillatory,oscillatory,False,False
38,66,1,1,38,66,,,-0.03966605233229685,-0.0,1.0,0.07279156137598097,-0.12465729724913113,0.1974488586251121,0.44659767107167453,0.44659767107167453,-0.0512112632645,0,0.05121126326446543,mixed,real_dominant,False,False
47,67,1,1,47,67,,,0.039666052332296683,-0.0,1.0,-0.07279156137598099,0.12465729724913058,0.19744885862511158,0.44659767107166903,0.44659767107166903,0.0512112632645,0,0.051211263264465325,mixed,real_dominant,False,False
2,28,1,1,2,28,,,-0.6438369768539134,-0.54885154310447,0.14753025558362035,2.110404487814245e-17,-2.2159247122049573e-16,2.4269651609863817e-16,0.3769800110099867,0.3769800110099867,-0.985328067949,-0.971926289913,0.013401778035069145,oscillatory,oscillatory,False,False
3,29,1,1,3,29,,,0.6438369768539134,0.54885154310447,0.14753025558362035,2.110404487814245e-17,-2.2159247122049573e-16,2.4269651609863817e-16,0.3769800110099867,0.3769800110099867,0.985328067949,0.971926289913,0.013401778035069145,oscillatory,oscillatory,False,False
0,26,1,1,0,26,,,-0.6430613843346512,-0.5751338017645455,0.10563156834613473,1.3717629170792594e-16,3.1656067317213673e-17,1.0552022439071226e-16,0.36256742156658733,0.36256742156658733,-0.985306518772,-0.989538529698,0.004232010926074725,oscillatory,oscillatory,False,False
1,27,1,1,1,27,,,0.6430613843346512,0.5751338017645455,0.10563156834613473,1.3717629170792594e-16,3.1656067317213673e-17,1.0552022439071226e-16,0.36256742156658733,0.36256742156658733,0.985306518772,0.989538529698,0.004232010926074725,oscillatory,oscillatory,False,False
58,87,1,1,58,87,,,-0.0,0.014326645865747598,1.0,0.019596857852548027,-0.025415757077461614,0.045012614930009645,0.3980123148504795,0.3980123148504795,0,-0.0637803583375,0.0637803583375147,real_dominant,mixed,False,False
61,88,1,1,61,88,,,-0.0,-0.014326645865747663,1.0,-0.019596857852548062,0.025415757077461573,0.04501261493000963,0.39801231485047595,0.39801231485047595,0,0.0637803583375,0.06378035833751415,real_dominant,mixed,False,False
32,74,1,1,32,74,,,-0.17086807985634558,-0.09419963053393104,0.44869965991817906,9.496820195164103e-17,0.020438611953525417,0.020438611953525324,0.27430879797516333,0.27430879797516333,-0.541756305392,0.0395671588918,0.581323464284076,oscillatory,mixed,False,False
33,75,1,1,33,75,,,0.17086807985634558,0.09419963053393104,0.44869965991817906,9.496820195164103e-17,0.020438611953525417,0.020438611953525324,0.27430879797516333,0.27430879797516333,0.541756305392,-0.0395671588918,0.581323464284076,oscillatory,mixed,False,False
48,86,1,1,48,86,,,-0.01793469464093421,-0.014326645865747598,0.20117703966654604,-0.06722035013872318,-0.025415757077461614,0.041804593061261566,0.18343437180740574,0.18343437180740574,0.0582598727202,0.0637803583375,0.005520485617264981,mixed,mixed,False,False
49,89,1,1,49,89,,,0.01793469464093421,0.014326645865747663,0.20117703966654235,-0.06722035013872318,0.025415757077461573,0.09263610721618476,0.1520231851227766,0.1520231851227766,-0.0582598727202,-0.0637803583375,0.005520485617264426,mixed,mixed,False,False
62,12,1,1,62,12,,,-0.051702359650698256,-0.7730872577449012,0.9331222198623292,-4.742199206933864e-18,3.5613075731865386e-17,4.035527493879925e-17,0.09031293630936878,0.09031293630936878,-0.63082391302,-0.986188120508,0.35536420748889386,oscillatory,oscillatory,False,False
63,13,1,1,63,13,,,0.051702359650698256,0.7730872577449012,0.9331222198623292,-4.742199206933864e-18,3.5613075731865386e-17,4.035527493879925e-17,0.09031293630936878,0.09031293630936878,0.63082391302,0.986188120508,0.35536420748889386,oscillatory,oscillatory,False,False
59,22,1,1,59,22,,,-0.018522344179048918,-0.6465779990367246,0.9713532718300907,-1.7806537865932693e-17,-1.292622748786225e-16,1.114557370126898e-16,0.04511326280542246,0.04511326280542246,-0.705060333834,-0.984767476877,0.27970714304248423,oscillatory,oscillatory,False,False
60,23,1,1,60,23,,,0.018522344179048918,0.6465779990367246,0.9713532718300907,-1.7806537865932693e-17,-1.292622748786225e-16,1.114557370126898e-16,0.04511326280542246,0.04511326280542246,0.705060333834,0.984767476877,0.27970714304248423,oscillatory,oscillatory,False,False
30,16,1,1,30,16,,,-0.0022093562984926477,-0.7711368665280511,0.9971349362293622,0.1446568276001455,-8.44161795125698e-17,0.1446568276001456,0.03682257540223482,0.03682257540223482,-0.0135489863685,-0.98586764006,0.9723186536918889,mixed,oscillatory,False,False
31,17,1,1,31,17,,,0.0022093562984926477,0.7711368665280511,0.9971349362293622,0.1446568276001455,-8.44161795125698e-17,0.1446568276001456,0.03682257540223482,0.03682257540223482,0.0135489863685,0.98586764006,0.9723186536918889,mixed,oscillatory,False,False
36,18,1,1,36,18,,,-0.002209356298492666,-0.6614047248080118,0.9966596000669122,-0.14465682760014564,0.0,0.14465682760014564,0.03600324389545268,0.03600324389545268,-0.0135489863685,-0.987125535553,0.9735765491849386,mixed,oscillatory,False,False
37,19,1,1,37,19,,,0.002209356298492666,0.6614047248080118,0.9966596000669122,-0.14465682760014564,0.0,0.14465682760014564,0.03600324389545268,0.03600324389545268,0.0135489863685,0.987125535553,0.9735765491849386,mixed,oscillatory,False,False
