candidate_id,carrier_id,family,source,source_qualified,condition,gamma_core,beta_parameter,beta_total_thread_over_core,thread_coupling_mode,n_threads,helix_turns,thread_gamma_each,hole_clearance,combined_initial_gap_core,carrier_self_gap_core,bundle_radius,thread_density_proxy,link_matrix_json
CAND_85898986CF566DCE,TORUS_T2_3,torus,"analytic T(2,q)",True,null,0.5,0.0,0.0,total_beta,3,1.0,0.0,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_F46D2D17511CCA90,TORUS_T2_3,torus,"analytic T(2,q)",True,active,0.5,0.75,0.75,total_beta,3,1.0,0.125,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_6A4081F3477A73FE,TORUS_T2_3,torus,"analytic T(2,q)",True,null,1.0,0.0,0.0,total_beta,3,1.0,0.0,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_C8C49852B891CA0E,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,0.75,0.75,total_beta,3,1.0,0.25,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_21C8CEE74139D2A8,TORUS_T2_3,torus,"analytic T(2,q)",True,null,2.0,0.0,0.0,total_beta,3,1.0,0.0,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_737244D9D7FC6EB9,TORUS_T2_3,torus,"analytic T(2,q)",True,active,2.0,0.75,0.75,total_beta,3,1.0,0.5,0.6618174420968784,4.85802601059427,11.3066601339996,0.11912713957743812,2.180193118665027,"[[2.002260834966026, 2.0022608371738797, 2.00226083784031]]"
CAND_5530931163A88249,TORUS_T2_9,torus,"analytic T(2,q)",True,null,0.5,0.0,0.0,total_beta,3,1.0,0.0,0.6720434371057341,4.949111055525558,11.690382004904826,0.12096781867903214,2.1143490911602125,"[[1.9948363509255773, 1.9948365843419242, 1.994836584477813]]"
CAND_2A48D356D35592B4,TORUS_T2_9,torus,"analytic T(2,q)",True,active,0.5,0.75,0.75,total_beta,3,1.0,0.125,0.6720434371057341,4.949111055525558,11.690382004904826,0.12096781867903214,2.1143490911602125,"[[1.9948363509255773, 1.9948365843419242, 1.994836584477813]]"
CAND_D7683CB1ED65050E,TORUS_T2_9,torus,"analytic T(2,q)",True,null,1.0,0.0,0.0,total_beta,3,1.0,0.0,0.6720434371057341,4.949111055525558,11.690382004904826,0.12096781867903214,2.1143490911602125,"[[1.9948363509255773, 1.9948365843419242, 1.994836584477813]]"
CAND_BEF7C9B3CC7E6569,TORUS_T2_9,torus,"analytic T(2,q)",True,active,1.0,0.75,0.75,total_beta,3,1.0,0.25,0.6720434371057341,4.949111055525558,11.690382004904826,0.12096781867903214,2.1143490911602125,"[[1.9948363509255773, 1.9948365843419242, 1.994836584477813]]"
