schema,pair_key,topology_key,variant_key,representation,source_relative_path,source_sha256,sample_count,sampled_total_length,edge_cv_max,edge_ratio_max,flatness_min,curvature_max,curvature_rms_max,torsion_rms_max,torsion_max_abs,min_curvature_radius,sampled_dcsd_proxy,sampled_reach_proxy,length_over_diameter_proxy,ropelength_radius_proxy,writhe_sum_midpoint_proxy,acn_self_sum_midpoint_proxy,bishop_closure_mismatch_max_rad,native_backend,native_backend_error
sst21d.fresnel-representation-row.v0.2,8_13/knot.8_13d,8_13,8_13d,fseries,8_13/knot.8_13d.fseries,8f578f9f6c2c3d9fb78d80d00acb812ea648939af9c3cc078add77432a1b5780,1200,6.228128036096955,6.957480624030738e-05,1.000348463711662,0.3751472594724727,17.00930792207729,7.389742046908532,5.896220645305208,22.327190924435943,0.05879133969360661,0.0918078001587828,0.0459039000793914,67.83876778798016,135.67753557596032,-0.5051000196200931,27.475003693289132,3.1182504811469585,True,
sst21d.fresnel-representation-row.v0.2,8_13/knot.8_13d,8_13,8_13d,short,8_13/knot.8_13d.short,6327641a2061a990f51d4c0a94e11253412288f08df5414451c1c9eeda5dfeea,1200,67.66635379984045,0.0007079483170070596,1.0045310798955733,0.3749846152746608,3.072607875168456,0.9197385372876126,0.3112478128689051,3.2867399015348906,0.32545643330591767,0.9973702190382495,0.32545643330591767,103.95608578466238,207.91217156932476,-0.5057132320338873,27.469822619698085,3.1140491557813275,True,
sst21d.fresnel-representation-row.v0.2,8_13/knot.8_13p,8_13,8_13p,fseries,8_13/knot.8_13p.fseries,4e0cb979fa3922de5ae89b47b259b20a5a1b190139dba6443830560c4786d046,1200,5.1611497158027495,7.566642542262282e-05,1.0007667475862634,0.30904648064016454,30.884873895590548,7.3455246183418375,6.328458732091042,31.618661915929057,0.0323783093102663,0.10587022472187152,0.0323783093102663,79.70072906441546,159.4014581288309,-1.1692079296989086,15.696892839274494,1.0639321460547468,True,
sst21d.fresnel-representation-row.v0.2,8_13/knot.8_13p,8_13,8_13p,short,8_13/knot.8_13p.short,5d7aa48b47e63b85a368886103d7783c81e1cb66ce5cb3d6d0ab1c1712a721d7,1200,48.6135778964243,0.0008758218020719348,1.0078792541929846,0.3084088144806586,4.901396083873425,1.2605629212212563,0.10389961215549616,1.2300843808536919,0.20402350328107544,0.9935303844349584,0.20402350328107544,119.13720016230488,238.27440032460976,-1.1688592743298063,15.688846069227951,1.0629652634919404,True,
sst21d.fresnel-representation-row.v0.2,8_14/knot.8_14d,8_14,8_14d,fseries,8_14/knot.8_14d.fseries,2235670dc562564d6dc9372154d5cd44ecfbf6bef7968f89654cabb8bba5e4ae,1200,6.290385879110438,4.5818891719909644e-05,1.0001518538306449,0.42678952051018826,10.925511429539766,6.798288670241572,5.417912237525723,20.59802735713827,0.09152889605664206,0.09247677326755495,0.046238386633777474,68.02125178947384,136.04250357894767,3.7474950582264444,28.85219769923864,1.587768186756888,True,
sst21d.fresnel-representation-row.v0.2,8_14/knot.8_14d,8_14,8_14d,short,8_14/knot.8_14d.short,99acabed6868ccd51ac15059764384a1f833af2e799566b0d3142dbd94c496dd,1200,67.67476230660665,0.0006213057885154007,1.0032465939742323,0.4264608506721665,2.7396554702109075,0.8844424118536974,0.1926625972480528,1.2015153729292587,0.3650094002232393,0.9935121340365536,0.3650094002232393,92.70276637425893,185.40553274851786,3.74702636162169,28.841644280466774,1.591281635787666,True,
sst21d.fresnel-representation-row.v0.2,8_14/knot.8_14r,8_14,8_14r,fseries,8_14/knot.8_14r.fseries,7982f98e5c7bc8cecfd219583f2d8ca99526acedc124a0c870f429dd4c9ddc2c,1200,5.727399933448101,4.2604715150013855e-05,1.0001844329574534,0.22380821642981102,13.439885587722742,6.94446883938689,28.465734853039212,613.7848385530879,0.07440539530436883,0.1175584550926395,0.05877922754631975,48.71959170384421,97.43918340768842,3.533180050899537,15.871755400820346,2.9387503793445706,True,
sst21d.fresnel-representation-row.v0.2,8_14/knot.8_14r,8_14,8_14r,short,8_14/knot.8_14r.short,8ed35a8a6e8ba28c93d1679efa6f7b327ac1683ef1501585d6e13b331149c15b,1200,48.55414025659931,0.0009278835504267183,1.0062411120878005,0.22341250018220693,5.119744764137728,1.3637171843253633,0.3054361242086921,3.205665599958817,0.19532223696085382,0.994879895279758,0.19532223696085382,124.2924026779666,248.5848053559332,3.5347855747595354,15.859236305454521,2.9289872657146168,True,
sst21d.fresnel-representation-row.v0.2,8_15/knot.8_15,8_15,8_15,fseries,8_15/knot.8_15.fseries,fd7644168aa8914ae7a3c7c09cac88d6900596271ab0d63cf59bd185c474f216,1200,5.964190282436283,3.872558095908506e-05,1.000224842220822,0.3057825368555106,14.202104898261497,5.671941834284406,10.082439103243939,118.08962901846145,0.07041209786602912,0.12153800000000001,0.060769000000000004,49.07263804272147,98.14527608544294,7.3826361832933936,14.418471232568141,2.392092566303048,True,
sst21d.fresnel-representation-row.v0.2,8_15/knot.8_15,8_15,8_15,short,8_15/knot.8_15.short,e405e209c58fe8e37889ca36dc7be18164d32e50329b91d9261d2d72e49b518e,1200,48.92239770719331,0.0005462855010512687,1.0038178462044824,0.30537849951609997,4.373883731768155,1.0876930729709624,0.149864877151096,2.2110976396376896,0.2286297627750949,0.9936894274238111,0.2286297627750949,106.99043972529225,213.9808794505845,7.384753953552633,14.412001547622635,2.406808899219658,True,
sst21d.fresnel-representation-row.v0.2,8_15/knot.8_15d,8_15,8_15d,fseries,8_15/knot.8_15d.fseries,1b6b05b5c16fa4b74f8387ea8369fdd71fc91ae5789098d5da747f24e4210083,1200,6.038813911259451,2.487321072628314e-05,1.000084756629796,0.5450910337566581,8.846957839802071,5.753387012551934,2.7685209344254487,9.610622825136417,0.11303320509803318,0.13413191462256613,0.06706595731128306,45.02145464971609,90.04290929943218,8.441226447440041,16.87247319327527,2.762907842985501,True,
sst21d.fresnel-representation-row.v0.2,8_15/knot.8_15d,8_15,8_15d,short,8_15/knot.8_15d.short,f0a9d6a7a82b18dabb37148b546f4c1449891fa2b7112e0dca336a381dc57697,1200,44.90557473562251,0.0006516596496149703,1.0029166665827904,0.5446545729288969,4.094548061878515,1.249835760438865,3.966066433556751e-10,1.351626539985639e-08,0.24422719794409142,0.9982346529286011,0.24422719794409142,91.93401700064197,183.86803400128395,8.441516679355644,16.866243413376992,2.7652192650352845,True,
sst21d.fresnel-representation-row.v0.2,8_15/knot.8_15p,8_15,8_15p,fseries,8_15/knot.8_15p.fseries,73efb0d1fb17804a49d5fbbfdc1feeec8cec293ba66e273d6f3c18b65094a328,1200,6.262889462851144,8.168283167686602e-05,1.0007058779728266,0.31279451178410905,24.739123770573006,6.8593750848616395,12.569771135486477,71.47782396754795,0.040421803507426246,0.11337893206655335,0.040421803507426246,77.46919879144598,154.93839758289195,7.699035229894536,15.331341833326476,1.897861491017403,True,
sst21d.fresnel-representation-row.v0.2,8_15/knot.8_15p,8_15,8_15p,short,8_15/knot.8_15p.short,5975152558198463b7d57549bfba62f44d9caf0cf2e4d7964cd02e82b608e8fb,1200,55.1599676851537,0.001154442301516361,1.0094506200152507,0.31246565940046944,5.153992881882818,1.217936672401155,0.033513163097796325,0.5484229497053202,0.1940243269475932,0.99357600060041,0.1940243269475932,142.14704040708423,284.29408081416847,7.697736360532599,15.310464186524817,1.9068134847510958,True,
sst21d.fresnel-representation-row.v0.2,8_16/knot.8_16,8_16,8_16,fseries,8_16/knot.8_16.fseries,99e5c20b77d6f00218c479f7c1bb3fe4e3c32f6155b3beaf9fd10b06ae27b2e0,1200,5.7485096529128015,2.669790609961524e-05,1.0001536992526232,0.25683448287981653,12.306776445361997,5.288880122458767,8.955553807580465,122.83981012699523,0.08125604657236345,0.12000187245938207,0.060000936229691035,47.90349962962905,95.8069992592581,2.175959670472566,13.895322736711726,1.1052374444582425,True,
sst21d.fresnel-representation-row.v0.2,8_16/knot.8_16,8_16,8_16,short,8_16/knot.8_16.short,d7e8ee28c8b64d4d2ef2fc56e6e8c8cad91b0cbeed7b949cd236d0de35ed57b3,1200,47.859999079607036,0.0004829190806113333,1.003207561068027,0.2564392436178346,3.6026807607491964,1.0129614634143351,0.021328448411041825,0.726955011726348,0.2775710828710909,0.9965068718458426,0.2775710828710909,86.21214894678727,172.42429789357453,2.1763973210357124,13.887060799480803,1.1078961779138587,True,
sst21d.fresnel-representation-row.v0.2,8_17/knot.8_17,8_17,8_17,fseries,8_17/knot.8_17.fseries,b685e784137498050897ff33e3dd6056e194367534f411a282bc267e35793f04,1200,50.991265803719514,5.1062279153540615e-05,1.000333907580555,0.36560572859544554,2.0696171133319945,0.6588822953448734,1.3923844748978784,7.477660578126516,0.4831811611714222,0.9884069365554887,0.4831811611714222,52.76619816891922,105.53239633783843,-0.3705628771451617,15.103989580636341,2.332357182314104,True,
sst21d.fresnel-representation-row.v0.2,8_17/knot.8_17,8_17,8_17,short,8_17/knot.8_17.short,c904e4ef2e81d6b6642197beb4507c290ee399a89bb6acb0fe2b953d23d9db58,1200,50.92841804863372,0.0007912034920772516,1.0069564780257727,0.3651117662164427,5.22216493602306,1.09189232803343,0.01616877953346222,0.5601029529667274,0.19149146230558356,0.9927877933832141,0.19149146230558356,132.97829949034949,265.95659898069897,-0.3688099819156164,15.066617759722194,2.319041138188562,True,
sst21d.fresnel-representation-row.v0.2,8_18/knot.8_18,8_18,8_18,fseries,8_18/knot.8_18.fseries,a7df4c49d95b9ba2af96b0859beb70669a55252b8e30804ba64048ca013c0ba2,1200,5.3086341576291005,4.118402445413683e-05,1.00014836899177,0.3741245315445154,12.92481555399065,6.773778486810837,10.786963664647221,78.14053126907343,0.0773705431866872,0.10802822912754596,0.05401411456377298,49.14117541778216,98.28235083556432,0.42662105852528265,15.911788294561596,2.683386123836124,True,
