expected_count,sample_mean,sample_variance,mean_relative_error,variance_relative_error,relative_standard_deviation,expected_relative_standard_deviation
10.0,10.011,10.022681268126812,0.0010999999999999233,0.0022681268126811815,0.3162383230790104,0.31622776601683794
30.0,29.9536,30.345281568156814,0.0015466666666666149,0.011509385605227133,0.1839062800662753,0.18257418583505536
100.0,100.0418,97.83343610361035,0.0004179999999999495,0.02166563896389647,0.0988694586836651,0.1
300.0,300.0051,299.6930432943294,1.7000000000090646e-05,0.0010231890189019547,0.05770450146033144,0.05773502691896257
1000.0,1000.2582,996.4051732773275,0.000258199999999988,0.003594826722672451,0.03155773801874924,0.03162277660168379
3000.0,2999.4276,3007.329291169117,0.00019080000000000534,0.002443097056372305,0.01828319573498032,0.018257418583505537
