lambda_,epsilon,R,v0,Xi_filament,Xi_cavitation,Xi_renormalization,Xi_total,Xi_mass,chi_K,chi_cavitation,chi_renormalization,chi_E_hollow_total,chi_E,E_loop,target_residual,mass_mode,kernel,quadrature_n,target_chi_E,target_xi_E,status,mode_label
1.875,1.0,1.875,0.15915494309189535,0.7807394968387755,0.46875,0.0,1.2494894968387755,1.2494894968387755,30.82235989641708,18.505508252042546,0.0,49.32786814845963,49.32786814845963,1.2494894968387755,6.850774048012609,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
1.875,1.0,1.875,0.15915494309189535,0.7807394968387755,0.46875,-0.46875,1.2494894968387755,0.7807394968387755,30.82235989641708,18.505508252042546,-18.505508252042546,49.32786814845963,30.82235989641708,0.7807394968387755,3.9055309352721777,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
1.875,1.0,1.875,0.15915494309189535,0.7807394968387755,0.46875,-1.0903345537468803,1.2494894968387755,0.15915494309189535,30.82235989641708,18.505508252042546,-43.04468284128004,49.32786814845963,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
2.09375,1.0,2.09375,0.15915494309189535,0.9666497910272994,0.5234375,0.0,1.4900872910272995,0.9666497910272994,38.161804127340574,20.664484214780842,0.0,58.826288342121416,38.161804127340574,0.9666497910272994,5.073639764170946,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
2.09375,1.0,2.09375,0.15915494309189535,0.9666497910272994,0.5234375,0.0,1.4900872910272995,1.4900872910272995,38.161804127340574,20.664484214780842,0.0,58.826288342121416,58.826288342121416,1.4900872910272995,8.362494573397761,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
2.09375,1.0,2.09375,0.15915494309189535,0.9666497910272994,0.5234375,-0.5234375,1.4900872910272995,0.9666497910272994,38.161804127340574,20.664484214780842,-20.664484214780842,58.826288342121416,38.161804127340574,0.9666497910272994,5.073639764170946,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
2.09375,1.0,2.09375,0.15915494309189535,0.9666497910272994,0.5234375,-1.3309323479354043,1.4900872910272995,0.15915494309189535,38.161804127340574,20.664484214780842,-52.543103034941836,58.826288342121416,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
2.3125,1.0,2.3125,0.15915494309189535,1.1648580788307648,0.578125,0.0,1.7429830788307648,1.1648580788307648,45.98675368589044,22.82346017751914,0.0,68.81021386340959,45.98675368589044,1.1648580788307648,6.319019165858902,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
2.3125,1.0,2.3125,0.15915494309189535,1.1648580788307648,0.578125,0.0,1.7429830788307648,1.7429830788307648,45.98675368589044,22.82346017751914,0.0,68.81021386340959,68.81021386340959,1.7429830788307648,9.951485671572101,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
2.3125,1.0,2.3125,0.15915494309189535,1.1648580788307648,0.578125,-0.578125,1.7429830788307648,1.1648580788307648,45.98675368589044,22.82346017751914,-22.82346017751914,68.81021386340959,45.98675368589044,1.1648580788307648,6.319019165858902,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
2.3125,1.0,2.3125,0.15915494309189535,1.1648580788307648,0.578125,-1.5838281357388695,1.7429830788307648,0.15915494309189535,45.98675368589044,22.82346017751914,-62.52702855623,68.81021386340959,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
2.53125,1.0,2.53125,0.15915494309189535,1.3741398833947107,0.6328125,0.0,2.0069523833947107,1.3741398833947107,54.24886816345941,24.982436140257438,0.0,79.23130430371685,54.24886816345941,1.3741398833947107,7.633975525355116,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
2.53125,1.0,2.53125,0.15915494309189535,1.3741398833947107,0.6328125,0.0,2.0069523833947107,2.0069523833947107,54.24886816345941,24.982436140257438,0.0,79.23130430371685,79.23130430371685,2.0069523833947107,11.610053727554698,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
2.53125,1.0,2.53125,0.15915494309189535,1.3741398833947107,0.6328125,-0.6328125,2.0069523833947107,1.3741398833947107,54.24886816345941,24.982436140257438,-24.982436140257438,79.23130430371685,54.24886816345941,1.3741398833947107,7.633975525355116,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
2.53125,1.0,2.53125,0.15915494309189535,1.3741398833947107,0.6328125,-1.8477974403028155,2.0069523833947107,0.15915494309189535,54.24886816345941,24.982436140257438,-72.94811899653727,79.23130430371685,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
2.75,1.0,2.75,0.15915494309189535,1.5934842216077212,0.6875,0.0,2.280984221607721,1.5934842216077212,62.90823554658406,27.141412102995734,0.0,90.0496476495798,62.90823554658406,1.5934842216077212,9.012156648428133,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
2.75,1.0,2.75,0.15915494309189535,1.5934842216077212,0.6875,0.0,2.280984221607721,2.280984221607721,62.90823554658406,27.141412102995734,0.0,90.0496476495798,90.0496476495798,2.280984221607721,13.3318465471141,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
2.75,1.0,2.75,0.15915494309189535,1.5934842216077212,0.6875,-0.6875,2.280984221607721,1.5934842216077212,62.90823554658406,27.141412102995734,-27.141412102995734,90.0496476495798,62.90823554658406,1.5934842216077212,9.012156648428133,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
2.75,1.0,2.75,0.15915494309189535,1.5934842216077212,0.6875,-2.121829278515826,2.280984221607721,0.15915494309189535,62.90823554658406,27.141412102995734,-83.76646234240022,90.0496476495798,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
2.96875,1.0,2.96875,0.15915494309189535,1.8220445460927703,0.7421875,0.0,2.56423204609277,1.8220445460927703,71.93143548439227,29.300388065734033,0.0,101.2318235501263,71.93143548439227,1.8220445460927703,10.448243521036792,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
2.96875,1.0,2.96875,0.15915494309189535,1.8220445460927703,0.7421875,0.0,2.56423204609277,2.56423204609277,71.93143548439227,29.300388065734033,0.0,101.2318235501263,101.2318235501263,2.56423204609277,15.111545116209141,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
2.96875,1.0,2.96875,0.15915494309189535,1.8220445460927703,0.7421875,-0.7421875,2.56423204609277,1.8220445460927703,71.93143548439227,29.300388065734033,-29.300388065734033,101.2318235501263,71.93143548439227,1.8220445460927703,10.448243521036792,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
2.96875,1.0,2.96875,0.15915494309189535,1.8220445460927703,0.7421875,-2.405077103000875,2.56423204609277,0.15915494309189535,71.93143548439227,29.300388065734033,-94.94863824294671,101.2318235501263,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
3.1875,1.0,3.1875,0.15915494309189535,2.059102939906552,0.796875,0.0,2.855977939906552,2.059102939906552,81.29012575199096,31.45936402847233,0.0,112.74948978046329,81.29012575199096,2.059102939906552,11.937725337991136,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
3.1875,1.0,3.1875,0.15915494309189535,2.059102939906552,0.796875,0.0,2.855977939906552,2.855977939906552,81.29012575199096,31.45936402847233,0.0,112.74948978046329,112.74948978046329,2.855977939906552,16.944638629649873,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
3.1875,1.0,3.1875,0.15915494309189535,2.059102939906552,0.796875,-0.796875,2.855977939906552,2.059102939906552,81.29012575199096,31.45936402847233,-31.45936402847233,112.74948978046329,81.29012575199096,2.059102939906552,11.937725337991136,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
3.1875,1.0,3.1875,0.15915494309189535,2.059102939906552,0.796875,-2.6968229968146566,2.855977939906552,0.15915494309189535,81.29012575199096,31.45936402847233,-106.46630447328371,112.74948978046329,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
3.40625,1.0,3.40625,0.15915494309189535,2.304043624745815,0.8515625,0.0,3.155606124745815,2.304043624745815,90.9599963963727,33.618339991210625,0.0,124.57833638758332,90.9599963963727,2.304043624745815,13.476733050103702,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
3.40625,1.0,3.40625,0.15915494309189535,2.304043624745815,0.8515625,0.0,3.155606124745815,3.155606124745815,90.9599963963727,33.618339991210625,0.0,124.57833638758332,124.57833638758332,3.155606124745815,18.827258038248818,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
3.40625,1.0,3.40625,0.15915494309189535,2.304043624745815,0.8515625,-0.8515625,3.155606124745815,2.304043624745815,90.9599963963727,33.618339991210625,-33.618339991210625,124.57833638758332,90.9599963963727,2.304043624745815,13.476733050103702,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
3.40625,1.0,3.40625,0.15915494309189535,2.304043624745815,0.8515625,-2.99645118165392,3.155606124745815,0.15915494309189535,90.9599963963727,33.618339991210625,-118.29515108040374,124.57833638758332,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
3.625,1.0,3.625,0.15915494309189535,2.556333065090531,0.90625,0.0,3.462583065090531,2.556333065090531,100.91998427947102,35.77731595394892,0.0,136.69730023341995,100.91998427947102,2.556333065090531,15.061914354834185,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
3.625,1.0,3.625,0.15915494309189535,2.556333065090531,0.90625,0.0,3.462583065090531,3.462583065090531,100.91998427947102,35.77731595394892,0.0,136.69730023341995,136.69730023341995,3.462583065090531,20.75605103946568,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
3.625,1.0,3.625,0.15915494309189535,2.556333065090531,0.90625,-0.90625,3.462583065090531,2.556333065090531,100.91998427947102,35.77731595394892,-35.77731595394892,136.69730023341995,100.91998427947102,2.556333065090531,15.061914354834185,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
3.625,1.0,3.625,0.15915494309189535,2.556333065090531,0.90625,-3.303428121998636,3.462583065090531,0.15915494309189535,100.91998427947102,35.77731595394892,-130.41411492624036,136.69730023341995,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
3.84375,1.0,3.84375,0.15915494309189535,2.815504802023136,0.9609375,0.0,3.776442302023136,2.815504802023136,111.15167434134307,37.93629191668722,0.0,149.0879662580303,111.15167434134307,2.815504802023136,16.690338404365338,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
3.84375,1.0,3.84375,0.15915494309189535,2.815504802023136,0.9609375,0.0,3.776442302023136,3.776442302023136,111.15167434134307,37.93629191668722,0.0,149.0879662580303,149.0879662580303,3.776442302023136,22.728086785483224,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
3.84375,1.0,3.84375,0.15915494309189535,2.815504802023136,0.9609375,-0.9609375,3.776442302023136,2.815504802023136,111.15167434134307,37.93629191668722,-37.93629191668722,149.0879662580303,111.15167434134307,2.815504802023136,16.690338404365338,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
3.84375,1.0,3.84375,0.15915494309189535,2.815504802023136,0.9609375,-3.617287358931241,3.776442302023136,0.15915494309189535,111.15167434134307,37.93629191668722,-142.8047809508507,149.0879662580303,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
4.0625,1.0,4.0625,0.15915494309189535,3.0811477267021865,1.015625,0.0,4.096772726702186,3.0811477267021865,121.63883665546548,40.09526787942551,0.0,161.73410453489097,121.63883665546548,3.0811477267021865,18.359422125664963,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
4.0625,1.0,4.0625,0.15915494309189535,3.0811477267021865,1.015625,0.0,4.096772726702186,4.096772726702186,121.63883665546548,40.09526787942551,0.0,161.73410453489097,161.73410453489097,4.096772726702186,24.740782203269223,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
4.0625,1.0,4.0625,0.15915494309189535,3.0811477267021865,1.015625,-1.015625,4.096772726702186,3.0811477267021865,121.63883665546548,40.09526787942551,-40.09526787942551,161.73410453489097,121.63883665546548,3.0811477267021865,18.359422125664963,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
4.0625,1.0,4.0625,0.15915494309189535,3.0811477267021865,1.015625,-3.937617783610291,4.096772726702186,0.15915494309189535,121.63883665546548,40.09526787942551,-155.4509192277114,161.73410453489097,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
4.28125,1.0,4.28125,0.15915494309189535,3.3528968916432773,1.0703125,0.0,4.423209391643278,3.3528968916432773,132.36706367264526,42.25424384216382,0.0,174.6213075148091,132.36706367264526,3.3528968916432773,20.066872486061143,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
4.28125,1.0,4.28125,0.15915494309189535,3.3528968916432773,1.0703125,0.0,4.423209391643278,4.423209391643278,132.36706367264526,42.25424384216382,0.0,174.6213075148091,174.6213075148091,4.423209391643278,26.791844260151798,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
4.28125,1.0,4.28125,0.15915494309189535,3.3528968916432773,1.0703125,-1.0703125,4.423209391643278,3.3528968916432773,132.36706367264526,42.25424384216382,-42.25424384216382,174.6213075148091,132.36706367264526,3.3528968916432773,20.066872486061143,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
4.28125,1.0,4.28125,0.15915494309189535,3.3528968916432773,1.0703125,-4.2640544485513825,4.423209391643278,0.15915494309189535,132.36706367264526,42.25424384216382,-168.3381222076295,174.6213075148091,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
4.5,1.0,4.5,0.15915494309189535,3.630426220922056,1.125,0.0,4.755426220922056,3.630426220922056,143.32348243137014,44.41321980490211,0.0,187.7367022362722,143.32348243137014,3.630426220922056,21.810640690096974,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
4.5,1.0,4.5,0.15915494309189535,3.630426220922056,1.125,0.0,4.755426220922056,4.755426220922056,143.32348243137014,44.41321980490211,0.0,187.7367022362722,187.7367022362722,4.755426220922056,28.879224160674003,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
4.5,1.0,4.5,0.15915494309189535,3.630426220922056,1.125,-1.125,4.755426220922056,3.630426220922056,143.32348243137014,44.41321980490211,-44.41321980490211,187.7367022362722,143.32348243137014,3.630426220922056,21.810640690096974,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
4.5,1.0,4.5,0.15915494309189535,3.630426220922056,1.125,-4.59627127783016,4.755426220922056,0.15915494309189535,143.32348243137014,44.41321980490211,-181.45351692909264,187.7367022362722,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
4.71875,1.0,4.71875,0.15915494309189535,3.9134426604074477,1.1796875,0.0,5.093130160407448,3.9134426604074477,154.49652361827276,46.57219576764041,0.0,201.06871938591317,154.49652361827276,3.9134426604074477,23.588885424361866,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
4.71875,1.0,4.71875,0.15915494309189535,3.9134426604074477,1.1796875,0.0,5.093130160407448,5.093130160407448,154.49652361827276,46.57219576764041,0.0,201.06871938591317,201.06871938591317,5.093130160407448,31.001080591425282,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
