mode,n_points,q_core,omega_core,omega2_core,growth_core,frequency_source,track_omega_core,track_growth_core,phase_r2,n_steps,dt_core,t_final_core,omega_rad_s,frequency_hz,linear_eigenvalues,linear_matrix,blind_id
2,128,0.24483895639088,0.029058157397471737,0.0008443765113362415,-1.577117910433723e-18,projected_linear_operator,0.02435194785783802,-0.004967697843669146,0.07755385796599923,16,0.001875,0.03,2.2559128051005243e+19,3.590396741160519e+18,"[[1.576906384216679e-18, 0.02905435026546935], [1.576906384216679e-18, -0.02905435026546935], [-1.577117910433723e-18, 0.029058157397471737], [-1.577117910433723e-18, -0.029058157397471737]]","[[0.0, 0.0, 0.018639840250944714, -1.1761935400238532e-06], [0.0, 0.0, -1.1761915347449113e-06, 0.018640978817643143], [-0.04529102395823687, 2.4774569774965384e-06, 0.0, 0.0], [2.477464283872217e-06, -0.04529345436917262, 0.0, 0.0]]",B41BDFB786E17DC02
3,128,0.36725843458631996,0.04583220719964617,0.002100591216791298,-4.4745238062592185e-19,projected_linear_operator,-0.035989472053113106,-0.005646618262619528,0.7971444905659706,16,0.001875,0.03,3.558156206996738e+19,5.662981486366399e+18,"[[-4.4745238062592185e-19, 0.04583220719964617], [-4.4745238062592185e-19, -0.04583220719964617], [4.478728067637741e-19, 0.04582750979631003], [4.478728067637741e-19, -0.04582750979631003]]","[[0.0, 0.0, 0.0338355666520046, 3.228085418120418e-07], [0.0, 0.0, 3.2280949365297005e-07, 0.03383412897699349], [-0.06208177248324787, -2.038628688213691e-06, 0.0, 0.0], [-2.038626602143876e-06, -0.062072823577121725, 0.0, 0.0]]",B41BDFB786E17DC02
4,128,0.48967791278176,0.05489474111758803,0.0030134326023670104,0.0,projected_linear_operator,-0.0658398668601527,-0.0074113248767136665,0.9623298372483,16,0.001875,0.03,4.261720649590117e+19,6.782739074590703e+18,"[[-2.98593184191174e-19, 0.05489292934451607], [-2.98593184191174e-19, -0.05489292934451607], [0.0, 0.05489474111758803], [0.0, -0.05489474111758803]]","[[0.0, 0.0, 0.042135506296852664, 1.5067247911745356e-08], [0.0, 0.0, 1.506087909341413e-08, 0.04213520940363868], [-0.07151294074423085, 2.0033717905926167e-07, 0.0, 0.0], [2.00343628702657e-07, -0.07151815244330682, 0.0, 0.0]]",B41BDFB786E17DC02
2,128,0.1367223689239163,0.00195746057878989,3.831651917516451e-06,-0.0925263201559153,projected_linear_operator,-0.047422265642494285,-0.713417199320868,0.0022167675523659947,16,0.001875,0.03,1.5196629038687112e+18,2.4186186298408912e+17,"[[-0.0925263201559153, 0.00195746057878989], [-0.0925263201559153, -0.00195746057878989], [0.09427983000308797, 0.0], [0.09079736048458165, 0.0]]","[[-0.09461140743187771, 0.003355426047087044, -0.05338698895534179, 0.006028033525217978], [-0.002894641121399961, -0.0958060248051106, -0.0018264467749683436, -0.04978200935160123], [0.009120969595585005, 0.0008441084345663799, 0.0959470397841949, 0.0004815324374409534], [0.006409606353998386, 0.011097135092063216, 0.006410782550000864, 0.09449494262863234]]",B6F290645DB32BFCE
3,128,0.20508355338587445,0.03459343779181969,0.0011967059382564987,-0.0010989564291118896,projected_linear_operator,4.734728620316675,-1.4040037926428761,0.4214081855229709,16,0.001875,0.03,2.685641013624782e+19,4.274330426887123e+18,"[[0.0010931089772026456, 0.032773238145130605], [0.0010931089772026456, -0.032773238145130605], [-0.0010989564291118896, 0.03459343779181969], [-0.0010989564291118896, -0.03459343779181969]]","[[-0.037407997742794026, -0.0077669073320077745, 0.0443095064188558, 0.007737231319296076], [0.006470061248545072, -0.036708139300264744, -0.0025796373011598636, 0.041007652526261484], [-0.05644382729664904, -0.006657335128670303, 0.037733099883612356, 0.004559833844402104], [0.009205881372154624, -0.06133298239629731, -0.008151937080879619, 0.03637134225562798]]",B6F290645DB32BFCE
4,128,0.2734447378478326,0.07849627969796581,0.00616166592642128,0.00014317754190711334,projected_linear_operator,2.119217736183144,-3.7072335736768394,0.7022965845190394,16,0.001875,0.03,6.094012091035086e+19,9.698921475500112e+18,"[[-0.00012539757162927708, 0.07707726467891823], [-0.00012539757162927708, -0.07707726467891823], [0.00014317754190711334, 0.07849627969796581], [0.00014317754190711334, -0.07849627969796581]]","[[-0.0761356894199041, 0.00022551136261962884, -0.1261795927459314, 0.0010263511537647661], [-0.0008681900475295939, -0.07500958958724528, 0.00029977823160350585, -0.12625259319884702], [0.09305076390291019, 0.0006613285537778643, 0.07607220451848178, 0.0004781811203767769], [0.0012309200346050891, 0.09337268438103584, 0.0003477288587487728, 0.07510863442922341]]",B6F290645DB32BFCE
2,128,0.14397139483614402,0.026118351745328828,0.0006821682978927215,0.01911343417629554,projected_linear_operator,0.43204344245557347,-0.7467025626967727,0.08316105700936516,16,0.001875,0.03,2.0276827379128123e+19,3.227157307609322e+18,"[[0.048513002707031606, 0.0], [0.01911343417629554, 0.026118351745328828], [0.01911343417629554, -0.026118351745328828], [-0.08553739743872456, 0.0]]","[[0.030852402787024023, -0.01376788980080494, 0.008985446434473866, 0.0243436806686807], [0.008012479970610881, 0.02116339719877842, 0.02815107265909174, -0.057855314275268147], [0.01987158985125903, 0.0641209318717676, -0.058742807764012264, 0.018820186664534447], [0.032699240879455596, 0.01834204928272628, 0.02409162055383099, 0.007929481399107851]]",B67D3D9D51D21F9DD
3,128,0.21595709225421603,0.0,0.0,0.09942678088121672,projected_linear_operator,7.447522264179698,-5.225574103475286,0.6683053305804056,16,0.001875,0.03,0.0,0.0,"[[0.09942678088121672, 0.0], [-0.08006598030501132, 0.0], [-0.032576187654935494, 0.0], [0.014518228294295036, 0.0]]","[[-0.044342953109988974, -0.0054076640273777316, 0.02283171475770632, 0.04338630817276054], [-0.06620844303011823, -0.0606710509538074, 0.0530737060448916, 0.02382630686773832], [-0.003122645742452252, 0.007915711408069825, 0.054450228199377865, 0.0753080729917999], [0.017304145864229976, 0.006876467102643124, 0.02007135703656688, 0.051866617079983385]]",B67D3D9D51D21F9DD
4,128,0.28794278967228804,0.0,0.0,0.08336022801195013,projected_linear_operator,-4.858834507883354,-1.120976018829494,0.7608434008189668,16,0.001875,0.03,0.0,0.0,"[[0.08336022801195013, 0.0], [0.030249159290727683, 0.0], [-0.09349960762590387, 0.0], [-0.03832225301138954, 0.0]]","[[-0.04405712026469496, -0.04898880510826897, 0.06594487254432438, 0.014135539824016247], [0.00922736584508856, -0.03151265755300916, 0.015082460606659054, -0.017041899806082266], [0.06792786045551653, 0.0023343209341233095, 0.003971502955308054, 0.009789741232867005], [0.0035349197782833346, -0.0876318031538408, 0.0542776609930645, 0.053385801527780316]]",B67D3D9D51D21F9DD
