blind_id,n_input,G1,G1_metric,G2,G2_holonomy_rad,G2_physical_phase_lock,G3,G3_metric,G4,G4_rel_rmse,G4_a2,G4_a4,T_CONV,S_CONV
B41BDFB786E17DC02,300,PASS,0.007239983855794294,PASS,0.0,UNTESTED,PASS,1.545126913321525e-16,PASS,0.0455412251120298,0.01756482769306167,-0.02042209874120562,SKIP,SKIP
B6F290645DB32BFCE,300,FAIL,0.2878105283361395,PASS,-0.03321462437036969,UNTESTED,PASS,3.641054297238338e-18,PASS,0.024133835190092594,-0.035609625530361275,1.5745294054026489,SKIP,SKIP
B67D3D9D51D21F9DD,300,PASS,0.043726001610667635,FAIL,-2.4709430508777848,UNTESTED,PASS,1.0467898018073981e-16,SKIP,,,,SKIP,SKIP
