cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status,equilibrium_status
26,1,36,oscillatory,-0.40719070634769167,9.496820195164103e-17,15,-0.924952791007,1.0833949427570642,1.0833949427570642,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
27,1,37,oscillatory,0.40719070634769167,9.496820195164103e-17,15,0.924952791007,1.0833949427570642,1.0833949427570642,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
28,1,38,oscillatory,-0.37313072462364966,-1.1607224682978347e-16,14,-0.975022997064,1.0359997500035028,1.0359997500035028,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
29,1,39,oscillatory,0.37313072462364966,-1.1607224682978347e-16,14,0.975022997064,1.0359997500035028,1.0359997500035028,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
30,1,40,oscillatory,-0.3341566129574382,-1.0552022439071224e-17,14,-0.899579754124,1.1093029182439982,1.1093029182439982,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
31,1,41,oscillatory,0.3341566129574382,-1.0552022439071224e-17,14,0.899579754124,1.1093029182439982,1.1093029182439982,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
32,1,42,oscillatory,-0.3031282998560934,-4.22080897562849e-17,13,-0.963004072594,1.0479095100909843,1.0479095100909843,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
33,1,43,oscillatory,0.3031282998560934,-4.22080897562849e-17,13,0.963004072594,1.0479095100909843,1.0479095100909843,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
34,1,44,oscillatory,-0.23685442040215848,-1.5828033658606837e-17,13,-0.671128577725,1.4815438443378048,1.4815438443378048,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
35,1,45,oscillatory,0.23685442040215848,-1.5828033658606837e-17,13,0.671128577725,1.4815438443378048,1.4815438443378048,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
36,1,46,real_dominant,-0.0,-0.2286327617213069,3,0,1.1036656516564338,1.1036656516564338,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
37,1,47,mixed,-0.024221401653509323,-0.2000323090838312,1,0.0204237559599,1.3267884713949396,1.3267884713949396,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
38,1,48,mixed,0.024221401653509323,-0.2000323090838312,1,-0.0204237559599,1.3267884713949396,1.3267884713949396,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
39,1,49,real_dominant,-0.0,0.2286327617213074,3,0,1.1036656516564334,1.1036656516564334,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
40,1,50,mixed,-0.024221401653509368,0.20003230908383138,1,0.0204237559599,1.3267884713949407,1.3267884713949407,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
41,1,51,mixed,0.024221401653509368,0.20003230908383138,1,-0.0204237559599,1.3267884713949407,1.3267884713949407,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
42,1,52,oscillatory,-0.21625045196613787,4.22080897562849e-17,12,-0.937131885183,1.0748810766808958,1.0748810766808958,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
43,1,53,oscillatory,0.21625045196613787,4.22080897562849e-17,12,0.937131885183,1.0748810766808958,1.0748810766808958,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
44,1,54,mixed,-0.025142736196911937,-0.16211519380871256,1,0.0011321476955,1.3011621609344268,1.3011621609344268,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
45,1,55,mixed,0.025142736196911937,-0.16211519380871256,1,-0.0011321476955,1.3011621609344268,1.3011621609344268,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
46,1,56,mixed,-0.025142736196912045,0.16211519380871256,1,0.0011321476955,1.3011621609344277,1.3011621609344277,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
47,1,57,mixed,0.025142736196912045,0.16211519380871256,1,-0.0011321476955,1.3011621609344277,1.3011621609344277,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
48,1,58,oscillatory,-0.16282924496638027,4.22080897562849e-17,11,-0.905779348868,1.1075464333450098,1.1075464333450098,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
49,1,59,oscillatory,0.16282924496638027,4.22080897562849e-17,11,0.905779348868,1.1075464333450098,1.1075464333450098,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
50,1,60,mixed,-0.13860098799539547,-0.007844781328767892,12,0.0288478909846,9.385269144665099,9.385269144665099,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
51,1,61,mixed,0.13860098799539547,-0.007844781328767892,12,-0.0288478909846,9.385269144665099,9.385269144665099,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
52,1,62,mixed,-0.13860098799539594,0.007844781328767841,12,0.0288478909846,9.385269144665058,9.385269144665058,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
53,1,63,mixed,0.13860098799539594,0.007844781328767841,12,-0.0288478909846,9.385269144665058,9.385269144665058,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
54,1,64,real_dominant,-0.0,-0.13627274552633578,9,0,1.4108637365067858,1.4108637365067858,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
55,1,65,real_dominant,-0.0,0.13627274552633595,9,0,1.410863736506768,1.410863736506768,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
56,1,66,real_dominant,-0.0,-0.12465729724913102,9,0,1.4002483703907473,1.4002483703907473,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
57,1,67,real_dominant,-0.0,0.12465729724913062,9,0,1.4002483703907453,1.4002483703907453,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
58,1,68,mixed,-0.06831924603391823,-0.07128383456700453,11,-0.0130875169874,1.9123470956290352,1.9123470956290352,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
59,1,69,mixed,0.06831924603391823,-0.07128383456700453,11,0.0130875169874,1.9123470956290352,1.9123470956290352,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
60,1,70,mixed,-0.0683192460339181,0.07128383456700449,11,-0.0130875169874,1.9123470956290372,1.9123470956290372,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
61,1,71,mixed,0.0683192460339181,0.07128383456700449,11,0.0130875169874,1.9123470956290372,1.9123470956290372,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
62,1,72,mixed,-0.09419963053393135,-0.02043861195352571,10,0.0395671588918,3.5248162291712726,3.5248162291712726,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
63,1,73,mixed,0.09419963053393135,-0.02043861195352571,10,-0.0395671588918,3.5248162291712726,3.5248162291712726,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
64,1,74,mixed,-0.09419963053393113,0.02043861195352572,10,0.0395671588918,3.524816229171282,3.524816229171282,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
65,1,75,mixed,0.09419963053393113,0.02043861195352572,10,-0.0395671588918,3.524816229171282,3.524816229171282,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
66,1,76,mixed,-0.016171443963786943,-0.06803663137121452,8,-0.0199897416752,1.3021603114218303,1.3021603114218303,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
67,1,77,mixed,0.016171443963786943,-0.06803663137121452,8,0.0199897416752,1.3021603114218303,1.3021603114218303,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
68,1,78,mixed,-0.014846153432676291,-0.06332308742516611,6,0.0109740911262,1.4212784813726163,1.4212784813726163,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
69,1,79,mixed,0.014846153432676291,-0.06332308742516611,6,-0.0109740911262,1.4212784813726163,1.4212784813726163,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
70,1,80,mixed,-0.01617144396378694,0.06803663137121436,8,-0.0199897416752,1.3021603114218325,1.3021603114218325,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
71,1,81,mixed,0.01617144396378694,0.06803663137121436,8,0.0199897416752,1.3021603114218325,1.3021603114218325,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
72,1,82,mixed,-0.014846153432676324,0.06332308742516618,6,0.0109740911262,1.421278481372633,1.421278481372633,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
73,1,83,mixed,0.014846153432676324,0.06332308742516618,6,-0.0109740911262,1.421278481372633,1.421278481372633,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
74,1,84,oscillatory,-0.06707846399987788,-7.914016829303418e-18,9,-0.914618937749,1.0881846616189617,1.0881846616189617,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
75,1,85,oscillatory,0.06707846399987788,-7.914016829303418e-18,9,0.914618937749,1.0881846616189617,1.0881846616189617,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
76,1,86,mixed,-0.01432664586574739,-0.025415757077461625,0,0.0637803583375,2.4588504972149905,2.4588504972149905,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
77,1,87,mixed,0.01432664586574739,-0.025415757077461625,0,-0.0637803583375,2.4588504972149905,2.4588504972149905,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
78,1,88,mixed,-0.014326645865747556,0.025415757077461697,0,0.0637803583375,2.458850497214973,2.458850497214973,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
79,1,89,mixed,0.014326645865747556,0.025415757077461697,0,-0.0637803583375,2.458850497214973,2.458850497214973,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
80,1,90,oscillatory,-0.06250970553374192,-1.8466039268374644e-17,4,0.327733244296,2.507216451462453,2.507216451462453,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
81,1,91,oscillatory,0.06250970553374192,-1.8466039268374644e-17,4,-0.327733244296,2.507216451462453,2.507216451462453,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
82,1,92,oscillatory,-0.05189151450103096,1.3717629170792594e-16,10,-0.563666107053,1.9862554464166435,1.9862554464166435,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
83,1,93,oscillatory,0.05189151450103096,1.3717629170792594e-16,10,0.563666107053,1.9862554464166435,1.9862554464166435,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
84,1,94,oscillatory,-0.010383178162800528,-3.00073138111088e-17,9,-0.752927897076,1.2911183361112348,1.2911183361112348,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
85,1,95,oscillatory,0.010383178162800528,-3.00073138111088e-17,9,0.752927897076,1.2911183361112348,1.2911183361112348,True,2.2107596499573745,UNDERRESOLVED,frozen_geometry_only
