pair_id,candidate_a,candidate_b,geometry_a,geometry_b
P00015,5cecd06d0f028425,89264977cb5de2b7,geometry/5cecd06d0f028425.npz,geometry/89264977cb5de2b7.npz
P00016,0db9abb712835be9,fc54395bb26a0d52,geometry/0db9abb712835be9.npz,geometry/fc54395bb26a0d52.npz
P00017,a9398caf1203c2d4,8b010e5349018c70,geometry/a9398caf1203c2d4.npz,geometry/8b010e5349018c70.npz
P00018,d7454171f60f18ef,6a1fe9fd721b022e,geometry/d7454171f60f18ef.npz,geometry/6a1fe9fd721b022e.npz
P00019,7c1c9fbe3023e1b1,bf39a54943eae44b,geometry/7c1c9fbe3023e1b1.npz,geometry/bf39a54943eae44b.npz
P00020,0ca4ed1e76403760,31b67df88b3a580c,geometry/0ca4ed1e76403760.npz,geometry/31b67df88b3a580c.npz
P00021,ece31ab4dc55dd21,cc59bb3bc9813cef,geometry/ece31ab4dc55dd21.npz,geometry/cc59bb3bc9813cef.npz
P00022,aad0f78088ccd353,cb3107f4bdac36ab,geometry/aad0f78088ccd353.npz,geometry/cb3107f4bdac36ab.npz
P00023,06e244346ccfe7bb,52db8dbd61f9ad1a,geometry/06e244346ccfe7bb.npz,geometry/52db8dbd61f9ad1a.npz
P00024,e9e372b1533f2725,60f24c3e28440adf,geometry/e9e372b1533f2725.npz,geometry/60f24c3e28440adf.npz
P00025,41270c88cdc04319,6d0289ed28f3feab,geometry/41270c88cdc04319.npz,geometry/6d0289ed28f3feab.npz
P00026,72cb888f030cf0d5,8ed5dedec5f8e0da,geometry/72cb888f030cf0d5.npz,geometry/8ed5dedec5f8e0da.npz
P00027,05a6bc7d077383f6,88bec279c7490409,geometry/05a6bc7d077383f6.npz,geometry/88bec279c7490409.npz
P00028,b88ba84cc1f21647,bd77cf5d10b29567,geometry/b88ba84cc1f21647.npz,geometry/bd77cf5d10b29567.npz
P00029,e94028312bd63d88,66cf40a98bb05500,geometry/e94028312bd63d88.npz,geometry/66cf40a98bb05500.npz
P00030,c47fda453dc25714,8262ae72f7770e3f,geometry/c47fda453dc25714.npz,geometry/8262ae72f7770e3f.npz
P00031,684d31321f6fda03,ad03d566791d5602,geometry/684d31321f6fda03.npz,geometry/ad03d566791d5602.npz
P00032,d91ee87f81f70320,811de8a62de1a50d,geometry/d91ee87f81f70320.npz,geometry/811de8a62de1a50d.npz
P00033,4c47172c68a032b3,97b27603bf5b42e8,geometry/4c47172c68a032b3.npz,geometry/97b27603bf5b42e8.npz
P00034,69cb876ed46d30d9,1fd9c9dc6ee8df31,geometry/69cb876ed46d30d9.npz,geometry/1fd9c9dc6ee8df31.npz
P00035,134f3a9de7d4dc15,96cfcd29c9f33bae,geometry/134f3a9de7d4dc15.npz,geometry/96cfcd29c9f33bae.npz
P00036,6f4a55980f385b2a,e769455ad77b559d,geometry/6f4a55980f385b2a.npz,geometry/e769455ad77b559d.npz
P00037,05f6fac007d1bd81,066fdfd2106499f2,geometry/05f6fac007d1bd81.npz,geometry/066fdfd2106499f2.npz
P00038,82ef6b87fdda3736,14a8e79771af6146,geometry/82ef6b87fdda3736.npz,geometry/14a8e79771af6146.npz
P00039,40a7130633f7b5f6,e60f89a477b17eb0,geometry/40a7130633f7b5f6.npz,geometry/e60f89a477b17eb0.npz
P00040,706f4253b6b9f2d5,e30bcb833f0a3d63,geometry/706f4253b6b9f2d5.npz,geometry/e30bcb833f0a3d63.npz
P00041,5aae347aea8e5769,b966cb9f0804776d,geometry/5aae347aea8e5769.npz,geometry/b966cb9f0804776d.npz
P00042,1ec221732279b90e,b108592c1cc023d8,geometry/1ec221732279b90e.npz,geometry/b108592c1cc023d8.npz
P00043,4466de90bea2126d,9b6d675fec9ec8f6,geometry/4466de90bea2126d.npz,geometry/9b6d675fec9ec8f6.npz
P00044,ac40ec3c1b30d0e5,8d054e88ea7307b7,geometry/ac40ec3c1b30d0e5.npz,geometry/8d054e88ea7307b7.npz
P00045,bd1df3d8359cb170,65459af755ed9e96,geometry/bd1df3d8359cb170.npz,geometry/65459af755ed9e96.npz
P00046,6d11fb8bf64ff951,f6b773f1ec039399,geometry/6d11fb8bf64ff951.npz,geometry/f6b773f1ec039399.npz
P00047,b140dfad96f047c0,8fefd2e8737c94d1,geometry/b140dfad96f047c0.npz,geometry/8fefd2e8737c94d1.npz
