pair_id,candidate_a,candidate_b,geometry_a,geometry_b
P00000,7d353aec789fb8d3,ae9fa85ef59b0809,geometry/7d353aec789fb8d3.npz,geometry/ae9fa85ef59b0809.npz
P00001,6213ebb7df8788c1,1850d41661e58679,geometry/6213ebb7df8788c1.npz,geometry/1850d41661e58679.npz
P00002,84763329646f6bfa,76bcc20d371ca80d,geometry/84763329646f6bfa.npz,geometry/76bcc20d371ca80d.npz
P00003,cade754d3820497d,5cd17cc3811860c3,geometry/cade754d3820497d.npz,geometry/5cd17cc3811860c3.npz
P00004,047143519c209454,fa51f0fa75af3c93,geometry/047143519c209454.npz,geometry/fa51f0fa75af3c93.npz
P00005,33780e8ed9519d31,3559555ec16352d6,geometry/33780e8ed9519d31.npz,geometry/3559555ec16352d6.npz
P00006,ad3cc87967748360,4d9a441c9d6967bb,geometry/ad3cc87967748360.npz,geometry/4d9a441c9d6967bb.npz
P00007,82d930ce5da92ea5,87587f9e5340eed7,geometry/82d930ce5da92ea5.npz,geometry/87587f9e5340eed7.npz
P00008,e5c04482116adf7e,8f20ee89d25c27e9,geometry/e5c04482116adf7e.npz,geometry/8f20ee89d25c27e9.npz
P00009,3a56572620f255f1,a92445fc4a6afef9,geometry/3a56572620f255f1.npz,geometry/a92445fc4a6afef9.npz
P00010,581ac914cf22dccd,1f8d0fe7d040ded5,geometry/581ac914cf22dccd.npz,geometry/1f8d0fe7d040ded5.npz
P00011,7cab404bff5d4486,3961ad506074fa3d,geometry/7cab404bff5d4486.npz,geometry/3961ad506074fa3d.npz
P00012,1070548b4c7bcad9,0df6b80a83ad8036,geometry/1070548b4c7bcad9.npz,geometry/0df6b80a83ad8036.npz
P00013,4346c6fd1a702a9a,0cb2c192f78d01a6,geometry/4346c6fd1a702a9a.npz,geometry/0cb2c192f78d01a6.npz
P00014,de22241c31b2c3fc,85e61e5484843e76,geometry/de22241c31b2c3fc.npz,geometry/85e61e5484843e76.npz
P00015,51092e521ced0934,a338f4a4dc211cc8,geometry/51092e521ced0934.npz,geometry/a338f4a4dc211cc8.npz
