1 1.89291e-05 
2 2.00228e-05 
3 2.10621e-05 
4 2.12961e-05 
5 2.36991e-05 
6 2.38683e-05 
7 2.44032e-05 
8 2.49843e-05 
9 2.55658e-05 
10 2.59683e-05 
11 2.79976e-05 
12 2.80953e-05 
13 2.82491e-05 
14 2.88177e-05 
15 2.94775e-05 
16 2.98251e-05 
17 3.37028e-05 
18 3.37677e-05 
19 3.38487e-05 
20 3.39668e-05 
21 3.42242e-05 
22 3.86725e-05 
23 3.86961e-05 
24 3.88686e-05 
25 3.95185e-05 
26 4.00118e-05 
27 4.14099e-05 
28 4.15511e-05 
29 4.193e-05 
30 4.50178e-05 
31 4.51407e-05 
32 4.54072e-05 
33 5.12852e-05 
34 5.1406e-05 
35 5.16091e-05 
36 5.25951e-05 
37 5.28389e-05 
38 5.61468e-05 
39 5.62643e-05 
40 5.64447e-05 
41 5.69969e-05 
42 5.81507e-05 
43 5.84335e-05 
44 6.58119e-05 
45 6.58931e-05 
46 6.59901e-05 
47 6.61219e-05 
48 6.63692e-05 
49 6.86364e-05 
50 6.87969e-05 
51 6.91002e-05 
52 7.33046e-05 
53 7.34236e-05 
54 7.36014e-05 
55 7.40452e-05 
56 8.39711e-05 
57 8.41185e-05 
58 8.43623e-05 
59 8.50412e-05 
60 8.64916e-05 
61 8.67598e-05 
62 8.8712e-05 
63 8.89399e-05 
64 8.96794e-05 
65 9.07342e-05 
66 9.11648e-05 
67 9.54005e-05 
68 9.58511e-05 
69 9.68556e-05 
70 9.73129e-05 
71 9.88422e-05 
72 9.90287e-05 
73 0.000100164 
74 0.0001003 
75 0.000100654 
76 0.000108607 
77 0.000108655 
78 0.000108703 
79 0.00010876 
80 0.000108835 
81 0.000108954 
82 0.00010929 
83 0.000111965 
84 0.000112015 
85 0.000112078 
86 0.000112176 
87 0.00011242 
