eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
0,0.273908746128909,0.0,0.0,0.273908746128909,273908746128908.97,0.46304782463339195,0.6804761749197337
3,-0.2749714689686579,0.0,0.0,0.2749714689686579,274971468968657.84,0.45798030530418093,0.6767424216821204
15,-0.17552006298279582,0.0,0.0,0.17552006298279582,175520062982795.8,0.28616561740418456,0.5349444993680976
12,0.16991910977805386,0.0,0.0,0.16991910977805386,169919109778053.84,0.2829070092487319,0.5318900349214412
11,-0.19318388793780647,0.0,0.0,0.19318388793780647,193183887937806.47,0.21950441254099343,0.4685129801200746
10,0.2005804507490216,0.0,0.0,0.2005804507490216,200580450749021.56,0.22309247673326713,0.47232666316148947
9,-0.225437258075557,0.0,0.0,0.225437258075557,225437258075557.0,0.3020825761356819,0.5496203927582035
8,0.22773795681042194,0.0,0.0,0.22773795681042194,227737956810421.94,0.2683028236631926,0.5179795591171457
20,-0.12498179667791712,0.0,0.0,0.12498179667791712,124981796677917.11,0.25186814554359216,0.501864668554773
21,-0.1194547766735471,0.0,0.0,0.1194547766735471,119454776673547.1,0.28981994668610195,0.5383492794516418
23,0.11431941463208012,0.0,0.0,0.11431941463208012,114319414632080.11,0.314012109333012,0.5603678339564219
22,0.12820104694772655,0.0,0.0,0.12820104694772655,128201046947726.55,0.27120830386229516,0.5207766352883885
17,-0.1555406873787414,0.0,0.0,0.1555406873787414,155540687378741.4,0.37586337047604157,0.6130769694549303
16,-0.16426346456362692,0.0,0.0,0.16426346456362692,164263464563626.9,0.3270858389128049,0.571914188417113
53,0.022665235425153262,0.0,0.0,0.022665235425153262,22665235425153.26,0.18888625901675057,0.43461046813986265
52,0.034851549554660514,0.0,0.0,0.034851549554660514,34851549554660.51,0.25404598741292084,0.5040297485396282
28,-0.09343464805012118,0.0020254637567762696,0.0020254637567762696,0.09343464805012118,46.13000244390049,0.3769774020609348,0.6139848549116946
50,-0.033055939712995565,0.005954901718742183,0.005954901718742183,0.033055939712995565,5.551047065807454,0.2470474283677692,0.49703865882622167
26,0.0947958689397255,0.00618192582663586,0.00618192582663586,0.0947958689397255,15.334358838678016,0.3632591527100305,0.6027098412254693
13,0.16096352351452448,0.008789244733779986,0.008789244733779986,0.16096352351452448,18.313692289837853,0.345172613187733,0.587513925952171
6,-0.24775104409451115,0.014400558057440695,0.014400558057440695,0.24775104409451115,17.204266883705902,0.3663347589837247,0.6052559450213808
4,0.24661952513974883,0.014714001095586939,0.014714001095586939,0.24661952513974883,16.76087445811837,0.366646462380901,0.6055133874497747
56,-0.0173277514032045,0.03034781490463967,0.03034781490463967,0.0173277514032045,0.5709719614955006,0.22091107973652777,0.47001178680595634
54,0.019901392271382334,0.03507079932314351,0.03507079932314351,0.019901392271382334,0.5674633214946213,0.20735197749119785,0.45535917415947363
60,-4.19057564680133e-05,0.03634974720183081,0.03634974720183081,4.19057564680133e-05,0.0011528486356544084,0.19990047602052285,0.44710231046207183
64,0.0032390168450727886,0.045927381704879,0.045927381704879,0.0032390168450727886,0.07052474416865567,0.18562789576175814,0.4308455590600397
62,-0.004541340674378609,0.05582334323768736,0.05582334323768736,0.004541340674378609,0.08135200099073728,0.19885521629648725,0.44593185162812404
58,-0.0001836351358458152,0.0702371392935922,0.0702371392935922,0.0001836351358458152,0.002614501924376758,0.2466548217441964,0.4966435560280596
44,-0.008499332330507814,0.08478029021968311,0.08478029021968311,0.008499332330507814,0.10025127666447356,0.1818743714893672,0.4264673158512469
48,-0.00025090934701628084,0.08480223754631497,0.08480223754631497,0.00025090934701628084,0.00295875856906778,0.1855384606932454,0.4307417563845481
46,-0.0003636658134491145,0.08782620489316886,0.08782620489316886,0.0003636658134491145,0.004140743800685397,0.1993070007236277,0.4464381264224951
42,0.008912549144262382,0.08893123929903442,0.08893123929903442,0.008912549144262382,0.10021842959248124,0.2202466250581405,0.469304405538815
40,0.0014073630157067744,0.09878135788132078,0.09878135788132078,0.0014073630157067744,0.014247253185136687,0.19159248175553992,0.4377127845466019
38,-0.0033487729707471735,0.10469573472477053,0.10469573472477053,0.0033487729707471735,0.031985763121588455,0.20764272778377163,0.45567831612198934
36,0.0038600385428640624,0.11063265310131452,0.11063265310131452,0.0038600385428640624,0.03489059002615746,0.24039380960597959,0.49029971405863537
34,-0.003228479114900769,0.11164420331340515,0.11164420331340515,0.003228479114900769,0.02891757045225047,0.23935664571013296,0.4892408872019314
32,-0.003249088736396181,0.12105011529190972,0.12105011529190972,0.003249088736396181,0.026840856190521373,0.2722984616161419,0.5218222509783785
30,0.001325022127765231,0.13115223397391504,0.13115223397391504,0.001325022127765231,0.010102932200367747,0.2938353775778794,0.5420658424747675
24,-0.0002488283577209067,0.14104453004969478,0.14104453004969478,0.0002488283577209067,0.001764182968550684,0.2570095133956413,0.5069610570799707
18,-0.000193628382222321,0.1512774854141828,0.1512774854141828,0.000193628382222321,0.0012799550553883525,0.2544635645993407,0.5044438170890201
1,-0.000387026877649313,0.2496910111866644,0.2496910111866644,0.000387026877649313,0.0015500232700006121,0.45712624419765907,0.6761111182325426
