file,family,topology_class,seed_kind,q,h,p,replicate,seed_file,seed_sha256,geometry_ok,separation_ratio,n,rg,length,ds_cv,min_nonlocal_vertex_distance
knot_0.1/knot_0p1_q0_h0p05_p0.txt,knot_0.1,0.1,knot,0,0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_0.1_final.txt,6f89c421965ed6cc2ae690cdf9f6a39f80ca4faeb0d9cbb331d81e47a624c1fc,true,0.9495657475266625,192,0.47702939740046735,2.997131888299515,0.0006572495449106155,0.062368390407641736
knot_0.1/knot_0p1_q0p02_h0_p0.txt,knot_0.1,0.1,knot,0.02,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_0.1_final.txt,6f89c421965ed6cc2ae690cdf9f6a39f80ca4faeb0d9cbb331d81e47a624c1fc,true,1.0198921042929379,192,0.5121789291254822,3.2179732020935865,0.00025655615499003916,0.06698749307238167
knot_0.1/knot_0p1_q0p05_h0_p0.txt,knot_0.1,0.1,knot,0.05,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_0.1_final.txt,6f89c421965ed6cc2ae690cdf9f6a39f80ca4faeb0d9cbb331d81e47a624c1fc,true,1.049647490675329,192,0.5272430142597373,3.3126194799160635,0.0006108194016623286,0.06894185543166115
knot_10.123/knot_10p123_qm0p05_h0_p0.txt,knot_10.123,10.123,knot,-0.05,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.8861882379896835,192,1.7309838426485082,43.56567728491285,0.0694694157543138,0.8098335545749313
knot_10.123/knot_10p123_qm0p02_h0_p0.txt,knot_10.123,10.123,knot,-0.02,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.9583042568206733,192,1.7791099801977917,45.07925787118212,0.02665920740682125,0.8757359998659882
knot_10.123/knot_10p123_q0_hm0p05_p0.txt,knot_10.123,10.123,knot,0,-0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.9508346568701899,192,1.8341015200697932,46.11837272912277,0.05468919029192902,0.8689099865881825
knot_10.123/knot_10p123_q0_hm0p02_p0.txt,knot_10.123,10.123,knot,0,-0.02,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.9883269816536926,192,1.819967486174587,46.06858405432566,0.02168288778620456,0.903171942848829
knot_10.123/knot_10p123_q0_h0_pm0p05.txt,knot_10.123,10.123,knot,0,0,-0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.8223885228654042,192,1.8136519098070036,46.244526376480856,0.04725028745748952,0.7515308736488451
knot_10.123/knot_10p123_q0_h0_pm0p02.txt,knot_10.123,10.123,knot,0,0,-0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.977140594492185,192,1.811751530012253,46.130831242640255,0.018966511123467106,0.8929493837022466
knot_10.123/knot_10p123_q0_h0_p0.txt,knot_10.123,10.123,knot,0.0,0.0,0.0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.9999999999999999,192,1.8113894184646162,46.106317356137644,0.001144815009171023,0.9138392046502866
knot_10.123/knot_10p123_q0_h0_p0p02.txt,knot_10.123,10.123,knot,0,0,0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.977698438258884,192,1.8117517864521109,46.12289574500514,0.019030370768465244,0.893459163206326
knot_10.123/knot_10p123_q0_h0_p0p05.txt,knot_10.123,10.123,knot,0,0,0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.8181409175689531,192,1.8136525502348235,46.224855301371804,0.04727544584045834,0.7476492454030679
knot_10.123/knot_10p123_q0_h0p02_p0.txt,knot_10.123,10.123,knot,0,0.02,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.9879770523452662,192,1.8034984072705358,46.20194743666246,0.02113297999619239,0.9028521637279328
knot_10.123/knot_10p123_q0_h0p05_p0.txt,knot_10.123,10.123,knot,0,0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.9563646821715456,192,1.7929697492314554,46.455955548258785,0.0516728786397855,0.8739635405112695
knot_10.123/knot_10p123_q0p02_h0_p0.txt,knot_10.123,10.123,knot,0.02,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.980820413863467,192,1.8438155640659473,47.14654369520124,0.026289782453638492,0.8963121469097557
knot_10.123/knot_10p123_q0p05_h0_p0.txt,knot_10.123,10.123,knot,0.05,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.123_final.txt,7c3d634f3c6df14908cb935ca7636834488b6afc8d112c85bc7b8a6ad603066c,true,0.9520750462867178,192,1.89271335524989,48.72960836219056,0.06300401575456986,0.8700435030660391
knot_10.1/knot_10p1_qm0p05_h0_p0.txt,knot_10.1,10.1,knot,-0.05,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.8558777674770154,192,1.9193698202433829,41.29430161496525,0.07393664719771305,0.7376288218420234
knot_10.1/knot_10p1_qm0p02_h0_p0.txt,knot_10.1,10.1,knot,-0.02,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9562145087973848,192,1.9701515618611374,42.75903761216709,0.02838360204028925,0.8241029366046778
knot_10.1/knot_10p1_q0_hm0p05_p0.txt,knot_10.1,10.1,knot,0,-0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9022498333746214,192,2.0596671165499156,44.210989437679245,0.08464849166908463,0.777594075800265
knot_10.1/knot_10p1_q0_hm0p02_p0.txt,knot_10.1,10.1,knot,0,-0.02,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9737646772770604,192,2.026029698150683,43.88916147380809,0.034058603843655166,0.8392283559001846
knot_10.1/knot_10p1_q0_h0_pm0p05.txt,knot_10.1,10.1,knot,0,0,-0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9218336863111711,192,2.0032730947090838,44.07235261247626,0.04433096618473363,0.7944722036330487
knot_10.1/knot_10p1_q0_h0_pm0p02.txt,knot_10.1,10.1,knot,0,0,-0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9782218548469181,192,2.0032849170383242,43.8463775277247,0.01771508365902977,0.8430697252691853
knot_10.1/knot_10p1_q0_h0_p0.txt,knot_10.1,10.1,knot,0.0,0.0,0.0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,1.0,192,2.0042933010068817,43.770722538245394,0.001145202459819077,0.8618389796669562
knot_10.1/knot_10p1_q0_h0_p0p02.txt,knot_10.1,10.1,knot,0,0,0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9830313991654492,192,2.006100818471553,43.75578603769816,0.017803046834156542,0.8472147780373311
knot_10.1/knot_10p1_q0_h0_p0p05.txt,knot_10.1,10.1,knot,0,0,0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.8795733139512758,192,2.0103054940935685,43.846994816751554,0.04445369886413597,0.7580505674380509
knot_10.1/knot_10p1_q0_h0p02_p0.txt,knot_10.1,10.1,knot,0,0.02,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9626583482197387,192,1.9831289411221162,43.73102772156096,0.03368333867457101,0.829656488597577
knot_10.1/knot_10p1_q0_h0p05_p0.txt,knot_10.1,10.1,knot,0,0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.870967893540745,192,1.9524955260681116,43.82200847029993,0.08368186621751363,0.7506340806918338
knot_10.1/knot_10p1_q0p02_h0_p0.txt,knot_10.1,10.1,knot,0.02,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.9828427790384728,192,2.038651377775968,44.808294696725,0.027751897694458003,0.8470522178595531
knot_10.1/knot_10p1_q0p05_h0_p0.txt,knot_10.1,10.1,knot,0.05,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_10.1_final.txt,f03d7ff827be5b4e6bde2b98aed16b1aeffd00bd89a44f84b5de82fed242477a,true,0.957600500143196,192,2.0905707750207956,46.40957029538698,0.06640023061494059,0.825297437971979
knot_3.1/knot_3p1_qm0p05_h0_p0.txt,knot_3.1,3.1,knot,-0.05,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9195046489822729,192,1.1815238003767476,15.499249613792886,0.03056699957556042,0.31064810074104565
knot_3.1/knot_3p1_qm0p02_h0_p0.txt,knot_3.1,3.1,knot,-0.02,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9706769487177818,192,1.2161416271290395,16.019851153837987,0.011758916142811875,0.32793629796873996
knot_3.1/knot_3p1_q0_hm0p05_p0.txt,knot_3.1,3.1,knot,0,-0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.97588599365382,192,1.2764000471557635,16.733008840857252,0.03319475607522079,0.3296961367230585
knot_3.1/knot_3p1_q0_hm0p02_p0.txt,knot_3.1,3.1,knot,0,-0.02,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9912939236529212,192,1.2539058549728457,16.507523047053585,0.013423500542143509,0.33490159620156085
knot_3.1/knot_3p1_q0_h0_pm0p05.txt,knot_3.1,3.1,knot,0,0,-0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9125555103097196,192,1.240819325366496,16.422881599320416,0.04405076390300896,0.30830038370361235
knot_3.1/knot_3p1_q0_h0_pm0p02.txt,knot_3.1,3.1,knot,0,0,-0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.96223003063415,192,1.2395449584752811,16.377073410259086,0.017781293303877253,0.3250825668182779
knot_3.1/knot_3p1_q0_h0_p0.txt,knot_3.1,3.1,knot,0.0,0.0,0.0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,1.0,192,1.2393026153611868,16.368953880154564,0.00021236418277986816,0.3378428821266728
knot_3.1/knot_3p1_q0_h0_p0p02.txt,knot_3.1,3.1,knot,0,0,0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.966663714524772,192,1.239546475807368,16.378682629863945,0.01784740634396049,0.3265804553623242
knot_3.1/knot_3p1_q0_h0_p0p05.txt,knot_3.1,3.1,knot,0,0,0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9212834571945095,192,1.2408231147973574,16.426625065001335,0.0444773311707681,0.3112490584342183
knot_3.1/knot_3p1_q0_h0p02_p0.txt,knot_3.1,3.1,knot,0,0.02,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9750363191392273,192,1.2250268357830032,16.24016251491816,0.013357651824390008,0.3294090802361789
knot_3.1/knot_3p1_q0_h0p05_p0.txt,knot_3.1,3.1,knot,0,0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9317634235718669,192,1.2042525559501924,16.06605383975009,0.033537276752777116,0.31478964047973534
knot_3.1/knot_3p1_q0p02_h0_p0.txt,knot_3.1,3.1,knot,0.02,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9945276413009028,192,1.2625253203036257,16.719568845344362,0.011479599093838574,0.3359940846917388
knot_3.1/knot_3p1_q0p05_h0_p0.txt,knot_3.1,3.1,knot,0.05,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_3.1_final.txt,0301d9112581299b98294f80e0bb7d214f9b6de04ab76f587e278fa3f3ee9732,true,0.9810257753846358,192,1.297467844991148,17.248132255719113,0.0276465533337485,0.3314325753964993
knot_4.1/knot_4p1_qm0p05_h0_p0.txt,knot_4.1,4.1,knot,-0.05,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_4.1_final.txt,edc6781b9ed771d49631ad89e250aaa22fcd153797b5a23e4949af9bbf4d18f3,true,0.9041174190995585,192,1.3955444280236238,21.221731235576765,0.039322808698141004,0.41230523381654843
knot_4.1/knot_4p1_qm0p02_h0_p0.txt,knot_4.1,4.1,knot,-0.02,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_4.1_final.txt,edc6781b9ed771d49631ad89e250aaa22fcd153797b5a23e4949af9bbf4d18f3,true,0.9709098742431161,192,1.4361296446802594,21.936387809723765,0.015166383226501622,0.4427646390369155
knot_4.1/knot_4p1_q0_hm0p05_p0.txt,knot_4.1,4.1,knot,0,-0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_4.1_final.txt,edc6781b9ed771d49631ad89e250aaa22fcd153797b5a23e4949af9bbf4d18f3,true,0.940003239822432,192,1.5081928692875697,22.790958004021718,0.03556266406377947,0.42867026715323475
knot_4.1/knot_4p1_q0_hm0p02_p0.txt,knot_4.1,4.1,knot,0,-0.02,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_4.1_final.txt,edc6781b9ed771d49631ad89e250aaa22fcd153797b5a23e4949af9bbf4d18f3,true,0.9760040354024887,192,1.4809824554368916,22.555763079510598,0.014588829460792846,0.4450877325461702
knot_4.1/knot_4p1_q0_h0_pm0p05.txt,knot_4.1,4.1,knot,0,0,-0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_4.1_final.txt,edc6781b9ed771d49631ad89e250aaa22fcd153797b5a23e4949af9bbf4d18f3,true,0.8697954865857807,192,1.458355975759062,22.12141724165459,0.06009761094795427,0.3966533814009379
knot_4.1/knot_4p1_q0_h0_pm0p02.txt,knot_4.1,4.1,knot,0,0,-0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_4.1_final.txt,edc6781b9ed771d49631ad89e250aaa22fcd153797b5a23e4949af9bbf4d18f3,true,0.9531940575503237,192,1.4608837255649414,22.278888791187487,0.02394872340887721,0.434685684036748
knot_4.1/knot_4p1_q0_h0_p0.txt,knot_4.1,4.1,knot,0.0,0.0,0.0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_4.1_final.txt,edc6781b9ed771d49631ad89e250aaa22fcd153797b5a23e4949af9bbf4d18f3,true,1.0,192,1.4632927275484335,22.417137041533017,0.0005893637875436749,0.4560306273350837
knot_4.1/knot_4p1_q0_h0_p0p02.txt,knot_4.1,4.1,knot,0,0,0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_4.1_final.txt,edc6781b9ed771d49631ad89e250aaa22fcd153797b5a23e4949af9bbf4d18f3,true,0.9577892380082463,192,1.4662775681381603,22.581392040497725,0.023481028589538988,0.4367812270636924
knot_4.1/knot_4p1_q0_h0_p0p05.txt,knot_4.1,4.1,knot,0,0,0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_4.1_final.txt,edc6781b9ed771d49631ad89e250aaa22fcd153797b5a23e4949af9bbf4d18f3,true,0.8825012919983319,192,1.4718266779902454,22.875481493754616,0.057895477980591865,0.4024476178140212
knot_4.1/knot_4p1_q0_h0p02_p0.txt,knot_4.1,4.1,knot,0,0.02,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_4.1_final.txt,edc6781b9ed771d49631ad89e250aaa22fcd153797b5a23e4949af9bbf4d18f3,true,0.9766033466416263,192,1.445978910742492,22.293280723035295,0.01433165768962617,0.44536103682652306
knot_4.1/knot_4p1_q0_h0p05_p0.txt,knot_4.1,4.1,knot,0,0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_4.1_final.txt,edc6781b9ed771d49631ad89e250aaa22fcd153797b5a23e4949af9bbf4d18f3,true,0.919204604269868,192,1.4207430005001853,22.135600691533902,0.03653847480355831,0.4191854523344853
knot_4.1/knot_4p1_q0p02_h0_p0.txt,knot_4.1,4.1,knot,0.02,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_4.1_final.txt,edc6781b9ed771d49631ad89e250aaa22fcd153797b5a23e4949af9bbf4d18f3,true,0.9980715116828097,192,1.4905354072951824,22.901087071695063,0.01470501338873554,0.45515117759798707
knot_4.1/knot_4p1_q0p05_h0_p0.txt,knot_4.1,4.1,knot,0.05,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_4.1_final.txt,edc6781b9ed771d49631ad89e250aaa22fcd153797b5a23e4949af9bbf4d18f3,true,0.97585065522059,192,1.531539376172125,23.632601379996643,0.03545122272188111,0.44501778648559814
knot_5.1/knot_5p1_qm0p05_h0_p0.txt,knot_5.1,5.1,knot,-0.05,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_5.1_final.txt,d54052906876c24f94e2975ff42a4a73de955b3c6fa66d0c19cf3aff56ab7f6a,true,0.8916826117117801,192,1.4240719046751045,22.370918357037873,0.04812117460554866,0.431470022202136
knot_5.1/knot_5p1_qm0p02_h0_p0.txt,knot_5.1,5.1,knot,-0.02,0,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_5.1_final.txt,d54052906876c24f94e2975ff42a4a73de955b3c6fa66d0c19cf3aff56ab7f6a,true,0.962205415161879,192,1.4640644564160974,23.14405634819436,0.01846687998771169,0.465594805135782
knot_5.1/knot_5p1_q0_hm0p05_p0.txt,knot_5.1,5.1,knot,0,-0.05,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_5.1_final.txt,d54052906876c24f94e2975ff42a4a73de955b3c6fa66d0c19cf3aff56ab7f6a,true,0.9316320179546612,192,1.534830897785039,24.041691025462512,0.05585833091261779,0.4508008591750449
knot_5.1/knot_5p1_q0_hm0p02_p0.txt,knot_5.1,5.1,knot,0,-0.02,0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_5.1_final.txt,d54052906876c24f94e2975ff42a4a73de955b3c6fa66d0c19cf3aff56ab7f6a,true,0.976971662636766,192,1.5081693369432154,23.800110499034925,0.02257512866546865,0.47273994068306024
knot_5.1/knot_5p1_q0_h0_pm0p05.txt,knot_5.1,5.1,knot,0,0,-0.05,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_5.1_final.txt,d54052906876c24f94e2975ff42a4a73de955b3c6fa66d0c19cf3aff56ab7f6a,true,0.9394098495224962,192,1.4918560127910763,23.864071138052807,0.04293290423918866,0.45456441934228403
knot_5.1/knot_5p1_q0_h0_pm0p02.txt,knot_5.1,5.1,knot,0,0,-0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_5.1_final.txt,d54052906876c24f94e2975ff42a4a73de955b3c6fa66d0c19cf3aff56ab7f6a,true,0.9736795470880166,192,1.4908246512107368,23.72555335998279,0.017255871616363817,0.4711469420642086
knot_5.1/knot_5p1_q0_h0_p0.txt,knot_5.1,5.1,knot,0.0,0.0,0.0,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_5.1_final.txt,d54052906876c24f94e2975ff42a4a73de955b3c6fa66d0c19cf3aff56ab7f6a,true,1.0,192,1.4908755873005746,23.666673471458495,0.0003655481258812565,0.48388296074747356
knot_5.1/knot_5p1_q0_h0_p0p02.txt,knot_5.1,5.1,knot,0,0,0.02,0,C:\workspace\projects\SST-Workbench\KnotPlot\knots\final\knot_5.1_final.txt,d54052906876c24f94e2975ff42a4a73de955b3c6fa66d0c19cf3aff56ab7f6a,true,0.9778200074923072,192,1.4915173635409356,23.634842120192168,0.017319404943211592,0.4731504403034944
