pair_id,carrier_id,family,candidate_null,candidate_active,beta_parameter,beta_total_thread_over_core,thread_coupling_mode,gamma_core,n_threads,helix_turns,campaign_role
PAIR_8D07299406FD,TORUS_T2_3,torus,CAND_C692778F750741F3,CAND_FDFF3802E9E91551,0.75,0.75,total_beta,1.0,3,1.0,kelvin_hole_basic
PAIR_7D21091D4461,TORUS_T2_5,torus,CAND_C85CA634864A7EE5,CAND_C954CB374F2C0BBD,0.75,0.75,total_beta,1.0,3,1.0,kelvin_hole_basic
PAIR_D19C83E6FC0B,TORUS_T2_7,torus,CAND_8F3CE9C0C46FAB48,CAND_959F96067C6A1ABB,0.75,0.75,total_beta,1.0,3,1.0,kelvin_hole_basic
PAIR_135F8E1036C1,TWIST_4_1,twist,CAND_CFDD016801F6F3FD,CAND_4C55165E4ACE56FE,0.75,0.75,total_beta,1.0,3,1.0,kelvin_hole_basic
PAIR_23413B99B390,TWIST_5_2,twist,CAND_1A9CA7C2D1C31CE0,CAND_5C1011F3451DE359,0.75,0.75,total_beta,1.0,3,1.0,kelvin_hole_basic
PAIR_64645FA3EF3A,TWIST_7_2,twist,CAND_940546A86721350A,CAND_C2C91168B214CDDA,0.75,0.75,total_beta,1.0,3,1.0,kelvin_hole_basic
PAIR_126422340974,TRIPLE_GEAR_T3_3,triple_gear,CAND_2CD833057F34AFA5,CAND_EF55BC127A07EA15,0.75,0.75,total_beta,1.0,3,1.0,kelvin_hole_basic
