axial_ratio,candidate_a,candidate_b,carrier_id,condition_a,condition_b,control_offset,core_fraction,family,m,n,pair_id,profile,winner_condition,closed_growth,control_growth,closed_over_control_growth,log_growth_ratio,neutral_pair,both_valid,closed_loop_phase,closed_tau_error,closed_hybridization,closed_mode_valid,control_mode_valid,closed_delay_valid,lambda_real,lambda_imag,omega_mode,T_mode,group_velocity,tau_loop_group,tau_return_measured,phi_loop,omega_swirl_rms_core,mode_over_swirl_frequency_ratio
1.0,8e3e6936442b1fbe,ab765d02c2cf6eeb,TORUS_T2_7,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,3,P00047,smooth_rankine,SYMMETRIC_CONTROL,7.474740719434853e-17,2.196793330585694e-16,nan,nan,False,False,nan,nan,0.5302508782034587,False,True,False,7.474740719434853e-17,-2.1478959814408807,2.1478959814408807,2.925274483247841,0.356123860553835,nan,nan,nan,1.299188297090765,1.6532599518103743
-1.0,82bc09a379ce3647,1f62da86f7782a9c,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,1,P00048,gaussian,INDETERMINATE,0.0,nan,nan,nan,False,False,nan,nan,0.2073685866079109,False,False,False,-3.23377383406835e-16,-2.1763967627131136,2.1763967627131136,2.886966850358166,nan,nan,nan,nan,1.3207793553866565,1.6478125235959462
-1.0,a122db2110bf4238,7d099c55d01f21b3,TORUS_T3_4,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,2,P00049,gaussian,INDETERMINATE,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan
-1.0,6b8df27ff28faf11,280df9f992578cec,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,3,P00050,gaussian,INDETERMINATE,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan
-0.5,8861c293e2827952,cb08fc7efab1349d,TORUS_T3_4,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,1,P00051,gaussian,TIE,4.3381739727312646e-16,4.047364401404418e-16,1.0,0.0,True,True,1.451278714085239,0.16299999999999992,0.6311276070142027,True,True,True,4.3381739727312646e-16,-2.33682848046333,2.33682848046333,2.688766145957704,0.033769507211980056,11157.583501193782,9338.897390499196,1.451278714085239,1.3207793553866565,1.7692799867993292
-0.5,664c6e46161e26fe,307f47ef1ef01e99,TORUS_T3_4,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00052,gaussian,CLOSED,8.20693259215131e-17,3.6411615420163315e-15,nan,nan,False,False,-2.1336641548733803,0.32137499999999997,0.5504731409117248,True,False,True,8.20693259215131e-17,-2.338781367730326,2.338781367730326,2.6865210206788643,0.12175765595966904,3094.557738830317,4089.0712321469096,-2.1336641548733803,1.3207793553866565,1.7707585738616054
-0.5,0555a5e9b4d54b67,2ba9f1b62e5e1da8,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,3,P00053,gaussian,SYMMETRIC_CONTROL,0.022893860645817925,0.021616015296407273,1.0591156483159296,0.057434265865435694,False,True,1.4822715794703778,0.0036249999999999893,0.21371890698218798,True,True,True,0.022893860645817925,-2.8839712885789655,2.8839712885789655,2.178657371542535,-0.42987814831066024,876.4951137724286,879.6724085598536,1.4822715794703778,1.3207793553866565,2.1835375279125913
0.5,211fe3f0a61a3a31,2a81b7e4fc546cf2,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,1,P00054,gaussian,CLOSED,1.403578692731988e-16,1.0745665498903182e-16,nan,nan,False,False,-1.4234109833778295,0.4337500000000003,0.6541733167624876,True,False,True,1.403578692731988e-16,-2.356025401071011,2.356025401071011,2.666858050139592,0.032066434282367065,11750.171322260894,16846.80813329156,-1.4234109833778295,1.3207793553866565,1.7838145269777383
0.5,75dfe9a7a9bc8c90,f8add7003ae678a0,TORUS_T3_4,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,2,P00055,gaussian,CLOSED,6.302768680389055e-17,1.2735362419836845e-16,nan,nan,False,False,-0.2053127588792549,0.11649999999999994,0.7007527215097827,True,False,True,6.302768680389055e-17,-2.3568081329279074,2.3568081329279074,2.6659723459855282,0.06012212006239042,6267.0128086107325,5536.905816407582,-0.2053127588792549,1.3207793553866565,1.7844071557568788
0.5,617e7a5b512ccbfc,118465426996f223,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,3,P00056,gaussian,CLOSED,1.3582459714994878e-16,1.5067088255308194e-16,nan,nan,False,False,-1.3520291483707254,0.06174999999999997,0.6627781403633203,True,False,True,1.3582459714994878e-16,-2.596452231981652,2.596452231981652,2.4199117664429988,0.010058704042587841,37458.71186949605,39771.78732743743,-1.3520291483707254,1.3207793553866565,1.9658485888595252
1.0,33682a036e395f4a,62a86ef1350ab1ff,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,1,P00057,gaussian,TIE,3.036414355678937e-16,1.5367909044170864e-16,1.0,0.0,True,True,-0.7690036607852694,0.14312499999999995,0.21140621774736096,True,True,True,3.036414355678937e-16,-2.5955967642457973,2.5955967642457973,2.4207093311758276,-0.0120047134870873,31386.513048988443,35878.707729124915,-0.7690036607852694,1.3207793553866565,1.9652008896565012
1.0,3f3e8d69c11dd94e,54f70caf56273adf,TORUS_T3_4,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00058,gaussian,TIE,1.292876031832259e-16,4.509136577777035e-16,1.0,0.0,True,True,0.5327920827003154,0.391625,0.3360570427898436,True,True,True,1.292876031832259e-16,-2.1321100460113476,2.1321100460113476,2.9469329310341545,0.08482326669166756,4442.013508881353,2702.409968465693,0.5327920827003154,1.3207793553866565,1.614281777888007
1.0,0d25c8b82a5f9d7b,69613077cc62ba35,TORUS_T3_4,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,3,P00059,gaussian,CLOSED,1.789378356421742e-16,2.541143663558232e-16,nan,nan,False,False,2.413535915717879,0.07000000000000006,0.3253294410938589,True,False,True,1.789378356421742e-16,-2.577454719850443,2.577454719850443,2.4377480848797095,0.357127858976127,1055.045376723243,981.1922003526158,2.413535915717879,1.3207793553866565,1.9514650265682694
-1.0,55df756087909485,d9994ba70aa6760b,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,1,P00060,smooth_rankine,SYMMETRIC_CONTROL,0.004524522305090001,0.0042681279139784485,1.0600717212702624,0.058336567410753846,False,True,-1.4982822099922573,0.13974999999999993,0.2204144450429052,True,True,True,0.004524522305090001,-2.825172293728984,2.825172293728984,2.2240007524943985,-0.8987057358993072,419.2541356540857,360.66337019642725,-1.4982822099922573,1.299188297090765,2.1745672279032306
-1.0,7c2e1d3ca1e508a1,aca9a8808143a832,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,2,P00061,smooth_rankine,CLOSED,0.011462612310970836,0.013985457983558505,0.8196094921132737,-0.19892728128709933,False,True,2.2007729052637948,0.0036249999999997673,0.28700530552797815,True,True,True,0.011462612310970836,-2.796176766755653,2.796176766755653,2.247062983242593,-1.0221511623073551,368.62071913247564,369.9569692393308,2.2007729052637948,1.299188297090765,2.1522490412029196
-1.0,a8f141037eaba523,4bd6f9a578ff6520,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,3,P00062,smooth_rankine,SYMMETRIC_CONTROL,0.027411994659947085,0.02428286744250921,1.12886146729712,0.12120957373898043,False,True,-1.7341414849025678,0.0036249999999999893,0.26883089866063775,True,True,True,0.027411994659947085,-2.740305587452799,2.740305587452799,2.2928776031216307,-1.0074461964265582,374.0012100381188,375.356964424507,-1.7341414849025678,1.299188297090765,2.109244359412016
-0.5,6089d0f74574963f,1da04ccad7a41ba2,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,1,P00063,smooth_rankine,SYMMETRIC_CONTROL,0.004569791763025833,0.004001518706931449,1.142013989581037,0.1327933612297476,False,True,1.5563539601186758,0.0694999999999999,0.23288602984784104,True,True,True,0.004569791763025833,-2.8189896126877465,2.8189896126877465,2.2288784885549564,-0.4532124655543439,831.3674604050653,889.1474989032173,1.5563539601186758,1.299188297090765,2.169808348027941
-0.5,bde70af66ae6763b,363c6d0e85865edd,TORUS_T3_4,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,2,P00064,smooth_rankine,TIE,0.010158978711033013,0.010158530590608162,1.0000441126774908,4.411170455528098e-05,False,True,-0.7494525494164993,0.011375000000000135,0.34243162283505424,True,True,True,0.010158978711033013,-2.7711966380959456,2.7711966380959456,2.2673184648118956,-0.5032095159749105,748.7658411662852,757.2830526095518,-0.7494525494164993,1.299188297090765,2.133021552227192
-0.5,84d0673eadfd9e78,5a15805b900c6118,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,3,P00065,smooth_rankine,TIE,0.015320169416406166,0.015207545075233052,1.00740581511071,0.007378526707739896,False,True,1.1825616576247857,0.0036249999999999893,0.4205403371834787,True,True,True,0.015320169416406166,-2.7426295803743344,2.7426295803743344,2.290934711760095,-0.4824649276579183,780.9605940496164,783.7915762030462,1.1825616576247857,1.299188297090765,2.1110331631802914
0.5,3793a1c4a43a01b2,0ee1b1dfcb8125d9,TORUS_T3_4,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,1,P00066,smooth_rankine,TIE,3.270191098382528e-16,4.925786454449453e-16,1.0,0.0,True,True,0.17078666101176926,0.04674999999999985,0.7044727180034424,True,True,True,3.270191098382528e-16,-2.6264188089453047,2.6264188089453047,2.3923013670857527,0.10709355290576285,3518.289255408182,3353.8092327178497,0.17078666101176926,1.299188297090765,2.021584411456421
0.5,e2758d8166aa8ace,98267758442da2f1,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,2,P00067,smooth_rankine,CLOSED,3.0755097432070902e-16,2.0445123560667764e-16,nan,nan,False,False,-3.0861930232143306,0.027374999999999816,0.622073268171213,True,False,True,3.0755097432070902e-16,-2.8320972940411506,2.8320972940411506,2.2185626604000035,0.11713618656437033,3216.649846328882,3128.5940567856296,-3.0861930232143306,1.299188297090765,2.1798974793592154
0.5,b361696395f0bcbf,50195c73ba579378,TORUS_T3_4,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,3,P00068,smooth_rankine,TIE,2.6967790215987356e-16,1.3419019539596526e-16,1.0,0.0,True,True,-0.19889478300213326,0.011874999999999969,0.8988940582797212,True,True,True,2.6967790215987356e-16,-2.3044228137317075,2.3044228137317075,2.7265765942512954,0.12542678931726178,3004.032061753319,2968.3591810199982,-0.19889478300213326,1.299188297090765,1.773740433847761
1.0,5cf3fff2ad936610,f5e7ad751caabef1,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,1,P00069,smooth_rankine,TIE,1.808340572884325e-16,5.80844732792032e-16,1.0,0.0,True,True,1.8309455881092083,0.14750000000000008,0.3695360670731811,True,True,True,1.808340572884325e-16,-2.388972890615914,2.388972890615914,2.6300781109155595,0.386783273490474,974.1530266073228,830.4654551827426,1.8309455881092083,1.299188297090765,1.8388195890968784
1.0,e8e3a218ee8f2d9f,f3768ba2009650a1,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,2,P00070,smooth_rankine,INDETERMINATE,1.0992331976218772e-15,3.065809987141665e-16,nan,nan,False,False,nan,nan,0.4556181368367918,False,False,False,1.0992331976218772e-15,-2.1376776056950706,2.1376776056950706,2.939257674047904,0.29633993115989016,nan,nan,nan,1.299188297090765,1.6453947518476808
1.0,aa3095090a568330,6c81463a1932402d,TORUS_T3_4,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,3,P00071,smooth_rankine,TIE,2.245383500358374e-16,6.059894891913897e-16,1.0,0.0,True,True,0.5839987214280862,0.04675000000000007,0.666636626540057,True,True,True,2.245383500358374e-16,-2.885291237208742,2.885291237208742,2.1776606902456055,0.3321229871583801,1134.4776214847013,1081.4407926802915,0.5839987214280862,1.299188297090765,2.2208414620649615
-1.0,aec5da579a8e9fb8,59935617c4b10df8,TORUS_T3_5,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,1,P00072,gaussian,CLOSED,0.0,2.267111476046282e-17,nan,nan,False,False,-2.453540688363813,0.13150000000000017,0.22348715883759976,True,False,True,-9.304326377340006e-17,-2.2894245426073057,2.2894245426073057,2.7444386963826273,0.23081132473175756,1698.9360633443705,1922.3461556741554,-2.453540688363813,1.3207793553866565,1.7333891033881883
-1.0,ab5d9bdf04ef5dc0,e8d8804010b520f8,TORUS_T3_5,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00073,gaussian,INDETERMINATE,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan
-1.0,b2093455d4b794e2,a1b1824646b9d21d,TORUS_T3_5,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,3,P00074,gaussian,INDETERMINATE,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan
-0.5,f80d5fffef544d78,d149de48cd11e948,TORUS_T3_5,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,1,P00075,gaussian,TIE,2.9881530971396145e-16,2.9092504619263367e-16,1.0,0.0,True,True,2.300027768735014,0.22062500000000007,0.6038699438149614,True,True,True,2.9881530971396145e-16,-2.3558073029521593,2.3558073029521593,2.667104945003722,0.00407782987110348,96162.34512229862,117378.16251490575,2.300027768735014,1.3207793553866565,1.7836493986253288
-0.5,abcc454e965b680e,088c9d07a7fe4064,TORUS_T3_5,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,2,P00076,gaussian,TIE,6.127600772805924e-16,9.115746296689566e-16,1.0,0.0,True,True,3.035140858179661,0.143625,0.5968906570663697,True,True,True,6.127600772805924e-16,-2.3375435471274524,2.3375435471274524,2.6879436384835835,0.07453777147804683,5260.872114087341,4505.279356701547,3.035140858179661,1.3207793553866565,1.7698213843167918
-0.5,35937504b1878818,5cf25cfe1af39b75,TORUS_T3_5,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,3,P00077,gaussian,SYMMETRIC_CONTROL,0.01118264461087995,0.010831756712826388,nan,nan,False,False,nan,nan,0.19778271194613514,False,True,False,0.01118264461087995,-2.6080938394951314,2.6080938394951314,2.4091101370784536,0.45597165906958903,nan,nan,nan,1.3207793553866565,1.9746627844070255
0.5,c87cef0b3e8c2483,cb86c252ef2e09d5,TORUS_T3_5,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,1,P00078,gaussian,TIE,1.822573990171032e-16,2.0930267920241876e-16,1.0,0.0,True,True,-2.5787250687668157,0.3407499999999999,0.627265871192642,True,True,True,1.822573990171032e-16,-2.355838301962272,2.355838301962272,2.6670698502295638,0.01364740740254864,28733.199782827673,38524.0376088262,-2.5787250687668157,1.3207793553866565,1.7836728688665817
0.5,1eee452ea3b0fc91,7bc8d48a1416b03a,TORUS_T3_5,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,2,P00079,gaussian,SYMMETRIC_CONTROL,6.344879744802066e-17,2.642727777118384e-16,nan,nan,False,False,nan,nan,0.7235510404237648,False,True,False,6.344879744802066e-17,-2.336050151202252,2.336050151202252,2.6896619937486936,0.18102500729820606,nan,nan,nan,1.3207793553866565,1.7686906913519829
0.5,b4ba9ac3095d1d2e,c398cfd6fe1fb8f9,TORUS_T3_5,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,3,P00080,gaussian,TIE,1.2325910102970114e-16,1.4635254293449309e-16,1.0,0.0,True,True,-1.6146326527159487,0.20562499999999984,0.5344359016853774,True,True,True,1.2325910102970114e-16,-2.806136231571247,2.806136231571247,2.2390877664771915,0.06967800781056042,5627.797001332168,4470.581242933242,-1.6146326527159487,1.3207793553866565,2.124606369812431
1.0,15510b7f43f1f8cc,d1d40c8a272adb3e,TORUS_T3_5,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,1,P00081,gaussian,TIE,3.637654724308423e-17,6.026699734699597e-17,1.0,0.0,True,True,-1.8021826693366754,0.44200000000000006,0.25169819419474115,True,True,True,3.637654724308423e-17,-2.28839976123971,2.28839976123971,2.7456676991504994,-0.08610049634583784,4554.371926498509,2541.339534986168,-1.8021826693366754,1.3207793553866565,1.7326132119696738
1.0,40fb382ab0621aca,78a0bfcee8148d15,TORUS_T3_5,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,2,P00082,gaussian,TIE,2.2586486265168336e-16,5.558808219094059e-16,1.0,0.0,True,True,2.1223723652205715,0.3257500000000001,0.302387734240469,True,True,True,2.2586486265168336e-16,-2.1315502791379566,2.1315502791379566,2.947706825719653,0.041730336845520875,9396.849224263116,6335.825589459406,2.1223723652205715,1.3207793553866565,1.6138579623043456
1.0,909c3d0668e06d12,fbbd69ba6a92d24a,TORUS_T3_5,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,3,P00083,gaussian,CLOSED,1.909232705639502e-16,1.4426553321244505e-16,nan,nan,False,False,1.5681174564887077,0.4492499999999999,0.29730317207536155,True,False,True,1.909232705639502e-16,-2.6000382805404723,2.6000382805404723,2.4165741536211134,0.11262859288861529,3481.653045269546,5045.78567585689,1.5681174564887077,1.3207793553866565,1.968563689261568
-1.0,cb6f5e5a839d424d,b669bb20aead6c25,TORUS_T3_5,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,1,P00084,smooth_rankine,CLOSED,0.0003713509738053781,0.001141234665593523,0.3253999646186698,-1.122700192929013,False,True,1.0703937311944856,0.05400000000000005,0.2176782621070113,True,True,True,0.0003713509738053781,-2.8385350609906483,2.8385350609906483,2.213530984178422,-1.0744541697305316,364.9608279833999,384.66871269450354,1.0703937311944856,1.299188297090765,2.184852701757627
-1.0,e3f8e8d5503270a1,51de19b80584e704,TORUS_T3_5,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,2,P00085,smooth_rankine,SYMMETRIC_CONTROL,0.009290303274292862,0.008396926088226325,1.1063932339939062,0.10110538601520996,False,True,0.37477841163548486,0.10050000000000003,0.29033438524425065,True,True,True,0.009290303274292862,-2.805552957664717,2.805552957664717,2.2395532723822034,-1.0414254507636183,376.5355293819082,414.37735008479,0.37477841163548486,1.299188297090765,2.159466001923748
-1.0,2a5f00de5f7fa270,2eefa83162dee365,TORUS_T3_5,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,3,P00086,smooth_rankine,CLOSED,0.018282044051109062,0.02079239612076087,0.8792659178032665,-0.128667903949704,False,True,-1.1699734988796284,0.007500000000000062,0.23227407859011914,True,True,True,0.018282044051109062,-2.759297218666387,2.759297218666387,2.277096234749351,-1.0076162157394284,389.1696831489638,392.0884557725811,-1.1699734988796284,1.299188297090765,2.1238624338328798
-0.5,c10a14047efdbfcb,ff534a414c40ce18,TORUS_T3_5,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,1,P00087,smooth_rankine,CLOSED,0.0008439814001277338,0.0017756531655975774,0.475310529879522,-0.7437869414322694,False,True,-1.2092224204753632,0.1087499999999999,0.25220788040358155,True,True,True,0.0008439814001277338,-2.8390887022507796,2.8390887022507796,2.213099330851617,-0.5425229035936946,722.7965507401831,644.1924258471882,-1.2092224204753632,1.299188297090765,2.1852788457287287
-0.5,5e7cb967ee58bb21,25c0d521510a74c7,TORUS_T3_5,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,2,P00088,smooth_rankine,SYMMETRIC_CONTROL,0.007350964880252542,0.0069375859620390634,1.0595853261670747,0.057877629855442286,False,True,-1.2174701802556829,0.38,0.25333509475805666,True,True,True,0.007350964880252542,-2.7849960698473475,2.7849960698473475,2.256084083998001,-0.47897586336422276,818.6919496544341,507.5890087857491,-1.2174701802556829,1.299188297090765,2.1436431317028553
-0.5,a40022fc5b43fe40,3861e27a6fdf8777,TORUS_T3_5,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,3,P00089,smooth_rankine,TIE,0.01274828231796515,0.01257213838038852,1.0140106473648849,0.013913405473710058,False,True,-0.6459633579418528,0.00749999999999984,0.42155773275388364,True,True,True,0.01274828231796515,-2.767513469400097,2.767513469400097,2.2703359447575036,-0.5044847870829168,777.2953584636449,783.1250736521222,-0.6459633579418528,1.299188297090765,2.130186575415827
0.5,34ab41814a953e89,e5c04efdc10b2ffb,TORUS_T3_5,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,1,P00090,smooth_rankine,CLOSED,3.428726054735503e-16,0.0003982495094094387,2.510925692069766e-05,-10.592273978195717,False,True,1.1150257937739054,0.44975,0.2974228308692401,True,True,True,3.428726054735503e-16,-2.8238592570656182,2.8238592570656182,2.2250348672506743,0.21850476701875116,1794.6230133341671,987.4913130871255,1.1150257937739054,1.299188297090765,2.173556568658296
0.5,f0b9e44d94e535a9,76de05165f106a08,TORUS_T3_5,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,2,P00091,smooth_rankine,CLOSED,1.6959357543466212e-16,2.82738774431678e-16,nan,nan,False,False,-2.3297477317059045,0.15137499999999982,0.6698907438552734,True,False,True,1.6959357543466212e-16,-2.8461444857521894,2.8461444857521894,2.207612908843257,0.45504036378316715,861.7558234942171,731.3075357127801,-2.3297477317059045,1.299188297090765,2.1907097624920717
0.5,e6c8c09bbbc15bf7,0a0f9769aaec2658,TORUS_T3_5,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,3,P00092,smooth_rankine,TIE,4.565847143174742e-16,7.063991068000114e-16,1.0,0.0,True,True,-1.5736095474660958,0.015750000000000153,0.5966154814353057,True,True,True,4.565847143174742e-16,-2.8551568077498164,2.8551568077498164,2.200644563592793,0.12093765723793476,3242.4448461373863,3191.376339810722,-1.5736095474660958,1.299188297090765,2.19764664917571
1.0,66a3966ee5272432,e058cf38e547eada,TORUS_T3_5,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,1,P00093,smooth_rankine,CLOSED,2.814704802038204e-16,0.00017062995307785632,nan,nan,False,False,1.5699091644700498,0.10487499999999983,0.4108238334108157,True,False,True,2.814704802038204e-16,-2.3002528314412154,2.3002528314412154,2.7315194318195353,0.3447263662578126,1137.5215875475099,1018.2240110534649,1.5699091644700498,1.299188297090765,1.7705307510790431
1.0,21dea1fdba9a2b91,e5b025acb1a5e1b2,TORUS_T3_5,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,2,P00094,smooth_rankine,TIE,2.56623468761627e-16,5.720671001530316e-16,1.0,0.0,True,True,0.017780609642647136,0.06999999999999995,0.4542435009048011,True,True,True,2.56623468761627e-16,-2.1351896031954944,2.1351896031954944,2.9426826066295284,0.2724429358178053,1439.3241000651547,1338.5714130605938,0.017780609642647136,1.299188297090765,1.6434797080429087
1.0,8ad7a37291471c09,2ec2cc14b8298589,TORUS_T3_5,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,3,P00095,smooth_rankine,INDETERMINATE,2.5378791730753446e-16,1.544248615090817e-15,nan,nan,False,False,nan,nan,0.4744529912163867,False,False,False,2.5378791730753446e-16,-2.3089805643283396,2.3089805643283396,2.721194541110096,0.3132893167981757,nan,nan,nan,1.299188297090765,1.777248586289434
-1.0,f9c73aedce1c283a,333e6316c3f98772,TWIST_4_1,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,1,P00096,gaussian,INDETERMINATE,0.0,nan,nan,nan,False,False,nan,nan,0.21436797395294035,False,False,False,-7.068833506939596e-16,-2.292423059658567,2.292423059658567,2.7408489374188214,nan,nan,nan,nan,1.3207793553866565,1.7356593668042781
-1.0,37c288996d46dc60,efeebeda18bf0494,TWIST_4_1,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,2,P00097,gaussian,INDETERMINATE,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan
-1.0,946d86df0f139b16,4df743c05d55eb1a,TWIST_4_1,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,3,P00098,gaussian,INDETERMINATE,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan
-0.5,b3511eb09825ab5c,028483adb5b4e342,TWIST_4_1,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,1,P00099,gaussian,TIE,3.6248137954167864e-16,4.986097693936592e-16,1.0,0.0,True,True,-2.523903018162622,0.046250000000000124,0.5627026669199281,True,True,True,3.6248137954167864e-16,-2.3560103814145164,2.3560103814145164,2.6668750514618904,0.04010576743795071,7528.331120806524,7876.516435143827,-2.523903018162622,1.3207793553866565,1.7838031551642457
-0.5,12c7bd87f597e6b1,c8fcaa11db3b4d59,TWIST_4_1,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,2,P00100,gaussian,CLOSED,1.359372769903329e-16,0.010840958070962454,9.224268598966067e-07,-13.896257748839849,False,True,1.9439293485260614,0.3678750000000002,0.5136783686076906,True,True,True,1.359372769903329e-16,-2.3399532208302145,2.3399532208302145,2.6851756057543383,0.4497474202287332,671.331248489202,918.2972315271674,1.9439293485260614,1.3207793553866565,1.77164581751446
-0.5,0d219add3c9e78ca,4563b7c93c9e6e7d,TWIST_4_1,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,3,P00101,gaussian,TIE,0.02601064119795737,0.02589367514158456,1.0045171653139848,0.004506993542959055,False,True,1.5532606616560836,0.0036249999999999893,0.25509711992167383,True,True,True,0.02601064119795737,-2.8797999488037123,2.8797999488037123,2.1818131185777894,-0.43031283434584416,701.6511547603326,704.1946401963388,1.5532606616560836,1.3207793553866565,2.1803792867133773
0.5,5a372d14db5ff69f,058293d674766ae2,TWIST_4_1,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,2,1,P00102,gaussian,CLOSED,2.1284423261799392e-16,1.2987418890422202e-16,nan,nan,False,False,2.5420187105132697,0.13974999999999993,0.35003485199770246,True,False,True,2.1284423261799392e-16,-2.8899710286887106,2.8899710286887106,2.1741343580286703,0.08926708137052099,3382.316218828015,2909.6375272468,2.5420187105132697,1.3207793553866565,2.188080103540591
0.5,4bd279878fcf1c17,1dc0b16bd135c605,TWIST_4_1,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,2,2,P00103,gaussian,TIE,1.683456416466149e-16,1.901563126237946e-16,1.0,0.0,True,True,1.537637093231628,0.11649999999999983,0.6363671041604614,True,True,True,1.683456416466149e-16,-2.6202364378140435,2.6202364378140435,2.3979459320935907,0.2496761369737071,1209.284558735178,1068.40290764253,1.537637093231628,1.3207793553866565,1.9838562944883193
0.5,494c4db78093e79e,af212cb6ac02b92a,TWIST_4_1,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,3,P00104,gaussian,TIE,1.0765154015913272e-16,2.0672792321311141e-16,1.0,0.0,True,True,1.0037887131144216,0.44200000000000006,0.7767834706956918,True,True,True,1.0765154015913272e-16,-2.3372145044097863,2.3372145044097863,2.6883220582983123,0.019392811333510014,15569.145284532882,8687.583068769347,1.0037887131144216,1.3207793553866565,1.7695722566208416
