pair_key,topology_key,variant_key,representation,samples,total_length,sampled_reach_proxy,length_over_diameter_proxy,writhe_sum_midpoint_proxy,edge_cv_max,native_backend
10_1/knot.10_1,10_1,10_1,fseries,128,42.43973133770382,0.5000513922519434,42.43536963928819,-3.7720315492455527,0.0013639783616312372,True
10_1/knot.10_1,10_1,10_1,fseries,256,42.59784164628903,0.49999798628867587,42.59801320649218,-3.5102398327321627,0.00036960278651940084,True
10_1/knot.10_1,10_1,10_1,fseries,512,42.63817768165321,0.49999938335694916,42.638230266789996,-3.406955936112037,9.496481899446076e-05,True
10_1/knot.10_1n,10_1,10_1n,fseries,128,42.43335482230696,0.4976186254010391,42.63642140415184,-3.7725159980312997,0.001449811236980221,True
10_1/knot.10_1n,10_1,10_1n,fseries,256,42.58993933343926,0.49714592803821567,42.83444450757461,-3.5105206014349593,0.0003947176203595576,True
10_1/knot.10_1n,10_1,10_1n,fseries,512,42.63003348489591,0.4971292250499425,42.8762093805823,-3.410204092850926,0.00010389983456432791,True
12a_1202/knot.12a_1202,12a_1202,12a_1202,fseries,128,5.131525425519566,0.030202678192851388,84.9514965651976,-0.14254912763570973,0.007274770185817927,True
12a_1202/knot.12a_1202,12a_1202,12a_1202,fseries,256,5.159078323546152,0.030118579363677924,85.64611001818766,-0.2966522734043899,0.0018244135131000332,True
12a_1202/knot.12a_1202,12a_1202,12a_1202,fseries,512,5.165917528375812,0.03008357567543015,85.85943346812525,-0.3480167250827926,0.00046438311350460536,True
12a_1202/knot.12a_1202z6,12a_1202,12a_1202z6,fseries,128,5.814758546732379,0.03517616949274467,82.65195771148011,9.027239694543598e-15,0.020720142357015373,True
12a_1202/knot.12a_1202z6,12a_1202,12a_1202z6,fseries,256,5.8605732377953785,0.025324185794219845,115.71099038321368,-6.418035631884001e-15,0.006186858832775041,True
12a_1202/knot.12a_1202z6,12a_1202,12a_1202z6,fseries,512,5.872760407754152,0.02185875036809757,134.33431254893082,2.254875569361854e-14,0.0016504086303261332,True
15331/knot.15331,15331,15331,fseries,128,6.179299236509429,0.04477127136040849,69.00964668577429,1.9520378267666235e-14,0.004148325240490797,True
15331/knot.15331,15331,15331,fseries,256,6.202528682300446,0.0447974091876024,69.22865400904685,-2.4630662718755553e-15,0.0010623667723048153,True
15331/knot.15331,15331,15331,fseries,512,6.20844434569116,0.044628535325901005,69.55689112754698,2.1318447706239703e-15,0.00026833618274649365,True
1_1/knot.1_1,1_1,1_1,fseries,128,6.282554501865545,0.9999999999998734,3.14127725093317,0.0,1.5502558924374878e-14,True
1_1/knot.1_1,1_1,1_1,fseries,256,6.283027602288602,0.9999999999994831,3.141513801145925,0.0,6.748827805130538e-15,True
1_1/knot.1_1,1_1,1_1,fseries,512,6.283145880734183,0.9999999999979947,3.141572940373391,0.0,4.9229436076801765e-14,True
3_1/knot.3_1,3_1,3_1,fseries,128,15.215861392584403,0.44565027769887594,17.07152688331286,3.3973976825495993,0.00023005230107116798,True
3_1/knot.3_1,3_1,3_1,fseries,256,15.225274810311952,0.4456976868971511,17.08027128916346,3.412189880142164,5.866881710015309e-05,True
3_1/knot.3_1,3_1,3_1,fseries,512,15.227646779632122,0.44571149006243066,17.082403212781426,3.4166716813417284,1.4814573636430948e-05,True
3_1/knot.3_1p,3_1,3_1p,fseries,128,5.132335944859726,0.1322907456861208,19.397940189395207,3.5975396845153274,0.0004345542907818519,True
3_1/knot.3_1p,3_1,3_1p,fseries,256,5.1359000029058794,0.1322139208900843,19.42269001754965,3.5957508741826643,0.00010949829042937429,True
3_1/knot.3_1p,3_1,3_1p,fseries,512,5.136788817817886,0.1322146590660966,19.425942834560836,3.5953729306125983,2.7766541894709157e-05,True
3_1/knot.3_1u,3_1,3_1u,fseries,128,16.82900817589799,0.38006755918848517,22.139495688386358,3.8947164920288153,0.0004144730528390718,True
3_1/knot.3_1u,3_1,3_1u,fseries,256,16.842257393576052,0.3801118356193908,22.15434487343923,3.8927192218876945,0.00010564558747838477,True
3_1/knot.3_1u,3_1,3_1u,fseries,512,16.845583915714847,0.38006725554773735,22.161319700427338,3.8924978788061075,2.6648513019733272e-05,True
4_1/knot.4_1,4_1,4_1,fseries,128,6.160118677230977,0.13261481733236313,23.225604804749334,0.19315373543505165,0.0006124428966296648,True
4_1/knot.4_1,4_1,4_1,fseries,256,6.165872736860355,0.132575242299885,23.254238988728986,0.19554563432855648,0.0001571835058624148,True
4_1/knot.4_1,4_1,4_1,fseries,512,6.167354622761095,0.13257741453898983,23.25944673233664,0.19606810938131666,3.9138566045340724e-05,True
4_1/knot.4_1d,4_1,4_1d,fseries,128,6.407407527175385,0.10977339535149154,29.184701387157762,0.03527124208376757,0.0011640170214747122,True
4_1/knot.4_1d,4_1,4_1d,fseries,256,6.415207918902997,0.10975053713945512,29.22631672750484,0.041108346930975044,0.00029083608271058306,True
4_1/knot.4_1d,4_1,4_1d,fseries,512,6.417138184685035,0.10973645482912407,29.238862302766524,0.042399028658471456,7.290443710450642e-05,True
4_1/knot.4_1p,4_1,4_1p,fseries,128,5.268681268899519,0.11310825626385358,23.29043627287909,0.11192782160471508,0.0009120561533914341,True
4_1/knot.4_1p,4_1,4_1p,fseries,256,5.273892384603446,0.1131128431011991,23.312526853758918,0.10508033290922467,0.0002342451705949859,True
4_1/knot.4_1p,4_1,4_1p,fseries,512,5.275227063984338,0.1131069371968592,23.319644200085467,0.10344935930762154,5.833865470620263e-05,True
4_1/knot.4_1z,4_1,4_1z,fseries,128,6.406035270327762,0.14121853741418208,22.681283164473655,1.633795997994405e-15,0.0006793918383420203,True
4_1/knot.4_1z,4_1,4_1z,fseries,256,6.411221400124403,0.14122714649970258,22.698261485223398,9.225152953653005e-16,0.00016819113842330737,True
4_1/knot.4_1z,4_1,4_1z,fseries,512,6.4125093059321365,0.14118761625168977,22.709177604149083,2.663340233722091e-14,4.259096536384489e-05,True
5_1/knot.5_1,5_1,5_1,fseries,128,16.200896527181094,0.30887917925584074,26.225297163461597,6.4601043179399005,0.0013949264730396807,True
5_1/knot.5_1,5_1,5_1,fseries,256,16.23589664737152,0.30895822886128027,26.275229352543487,6.623784749061301,0.0003511668481669853,True
5_1/knot.5_1,5_1,5_1,fseries,512,16.244607468740476,0.30898244023470756,26.287266448541278,6.672511409590395,8.807058166546749e-05,True
5_1/knot.5_1p,5_1,5_1p,fseries,128,5.668981102514918,0.08432708239703741,33.61305135533825,6.373313440521031,0.0013919038547363562,True
5_1/knot.5_1p,5_1,5_1p,fseries,256,5.681244130948662,0.08416189973915136,33.75187673137681,6.406515067426655,0.00035461324573788164,True
5_1/knot.5_1p,5_1,5_1p,fseries,512,5.684388992718965,0.08416541218193162,33.76915080289521,6.415083186370092,8.992988027219002e-05,True
5_1/knot.5_1u,5_1,5_1u,fseries,128,27.478507200695297,0.25517679013402217,53.84209744597702,7.769142112872876,0.0015079295244751234,True
5_1/knot.5_1u,5_1,5_1u,fseries,256,27.539501978281045,0.2546015226564127,54.08353746463228,7.75615066198965,0.0003840626922660756,True
5_1/knot.5_1u,5_1,5_1u,fseries,512,27.554772529523323,0.2544386688878714,54.14816201083499,7.752859435638508,9.566186357106496e-05,True
5_2/knot.5_2,5_2,5_2,fseries,128,6.115789624569002,0.11040783321920354,27.69635743338393,4.881116460508942,0.0009903761706756553,True
5_2/knot.5_2,5_2,5_2,fseries,256,6.124133826469948,0.1103770695918995,27.74187541449005,4.831307794381871,0.0002494986666576594,True
5_2/knot.5_2,5_2,5_2,fseries,512,6.126216276336825,0.11034955275080682,27.758228844711077,4.817896713526403,6.265301271577891e-05,True
5_2/knot.5_2d,5_2,5_2d,fseries,128,6.250499323679486,0.08986703166719318,34.77637576162033,-4.6630043799005225,0.0013356200129844686,True
5_2/knot.5_2d,5_2,5_2d,fseries,256,6.26207881892473,0.08986905450012718,34.84001725485978,-4.614044586883374,0.0003399561220573871,True
5_2/knot.5_2d,5_2,5_2d,fseries,512,6.265015569346897,0.08987012995076836,34.85593919124701,-4.601556812827722,8.598679583398152e-05,True
5_2/knot.5_2r,5_2,5_2r,fseries,128,5.788391267051199,0.09315799999999999,31.06760163942549,4.4743680946771685,0.001122071633400777,True
5_2/knot.5_2r,5_2,5_2r,fseries,256,5.794741148516538,0.09312271409754119,31.113467883071195,4.469045062606129,0.00028521989837149945,True
5_2/knot.5_2r,5_2,5_2r,fseries,512,5.796350806160779,0.09312641245350053,31.12087459105647,4.467749812094701,7.147005284480602e-05,True
6_1/knot.6_1,6_1,6_1,fseries,128,6.0705596501734185,0.08931699999999992,33.98322631846918,1.4948175415922902,0.0012548617791192885,True
6_1/knot.6_1,6_1,6_1,fseries,256,6.08076079215617,0.08931069293140251,34.04273661176642,1.4380860402778235,0.0003213039633361554,True
6_1/knot.6_1,6_1,6_1,fseries,512,6.083356991715726,0.08930732742546442,34.05855469582199,1.4226746569803344,8.04749994852252e-05,True
6_2/knot.6_2,6_2,6_2,fseries,128,5.993563785560818,0.0915639999999999,32.72882238412927,2.4424253956943285,0.0014785627785958212,True
6_2/knot.6_2,6_2,6_2,fseries,256,6.002955508528943,0.09156399999999995,32.78010740317672,2.4568948733664335,0.0003609238548604503,True
6_2/knot.6_2,6_2,6_2,fseries,512,6.005278146655962,0.09155262891135543,32.79686349842826,2.4616150018309657,9.119198647836881e-05,True
6_2/knot.6_2d,6_2,6_2d,fseries,128,5.5541484007255715,0.05701922986452104,48.70416887357433,3.8045174092454674,0.0021453249006312914,True
6_2/knot.6_2d,6_2,6_2d,fseries,256,5.567428445810801,0.05702325534199722,48.81717478614756,3.8464224977538772,0.0005380914412045667,True
6_2/knot.6_2d,6_2,6_2d,fseries,512,5.570747957698382,0.0568972008216477,48.95449931852251,3.856992631302618,0.0001349861695484786,True
6_2/knot.6_2p,6_2,6_2p,fseries,128,5.711531996788194,0.07847797716249187,36.38939358084009,3.1869801102193476,0.002612536077270321,True
6_2/knot.6_2p,6_2,6_2p,fseries,256,5.724636193872993,0.07840142413625245,36.50849622274876,3.2197500738227127,0.0006444042128586711,True
6_2/knot.6_2p,6_2,6_2p,fseries,512,5.727887415879583,0.07838969470958579,36.53469653823741,3.2294775576626003,0.00016254326272632585,True
6_3/knot.6_3d,6_3,6_3d,fseries,128,6.274739087919599,0.06612424325490295,47.446585239025346,0.07352829919911082,0.0020974283337392052,True
6_3/knot.6_3d,6_3,6_3d,fseries,256,6.289529494192011,0.065830521221637,47.77061898854284,0.09186971778389172,0.0005288543305214772,True
6_3/knot.6_3d,6_3,6_3d,fseries,512,6.293182875088848,0.06581725752477471,47.807999845025364,0.09684787972176817,0.0001317812617770778,True
6_3/knot.6_3z,6_3,6_3z,fseries,128,6.219039314854813,0.08588788692886128,36.204402839750166,6.729585733738513e-15,0.00126618688695917,True
6_3/knot.6_3z,6_3,6_3z,fseries,256,6.231504746714913,0.0854052732319007,36.48196716023919,7.784809638676652e-15,0.0003147606606095409,True
6_3/knot.6_3z,6_3,6_3z,fseries,512,6.234594663178463,0.08537201284393228,36.51427707682061,1.1346571559053773e-14,7.898376304710338e-05,True
7_1/knot.7_1,7_1,7_1,fseries,128,17.54026609649163,0.26972816773019226,32.514709613193,8.80663419429509,0.0005633812876990133,True
7_1/knot.7_1,7_1,7_1,fseries,256,17.58662523672304,0.26988950466714473,32.581158089886934,8.97586243645029,0.00014849781239785714,True
7_1/knot.7_1,7_1,7_1,fseries,512,17.59834774377358,0.2699053932185142,32.60095608672413,9.026210160030647,3.627716337933849e-05,True
7_1/knot.7_1p,7_1,7_1p,fseries,128,5.149970956931805,0.05359918603350222,48.041503407466024,9.135132257199924,0.0035258847743047553,True
7_1/knot.7_1p,7_1,7_1p,fseries,256,5.172376008493671,0.05344319073112985,48.3913473141569,9.328868734460903,0.0008458797887428127,True
7_1/knot.7_1p,7_1,7_1p,fseries,512,5.1777460610270545,0.05343677931308026,48.44740015758814,9.377210522645822,0.00021648854150933008,True
7_2/knot.7_2,7_2,7_2,fseries,128,5.820651433329009,0.07545065591311204,38.57257013134513,6.426739034257356,0.0017757810328987815,True
7_2/knot.7_2,7_2,7_2,fseries,256,5.833091450495289,0.0754081809218049,38.67678134646928,6.281281285400926,0.00044582764982882805,True
7_2/knot.7_2,7_2,7_2,fseries,512,5.836188331883267,0.0754167925563344,38.69289672803165,6.242587481052559,0.00011199712384658421,True
7_2/knot.7_2d,7_2,7_2d,fseries,128,5.999704556849341,0.056794899109124226,52.81904405993984,4.511055893165045,0.003086539907475298,True
7_2/knot.7_2d,7_2,7_2d,fseries,256,6.018364665189085,0.0568267545080549,52.95361944641774,4.4021251923438305,0.0007795920413430732,True
7_2/knot.7_2d,7_2,7_2d,fseries,512,6.023037978900205,0.05681590184293876,53.00486117029545,4.374625675089659,0.00019552103510785089,True
7_2/knot.7_2r,7_2,7_2r,fseries,128,5.795455493067652,0.0758112904383489,38.222904923249,5.937765691832216,0.001771824888278904,True
7_2/knot.7_2r,7_2,7_2r,fseries,256,5.805033362375005,0.07570732099336556,38.33865263099004,5.870532264725033,0.0004433901274007171,True
7_2/knot.7_2r,7_2,7_2r,fseries,512,5.80740988581748,0.07570513556866161,38.35545529503996,5.8532153780984375,0.00011156243634838304,True
7_3/knot.7_3,7_3,7_3,fseries,128,5.770827576993195,0.06668076541655495,43.27205559911331,-7.0580143726731945,0.002732287198961545,True
7_3/knot.7_3,7_3,7_3,fseries,256,5.785236769171883,0.06669399999999999,43.371493456471974,-6.964691746130872,0.0006940321211990049,True
7_3/knot.7_3,7_3,7_3,fseries,512,5.788884680853345,0.06668388700930708,43.405423262484604,-6.941516871851234,0.00017665485285419094,True
7_3/knot.7_3d,7_3,7_3d,fseries,128,4.486246077071403,0.03942889182071953,56.89033941747662,7.077994188860255,0.005899625910942339,True
7_3/knot.7_3d,7_3,7_3d,fseries,256,4.508012806931235,0.03943853579586521,57.1523855533686,7.127448632701346,0.0014881411339655265,True
7_3/knot.7_3d,7_3,7_3d,fseries,512,4.5135068835407175,0.039440818803935865,57.218726948568154,7.141007200986827,0.0003668270077089888,True
7_4/knot.7_4,7_4,7_4,fseries,128,6.032903054115181,0.07435718079845004,40.56705074973025,-6.512165763591191,0.001847848415984989,True
7_4/knot.7_4,7_4,7_4,fseries,256,6.043117743295949,0.07426551663841607,40.68589310917124,-6.444275581900596,0.0004664050199477343,True
7_4/knot.7_4,7_4,7_4,fseries,512,6.045665122152775,0.07425427298875956,40.70920688340692,-6.427592902825602,0.00011638903594483272,True
7_5/knot.7_5,7_5,7_5,fseries,128,6.043028130289213,0.07051849177692669,42.84711696192616,7.122321006295705,0.002050364777454658,True
7_5/knot.7_5,7_5,7_5,fseries,256,6.05496528605784,0.07050331721670956,42.94099572255863,7.02313427591382,0.00052615830156942,True
7_5/knot.7_5,7_5,7_5,fseries,512,6.057977667372357,0.0704884866261015,42.97139829023597,6.997663845425333,0.00012972215876038518,True
7_5/knot.7_5d,7_5,7_5d,fseries,128,6.175324063893955,0.05115135500202888,60.36325004146044,-7.917843100393025,0.004567116681104181,True
7_5/knot.7_5d,7_5,7_5d,fseries,256,6.201171470565285,0.05082943858600165,60.999802900371584,-7.899401086313864,0.0011796274747425993,True
7_5/knot.7_5d,7_5,7_5d,fseries,512,6.207758788248986,0.050825278930165654,61.06959881891152,-7.897177835958421,0.00029129129687564516,True
7_6/knot.7_6d,7_6,7_6d,fseries,128,6.230905447938765,0.05130351328718542,60.72591376987742,3.4790963186513926,0.004756834874783025,True
7_6/knot.7_6d,7_6,7_6d,fseries,256,6.255402234823478,0.05117995088350265,61.111842888069724,3.4464652529387254,0.001189542827319735,True
7_6/knot.7_6d,7_6,7_6d,fseries,512,6.261426196930497,0.051106531382404834,61.25857133679597,3.4355437218048324,0.00030541583067632597,True
7_6/knot.7_6s,7_6,7_6s,fseries,128,5.161801124762306,0.04815089034523927,53.60026665916738,2.7728805192554518,0.007928614447769667,True
7_6/knot.7_6s,7_6,7_6s,fseries,256,5.181560660615481,0.043266827381160625,59.87913806307476,2.695977812986955,0.002085714223262372,True
7_6/knot.7_6s,7_6,7_6s,fseries,512,5.186576577588486,0.03862937914150853,67.13253866427456,2.676312289674621,0.0005297181782405962,True
7_7/knot.7_7d,7_7,7_7d,fseries,128,5.787869485232352,0.06931795327996151,41.748704421899845,-1.030817782512206,0.0017802997910344627,True
7_7/knot.7_7d,7_7,7_7d,fseries,256,5.800365054911028,0.06933779888719131,41.826861740649534,-0.9491971514739036,0.000447642368990379,True
7_7/knot.7_7d,7_7,7_7d,fseries,512,5.803569700768074,0.06925550152204009,41.899701635408185,-0.9279570456494738,0.00011096120053047165,True
8_1/knot.8_1,8_1,8_1,fseries,128,5.49872641957813,0.06060379936084411,45.36618559867747,2.9941717609626037,0.0033859277674840793,True
8_1/knot.8_1,8_1,8_1,fseries,256,5.5157730337720885,0.060627720042033116,45.48887068446587,2.7821824182682504,0.0008646876259572546,True
8_1/knot.8_1,8_1,8_1,fseries,512,5.520074373817048,0.06062851226354779,45.52374920418367,2.7246576176371837,0.00021351150786014383,True
8_1/knot.8_1d,8_1,8_1d,fseries,128,5.539441091083859,0.049773506558074415,55.64648217642236,-2.557840564307597,0.004747859065509714,True
8_1/knot.8_1d,8_1,8_1d,fseries,256,5.565988431344731,0.04980799194316523,55.87445120951628,-2.175714362306769,0.0011981102737399845,True
8_1/knot.8_1d,8_1,8_1d,fseries,512,5.5727285215959075,0.049738324040880376,56.02046941726094,-2.07466131064627,0.000294401410158499,True
8_10/knot.8_10s,8_10,8_10s,fseries,128,5.777410433068304,0.056769000000000014,50.885258090404115,-2.36004466765946,0.003347189714506843,True
8_10/knot.8_10s,8_10,8_10s,fseries,256,5.793877619042785,0.056769000000000014,51.030294870816675,-2.338764602730506,0.0008561804308407614,True
8_10/knot.8_10s,8_10,8_10s,fseries,512,5.7980495518937,0.056769000000000014,51.06703968621694,-2.332721796003803,0.00021570491611654145,True
8_11/knot.8_11,8_11,8_11,fseries,128,5.202187161618262,0.05023583794928963,51.77764892535076,3.2442312902413484,0.007109132858755426,True
8_11/knot.8_11,8_11,8_11,fseries,256,5.2255534499488,0.04606443466197362,56.72004322092023,3.0695093846560644,0.0018720433349068927,True
8_11/knot.8_11,8_11,8_11,fseries,512,5.231526250998482,0.04354647814951633,60.06830486998394,3.022134317468876,0.00046946543592214665,True
8_11/knot.8_11d,8_11,8_11d,fseries,128,6.196357575557737,0.04327737259187334,71.58888357193493,4.727226468608334,0.005568945974829555,True
8_11/knot.8_11d,8_11,8_11d,fseries,256,6.225477712928913,0.04315771680028598,72.12473428260297,4.48406630487667,0.0014507470196315592,True
8_11/knot.8_11d,8_11,8_11d,fseries,512,6.232932585524379,0.04298778716869958,72.49655071874372,4.437405423302552,0.00037122912374572487,True
8_12/knot.8_12d,8_12,8_12d,fseries,128,5.558580886935356,0.03167841111237018,87.73452789689904,-0.0843377059363387,0.00959097366018846,True
8_12/knot.8_12d,8_12,8_12d,fseries,256,5.585650068993577,0.0317,88.10173610399964,-0.12590060365765543,0.0030557034906662614,True
8_12/knot.8_12d,8_12,8_12d,fseries,512,5.592926006999671,0.03130922966067879,89.3175282115583,-0.16448550002639897,0.0007884753828759539,True
8_12/knot.8_12z,8_12,8_12z,fseries,128,6.0236502683774,0.05865742110723335,51.34602028757273,2.1840775127072498e-15,0.0023631482919107866,True
