axial_ratio,candidate_a,candidate_b,carrier_id,condition_a,condition_b,control_offset,core_fraction,family,m,n,pair_id,profile,winner_condition,closed_growth,control_growth,closed_over_control_growth,closed_loop_phase,closed_tau_error,closed_hybridization,closed_mode_valid,control_mode_valid
-1.5,f1c1d86e72bbfe49,07481e4def6e439d,TORUS_T2_7,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,2,1,P00026,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-1.5,99df86de8264706c,4992c3ba0622d72c,TORUS_T2_7,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,2,2,P00027,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-1.0,88494b5fec1296ca,40f9b7cef997c7e1,TORUS_T2_7,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,1,1,P00028,gaussian,INDETERMINATE,2.870884641743779e-17,0.0,2.8708846417437794e-05,-3.094488793341131,0.4265,0.3175565735105106,False,False
-1.0,57f85248ae48842e,25899df5f4af1076,TORUS_T2_7,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00029,gaussian,CLOSED,0.014173740339142326,0.006817227155025694,2.0791063605227493,2.237309262250037,0.32525000000000004,0.19842691585701505,True,False
-1.0,c4803b42cb08ca67,ec2faebd179dada5,TORUS_T2_7,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,2,1,P00030,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-1.0,ee7da41dd621d435,cb04696c62fc6f15,TORUS_T2_7,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,2,2,P00031,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-0.5,8d7ad743cd1a6702,ec51e79be90086ce,TORUS_T2_7,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,1,1,P00032,gaussian,OFFSET_CONTROL,0.006987803736433644,0.0,6987803736.433644,2.7196890814374504,0.43425,0.19709442124272664,True,True
-0.5,8fc384fe8f17a227,f961ca874d507744,TORUS_T2_7,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,1,2,P00033,gaussian,OFFSET_CONTROL,0.013470408337670112,0.011505956561114061,1.1707334601970585,1.7223916228929559,0.007500000000000062,0.33683455806028856,True,True
-0.5,f1ad918a46bd3279,62c09decbc1f869c,TORUS_T2_7,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,2,1,P00034,gaussian,TIE,8.194276012533635e-16,4.682424001625698e-16,0.0008194276012533636,-2.8899294477203235,0.349,0.5111685539555804,True,True
-0.5,7335e6701c6ac2a7,c518d083f5c640cf,TORUS_T2_7,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00035,gaussian,CLOSED,0.021490650058638445,0.02385710051388827,0.9008072898937484,3.0140376275801137,0.0036249999999999893,0.19652353892725136,True,True
0.5,cc90594752d4ea57,e9c7d3369296a601,TORUS_T2_7,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,1,1,P00036,gaussian,INDETERMINATE,0.00026457290461158955,0.0,264572904.61158955,1.199679263949467,0.26375000000000004,0.12007713539591011,False,False
0.5,57b9beb31a0915dc,2f684a92aa83d0d1,TORUS_T2_7,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00037,gaussian,CLOSED,0.0008549114222311958,0.001072947335653352,0.7967878700314893,-1.9020937894799979,0.10099999999999987,0.13287029903520026,True,True
0.5,90b215bd0767843a,dd75a12ecc14f20f,TORUS_T2_7,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,2,1,P00038,gaussian,TIE,3.484660807995882e-17,5.519954165810285e-17,3.484660807995882e-05,-0.4285461515515376,0.4492499999999999,0.7308480897891172,True,True
0.5,cde4241672ef18ff,de856e6b4add2483,TORUS_T2_7,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,2,2,P00039,gaussian,TIE,2.4539881344930996e-16,1.2601433526060218e-16,0.00024539881344930994,0.18859023990392895,0.1935,0.6563128254787045,True,True
1.0,144e55bdb3f6af17,bcd5dd905a34feb9,TORUS_T2_7,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,1,1,P00040,gaussian,OFFSET_CONTROL,0.0003148458055205683,0.0005106344605688252,0.6165776692192755,-0.33602390582175423,0.1319999999999999,0.3328634149975897,False,True
1.0,9d60689703d61f2e,c8d8133e51c556e2,TORUS_T2_7,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,1,2,P00041,gaussian,CLOSED,0.0009518160245419161,0.0012029951136345942,0.7912052291436215,3.030140913957711,0.08162500000000006,0.34645948152289396,True,True
1.0,4ea7e9c059313a43,f8d322eae9ce9bcf,TORUS_T2_7,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,2,1,P00042,gaussian,TIE,6.940681517373767e-16,1.3536969304709587e-16,0.0006940681517373767,1.3988110973409478,0.27874999999999983,0.2534797575759523,True,True
1.0,c362454a81f4b80c,e75b618b0b1c210b,TORUS_T2_7,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,2,2,P00043,gaussian,TIE,4.2436978145983885e-16,1.9544889834140087e-16,0.00042436978145983886,-2.876451834038584,0.15525,0.31358380998560637,True,True
1.5,25fe9d5876193f6c,c06a7f59369f25e0,TORUS_T2_7,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00044,gaussian,CLOSED,0.000408678683500301,0.000616822742533676,0.6625544995659572,-0.5893344104916446,0.13587499999999997,0.5047330090901766,True,True
1.5,587b95d2ef7bdb3b,fb671d5c6cc78af2,TORUS_T2_7,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,1,2,P00045,gaussian,CLOSED,0.0010118922990430925,0.0012791973927151657,0.7910368679655423,2.6817907945597916,0.36012500000000003,0.5115641726134267,True,True
1.5,a4ec5851f779101a,1822606be2f0fb47,TORUS_T2_7,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,2,1,P00046,gaussian,OFFSET_CONTROL,7.534401790331612e-17,8.492540090366974e-18,7.534401790331612e-05,nan,nan,0.20363576765254554,False,True
1.5,e01a2d07f43d72df,063c664792ee513d,TORUS_T2_7,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,2,2,P00047,gaussian,TIE,1.244486298904759e-16,5.040558691719196e-17,0.0001244486298904759,1.9304752450721692,0.04674999999999985,0.1959899586329557,True,True
-1.5,749e778a8076d6c2,4d0fc6d51e0a2312,TORUS_T2_9,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,1,1,P00048,gaussian,INDETERMINATE,0.00014174256573799238,0.00017590542234672608,0.8057884961533732,0.22335150422389904,0.27875000000000005,0.5146837670406639,False,False
-1.5,f1132b3cadf911af,15f58549595e6906,TORUS_T2_9,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,1,2,P00049,gaussian,INDETERMINATE,0.0,0.0,0.0,1.905442860332177,0.12425000000000008,0.5266446564700223,False,False
-1.5,2ea7afa5ba42bdf4,ecf970fae95473c9,TORUS_T2_9,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,2,1,P00050,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-1.5,cbf59919125f0033,59044f0d07cc0d6a,TORUS_T2_9,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,2,2,P00051,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-1.0,8c37008b84185400,a47ee7aa322c4894,TORUS_T2_9,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,1,1,P00052,gaussian,CLOSED,0.0,1.8356283865783603e-17,0.0,2.2738308219303756,0.3567499999999999,0.8691912336835108,True,False
-1.0,3ba63488f7d9ea8a,b185e97bf86cdbc2,TORUS_T2_9,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,1,2,P00053,gaussian,OFFSET_CONTROL,0.014123442924637845,0.006893796028052598,2.0487178424145402,2.1462321523145556,0.32575,0.25919435811621394,True,True
-1.0,6c820b917b8062a2,75f8f3c344a7bb63,TORUS_T2_9,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,2,1,P00054,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-1.0,538638ce3592a1a9,0fa397c3dc4cb3a9,TORUS_T2_9,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,2,2,P00055,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-0.5,6d9de77527a06f43,dc120b55a453e329,TORUS_T2_9,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,1,1,P00056,gaussian,CLOSED,0.008916055587437426,0.003054388154303399,2.9190970947406885,-2.644073236764153,0.20512500000000022,0.20645407479722636,True,False
-0.5,42c28f5a77edf76e,1c65b47bdeff8e38,TORUS_T2_9,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,1,2,P00057,gaussian,OFFSET_CONTROL,0.013398219759630873,0.011716360145624681,1.1435479614062787,-0.7124916414027936,0.007500000000000062,0.33488289580162917,True,True
-0.5,b9eca569fd20f7b2,78d8a9c59f24ca49,TORUS_T2_9,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,2,1,P00058,gaussian,TIE,9.343436520423629e-17,1.056048970616396e-15,9.343436520423629e-05,-1.9703634942722958,0.30637499999999995,0.5411965538208361,True,True
-0.5,c2bac11bb5bd0651,b9f97dd8a341cd69,TORUS_T2_9,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00059,gaussian,CLOSED,0.023107913389543547,0.025019309613013817,0.9236031587987522,2.251796465228222,0.00024999999999997247,0.21642066826661382,True,True
0.5,56dbb06fb8ffa01d,6b96eae2c51c2853,TORUS_T2_9,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,1,1,P00060,gaussian,OFFSET_CONTROL,0.0003030918152560381,0.00046478168839198273,0.6521165158305886,-2.3758012822023424,0.054500000000000215,0.11675692224302034,False,True
0.5,fc7255619220dad3,f70b173b33b1083f,TORUS_T2_9,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00061,gaussian,CLOSED,0.0008449147629711713,0.0010378606265562362,0.8140927031548679,1.6701274605456293,0.015250000000000208,0.13265405511373454,True,True
0.5,5b4d1cd47a5834a8,b543ac0f45425a7e,TORUS_T2_9,CLOSED,OFFSET_CONTROL,-0.37,0.05,torus,2,1,P00062,gaussian,TIE,5.563576955315858e-17,1.4955513842909214e-16,5.563576955315858e-05,-2.706996233244153,0.1901250000000001,0.7206104476286087,True,True
0.5,065849658ada4749,b9900f7f13012544,TORUS_T2_9,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,2,2,P00063,gaussian,TIE,1.339007085587822e-16,2.105132909943341e-16,0.0001339007085587822,1.8179055867331562,0.12375000000000003,0.6644966024510625,True,True
1.0,238a5ccd3c56346d,77bb4afaf40627b9,TORUS_T2_9,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00064,gaussian,CLOSED,0.000406918333410772,0.0005832626447958222,0.6976588283880557,-2.00307769834401,0.09275000000000011,0.33399321253475595,True,True
1.0,50a0963c8db60485,4646ad86ac13a850,TORUS_T2_9,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00065,gaussian,OFFSET_CONTROL,0.0009433533996919401,0.0007328113696211041,1.2873072645962023,3.0350845324163336,0.3993749999999999,0.3463238151686906,True,True
1.0,cfa2b54282783fa6,e30d272916450644,TORUS_T2_9,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,2,1,P00066,gaussian,TIE,8.394495265824668e-17,1.6960706409472994e-16,8.394495265824668e-05,-0.26136954414611696,0.36450000000000005,0.34157283879208145,True,True
1.0,f523612a6d3bcaa9,88829535b2201f82,TORUS_T2_9,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00067,gaussian,TIE,1.925405271450708e-16,8.131800464867247e-17,0.0001925405271450708,2.4052683119063936,0.07387500000000014,0.3271593967911329,True,True
1.5,911bb5e64204de61,29d084e277135055,TORUS_T2_9,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,1,1,P00068,gaussian,CLOSED,0.00045310882796800506,0.0006608936662216083,0.6856001973183843,-2.5666627677673506,0.36062499999999986,0.5050235536281452,True,True
1.5,ad6ef838c76b39e9,c6bec969061e0f9f,TORUS_T2_9,OFFSET_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00069,gaussian,OFFSET_CONTROL,0.001004502914173637,0.0008235789407925169,1.2196801841569915,-0.5702330585784102,0.40712500000000007,0.5115340972676832,True,True
1.5,f03408ed4a4c89c8,883135fb9c3c4992,TORUS_T2_9,OFFSET_CONTROL,CLOSED,0.37,0.05,torus,2,1,P00070,gaussian,TIE,0.0,5.1014748187443774e-18,0.0,0.694826465757891,0.44925000000000015,0.22038377164322895,True,True
1.5,82cb9d04836b240d,1b4bb5e4012b4707,TORUS_T2_9,CLOSED,OFFSET_CONTROL,0.37,0.05,torus,2,2,P00071,gaussian,TIE,1.3749029000446753e-16,1.5832538006168174e-16,0.00013749029000446753,-2.8336615495555155,0.07774999999999987,0.2082477341148567,True,True
-1.5,60fbbad72fe583c6,e194d62dadcc9517,TWIST_5_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,1,1,P00072,gaussian,OFFSET_CONTROL,0.0001297399516048468,0.0,129739951.60484679,-0.5138538706117344,0.2986249999999999,0.5145191753356136,False,True
-1.5,f50f91ef8d96df62,8c3a52db74de1b25,TWIST_5_2,CLOSED,OFFSET_CONTROL,-0.37,0.05,twist,1,2,P00073,gaussian,INDETERMINATE,0.009295442994070426,0.0,9295442994.070427,-0.3642440147662373,0.37612500000000004,0.30925560601982943,False,False
-1.5,19a2044dd9872230,5b21c1153968f1cb,TWIST_5_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,2,1,P00074,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-1.5,51f66fc200371ef6,9e0dede0532a4684,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,2,2,P00075,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-1.0,615cba4946e17451,fce1314a3f13bda5,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,1,1,P00076,gaussian,TIE,0.0,0.0,0.0,-2.46272360233315,0.44975,0.8668257419326156,True,True
-1.0,853cd978d54a9c2e,03df173345f911ea,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,1,2,P00077,gaussian,OFFSET_CONTROL,0.02302585833772445,0.010330489187285808,2.2289223598494634,-1.2054445903633584,0.21675,0.199179531942709,True,True
-1.0,ae898d1482df17ef,280f0e93a81ba0ad,TWIST_5_2,CLOSED,OFFSET_CONTROL,-0.37,0.05,twist,2,1,P00078,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-1.0,ea054303599872d3,bbb291a1aa9aa5d9,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,2,2,P00079,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-0.5,17b9a40e087548d6,40c10b398bb055ce,TWIST_5_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,1,1,P00080,gaussian,CLOSED,0.009115641091780764,0.011102676437787267,0.8210309597743701,2.1142965811066063,0.11599999999999988,0.21265836053080545,True,True
-0.5,688592b92a936309,51f7e7e4901eb776,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,1,2,P00081,gaussian,OFFSET_CONTROL,0.01457920987774444,0.01266511969404987,1.1511308404447071,-0.3447839837820123,0.007500000000000062,0.36806861947525116,True,True
-0.5,6d9723b9d07db72b,7a3c5326f1b8a39e,TWIST_5_2,CLOSED,OFFSET_CONTROL,-0.37,0.05,twist,2,1,P00082,gaussian,TIE,5.707243483237014e-17,6.555417797324192e-16,5.707243483237014e-05,-1.4238120228002131,0.23612500000000014,0.5558904866154495,True,True
-0.5,8c3620cc8df48b34,cc5fd069fca9863b,TWIST_5_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,2,2,P00083,gaussian,CLOSED,0.023606212272293096,0.02591561650227969,0.9108875442039573,1.2861481699575121,0.0036249999999999893,0.2227904253138848,True,True
0.5,0e8d4fb0f37ae30b,6978cb9f4c84554e,TWIST_5_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,1,1,P00084,gaussian,OFFSET_CONTROL,0.0003137448105078085,0.0005393695470645818,0.5816880322875219,-1.5658600250007375,0.181875,0.12217724197205435,False,True
0.5,8ee761e925532397,9be00848ac39035d,TWIST_5_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,1,2,P00085,gaussian,OFFSET_CONTROL,0.0010013915762768658,0.0007391681007342389,1.354754859256172,-2.301062130217976,0.3872500000000001,0.13641186262598015,True,True
0.5,1eaeb657372b459e,dcdbf45b5d31983a,TWIST_5_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,2,1,P00086,gaussian,TIE,7.897721950755932e-17,1.2088243383457803e-16,7.897721950755932e-05,-0.023631814187375744,0.41049999999999986,0.6166322867312234,True,True
0.5,5d571d426344819f,ae17003840aa643b,TWIST_5_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,2,2,P00087,gaussian,TIE,1.7654483982384637e-16,1.0664998156010964e-16,0.00017654483982384637,1.6895348928769411,0.11212500000000003,0.668513683596933,True,True
1.0,a3d331ae81ae9fc2,dff77c70b14120ea,TWIST_5_2,CLOSED,OFFSET_CONTROL,-0.37,0.05,twist,1,1,P00088,gaussian,CLOSED,0.00042233401116513773,0.00021165475659481797,1.9953910696825696,-3.0129329770716926,0.08162500000000006,0.33435485308254254,True,False
1.0,26506a89a341fe11,26758628f31bd283,TWIST_5_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,1,2,P00089,gaussian,CLOSED,0.001096291899677076,0.0013901162570582745,0.7886332485579434,-0.7497194670128003,0.18624999999999992,0.3532036682814615,True,True
1.0,e32b9515183d2e17,a4b67740865a7491,TWIST_5_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,2,1,P00090,gaussian,TIE,3.4052486894035447e-16,1.8995533349592187e-16,0.0003405248689403545,-0.1677951513083278,0.39937500000000004,0.33267082081866195,True,True
1.0,a963273b7dffdeea,815bdd27f05684d9,TWIST_5_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,2,2,P00091,gaussian,CLOSED,1.7572595138927375e-16,7.958234093726937e-17,0.00017572595138927376,0.7245944879642486,0.166875,0.3314575063436477,True,False
1.5,b80db9c1cccb335a,181b581a442d34b3,TWIST_5_2,CLOSED,OFFSET_CONTROL,-0.37,0.05,twist,1,1,P00092,gaussian,CLOSED,0.0004661149025201179,0.0002840661605550179,1.6408674007822937,0.408986485704986,0.31362500000000004,0.505110822556626,True,False
1.5,a82b5a12953ee8d5,2f76b33fb9b872d6,TWIST_5_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,1,2,P00093,gaussian,CLOSED,0.0011871743223961413,0.0014427612996347667,0.8228487433761031,-0.9340690882154044,0.07000000000000006,0.5164835075865589,True,True
1.5,26970d23a65aa3aa,c4d7083c50161d76,TWIST_5_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,2,1,P00094,gaussian,TIE,7.182932433833806e-17,1.3541809933866943e-17,7.182932433833805e-05,3.0675570810617443,0.20562500000000006,0.2141157897090156,True,True
1.5,1b1cf4b523cfa402,71a9505e8de1e504,TWIST_5_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,2,2,P00095,gaussian,TIE,2.4598996430473632e-17,3.062295251836422e-17,2.459899643047363e-05,2.3287518692239164,0.14749999999999996,0.2622188025216827,True,True
-1.5,d9ff36cb071eae32,a9c1c62c821496d8,TWIST_7_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,1,1,P00096,gaussian,INDETERMINATE,0.00017188335389871324,0.00016063522674765484,1.070022792501973,-2.3676625081848117,0.2443749999999999,0.48943556510478575,False,False
-1.5,16b3d8c32077ddca,2cb4159d59bd83a7,TWIST_7_2,CLOSED,OFFSET_CONTROL,-0.37,0.05,twist,1,2,P00097,gaussian,INDETERMINATE,0.0,5.3951055997747284e-05,0.0,1.3581707621581853,0.438125,0.5272043679321016,False,False
